idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
109337	43	mix	VgRk	4	1	A	B  T	false	false	true	10	792
109338	43	mix	VgRk	4	2	A	V  D	true	true	true	793	2240
109339	43	mix	VgRk	4	3	A	Y  S	false	false	true	2241	2776
109340	43	mix	VgRk	4	4	A	V  N	false	false	true	2777	3472
109341	43	mix	VgRk	4	5	B	images/39_50_k.jpg	false	false	true	10	4128
109342	43	mix	VgRk	4	6	A	B  Y	true	true	true	3473	4768
109343	43	mix	VgRk	4	7	A	D  V	true	true	true	4769	5329
109344	43	mix	VgRk	4	8	A	D  N	false	false	true	5330	5888
109345	43	mix	VgRk	4	9	B	images/13_50_k.jpg	false	false	true	4129	6400
109346	43	mix	VgRk	4	10	B	images/1_50_R_k.jpg	true	true	true	6401	6920
109347	43	mix	VgRk	4	11	B	images/1_50_k.jpg	false	false	true	6921	7552
109348	43	mix	VgRk	4	12	B	images/25_50_k.jpg	false	false	true	7553	8112
109349	43	mix	VgRk	4	13	B	images/13_50_R_k.jpg	true	true	true	8113	8664
109350	43	mix	VgRk	4	14	B	images/1_50_k.jpg	false	false	true	8665	9184
109351	43	mix	VgRk	4	15	B	images/25_50_R_k.jpg	true	true	true	9185	9712
109352	43	mix	VgRk	4	16	B	images/1_50_R_k.jpg	true	true	true	9713	10224
109353	43	mix	VgRk	4	17	B	images/25_50_k.jpg	false	false	true	10225	10760
109354	43	mix	VgRk	4	18	B	images/39_50_R_k.jpg	true	true	true	10761	11354
109355	43	mix	VgRk	4	19	B	images/39_50_k.jpg	false	false	true	11355	11920
109356	43	mix	VgRk	4	20	B	images/25_50_R_k.jpg	true	true	true	11921	12424
109357	43	mix	VgRk	4	21	B	images/13_50_k.jpg	false	false	true	12425	13008
109358	43	mix	VgRk	4	22	A	V  D	true	true	true	5889	14376
109359	43	mix	VgRk	4	23	A	B  Y	true	false	false	14377	14944
109360	43	mix	VgRk	4	24	A	G  V	false	false	true	14945	17616
109361	43	mix	VgRk	4	25	A	D  H	false	false	true	17617	18256
109362	43	mix	VgRk	4	26	A	V  D	true	true	true	18257	19176
109363	43	mix	VgRk	4	27	A	B  Y	true	true	true	19177	19904
109364	43	mix	VgRk	4	28	A	V  Q	false	false	true	19905	20672
109365	43	mix	VgRk	4	29	A	Y  B	true	true	true	20673	21368
109366	43	mix	VgRk	4	30	A	Q  V	false	false	true	21368	22049
109367	43	mix	VgRk	4	31	A	H  D	false	false	true	22049	23384
109368	43	mix	VgRk	4	32	B	images/1_50_R_k.jpg	true	true	true	13009	23936
109369	43	mix	VgRk	4	33	A	Y  S	false	false	true	23385	24616
109370	43	mix	VgRk	4	34	A	D  V	true	true	true	24616	25537
109371	43	mix	VgRk	4	35	B	images/39_50_R_k.jpg	true	true	true	23936	25832
109372	43	mix	VgRk	4	36	B	images/25_50_k.jpg	false	false	true	25832	26432
109373	43	mix	VgRk	4	37	B	images/13_50_k.jpg	false	false	true	26432	27040
109374	43	mix	VgRk	4	38	B	images/25_50_k.jpg	false	false	true	27040	27600
109375	43	mix	VgRk	4	39	B	images/13_50_k.jpg	false	false	true	27600	28328
109376	43	mix	VgRk	4	40	B	images/25_50_R_k.jpg	true	false	false	28329	28872
109377	43	mix	VgRk	4	41	B	images/13_50_R_k.jpg	true	true	true	28872	29736
109378	43	mix	VgRk	4	42	B	images/25_50_R_k.jpg	true	true	true	29737	30248
109379	43	mix	VgRk	4	43	B	images/39_50_R_k.jpg	true	true	true	30248	30704
109380	43	mix	VgRk	4	44	B	images/13_50_R_k.jpg	true	true	true	30704	31176
109381	43	mix	VgRk	4	45	B	images/39_50_k.jpg	false	false	true	31176	31792
109382	43	mix	VgRk	4	46	A	T  V	false	false	true	25538	32240
109383	43	mix	VgRk	4	47	A	Y  B	true	true	true	32240	33008
109384	43	mix	VgRk	4	48	A	D  V	true	true	true	33009	33720
109385	43	mix	VgRk	4	49	B	images/25_50_R_k.jpg	true	true	true	31792	34248
109386	43	mix	VgRk	4	50	A	D  N	false	false	true	33720	34712
109387	43	mix	VgRk	4	51	A	Q  V	false	false	true	34713	35361
109388	43	mix	VgRk	4	52	B	images/1_50_k.jpg	false	false	true	34248	36824
109389	43	mix	VgRk	4	53	B	images/1_50_R_k.jpg	true	true	true	36824	37472
109390	43	mix	VgRk	4	54	B	images/13_50_k.jpg	false	true	false	37472	37985
109391	43	mix	VgRk	4	55	B	images/39_50_R_k.jpg	true	true	true	37986	38624
109392	43	mix	VgRk	4	56	B	images/25_50_k.jpg	false	false	true	38624	39210
109393	43	mix	VgRk	4	57	B	images/13_50_k.jpg	false	false	true	39211	39840
109394	43	mix	VgRk	4	58	B	images/39_50_k.jpg	false	false	true	39840	40368
109395	43	mix	VgRk	4	59	B	images/1_50_k.jpg	false	false	true	40368	40968
109396	43	mix	VgRk	4	60	B	images/25_50_R_k.jpg	true	true	true	40969	41680
109397	43	mix	VgRk	4	61	B	images/13_50_R_k.jpg	true	true	true	41680	42392
109398	43	mix	VgRk	4	62	B	images/25_50_k.jpg	false	false	true	42392	43128
109399	43	mix	VgRk	4	63	B	images/13_50_k.jpg	false	false	true	43128	43904
109400	43	mix	VgRk	4	64	B	images/25_50_k.jpg	false	false	true	43905	44448
109401	43	mix	VgRk	4	65	B	images/1_50_k.jpg	false	false	true	44448	45024
109402	43	mix	VgRk	4	66	B	images/39_50_k.jpg	false	false	true	45024	45984
109403	43	mix	VgRk	4	67	B	images/1_50_R_k.jpg	true	true	true	45984	46512
109404	43	mix	VgRk	4	68	B	images/13_50_R_k.jpg	true	true	true	46512	46952
109405	43	mix	VgRk	4	69	A	T  B	false	false	true	35362	48152
109406	43	mix	VgRk	4	70	A	Y  B	true	true	true	48152	48888
109407	43	mix	VgRk	4	71	A	B  Y	true	true	true	48888	49431
109408	43	mix	VgRk	4	72	A	D  V	true	true	true	49432	49991
109409	43	mix	VgRk	4	73	A	B  Y	true	true	true	49992	50543
109410	43	mix	VgRk	4	74	A	T  D	false	false	true	50544	51119
109411	43	mix	VgRk	4	75	A	D  Q	false	false	true	51120	51743
109412	43	mix	VgRk	4	76	A	D  V	true	true	true	51744	52408
109413	43	mix	VgRk	4	77	A	Y  B	true	true	true	52409	52984
109414	43	mix	VgRk	4	78	A	B  Y	true	true	true	52985	53560
109415	43	mix	VgRk	4	79	A	D  V	true	true	true	53561	54183
109416	43	mix	VgRk	4	80	A	D  J	false	false	true	54184	54735
109417	43	mix	VgRk	4	81	A	B  H	false	false	true	54736	55567
109418	43	mix	VgRk	4	82	A	Y  B	true	true	true	55568	56503
109419	43	mix	VgRk	4	83	B	images/1_50_R_k.jpg	true	true	true	46952	56951
109420	43	mix	VgRk	4	84	B	images/39_50_R_k.jpg	true	true	true	56952	57383
109421	43	mix	VgRk	4	85	A	D  V	true	true	true	56504	57879
109422	43	mix	VgRk	4	86	A	P  D	false	false	true	57880	58519
109423	43	mix	VgRk	4	87	B	images/13_50_R_k.jpg	true	true	true	57384	58911
109424	43	mix	VgRk	4	88	B	images/1_50_k.jpg	false	false	true	58912	59607
109425	43	mix	VgRk	4	89	B	images/13_50_k.jpg	false	false	true	59608	60159
109426	43	mix	VgRk	4	90	B	images/39_50_k.jpg	false	false	true	60160	60671
109427	43	mix	VgRk	4	91	B	images/13_50_k.jpg	false	false	true	60672	61167
109428	43	mix	VgRk	4	92	B	images/39_50_R_k.jpg	true	true	true	61168	61833
109429	43	mix	VgRk	4	93	B	images/1_50_R_k.jpg	true	true	true	61833	62575
109430	43	mix	VgRk	4	94	B	images/39_50_k.jpg	false	false	true	62576	63295
109431	43	mix	VgRk	4	95	A	L  V	false	false	true	58520	63743
109432	43	mix	VgRk	4	96	A	V  D	true	true	true	63744	64895
109433	43	mix	VgRk	4	97	A	D  V	true	true	true	64896	65463
109434	43	mix	VgRk	4	98	A	C  D	false	false	true	65466	66039
109435	43	mix	VgRk	4	99	A	B  Y	true	true	true	66042	66600
109436	43	mix	VgRk	4	100	A	D  V	true	true	true	66601	67248
109437	43	mix	VgRk	4	101	A	B  Y	true	true	true	67249	67824
109438	43	mix	VgRk	4	102	A	D  V	true	true	true	67824	68400
109439	43	mix	VgRk	4	103	A	Y  B	true	true	true	68401	68943
109440	43	mix	VgRk	4	104	A	S  Y	false	false	true	68944	69527
109441	43	mix	VgRk	4	105	A	D  V	true	true	true	69528	70327
109442	43	mix	VgRk	4	106	A	Y  B	true	true	true	70328	70951
109443	43	mix	VgRk	4	107	A	V  R	false	false	true	70952	71551
109444	43	mix	VgRk	4	108	A	M  D	false	false	true	71552	72079
109445	43	mix	VgRk	4	109	A	Y  W	false	false	true	72080	72792
109446	43	mix	VgRk	4	110	B	images/1_50_k.jpg	false	false	true	63296	73152
109447	43	mix	VgRk	4	111	B	images/13_50_k.jpg	false	false	true	73153	73735
109448	43	mix	VgRk	4	112	B	images/13_50_R_k.jpg	true	true	true	73736	74376
109449	43	mix	VgRk	4	113	A	V  D	true	true	true	72793	75695
109450	43	mix	VgRk	4	114	A	Y  R	false	false	true	75696	76911
109451	43	mix	VgRk	4	115	B	images/25_50_k.jpg	false	false	true	74377	77167
109452	43	mix	VgRk	4	116	B	images/39_50_k.jpg	false	false	true	77168	77831
109453	43	mix	VgRk	4	117	B	images/25_50_R_k.jpg	true	true	true	77832	78479
109454	43	mix	VgRk	4	118	B	images/1_50_k.jpg	false	false	true	78480	79135
109455	43	mix	VgRk	4	119	B	images/39_50_k.jpg	false	false	true	79136	79743
109456	43	mix	VgRk	4	120	B	images/39_50_R_k.jpg	true	true	true	79744	80335
109457	43	mix	VgRk	4	121	B	images/1_50_k.jpg	false	false	true	80336	80871
109458	43	mix	VgRk	4	122	B	images/25_50_k.jpg	false	false	true	80872	81463
109459	43	mix	VgRk	4	123	B	images/25_50_R_k.jpg	true	true	true	81464	82111
109460	43	mix	VgRk	4	124	B	images/13_50_k.jpg	false	false	true	82112	82735
109461	43	mix	VgRk	4	125	B	images/39_50_k.jpg	false	false	true	82736	83375
109462	43	mix	VgRk	4	126	B	images/39_50_R_k.jpg	true	true	true	83376	84015
109463	43	mix	VgRk	4	127	B	images/13_50_R_k.jpg	true	true	true	84016	84487
109464	43	mix	VgRk	4	128	B	images/25_50_R_k.jpg	true	true	true	84488	85015
109465	43	mix	VgRk	4	129	B	images/39_50_R_k.jpg	true	true	true	85016	85575
109466	43	mix	VgRk	4	130	B	images/25_50_R_k.jpg	true	true	true	85576	86135
109467	43	mix	VgRk	4	131	B	images/13_50_k.jpg	false	false	true	86136	86687
109468	43	mix	VgRk	4	132	B	images/13_50_R_k.jpg	true	true	true	86688	87255
109469	43	mix	VgRk	4	133	A	Y  P	false	false	true	76912	87823
109470	43	mix	VgRk	4	134	A	H  D	false	false	true	87824	88343
109471	43	mix	VgRk	4	135	A	B  Y	true	true	true	88343	89071
109472	43	mix	VgRk	4	136	A	V  D	true	true	true	89072	89671
109473	43	mix	VgRk	4	137	A	B  Y	true	true	true	89672	90143
109474	43	mix	VgRk	4	138	A	Y  B	true	true	true	90143	90815
109475	43	mix	VgRk	4	139	A	W  Y	false	false	true	90816	91552
109476	43	mix	VgRk	4	140	A	D  N	false	false	true	91552	92551
109477	43	mix	VgRk	4	141	A	B  Y	true	true	true	92551	93199
109478	43	mix	VgRk	4	142	A	Y  F	false	false	true	93199	93961
109479	43	mix	VgRk	4	143	A	R  B	false	false	true	93961	94583
109480	43	mix	VgRk	4	144	A	Y  B	true	true	true	94583	95311
109481	43	mix	VgRk	4	145	B	images/25_50_k.jpg	false	false	true	87256	96143
109482	43	mix	VgRk	4	146	A	V  D	true	true	true	95311	96631
109483	43	mix	VgRk	4	147	B	images/13_50_k.jpg	false	false	true	96143	97415
109484	43	mix	VgRk	4	148	A	D  V	true	true	true	96631	97839
109485	43	mix	VgRk	4	149	A	Y  B	true	true	true	97839	98335
109486	43	mix	VgRk	4	150	A	B  Y	true	true	true	98336	98807
109487	43	mix	VgRk	4	151	A	T  Y	false	false	true	98807	99399
109488	43	mix	VgRk	4	152	B	images/39_50_R_k.jpg	true	true	true	97415	99807
109489	43	mix	VgRk	4	153	B	images/25_50_k.jpg	false	false	true	99807	100407
109490	43	mix	VgRk	4	154	B	images/25_50_R_k.jpg	true	true	true	100407	101287
109491	43	mix	VgRk	4	155	B	images/13_50_k.jpg	false	false	true	101287	101799
109492	43	mix	VgRk	4	156	B	images/1_50_R_k.jpg	true	true	true	101802	102479
109493	43	mix	VgRk	4	157	B	images/13_50_R_k.jpg	true	true	true	102479	102919
109494	43	mix	VgRk	4	158	B	images/1_50_k.jpg	false	false	true	102919	103503
109495	43	mix	VgRk	4	159	B	images/1_50_R_k.jpg	true	true	true	103503	104175
109496	43	mix	VgRk	4	160	B	images/13_50_R_k.jpg	true	true	true	104175	104703
109497	43	mix	VgRk	4	161	B	images/25_50_k.jpg	false	false	true	104703	105327
109498	43	mix	VgRk	4	162	B	images/1_50_R_k.jpg	true	true	true	105327	105855
109499	43	mix	VgRk	4	163	B	images/25_50_R_k.jpg	true	true	true	105855	106551
109500	43	mix	VgRk	4	164	B	images/39_50_k.jpg	false	false	true	106551	107119
109501	43	mix	VgRk	4	165	B	images/13_50_R_k.jpg	true	true	true	107119	107823
109502	43	mix	VgRk	4	166	B	images/1_50_R_k.jpg	true	true	true	107823	108431
109503	43	mix	VgRk	4	167	A	Y  B	true	true	true	99399	109279
109504	43	mix	VgRk	4	168	A	V  D	true	true	true	109279	110151
109505	43	mix	VgRk	4	169	B	images/25_50_k.jpg	false	false	true	108431	110671
109506	43	mix	VgRk	4	170	A	V  K	false	false	true	110151	112567
109507	43	mix	VgRk	4	171	B	images/1_50_k.jpg	false	false	true	110671	112951
109508	43	mix	VgRk	4	172	B	images/13_50_R_k.jpg	true	true	true	112951	114182
109509	43	mix	VgRk	4	173	B	images/39_50_k.jpg	false	false	true	114183	114951
