idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
71702	31	mix	VgRk	2	1	B	images/25_50_R_k.jpg	true	true	true	19	3270
71703	31	mix	VgRk	2	2	A	H  T	false	false	true	19	3326
71704	31	mix	VgRk	2	3	A	J  K	true	true	true	3327	4654
71705	31	mix	VgRk	2	4	B	images/1_50_k.jpg	false	false	true	3271	4686
71706	31	mix	VgRk	2	5	B	images/13_50_R_k.jpg	true	true	true	4687	5838
71707	31	mix	VgRk	2	6	A	M  J	false	false	true	4655	5878
71708	31	mix	VgRk	2	7	B	images/39_50_R_k.jpg	true	true	true	5839	7526
71709	31	mix	VgRk	2	8	A	J  T	false	false	true	5879	7542
71710	31	mix	VgRk	2	9	B	images/13_50_R_k.jpg	true	true	true	7527	9998
71711	31	mix	VgRk	2	10	A	H  N	true	true	true	7543	10006
71712	31	mix	VgRk	2	11	B	images/25_50_R_k.jpg	true	true	true	9999	12526
71713	31	mix	VgRk	2	12	A	P  K	false	false	true	10007	12550
71714	31	mix	VgRk	2	13	B	images/39_50_R_k.jpg	true	true	true	12527	14278
71715	31	mix	VgRk	2	14	A	N  Q	false	false	true	12551	14278
71716	31	mix	VgRk	2	15	B	images/25_50_R_k.jpg	true	true	true	14279	15679
71717	31	mix	VgRk	2	16	A	N  H	true	true	true	14279	15679
71718	31	mix	VgRk	2	17	B	images/13_50_k.jpg	false	false	true	15679	17518
71719	31	mix	VgRk	2	18	A	N  C	false	false	true	15679	17574
71720	31	mix	VgRk	2	19	B	images/25_50_k.jpg	false	false	true	17519	20199
71721	31	mix	VgRk	2	20	A	G  N	false	false	true	17575	20199
71722	31	mix	VgRk	2	21	B	images/13_50_R_k.jpg	true	true	true	20199	21798
71723	31	mix	VgRk	2	22	A	R  J	false	false	true	20199	21838
71724	31	mix	VgRk	2	23	B	images/39_50_k.jpg	false	false	true	21799	24718
71725	31	mix	VgRk	2	24	A	C  J	false	false	true	21839	24782
71726	31	mix	VgRk	2	25	B	images/13_50_k.jpg	false	false	true	24719	26934
71727	31	mix	VgRk	2	26	A	K  J	true	true	true	24783	26934
71728	31	mix	VgRk	2	27	B	images/39_50_R_k.jpg	true	true	true	26935	30598
71729	31	mix	VgRk	2	28	A	H  D	false	false	true	26935	30606
71730	31	mix	VgRk	2	29	B	images/1_50_k.jpg	false	false	true	30599	33006
71731	31	mix	VgRk	2	30	A	H  B	false	false	true	30607	33030
71732	31	mix	VgRk	2	31	B	images/39_50_k.jpg	false	false	true	33007	35998
71733	31	mix	VgRk	2	32	A	W  H	false	false	true	33030	35998
71734	31	mix	VgRk	2	33	B	images/1_50_R_k.jpg	true	true	true	35999	37894
71735	31	mix	VgRk	2	34	A	J  P	false	false	true	35999	37894
71736	31	mix	VgRk	2	35	B	images/13_50_k.jpg	false	false	true	37895	39174
71737	31	mix	VgRk	2	36	A	J  K	true	true	true	37895	39222
71738	31	mix	VgRk	2	37	B	images/25_50_k.jpg	false	false	true	39174	42502
71739	31	mix	VgRk	2	38	A	T  K	false	false	true	39222	42502
71740	31	mix	VgRk	2	39	B	images/25_50_R_k.jpg	true	true	true	42502	43838
71741	31	mix	VgRk	2	40	A	T  N	false	false	true	42502	43870
71742	31	mix	VgRk	2	41	B	images/1_50_k.jpg	false	false	true	43838	46046
71743	31	mix	VgRk	2	42	A	H  N	true	true	true	43870	46086
71744	31	mix	VgRk	2	43	B	images/1_50_R_k.jpg	true	true	true	46046	47878
71745	31	mix	VgRk	2	44	A	K  J	true	true	true	46086	47902
71746	31	mix	VgRk	2	45	B	images/25_50_k.jpg	false	false	true	47878	51486
71747	31	mix	VgRk	2	46	A	T  K	false	false	true	47902	51526
71748	31	mix	VgRk	2	47	B	images/39_50_k.jpg	false	false	true	51486	53422
71749	31	mix	VgRk	2	48	A	H  N	true	true	true	51526	53445
71750	31	mix	VgRk	2	49	B	images/25_50_R_k.jpg	true	true	true	53422	55061
71751	31	mix	VgRk	2	50	A	B  J	false	false	true	53446	55062
71752	31	mix	VgRk	2	51	B	images/1_50_k.jpg	false	false	true	55062	56437
71753	31	mix	VgRk	2	52	A	X  J	false	false	true	55062	56438
71754	31	mix	VgRk	2	53	B	images/39_50_R_k.jpg	true	true	true	56438	59837
71755	31	mix	VgRk	2	54	A	H  Y	false	false	true	56438	59838
71756	31	mix	VgRk	2	55	B	images/25_50_R_k.jpg	true	true	true	59838	60950
71757	31	mix	VgRk	2	56	A	N  H	true	true	true	59838	60973
71758	31	mix	VgRk	2	57	B	images/39_50_R_k.jpg	true	true	true	60950	62325
71759	31	mix	VgRk	2	58	A	V  H	false	false	true	60974	62326
71760	31	mix	VgRk	2	59	B	images/25_50_R_k.jpg	true	true	true	62326	64365
71761	31	mix	VgRk	2	60	A	J  L	false	false	true	62326	64397
71762	31	mix	VgRk	2	61	B	images/25_50_k.jpg	false	false	true	64366	65709
71763	31	mix	VgRk	2	62	A	K  J	true	true	true	64398	65741
71764	31	mix	VgRk	2	63	B	images/1_50_R_k.jpg	true	true	true	65710	67781
71765	31	mix	VgRk	2	64	A	H  G	false	false	true	65742	67781
71766	31	mix	VgRk	2	65	A	J  V	false	false	true	67782	69005
71767	31	mix	VgRk	2	66	B	images/39_50_k.jpg	false	false	true	67782	69037
71768	31	mix	VgRk	2	67	A	J  F	false	false	true	69006	71549
71769	31	mix	VgRk	2	68	B	images/1_50_k.jpg	false	false	true	69038	71565
71770	31	mix	VgRk	2	69	A	J  B	false	false	true	71550	72997
71771	31	mix	VgRk	2	70	B	images/39_50_k.jpg	false	false	true	71567	73157
71772	31	mix	VgRk	2	71	B	images/13_50_R_k.jpg	true	true	true	73158	74581
71773	31	mix	VgRk	2	72	A	H  N	true	true	true	72998	74581
71774	31	mix	VgRk	2	73	B	images/25_50_k.jpg	false	false	true	74582	77414
71775	31	mix	VgRk	2	74	A	K  J	true	true	true	74582	77414
71776	31	mix	VgRk	2	75	B	images/25_50_R_k.jpg	true	true	true	77414	78669
71777	31	mix	VgRk	2	76	A	N  H	true	true	true	77414	78693
71778	31	mix	VgRk	2	77	B	images/13_50_k.jpg	false	false	true	78670	80701
71779	31	mix	VgRk	2	78	A	H  G	false	false	true	78694	80701
71780	31	mix	VgRk	2	79	B	images/39_50_k.jpg	false	false	true	80702	83431
71781	31	mix	VgRk	2	80	A	D  N	false	false	true	80702	83461
71782	31	mix	VgRk	2	81	B	images/13_50_R_k.jpg	true	true	true	83432	85341
71783	31	mix	VgRk	2	82	A	K  J	true	true	true	83462	85381
71784	31	mix	VgRk	2	83	B	images/39_50_R_k.jpg	true	true	true	85342	86373
71785	31	mix	VgRk	2	84	A	J  K	true	true	true	85381	86397
71786	31	mix	VgRk	2	85	B	images/25_50_k.jpg	false	false	true	86374	87901
71787	31	mix	VgRk	2	86	A	K  J	true	true	true	86398	87981
71788	31	mix	VgRk	2	87	B	images/25_50_R_k.jpg	true	true	true	87901	88837
71789	31	mix	VgRk	2	88	A	J  K	true	true	true	87981	88877
71790	31	mix	VgRk	2	89	B	images/1_50_k.jpg	false	false	true	88838	90829
71791	31	mix	VgRk	2	90	A	K  C	false	false	true	88877	90877
71792	31	mix	VgRk	2	91	B	images/39_50_R_k.jpg	true	true	true	90830	92565
71793	31	mix	VgRk	2	92	A	N  H	true	true	true	90877	92573
71794	31	mix	VgRk	2	93	B	images/13_50_k.jpg	false	false	true	92565	94413
71795	31	mix	VgRk	2	94	A	H  N	true	true	true	92574	94477
71796	31	mix	VgRk	2	95	B	images/25_50_R_k.jpg	true	true	true	94413	95557
71797	31	mix	VgRk	2	96	A	K  J	true	true	true	94478	95557
71798	31	mix	VgRk	2	97	A	K  G	false	false	true	95558	97261
71799	31	mix	VgRk	2	98	B	images/1_50_R_k.jpg	true	true	true	95558	97317
71800	31	mix	VgRk	2	99	B	images/1_50_k.jpg	false	false	true	97317	98437
71801	31	mix	VgRk	2	100	A	H  N	true	true	true	97261	98509
71802	31	mix	VgRk	2	101	B	images/39_50_R_k.jpg	true	true	true	98438	100845
71803	31	mix	VgRk	2	102	A	C  H	false	false	true	98509	100885
71804	31	mix	VgRk	2	103	A	J  K	true	true	true	100885	102189
