idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
94913	39	mix	VgRk	4	1	A	T  L	true	true	true	6	2165
94914	39	mix	VgRk	4	2	A	N  M	false	false	true	2168	2885
94915	39	mix	VgRk	4	3	A	L  H	false	false	true	2889	3860
94916	39	mix	VgRk	4	4	A	M  R	true	true	true	3864	5124
94917	39	mix	VgRk	4	5	A	F  T	false	false	true	5127	5996
94918	39	mix	VgRk	4	6	A	T  W	false	false	true	6003	6836
94919	39	mix	VgRk	4	7	A	T  L	true	true	true	6839	11044
94920	39	mix	VgRk	4	8	A	R  M	true	true	true	11048	12036
94921	39	mix	VgRk	4	9	A	M  R	true	true	true	12039	13268
94922	39	mix	VgRk	4	10	A	T  L	true	true	true	13275	14300
94923	39	mix	VgRk	4	11	A	B  T	false	false	true	14303	15316
94924	39	mix	VgRk	4	12	A	Q  M	false	false	true	15319	15980
94925	39	mix	VgRk	4	13	A	V  L	false	false	true	15983	16732
94926	39	mix	VgRk	4	14	A	R  M	true	true	true	16735	17646
94927	39	mix	VgRk	4	15	A	P  T	false	false	true	17649	18276
94928	39	mix	VgRk	4	16	A	T  L	true	true	true	18279	20908
94929	39	mix	VgRk	4	17	A	V  M	false	false	true	20911	21668
94930	39	mix	VgRk	4	18	A	L  T	true	true	true	21671	22469
94931	39	mix	VgRk	4	19	A	T  L	true	true	true	22473	23124
94932	39	mix	VgRk	4	20	A	L  K	false	false	true	23127	23964
94933	39	mix	VgRk	4	21	A	R  M	true	true	true	23967	24612
94934	39	mix	VgRk	4	22	A	M  R	true	true	true	24615	25572
94935	39	mix	VgRk	4	23	A	D  M	false	false	true	25575	26268
94936	39	mix	VgRk	4	24	A	M  Y	false	false	true	26271	27116
94937	39	mix	VgRk	4	25	A	P  L	false	false	true	27119	27876
94938	39	mix	VgRk	4	26	A	N  L	false	false	true	27879	28420
94939	39	mix	VgRk	4	27	A	T  L	true	false	false	28423	29166
94940	39	mix	VgRk	4	28	A	H  L	false	false	true	29169	29931
94941	39	mix	VgRk	4	29	A	D  L	false	false	true	29935	30678
94942	39	mix	VgRk	4	30	A	M  R	true	true	true	30681	31452
94943	39	mix	VgRk	4	31	A	R  M	true	true	true	31456	32211
94944	39	mix	VgRk	4	32	A	Q  L	false	false	true	32215	32947
94945	39	mix	VgRk	4	33	A	L  T	true	true	true	32951	33995
94946	39	mix	VgRk	4	34	A	Y  T	false	false	true	33999	34710
94947	39	mix	VgRk	4	35	A	R  M	true	true	true	34713	35484
94948	39	mix	VgRk	4	36	A	T  L	true	true	true	35488	36163
94949	39	mix	VgRk	4	37	A	R  M	true	true	true	36166	36780
94950	39	mix	VgRk	4	38	A	T  C	false	false	true	36783	37500
94951	39	mix	VgRk	4	39	A	T  H	false	false	true	37504	38379
94952	39	mix	VgRk	4	40	A	Y  M	false	false	true	38386	39075
94953	39	mix	VgRk	4	41	A	R  Q	false	false	true	39078	39835
