idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
39530	21	mix	VgRk	2	1	A	X  L	true	true	true	18	1169
39531	21	mix	VgRk	2	2	B	images/1_50_R_k.jpg	true	true	true	18	1801
39532	21	mix	VgRk	2	3	A	C  H	true	true	true	1172	2410
39533	21	mix	VgRk	2	4	B	images/39_50_R_k.jpg	true	true	true	1804	3049
39534	21	mix	VgRk	2	5	A	X  L	true	true	true	2414	3809
39535	21	mix	VgRk	2	6	B	images/25_50_k.jpg	false	false	true	3052	4368
39536	21	mix	VgRk	2	7	A	W  L	false	false	true	3813	5041
39537	21	mix	VgRk	2	8	B	images/13_50_k.jpg	false	false	true	4376	6288
39538	21	mix	VgRk	2	9	A	X  V	false	false	true	5044	7289
39539	21	mix	VgRk	2	10	B	images/1_50_R_k.jpg	true	true	true	6292	7968
39540	21	mix	VgRk	2	11	A	C  H	true	true	true	7292	8603
39541	21	mix	VgRk	2	12	B	images/25_50_R_k.jpg	true	true	true	7976	9280
39542	21	mix	VgRk	2	13	A	H  V	false	false	true	8606	9936
39543	21	mix	VgRk	2	14	B	images/25_50_k.jpg	false	false	true	9284	10976
39544	21	mix	VgRk	2	15	A	L  X	true	true	true	9940	11920
39545	21	mix	VgRk	2	16	B	images/39_50_R_k.jpg	true	true	true	10979	12856
39546	21	mix	VgRk	2	17	A	C  H	true	true	true	11924	13528
39547	21	mix	VgRk	2	18	A	L  X	true	true	true	13532	14496
39548	21	mix	VgRk	2	19	B	images/13_50_k.jpg	false	false	true	12860	15200
39549	21	mix	VgRk	2	20	A	V  L	false	false	true	14500	15832
39550	21	mix	VgRk	2	21	B	images/1_50_R_k.jpg	true	true	true	15204	16472
39551	21	mix	VgRk	2	22	A	X  L	true	true	true	15835	17096
39552	21	mix	VgRk	2	23	B	images/1_50_k.jpg	false	false	true	16476	17680
39553	21	mix	VgRk	2	24	A	G  L	false	false	true	17099	18328
39554	21	mix	VgRk	2	25	B	images/13_50_R_k.jpg	true	true	true	17684	18920
39555	21	mix	VgRk	2	26	A	L  X	true	true	true	18332	19664
