idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
110075	44	mix	VgRk	2	1	A	B  W	true	true	true	19	2453
110076	44	mix	VgRk	2	2	A	Q  M	true	true	true	2456	3733
110077	44	mix	VgRk	2	3	A	M  Q	true	true	true	3736	4509
110078	44	mix	VgRk	2	4	A	W  B	true	true	true	4512	5325
110079	44	mix	VgRk	2	5	A	M  F	false	false	true	5332	7117
110080	44	mix	VgRk	2	6	A	K  Q	false	false	true	7120	8445
110081	44	mix	VgRk	2	7	B	images/39_50_R_k.jpg	true	true	true	20	9252
110082	44	mix	VgRk	2	8	B	images/13_50_k.jpg	false	false	true	9256	9901
110083	44	mix	VgRk	2	9	B	images/39_50_k.jpg	false	false	true	9904	10436
110084	44	mix	VgRk	2	10	B	images/13_50_k.jpg	false	false	true	10440	10909
110085	44	mix	VgRk	2	11	B	images/39_50_k.jpg	false	false	true	10913	11381
110086	44	mix	VgRk	2	12	B	images/13_50_R_k.jpg	true	true	true	11384	11892
110087	44	mix	VgRk	2	13	B	images/13_50_k.jpg	false	false	true	11897	12484
110088	44	mix	VgRk	2	14	B	images/39_50_k.jpg	false	false	true	12488	13172
110089	44	mix	VgRk	2	15	B	images/1_50_R_k.jpg	true	true	true	13176	14052
110090	44	mix	VgRk	2	16	B	images/25_50_k.jpg	false	false	true	14056	15108
110091	44	mix	VgRk	2	17	B	images/13_50_k.jpg	false	false	true	15112	15780
110092	44	mix	VgRk	2	18	B	images/25_50_k.jpg	false	false	true	15784	16399
110093	44	mix	VgRk	2	19	B	images/13_50_R_k.jpg	true	true	true	16402	16924
110094	44	mix	VgRk	2	20	B	images/1_50_R_k.jpg	true	true	true	16928	18524
110095	44	mix	VgRk	2	21	B	images/25_50_R_k.jpg	true	true	true	18528	19132
110096	44	mix	VgRk	2	22	A	Q  M	true	true	true	8448	20341
110097	44	mix	VgRk	2	23	A	W  B	true	true	true	20345	21700
110098	44	mix	VgRk	2	24	A	L  W	false	false	true	21704	22501
110099	44	mix	VgRk	2	25	A	M  Q	true	true	true	22505	23140
110100	44	mix	VgRk	2	26	A	B  W	true	true	true	23144	23964
110101	44	mix	VgRk	2	27	A	W  F	false	false	true	23968	25588
110102	44	mix	VgRk	2	28	A	W  V	false	false	true	25592	26364
110103	44	mix	VgRk	2	29	A	M  Q	true	true	true	26367	26956
110104	44	mix	VgRk	2	30	A	Q  M	true	true	true	26960	27686
110105	44	mix	VgRk	2	31	A	W  C	false	false	true	27691	28636
110106	44	mix	VgRk	2	32	A	B  N	false	false	true	28641	29326
110107	44	mix	VgRk	2	33	A	W  B	true	true	true	29329	30212
110108	44	mix	VgRk	2	34	B	images/13_50_k.jpg	false	false	true	19140	30748
110109	44	mix	VgRk	2	35	B	images/25_50_k.jpg	false	false	true	30752	31420
110110	44	mix	VgRk	2	36	B	images/13_50_R_k.jpg	true	true	true	31424	31901
110111	44	mix	VgRk	2	37	B	images/39_50_R_k.jpg	true	true	true	31904	32564
110112	44	mix	VgRk	2	38	A	M  J	false	false	true	30215	33292
110113	44	mix	VgRk	2	39	B	images/25_50_R_k.jpg	true	true	true	32572	34188
110114	44	mix	VgRk	2	40	A	Q  M	true	true	true	33295	34756
110115	44	mix	VgRk	2	41	B	images/13_50_k.jpg	false	false	true	34192	35276
110116	44	mix	VgRk	2	42	B	images/1_50_k.jpg	false	false	true	35279	36372
110117	44	mix	VgRk	2	43	B	images/13_50_k.jpg	false	false	true	36375	36956
110118	44	mix	VgRk	2	44	B	images/25_50_k.jpg	false	false	true	36963	37500
110119	44	mix	VgRk	2	45	B	images/13_50_k.jpg	false	false	true	37504	38044
110120	44	mix	VgRk	2	46	B	images/1_50_R_k.jpg	true	true	true	38047	39029
110121	44	mix	VgRk	2	47	B	images/1_50_k.jpg	false	true	false	39032	40092
110122	44	mix	VgRk	2	48	B	images/25_50_k.jpg	false	false	true	40095	41876
110123	44	mix	VgRk	2	49	B	images/39_50_k.jpg	false	false	true	41879	43500
110124	44	mix	VgRk	2	50	B	images/39_50_R_k.jpg	true	true	true	43503	44076
110125	44	mix	VgRk	2	51	B	images/25_50_R_k.jpg	true	true	true	44079	44868
110126	44	mix	VgRk	2	52	A	M  Q	true	true	true	34759	45876
110127	44	mix	VgRk	2	53	A	W  B	true	true	true	45879	46532
110128	44	mix	VgRk	2	54	A	D  Q	false	false	true	46541	47068
110129	44	mix	VgRk	2	55	A	Q  J	false	false	true	47071	47724
110130	44	mix	VgRk	2	56	A	Q  F	false	false	true	47727	48276
110131	44	mix	VgRk	2	57	A	B  W	true	true	true	48279	49037
110132	44	mix	VgRk	2	58	B	images/1_50_k.jpg	false	false	true	44871	50380
110133	44	mix	VgRk	2	59	B	images/39_50_R_k.jpg	true	true	true	50384	50948
110134	44	mix	VgRk	2	60	A	W  L	false	false	true	49041	51540
110135	44	mix	VgRk	2	61	A	Q  M	true	true	true	51543	52148
110136	44	mix	VgRk	2	62	B	images/25_50_k.jpg	false	false	true	50951	53028
110137	44	mix	VgRk	2	63	B	images/13_50_k.jpg	false	false	true	53032	54172
110138	44	mix	VgRk	2	64	B	images/25_50_k.jpg	false	false	true	54175	54788
110139	44	mix	VgRk	2	65	B	images/13_50_k.jpg	false	false	true	54791	55316
110140	44	mix	VgRk	2	66	B	images/25_50_R_k.jpg	true	true	true	55323	55988
110141	44	mix	VgRk	2	67	A	W  Y	false	false	true	52156	56700
110142	44	mix	VgRk	2	68	A	T  Q	false	false	true	56703	57733
110143	44	mix	VgRk	2	69	A	B  W	true	true	true	57736	58388
110144	44	mix	VgRk	2	70	A	Q  M	true	true	true	58392	58974
