idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
68607	30	mix	VgRk	2	1	A	V  F	true	true	true	19	925
68608	30	mix	VgRk	2	2	B	images/1_50_R_k.jpg	true	true	true	19	1269
68609	30	mix	VgRk	2	3	A	Q  T	true	true	true	926	2398
68610	30	mix	VgRk	2	4	B	images/25_50_k.jpg	false	false	true	1275	2823
68611	30	mix	VgRk	2	5	A	Q  C	false	false	true	2398	3270
68612	30	mix	VgRk	2	6	A	V  F	true	true	true	3270	3997
68613	30	mix	VgRk	2	7	B	images/39_50_k.jpg	false	false	true	2824	5112
68614	30	mix	VgRk	2	8	A	Y  Q	false	false	true	3998	5616
68615	30	mix	VgRk	2	9	A	J  V	false	false	true	5616	6422
68616	30	mix	VgRk	2	10	A	Q  T	true	true	true	6423	7909
68617	30	mix	VgRk	2	11	B	images/25_50_k.jpg	false	false	true	5112	8245
68618	30	mix	VgRk	2	12	A	T  B	false	false	true	7910	8871
68619	30	mix	VgRk	2	13	B	images/1_50_k.jpg	false	false	true	8246	9879
68620	30	mix	VgRk	2	14	B	images/39_50_R_k.jpg	true	true	true	9879	10455
68621	30	mix	VgRk	2	15	B	images/13_50_R_k.jpg	true	true	true	10455	10989
68622	30	mix	VgRk	2	16	B	images/39_50_R_k.jpg	true	true	true	10990	11469
68623	30	mix	VgRk	2	17	B	images/1_50_R_k.jpg	true	true	true	11470	12165
68624	30	mix	VgRk	2	18	B	images/25_50_k.jpg	false	false	true	12166	12853
68625	30	mix	VgRk	2	19	A	T  G	false	false	true	8871	13205
68626	30	mix	VgRk	2	20	A	F  V	true	true	true	13206	14064
68627	30	mix	VgRk	2	21	A	V  B	false	false	true	14065	15237
68628	30	mix	VgRk	2	22	B	images/39_50_k.jpg	false	false	true	12854	15590
68629	30	mix	VgRk	2	23	A	V  F	true	true	true	15238	16149
68630	30	mix	VgRk	2	24	B	images/39_50_R_k.jpg	true	true	true	15591	17237
68631	30	mix	VgRk	2	25	A	T  W	false	false	true	16150	17741
68632	30	mix	VgRk	2	26	B	images/25_50_R_k.jpg	true	true	true	17239	18069
68633	30	mix	VgRk	2	27	A	T  Q	true	true	true	17742	18685
68634	30	mix	VgRk	2	28	B	images/13_50_R_k.jpg	true	true	true	18070	19165
68635	30	mix	VgRk	2	29	B	images/1_50_R_k.jpg	true	false	false	19166	19709
68636	30	mix	VgRk	2	30	A	V  G	false	false	true	18686	20101
68637	30	mix	VgRk	2	31	A	Q  T	true	true	true	20102	21221
68638	30	mix	VgRk	2	32	B	images/39_50_R_k.jpg	true	true	true	19710	21549
68639	30	mix	VgRk	2	33	B	images/25_50_k.jpg	false	false	true	21550	22238
68640	30	mix	VgRk	2	34	A	V  F	true	true	true	21221	22717
68641	30	mix	VgRk	2	35	A	P  F	false	false	true	22717	23301
68642	30	mix	VgRk	2	36	A	F  V	true	true	true	23302	23949
68643	30	mix	VgRk	2	37	A	Q  T	true	true	true	23949	24925
68644	30	mix	VgRk	2	38	B	images/13_50_R_k.jpg	true	true	true	22238	25293
68645	30	mix	VgRk	2	39	A	T  Q	true	true	true	24925	25885
68646	30	mix	VgRk	2	40	A	V  F	true	true	true	25885	26893
68647	30	mix	VgRk	2	41	B	images/39_50_k.jpg	false	false	true	25293	27253
68648	30	mix	VgRk	2	42	B	images/1_50_R_k.jpg	true	true	true	27255	28141
68649	30	mix	VgRk	2	43	B	images/25_50_R_k.jpg	true	true	true	28141	28917
68650	30	mix	VgRk	2	44	B	images/1_50_k.jpg	false	false	true	28917	29397
68651	30	mix	VgRk	2	45	B	images/13_50_R_k.jpg	true	true	true	29398	30045
68652	30	mix	VgRk	2	46	A	F  K	false	false	true	26893	30405
68653	30	mix	VgRk	2	47	B	images/25_50_R_k.jpg	true	true	true	30045	30957
68654	30	mix	VgRk	2	48	A	V  W	false	false	true	30407	31357
68655	30	mix	VgRk	2	49	A	X  F	false	false	true	31357	32141
68656	30	mix	VgRk	2	50	A	T  Q	true	true	true	32141	32933
68657	30	mix	VgRk	2	51	A	T  S	false	false	true	32933	33519
68658	30	mix	VgRk	2	52	A	Q  T	true	true	true	33519	34095
68659	30	mix	VgRk	2	53	A	Q  P	false	false	true	34095	34757
68660	30	mix	VgRk	2	54	A	T  Q	true	true	true	34757	35541
68661	30	mix	VgRk	2	55	B	images/39_50_k.jpg	false	false	true	30957	35869
68662	30	mix	VgRk	2	56	A	S  V	false	false	true	35541	36949
68663	30	mix	VgRk	2	57	A	V  F	true	true	true	36950	37853
68664	30	mix	VgRk	2	58	A	Q  Y	false	false	true	37853	38533
68665	30	mix	VgRk	2	59	A	F  H	false	false	true	38534	39333
68666	30	mix	VgRk	2	60	B	images/25_50_k.jpg	false	false	true	35869	39829
68667	30	mix	VgRk	2	61	A	C  T	false	false	true	39334	40256
68668	30	mix	VgRk	2	62	B	images/1_50_R_k.jpg	true	true	true	39829	41407
68669	30	mix	VgRk	2	63	A	F  V	true	true	true	40257	41749
68670	30	mix	VgRk	2	64	A	T  Q	true	true	true	41749	42701
