idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
71006	30	mix	VgRk	4	1	B	images/1_50_R_k.jpg	true	true	true	8	1131
71007	30	mix	VgRk	4	2	B	images/25_50_R_k.jpg	true	true	true	1131	1747
71008	30	mix	VgRk	4	3	B	images/1_50_R_k.jpg	true	true	true	1747	2227
71009	30	mix	VgRk	4	4	B	images/25_50_k.jpg	false	false	true	2227	2747
71010	30	mix	VgRk	4	5	B	images/39_50_R_k.jpg	true	true	true	2747	3363
71011	30	mix	VgRk	4	6	A	R  F	false	false	true	8	3691
71012	30	mix	VgRk	4	7	A	V  M	true	true	true	3691	4843
71013	30	mix	VgRk	4	8	B	images/39_50_k.jpg	false	false	true	3363	5172
71014	30	mix	VgRk	4	9	A	B  L	false	false	true	4844	5611
71015	30	mix	VgRk	4	10	B	images/13_50_R_k.jpg	true	true	true	5172	6003
71016	30	mix	VgRk	4	11	A	M  V	true	true	true	5611	7027
71017	30	mix	VgRk	4	12	B	images/39_50_R_k.jpg	true	true	true	6003	7430
71018	30	mix	VgRk	4	13	A	H  V	false	false	true	7027	7739
71019	30	mix	VgRk	4	14	A	L  F	true	true	true	7739	9082
71020	30	mix	VgRk	4	15	B	images/1_50_k.jpg	false	false	true	7431	9370
71021	30	mix	VgRk	4	16	B	images/1_50_R_k.jpg	true	true	true	9371	10203
71022	30	mix	VgRk	4	17	A	M  C	false	false	true	9083	10626
71023	30	mix	VgRk	4	18	A	V  M	true	false	false	10627	11226
71024	30	mix	VgRk	4	19	A	M  V	true	true	true	11227	11834
71025	30	mix	VgRk	4	20	A	L  F	true	true	true	11835	13146
71026	30	mix	VgRk	4	21	A	V  M	true	true	true	13147	13978
71027	30	mix	VgRk	4	22	A	L  F	true	true	true	13981	14629
71028	30	mix	VgRk	4	23	A	V  K	false	false	true	14629	15402
71029	30	mix	VgRk	4	24	B	images/25_50_k.jpg	false	false	true	10203	15850
71030	30	mix	VgRk	4	25	B	images/1_50_k.jpg	false	false	true	15851	16402
71031	30	mix	VgRk	4	26	B	images/25_50_R_k.jpg	true	true	true	16403	17154
71032	30	mix	VgRk	4	27	A	S  L	false	false	true	15403	17547
71033	30	mix	VgRk	4	28	B	images/25_50_k.jpg	false	false	true	17158	17986
71034	30	mix	VgRk	4	29	B	images/39_50_k.jpg	false	false	true	17987	18538
71035	30	mix	VgRk	4	30	B	images/1_50_R_k.jpg	true	true	true	18539	19130
71036	30	mix	VgRk	4	31	A	L  H	false	false	true	17548	19594
71037	30	mix	VgRk	4	32	A	F  L	true	true	true	19595	20826
71038	30	mix	VgRk	4	33	A	V  M	true	true	true	20827	21338
71039	30	mix	VgRk	4	34	A	L  F	true	true	true	21339	22010
71040	30	mix	VgRk	4	35	A	V  M	true	false	false	22011	22994
71041	30	mix	VgRk	4	36	A	M  V	true	true	true	22995	23682
71042	30	mix	VgRk	4	37	A	T  V	false	false	true	23683	24506
71043	30	mix	VgRk	4	38	A	V  M	true	true	true	24507	25202
71044	30	mix	VgRk	4	39	B	images/13_50_k.jpg	false	false	true	19131	25466
71045	30	mix	VgRk	4	40	B	images/13_50_R_k.jpg	true	true	true	25467	25994
71046	30	mix	VgRk	4	41	B	images/25_50_k.jpg	false	false	true	25994	26762
71047	30	mix	VgRk	4	42	B	images/1_50_k.jpg	false	false	true	26763	27378
71048	30	mix	VgRk	4	43	B	images/39_50_k.jpg	false	false	true	27379	27914
71049	30	mix	VgRk	4	44	B	images/1_50_R_k.jpg	true	true	true	27914	28498
71050	30	mix	VgRk	4	45	B	images/39_50_R_k.jpg	true	true	true	28498	29042
71051	30	mix	VgRk	4	46	B	images/1_50_R_k.jpg	true	true	true	29042	29554
71052	30	mix	VgRk	4	47	A	M  B	false	false	true	25203	30028
71053	30	mix	VgRk	4	48	B	images/25_50_k.jpg	false	false	true	29554	30522
71054	30	mix	VgRk	4	49	B	images/39_50_k.jpg	false	false	true	30522	31194
71055	30	mix	VgRk	4	50	A	S  F	false	false	true	30028	31618
71056	30	mix	VgRk	4	51	A	L  F	true	true	true	31618	32258
71057	30	mix	VgRk	4	52	A	L  D	false	false	true	32258	32890
71058	30	mix	VgRk	4	53	B	images/1_50_k.jpg	false	false	true	31194	33746
71059	30	mix	VgRk	4	54	B	images/25_50_R_k.jpg	true	true	true	33746	34250
71060	30	mix	VgRk	4	55	B	images/39_50_R_k.jpg	true	true	true	34250	34746
71061	30	mix	VgRk	4	56	B	images/25_50_k.jpg	false	false	true	34746	35301
71062	30	mix	VgRk	4	57	B	images/1_50_k.jpg	false	false	true	35302	35906
71063	30	mix	VgRk	4	58	B	images/1_50_R_k.jpg	true	true	true	35906	36394
71064	30	mix	VgRk	4	59	B	images/25_50_k.jpg	false	false	true	36394	36963
71065	30	mix	VgRk	4	60	B	images/1_50_k.jpg	false	false	true	36963	37490
71066	30	mix	VgRk	4	61	B	images/25_50_R_k.jpg	true	true	true	37490	37994
71067	30	mix	VgRk	4	62	A	C  M	false	false	true	32890	38293
71068	30	mix	VgRk	4	63	A	M  V	true	true	true	38293	39786
71069	30	mix	VgRk	4	64	A	M  R	false	false	true	39786	40370
71070	30	mix	VgRk	4	65	A	L  F	true	true	true	40370	41426
71071	30	mix	VgRk	4	66	B	images/39_50_k.jpg	false	false	true	37994	41810
71072	30	mix	VgRk	4	67	A	Y  F	false	false	true	41427	42290
71073	30	mix	VgRk	4	68	B	images/1_50_R_k.jpg	true	true	true	41810	42706
71074	30	mix	VgRk	4	69	A	V  M	true	true	true	42290	43170
71075	30	mix	VgRk	4	70	A	M  V	true	true	true	43170	43682
71076	30	mix	VgRk	4	71	A	L  P	false	false	true	43682	44212
71077	30	mix	VgRk	4	72	A	V  M	true	true	true	44212	44762
71078	30	mix	VgRk	4	73	B	images/1_50_k.jpg	false	false	true	42706	45186
71079	30	mix	VgRk	4	74	A	F  L	true	true	true	44762	45674
71080	30	mix	VgRk	4	75	A	V  P	false	false	true	45674	46386
71081	30	mix	VgRk	4	76	B	images/39_50_R_k.jpg	true	true	true	45187	46811
71082	30	mix	VgRk	4	77	A	V  M	true	true	true	46386	47290
71083	30	mix	VgRk	4	78	A	S  L	false	false	true	47290	47890
71084	30	mix	VgRk	4	79	A	F  L	true	true	true	47890	49122
71085	30	mix	VgRk	4	80	B	images/39_50_k.jpg	false	false	true	46812	49506
71086	30	mix	VgRk	4	81	A	M  V	true	true	true	49122	50706
71087	30	mix	VgRk	4	82	A	F  L	true	true	true	50706	51258
71088	30	mix	VgRk	4	83	A	R  M	false	false	true	51258	52058
71089	30	mix	VgRk	4	84	A	Y  L	false	false	true	52058	53034
71090	30	mix	VgRk	4	85	A	X  M	false	false	true	53034	53594
71091	30	mix	VgRk	4	86	B	images/13_50_k.jpg	false	false	true	49506	54170
71092	30	mix	VgRk	4	87	B	images/13_50_R_k.jpg	true	true	true	54170	54721
71093	30	mix	VgRk	4	88	A	V  M	true	true	true	53594	55305
71094	30	mix	VgRk	4	89	A	D  F	false	false	true	55306	56313
71095	30	mix	VgRk	4	90	A	V  R	false	false	true	56314	56785
71096	30	mix	VgRk	4	91	B	images/25_50_k.jpg	false	false	true	54727	57729
71097	30	mix	VgRk	4	92	B	images/1_50_k.jpg	false	false	true	57730	58265
71098	30	mix	VgRk	4	93	B	images/39_50_k.jpg	false	false	true	58266	58732
71099	30	mix	VgRk	4	94	B	images/25_50_R_k.jpg	true	true	true	58732	59362
71100	30	mix	VgRk	4	95	B	images/25_50_k.jpg	false	false	true	59362	59988
71101	30	mix	VgRk	4	96	B	images/39_50_R_k.jpg	true	true	true	59988	60546
71102	30	mix	VgRk	4	97	A	M  K	false	false	true	56786	60924
71103	30	mix	VgRk	4	98	A	Q  L	false	false	true	60925	61500
71104	30	mix	VgRk	4	99	A	M  N	false	true	false	61501	62337
71105	30	mix	VgRk	4	100	A	M  V	true	true	true	62338	62955
71106	30	mix	VgRk	4	101	A	L  J	false	false	true	62956	63625
71107	30	mix	VgRk	4	102	A	L  K	false	false	true	63626	64315
71108	30	mix	VgRk	4	103	A	Y  M	false	false	true	64316	65097
71109	30	mix	VgRk	4	104	B	images/25_50_R_k.jpg	true	true	true	60546	66225
71110	30	mix	VgRk	4	105	B	images/13_50_R_k.jpg	true	true	true	66226	66801
71111	30	mix	VgRk	4	106	B	images/39_50_R_k.jpg	true	true	true	66802	67361
71112	30	mix	VgRk	4	107	A	H  V	false	false	true	65098	67729
71113	30	mix	VgRk	4	108	B	images/13_50_R_k.jpg	true	true	true	67362	68667
71114	30	mix	VgRk	4	109	A	H  M	false	false	true	67734	69105
71115	30	mix	VgRk	4	110	B	images/39_50_k.jpg	false	false	true	68667	69593
71116	30	mix	VgRk	4	111	A	F  L	true	true	true	69106	70033
71117	30	mix	VgRk	4	112	A	V  M	true	true	true	70034	70609
71118	30	mix	VgRk	4	113	B	images/13_50_k.jpg	false	false	true	69594	71121
71119	30	mix	VgRk	4	114	A	F  L	true	true	true	70610	71577
71120	30	mix	VgRk	4	115	B	images/1_50_k.jpg	false	false	true	71122	73082
71121	30	mix	VgRk	4	116	A	V  M	true	true	true	71578	73475
71122	30	mix	VgRk	4	117	B	images/39_50_k.jpg	false	false	true	73083	73953
71123	30	mix	VgRk	4	118	A	N  F	false	false	true	73476	74601
71124	30	mix	VgRk	4	119	B	images/39_50_R_k.jpg	true	true	true	73954	75521
71125	30	mix	VgRk	4	120	A	B  V	false	false	true	74602	75993
71126	30	mix	VgRk	4	121	A	M  V	true	true	true	75993	77081
71127	30	mix	VgRk	4	122	A	L  F	true	true	true	77084	77785
71128	30	mix	VgRk	4	123	B	images/13_50_k.jpg	false	false	true	75521	78137
71129	30	mix	VgRk	4	124	B	images/1_50_R_k.jpg	true	true	true	78137	78713
71130	30	mix	VgRk	4	125	A	V  M	true	true	true	77786	79241
71131	30	mix	VgRk	4	126	A	L  F	true	true	true	79241	79900
71132	30	mix	VgRk	4	127	A	M  V	true	true	true	79901	80476
71133	30	mix	VgRk	4	128	B	images/25_50_R_k.jpg	true	true	true	78713	80913
71134	30	mix	VgRk	4	129	A	V  W	false	false	true	80477	81652
71135	30	mix	VgRk	4	130	A	F  L	true	true	true	81653	82377
71136	30	mix	VgRk	4	131	A	V  H	false	false	true	82377	82961
71137	30	mix	VgRk	4	132	A	V  M	true	true	true	82961	83929
71138	30	mix	VgRk	4	133	B	images/1_50_R_k.jpg	true	true	true	80917	84465
71139	30	mix	VgRk	4	134	A	Q  F	false	false	true	83929	84841
71140	30	mix	VgRk	4	135	A	M  V	true	true	true	84841	85817
71141	30	mix	VgRk	4	136	B	images/39_50_k.jpg	false	false	true	84465	86171
71142	30	mix	VgRk	4	137	A	F  L	true	true	true	85817	86625
71143	30	mix	VgRk	4	138	A	M  V	true	true	true	86625	87217
71144	30	mix	VgRk	4	139	B	images/39_50_R_k.jpg	true	true	true	86172	87601
71145	30	mix	VgRk	4	140	A	V  M	true	true	true	87217	88404
71146	30	mix	VgRk	4	141	B	images/1_50_k.jpg	false	false	true	87601	89321
71147	30	mix	VgRk	4	142	B	images/25_50_R_k.jpg	true	true	true	89321	89873
71148	30	mix	VgRk	4	143	B	images/13_50_R_k.jpg	true	true	true	89873	90473
71149	30	mix	VgRk	4	144	A	S  V	false	true	false	88405	90843
71150	30	mix	VgRk	4	145	A	R  F	false	false	true	90844	91428
71151	30	mix	VgRk	4	146	A	L  F	true	true	true	91428	92065
71152	30	mix	VgRk	4	147	A	V  M	true	true	true	92065	92745
71153	30	mix	VgRk	4	148	A	F  L	true	true	true	92745	93668
71154	30	mix	VgRk	4	149	A	L  F	true	true	true	93669	94257
71155	30	mix	VgRk	4	150	A	M  V	true	true	true	94257	95281
71156	30	mix	VgRk	4	151	A	L  W	false	false	true	95281	96081
71157	30	mix	VgRk	4	152	B	images/13_50_k.jpg	false	false	true	90473	97114
71158	30	mix	VgRk	4	153	B	images/39_50_R_k.jpg	true	true	true	97115	97705
71159	30	mix	VgRk	4	154	B	images/25_50_R_k.jpg	true	true	true	97705	98257
