idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
15918	15	mix	VgRk	2	1	B	images/1_50_k.jpg	false	false	true	12	1162
15919	15	mix	VgRk	2	2	A	S  B	true	true	true	11	1164
15920	15	mix	VgRk	2	3	B	images/25_50_k.jpg	false	false	true	1167	2082
15921	15	mix	VgRk	2	4	A	K  P	false	false	true	1168	2084
15922	15	mix	VgRk	2	5	B	images/25_50_R_k.jpg	true	false	false	2086	4266
15923	15	mix	VgRk	2	6	A	B  S	true	true	true	2088	4267
15924	15	mix	VgRk	2	7	B	images/1_50_R_k.jpg	true	true	true	4270	9770
15925	15	mix	VgRk	2	8	A	C  J	false	false	true	4271	9809
15926	15	mix	VgRk	2	9	B	images/39_50_R_k.jpg	true	true	true	9772	11034
15927	15	mix	VgRk	2	10	A	S  G	false	false	true	9813	11036
15928	15	mix	VgRk	2	11	B	images/39_50_k.jpg	false	false	true	11038	12361
15929	15	mix	VgRk	2	12	A	B  J	false	false	true	11039	12363
15930	15	mix	VgRk	2	13	B	images/1_50_R_k.jpg	true	true	true	12365	18443
15931	15	mix	VgRk	2	14	A	C  P	true	true	true	12368	18445
15932	15	mix	VgRk	2	15	B	images/25_50_k.jpg	false	false	true	18448	19595
15933	15	mix	VgRk	2	16	A	P  C	true	false	false	18450	19609
15934	15	mix	VgRk	2	17	B	images/39_50_k.jpg	false	false	true	19599	21305
15935	15	mix	VgRk	2	18	A	B  S	true	true	true	19616	21307
15936	15	mix	VgRk	2	19	B	images/13_50_k.jpg	false	false	true	21309	22764
15937	15	mix	VgRk	2	20	A	R  P	false	false	true	21311	22766
15938	15	mix	VgRk	2	21	B	images/39_50_k.jpg	false	false	true	22768	24049
15939	15	mix	VgRk	2	22	A	C  P	true	true	true	22770	24051
15940	15	mix	VgRk	2	23	B	images/39_50_R_k.jpg	true	true	true	24053	26097
15941	15	mix	VgRk	2	24	A	P  C	true	false	false	24054	26099
15942	15	mix	VgRk	2	25	B	images/1_50_k.jpg	false	false	true	26101	27105
15943	15	mix	VgRk	2	26	A	S  D	false	false	true	26102	27121
15944	15	mix	VgRk	2	27	B	images/25_50_k.jpg	false	false	true	27108	28649
15945	15	mix	VgRk	2	28	A	D  S	false	false	true	27124	28681
15946	15	mix	VgRk	2	29	A	B  S	true	true	true	28684	29953
15947	15	mix	VgRk	2	30	B	images/39_50_k.jpg	false	false	true	28653	29993
15948	15	mix	VgRk	2	31	B	images/1_50_R_k.jpg	true	true	true	29997	31115
15949	15	mix	VgRk	2	32	A	S  B	true	true	true	29956	31117
15950	15	mix	VgRk	2	33	B	images/39_50_R_k.jpg	true	true	true	31120	32449
15951	15	mix	VgRk	2	34	A	C  P	true	true	true	31121	32451
15952	15	mix	VgRk	2	35	B	images/25_50_R_k.jpg	true	true	true	32453	33897
15953	15	mix	VgRk	2	36	A	B  S	true	true	true	32455	33899
15954	15	mix	VgRk	2	37	B	images/25_50_k.jpg	false	false	true	33901	35137
15955	15	mix	VgRk	2	38	A	S  B	true	true	true	33902	35139
15956	15	mix	VgRk	2	39	B	images/13_50_R_k.jpg	true	true	true	35141	36225
15957	15	mix	VgRk	2	40	A	C  L	false	false	true	35144	36227
15958	15	mix	VgRk	2	41	B	images/39_50_k.jpg	false	false	true	36230	37369
15959	15	mix	VgRk	2	42	A	T  C	false	false	true	36232	37371
15960	15	mix	VgRk	2	43	A	D  P	false	false	true	37375	38539
15961	15	mix	VgRk	2	44	B	images/13_50_k.jpg	false	false	true	37373	38553
15962	15	mix	VgRk	2	45	B	images/25_50_k.jpg	false	false	true	38556	39729
15963	15	mix	VgRk	2	46	A	P  T	false	false	true	38543	39731
15964	15	mix	VgRk	2	47	B	images/13_50_k.jpg	false	false	true	39734	40844
15965	15	mix	VgRk	2	48	A	B  S	true	true	true	39736	40846
15966	15	mix	VgRk	2	49	B	images/1_50_R_k.jpg	true	true	true	40849	41977
15967	15	mix	VgRk	2	50	A	B  M	false	false	true	40851	41979
15968	15	mix	VgRk	2	51	B	images/39_50_k.jpg	false	false	true	41982	43377
15969	15	mix	VgRk	2	52	A	C  P	true	true	true	41984	43379
15970	15	mix	VgRk	2	53	B	images/13_50_R_k.jpg	true	true	true	43381	44515
15971	15	mix	VgRk	2	54	A	C  Q	false	false	true	43386	44537
15972	15	mix	VgRk	2	55	B	images/1_50_k.jpg	false	false	true	44519	46033
15973	15	mix	VgRk	2	56	A	B  S	true	true	true	44540	46035
15974	15	mix	VgRk	2	57	B	images/25_50_R_k.jpg	true	true	true	46037	47281
15975	15	mix	VgRk	2	58	A	J  P	false	false	true	46039	47289
15976	15	mix	VgRk	2	59	B	images/39_50_k.jpg	false	false	true	47284	48657
15977	15	mix	VgRk	2	60	A	C  P	true	true	true	47292	48659
15978	15	mix	VgRk	2	61	B	images/25_50_k.jpg	false	false	true	48661	49569
15979	15	mix	VgRk	2	62	A	P  C	true	false	false	48663	49571
15980	15	mix	VgRk	2	63	B	images/13_50_R_k.jpg	true	true	true	49574	51705
15981	15	mix	VgRk	2	64	A	C  X	false	false	true	49579	51721
15982	15	mix	VgRk	2	65	B	images/25_50_R_k.jpg	true	true	true	51708	52913
15983	15	mix	VgRk	2	66	A	P  V	false	false	true	51724	52915
15984	15	mix	VgRk	2	67	B	images/1_50_R_k.jpg	true	true	true	52917	54465
15985	15	mix	VgRk	2	68	A	T  S	false	false	true	52919	54467
15986	15	mix	VgRk	2	69	B	images/13_50_k.jpg	false	false	true	54470	55561
15987	15	mix	VgRk	2	70	A	S  B	true	true	true	54475	55563
15988	15	mix	VgRk	2	71	A	P  C	true	true	true	55566	57481
15989	15	mix	VgRk	2	72	B	images/25_50_k.jpg	false	false	true	55565	57513
15990	15	mix	VgRk	2	73	A	B  S	true	true	true	57485	58713
15991	15	mix	VgRk	2	74	B	images/1_50_k.jpg	false	false	true	57516	58737
15992	15	mix	VgRk	2	75	B	images/13_50_k.jpg	false	false	true	58740	60033
15993	15	mix	VgRk	2	76	A	P  D	false	false	true	58716	60053
15994	15	mix	VgRk	2	77	B	images/13_50_R_k.jpg	true	true	true	60055	61217
15995	15	mix	VgRk	2	78	A	X  C	false	false	true	60061	61249
15996	15	mix	VgRk	2	79	B	images/1_50_R_k.jpg	true	true	true	61224	63729
15997	15	mix	VgRk	2	80	A	P  L	false	false	true	61252	63737
15998	15	mix	VgRk	2	81	A	P  C	true	true	true	63739	66041
15999	15	mix	VgRk	2	82	B	images/13_50_R_k.jpg	true	true	true	63732	66065
16000	15	mix	VgRk	2	83	B	images/39_50_R_k.jpg	true	true	true	66068	66849
16001	15	mix	VgRk	2	84	A	S  B	true	true	true	66047	66851
16002	15	mix	VgRk	2	85	B	images/25_50_R_k.jpg	true	true	true	66853	68089
16003	15	mix	VgRk	2	86	A	P  V	false	false	true	66855	68115
16004	15	mix	VgRk	2	87	B	images/25_50_k.jpg	false	false	true	68092	69289
16005	15	mix	VgRk	2	88	A	F  B	false	false	true	68118	69291
16006	15	mix	VgRk	2	89	B	images/13_50_R_k.jpg	true	true	true	69293	71697
