idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
132652	7	mix	VgRk	3	1	A	N  R	false	false	true	51	1475
132653	7	mix	VgRk	3	2	A	P  X	true	false	false	1508	2354
132654	7	mix	VgRk	3	3	A	R  G	true	true	true	2386	3930
132655	7	mix	VgRk	3	4	A	X  P	true	true	true	3963	4698
132656	7	mix	VgRk	3	5	A	P  L	false	false	true	4733	5410
132657	7	mix	VgRk	3	6	B	images/25_50_k.jpg	false	false	true	51	6794
132658	7	mix	VgRk	3	7	B	images/25_50_R_k.jpg	true	true	true	6827	7482
132659	7	mix	VgRk	3	8	B	images/39_50_R_k.jpg	true	true	true	7515	8122
132660	7	mix	VgRk	3	9	B	images/13_50_k.jpg	false	false	true	8155	8698
132661	7	mix	VgRk	3	10	B	images/25_50_R_k.jpg	true	true	true	8731	9402
132662	7	mix	VgRk	3	11	B	images/13_50_R_k.jpg	true	true	true	9435	10043
132663	7	mix	VgRk	3	12	A	D  P	false	false	true	5443	10754
132664	7	mix	VgRk	3	13	A	F  X	false	false	true	10789	12322
132665	7	mix	VgRk	3	14	A	P  X	true	false	false	12357	13058
132666	7	mix	VgRk	3	15	A	X  P	true	true	true	13081	14034
132667	7	mix	VgRk	3	16	A	R  G	true	true	true	14067	15290
132668	7	mix	VgRk	3	17	B	images/1_50_k.jpg	false	false	true	10075	15914
132669	7	mix	VgRk	3	18	B	images/1_50_R_k.jpg	true	true	true	15947	16778
132670	7	mix	VgRk	3	19	A	R  T	false	false	true	15323	17642
132671	7	mix	VgRk	3	20	A	R  J	false	false	true	17675	18810
132672	7	mix	VgRk	3	21	A	R  D	false	false	true	18843	19986
132673	7	mix	VgRk	3	22	A	G  R	true	true	true	20019	20898
132674	7	mix	VgRk	3	23	B	images/25_50_R_k.jpg	true	true	true	16843	21474
132675	7	mix	VgRk	3	24	A	G  T	false	false	true	20930	22083
132676	7	mix	VgRk	3	25	B	images/39_50_R_k.jpg	true	true	true	21506	22698
132677	7	mix	VgRk	3	26	B	images/25_50_k.jpg	false	false	true	22730	23418
132678	7	mix	VgRk	3	27	B	images/13_50_k.jpg	false	false	true	23450	24154
132679	7	mix	VgRk	3	28	B	images/1_50_R_k.jpg	true	true	true	24186	24786
132680	7	mix	VgRk	3	29	B	images/39_50_R_k.jpg	true	true	true	24818	26690
132681	7	mix	VgRk	3	30	A	W  P	false	false	true	22116	27546
132682	7	mix	VgRk	3	31	A	K  R	false	false	true	27578	29106
132683	7	mix	VgRk	3	32	A	R  G	true	true	true	29138	30738
132684	7	mix	VgRk	3	33	A	P  X	true	true	true	30773	32220
132685	7	mix	VgRk	3	34	B	images/25_50_R_k.jpg	true	true	true	26722	33122
132686	7	mix	VgRk	3	35	A	X  P	true	true	true	32253	33810
132687	7	mix	VgRk	3	36	A	K  G	false	false	true	33843	34954
132688	7	mix	VgRk	3	37	A	P  X	true	true	true	34990	36274
132689	7	mix	VgRk	3	38	A	R  T	false	true	false	36306	37018
132690	7	mix	VgRk	3	39	A	X  Q	false	false	true	37050	38522
132691	7	mix	VgRk	3	40	A	X  P	true	true	true	38554	39410
132692	7	mix	VgRk	3	41	A	S  X	false	false	true	39442	40266
132693	7	mix	VgRk	3	42	B	images/13_50_R_k.jpg	true	true	true	33157	41914
132694	7	mix	VgRk	3	43	A	R  G	true	false	false	40300	43026
132695	7	mix	VgRk	3	44	A	G  R	true	true	true	43058	43875
132696	7	mix	VgRk	3	45	A	R  G	true	true	true	43908	44818
132697	7	mix	VgRk	3	46	B	images/25_50_k.jpg	false	false	true	41948	46089
132698	7	mix	VgRk	3	47	B	images/39_50_R_k.jpg	true	true	true	46122	46747
132699	7	mix	VgRk	3	48	B	images/25_50_R_k.jpg	true	true	true	46780	47481
132700	7	mix	VgRk	3	49	B	images/1_50_k.jpg	false	false	true	47514	48113
132701	7	mix	VgRk	3	50	B	images/25_50_k.jpg	false	false	true	48146	48873
132702	7	mix	VgRk	3	51	B	images/13_50_R_k.jpg	true	true	true	48906	49441
132703	7	mix	VgRk	3	52	B	images/25_50_R_k.jpg	true	true	true	49474	50049
132704	7	mix	VgRk	3	53	B	images/39_50_R_k.jpg	true	true	true	50082	50619
132705	7	mix	VgRk	3	54	B	images/39_50_k.jpg	false	false	true	50652	51225
132706	7	mix	VgRk	3	55	B	images/1_50_R_k.jpg	true	true	true	51258	51913
132707	7	mix	VgRk	3	56	B	images/25_50_R_k.jpg	true	true	true	51946	52441
132708	7	mix	VgRk	3	57	B	images/25_50_k.jpg	false	false	true	52474	53009
132709	7	mix	VgRk	3	58	B	images/13_50_k.jpg	false	false	true	53042	53682
132710	7	mix	VgRk	3	59	B	images/13_50_R_k.jpg	true	true	true	53715	54305
132711	7	mix	VgRk	3	60	B	images/1_50_k.jpg	false	false	true	54337	54913
132712	7	mix	VgRk	3	61	B	images/39_50_k.jpg	false	false	true	54948	55513
132713	7	mix	VgRk	3	62	B	images/25_50_k.jpg	false	false	true	55546	56441
132714	7	mix	VgRk	3	63	B	images/39_50_R_k.jpg	true	true	true	56474	56979
132715	7	mix	VgRk	3	64	B	images/25_50_R_k.jpg	true	true	true	57012	57705
132716	7	mix	VgRk	3	65	B	images/1_50_k.jpg	false	false	true	57738	58297
132717	7	mix	VgRk	3	66	B	images/39_50_R_k.jpg	true	true	true	58332	58985
132718	7	mix	VgRk	3	67	B	images/1_50_R_k.jpg	true	true	true	59021	59625
132719	7	mix	VgRk	3	68	B	images/13_50_k.jpg	false	false	true	59661	60233
132720	7	mix	VgRk	3	69	B	images/25_50_k.jpg	false	false	true	60266	60937
132721	7	mix	VgRk	3	70	B	images/13_50_k.jpg	false	false	true	60973	61569
132722	7	mix	VgRk	3	71	B	images/13_50_R_k.jpg	true	true	true	61602	62185
132723	7	mix	VgRk	3	72	B	images/1_50_k.jpg	false	false	true	62218	62729
132724	7	mix	VgRk	3	73	B	images/25_50_R_k.jpg	true	true	true	62794	63425
132725	7	mix	VgRk	3	74	B	images/13_50_R_k.jpg	true	true	true	63458	64097
132726	7	mix	VgRk	3	75	B	images/39_50_k.jpg	false	false	true	64130	64769
132727	7	mix	VgRk	3	76	B	images/25_50_R_k.jpg	true	true	true	64804	65585
132728	7	mix	VgRk	3	77	A	X  N	false	false	true	44819	66257
132729	7	mix	VgRk	3	78	A	J  P	false	false	true	66290	66881
132730	7	mix	VgRk	3	79	A	P  T	false	false	true	66914	67505
132731	7	mix	VgRk	3	80	A	R  C	false	false	true	67538	68257
132732	7	mix	VgRk	3	81	A	G  L	false	false	true	68290	68905
132733	7	mix	VgRk	3	82	A	G  R	true	true	true	68940	70617
132734	7	mix	VgRk	3	83	A	X  K	false	false	true	70650	71442
132735	7	mix	VgRk	3	84	A	B  X	false	false	true	71474	71985
132736	7	mix	VgRk	3	85	A	R  G	true	true	true	72018	72745
132737	7	mix	VgRk	3	86	A	X  P	true	false	false	72777	73361
132738	7	mix	VgRk	3	87	A	D  R	false	false	true	73393	74129
132739	7	mix	VgRk	3	88	A	G  R	true	true	true	74161	75041
132740	7	mix	VgRk	3	89	A	R  V	false	false	true	75075	75985
132741	7	mix	VgRk	3	90	A	R  G	true	true	true	76018	76817
132742	7	mix	VgRk	3	91	A	R  S	false	false	true	76850	77529
132743	7	mix	VgRk	3	92	A	M  R	false	false	true	77562	78073
132744	7	mix	VgRk	3	93	A	L  X	false	false	true	78106	78633
132745	7	mix	VgRk	3	94	A	G  C	false	false	true	78666	79241
132746	7	mix	VgRk	3	95	A	G  R	true	true	true	79276	80377
132747	7	mix	VgRk	3	96	A	T  R	false	false	true	80410	80985
132748	7	mix	VgRk	3	97	A	P  D	false	false	true	81020	81521
