idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
88573	37	mix	VgRk	3	1	B	images/25_50_k.jpg	false	false	true	10	2802
88574	37	mix	VgRk	3	2	A	N  M	true	true	true	10	2802
88575	37	mix	VgRk	3	3	B	images/39_50_R_k.jpg	true	true	true	2803	6178
88576	37	mix	VgRk	3	4	A	F  R	true	true	true	2803	6179
88577	37	mix	VgRk	3	5	B	images/1_50_R_k.jpg	true	true	true	6191	8090
88578	37	mix	VgRk	3	6	A	M  N	true	true	true	6192	8091
88579	37	mix	VgRk	3	7	B	images/39_50_R_k.jpg	true	true	true	8091	9178
88580	37	mix	VgRk	3	8	A	F  R	true	true	true	8091	9179
88581	37	mix	VgRk	3	9	B	images/1_50_R_k.jpg	true	true	true	9179	11891
88582	37	mix	VgRk	3	10	A	M  N	true	true	true	9179	11906
88583	37	mix	VgRk	3	11	A	R  L	false	false	true	11907	13603
88584	37	mix	VgRk	3	12	B	images/13_50_R_k.jpg	true	true	true	11892	13618
88585	37	mix	VgRk	3	13	B	images/25_50_R_k.jpg	true	true	true	13619	15162
88586	37	mix	VgRk	3	14	A	F  R	true	true	true	13604	15162
88587	37	mix	VgRk	3	15	B	images/1_50_R_k.jpg	true	true	true	15163	16674
88588	37	mix	VgRk	3	16	A	N  J	false	false	true	15163	16698
88589	37	mix	VgRk	3	17	B	images/13_50_k.jpg	false	false	true	16675	18242
88590	37	mix	VgRk	3	18	A	R  F	true	true	true	16699	18364
88591	37	mix	VgRk	3	19	B	images/13_50_R_k.jpg	true	true	true	18364	19562
88592	37	mix	VgRk	3	20	A	Q  M	false	false	true	18368	19570
88593	37	mix	VgRk	3	21	B	images/25_50_R_k.jpg	true	true	true	19563	21610
88594	37	mix	VgRk	3	22	A	T  M	false	false	true	19570	21610
88595	37	mix	VgRk	3	23	B	images/13_50_R_k.jpg	true	true	true	21611	22778
88596	37	mix	VgRk	3	24	A	M  X	false	false	true	21611	22818
88597	37	mix	VgRk	3	25	A	M  N	true	true	true	22818	24418
88598	37	mix	VgRk	3	26	B	images/1_50_R_k.jpg	true	true	true	22779	24450
88599	37	mix	VgRk	3	27	B	images/39_50_R_k.jpg	true	true	true	24451	26082
88600	37	mix	VgRk	3	28	A	F  C	false	false	true	24419	26106
88601	37	mix	VgRk	3	29	B	images/25_50_k.jpg	false	false	true	26083	27954
88602	37	mix	VgRk	3	30	A	R  F	true	true	true	26107	27954
88603	37	mix	VgRk	3	31	B	images/1_50_R_k.jpg	true	true	true	27954	30938
88604	37	mix	VgRk	3	32	A	N  K	false	false	true	27955	30963
88605	37	mix	VgRk	3	33	B	images/25_50_R_k.jpg	true	true	true	30938	33242
88606	37	mix	VgRk	3	34	A	F  R	true	true	true	30964	33242
88607	37	mix	VgRk	3	35	B	images/13_50_k.jpg	false	false	true	33245	35514
88608	37	mix	VgRk	3	36	A	N  M	true	true	true	33245	35514
88609	37	mix	VgRk	3	37	B	images/1_50_R_k.jpg	true	true	true	35515	36970
88610	37	mix	VgRk	3	38	A	M  N	true	true	true	35515	37004
88611	37	mix	VgRk	3	39	A	F  R	true	true	true	37005	38322
88612	37	mix	VgRk	3	40	B	images/39_50_R_k.jpg	true	true	true	36971	38346
88613	37	mix	VgRk	3	41	B	images/1_50_k.jpg	false	false	true	38346	39690
88614	37	mix	VgRk	3	42	A	N  M	true	true	true	38324	39714
88615	37	mix	VgRk	3	43	B	images/25_50_k.jpg	false	false	true	39693	41458
88616	37	mix	VgRk	3	44	A	F  D	false	false	true	39714	41482
88617	37	mix	VgRk	3	45	B	images/1_50_k.jpg	false	false	true	41458	43130
88618	37	mix	VgRk	3	46	A	W  M	false	false	true	41482	43154
88619	37	mix	VgRk	3	47	A	F  R	true	true	true	43155	44715
88620	37	mix	VgRk	3	48	B	images/39_50_k.jpg	false	false	true	43131	44810
88621	37	mix	VgRk	3	49	B	images/1_50_k.jpg	false	false	true	44810	46450
88622	37	mix	VgRk	3	50	A	N  M	true	true	true	44715	46457
88623	37	mix	VgRk	3	51	B	images/1_50_R_k.jpg	true	true	true	46450	48434
88624	37	mix	VgRk	3	52	A	K  F	false	false	true	46458	48482
88625	37	mix	VgRk	3	53	B	images/13_50_k.jpg	false	false	true	48434	50138
88626	37	mix	VgRk	3	54	A	M  X	false	false	true	48482	50146
88627	37	mix	VgRk	3	55	B	images/13_50_R_k.jpg	true	true	true	50138	51378
88628	37	mix	VgRk	3	56	A	B  R	false	false	true	50146	51378
88629	37	mix	VgRk	3	57	B	images/39_50_k.jpg	false	false	true	51378	54377
88630	37	mix	VgRk	3	58	A	M  N	true	true	true	51378	54378
88631	37	mix	VgRk	3	59	B	images/39_50_R_k.jpg	true	true	true	54378	55697
88632	37	mix	VgRk	3	60	A	R  F	true	true	true	54378	55698
88633	37	mix	VgRk	3	61	B	images/13_50_k.jpg	false	false	true	55699	59017
88634	37	mix	VgRk	3	62	A	F  R	true	true	true	55699	59025
88635	37	mix	VgRk	3	63	B	images/1_50_R_k.jpg	true	true	true	59018	61545
88636	37	mix	VgRk	3	64	A	B  F	false	false	true	59026	61585
88637	37	mix	VgRk	3	65	B	images/13_50_R_k.jpg	true	true	true	61546	62955
88638	37	mix	VgRk	3	66	A	R  C	false	false	true	61586	62956
