idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
86995	36	mix	VgRk	4	1	A	M  G	true	true	true	11	1512
86996	36	mix	VgRk	4	2	A	Q  D	true	true	true	1513	2296
86997	36	mix	VgRk	4	3	A	M  G	true	true	true	2297	2840
86998	36	mix	VgRk	4	4	A	D  Q	true	true	true	2841	3344
86999	36	mix	VgRk	4	5	A	G  M	true	true	true	3345	4064
87000	36	mix	VgRk	4	6	A	D  L	false	false	true	4065	4600
87001	36	mix	VgRk	4	7	A	T  G	false	false	true	4601	5184
87002	36	mix	VgRk	4	8	A	N  D	false	false	true	5185	5760
87003	36	mix	VgRk	4	9	A	Q  D	true	true	true	5761	6610
87004	36	mix	VgRk	4	10	A	M  G	true	true	true	6610	7312
87005	36	mix	VgRk	4	11	A	B  D	false	false	true	7313	8136
87006	36	mix	VgRk	4	12	A	K  Q	false	false	true	8137	8888
87007	36	mix	VgRk	4	13	A	D  Q	true	false	false	8889	10128
87008	36	mix	VgRk	4	14	A	G  C	false	false	true	10129	11440
87009	36	mix	VgRk	4	15	A	Y  D	false	false	true	11441	12024
87010	36	mix	VgRk	4	16	A	M  G	true	true	true	12025	12624
87011	36	mix	VgRk	4	17	A	D  Q	true	true	true	12625	13432
87012	36	mix	VgRk	4	18	A	G  X	false	false	true	13433	14424
87013	36	mix	VgRk	4	19	A	M  S	false	false	true	14425	15123
87014	36	mix	VgRk	4	20	A	G  M	true	true	true	15124	15816
87015	36	mix	VgRk	4	21	A	R  Q	false	false	true	15817	16368
87016	36	mix	VgRk	4	22	A	L  M	false	false	true	16369	17224
87017	36	mix	VgRk	4	23	A	Q  D	true	true	true	17225	18008
87018	36	mix	VgRk	4	24	A	W  M	false	false	true	18009	18576
87019	36	mix	VgRk	4	25	A	C  D	false	false	true	18579	19256
87020	36	mix	VgRk	4	26	A	K  Q	false	false	true	19257	20368
87021	36	mix	VgRk	4	27	A	D  J	false	false	true	20369	21136
87022	36	mix	VgRk	4	28	A	M  G	true	true	true	21137	21776
87023	36	mix	VgRk	4	29	A	D  Q	true	true	true	21777	22360
87024	36	mix	VgRk	4	30	A	B  D	false	false	true	22361	22928
87025	36	mix	VgRk	4	31	A	P  Q	false	false	true	22929	24144
87026	36	mix	VgRk	4	32	A	Y  M	false	false	true	24145	26000
87027	36	mix	VgRk	4	33	A	M  G	true	true	true	26001	26872
87028	36	mix	VgRk	4	34	A	D  Q	true	true	true	26873	27569
87029	36	mix	VgRk	4	35	A	Q  D	true	true	true	27569	28064
87030	36	mix	VgRk	4	36	B	images/25_50_k.jpg	false	false	true	11	29376
87031	36	mix	VgRk	4	37	B	images/39_50_k.jpg	false	false	true	29376	29920
87032	36	mix	VgRk	4	38	B	images/39_50_R_k.jpg	true	true	true	29920	31345
87033	36	mix	VgRk	4	39	B	images/13_50_R_k.jpg	true	true	true	31346	31944
87034	36	mix	VgRk	4	40	B	images/25_50_k.jpg	false	false	true	31944	32496
87035	36	mix	VgRk	4	41	B	images/25_50_R_k.jpg	true	true	true	32497	33240
87036	36	mix	VgRk	4	42	B	images/39_50_k.jpg	false	false	true	33240	33914
87037	36	mix	VgRk	4	43	B	images/13_50_R_k.jpg	true	true	true	33915	34544
87038	36	mix	VgRk	4	44	B	images/25_50_R_k.jpg	true	true	true	34544	35232
87039	36	mix	VgRk	4	45	B	images/39_50_R_k.jpg	true	true	true	35232	35784
87040	36	mix	VgRk	4	46	B	images/13_50_k.jpg	false	false	true	35784	36464
87041	36	mix	VgRk	4	47	B	images/13_50_R_k.jpg	true	true	true	36464	37032
87042	36	mix	VgRk	4	48	B	images/25_50_k.jpg	false	false	true	37032	37688
87043	36	mix	VgRk	4	49	B	images/13_50_k.jpg	false	false	true	37689	38240
87044	36	mix	VgRk	4	50	B	images/39_50_R_k.jpg	true	true	true	38242	38760
87045	36	mix	VgRk	4	51	B	images/25_50_R_k.jpg	true	true	true	38760	39424
87046	36	mix	VgRk	4	52	B	images/39_50_k.jpg	false	false	true	39424	40048
87047	36	mix	VgRk	4	53	B	images/1_50_R_k.jpg	true	true	true	40048	40616
87048	36	mix	VgRk	4	54	B	images/25_50_R_k.jpg	true	true	true	40617	41152
87049	36	mix	VgRk	4	55	B	images/1_50_R_k.jpg	true	true	true	41152	41768
87050	36	mix	VgRk	4	56	B	images/13_50_R_k.jpg	true	true	true	41768	42712
87051	36	mix	VgRk	4	57	B	images/13_50_k.jpg	false	false	true	42712	43281
