idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
125946	5	mix	VgRk	2	1	A	X  B	false	false	true	37	3686
125947	5	mix	VgRk	2	2	A	X  H	true	true	true	3751	4805
125948	5	mix	VgRk	2	3	A	R  D	false	false	true	4838	5621
125949	5	mix	VgRk	2	4	A	R  L	true	true	true	5654	6325
125950	5	mix	VgRk	2	5	A	L  K	false	false	true	6358	7069
125951	5	mix	VgRk	2	6	A	N  R	false	false	true	7102	8037
125952	5	mix	VgRk	2	7	A	X  H	true	true	true	8070	8893
125953	5	mix	VgRk	2	8	A	L  R	true	true	true	8926	10661
125954	5	mix	VgRk	2	9	A	R  L	true	true	true	10694	11309
125955	5	mix	VgRk	2	10	A	L  R	true	true	true	11341	11861
125956	5	mix	VgRk	2	11	A	X  Q	false	false	true	11894	12846
125957	5	mix	VgRk	2	12	A	H  X	true	true	true	12924	13613
125958	5	mix	VgRk	2	13	A	X  H	true	true	true	13646	14421
125959	5	mix	VgRk	2	14	A	H  B	false	false	true	14453	15149
125960	5	mix	VgRk	2	15	A	L  R	true	true	true	15182	15757
125961	5	mix	VgRk	2	16	A	X  H	true	true	true	15789	16581
125962	5	mix	VgRk	2	17	A	C  H	false	false	true	16614	17285
125963	5	mix	VgRk	2	18	A	R  D	false	false	true	17317	18077
125964	5	mix	VgRk	2	19	A	R  K	false	false	true	18110	18837
125965	5	mix	VgRk	2	20	A	H  S	false	false	true	18869	19493
125966	5	mix	VgRk	2	21	A	L  R	true	true	true	19526	20389
125967	5	mix	VgRk	2	22	A	V  R	false	false	true	20422	21062
125968	5	mix	VgRk	2	23	A	R  L	true	true	true	21140	21749
125969	5	mix	VgRk	2	24	A	H  X	true	true	true	21782	22917
125970	5	mix	VgRk	2	25	A	H  S	false	false	true	22949	23565
125971	5	mix	VgRk	2	26	A	R  Y	false	false	true	23598	25375
125972	5	mix	VgRk	2	27	A	X  H	true	true	true	25453	26317
125973	5	mix	VgRk	2	28	A	J  X	false	false	true	26350	27277
125974	5	mix	VgRk	2	29	A	R  L	true	true	true	27309	27927
125975	5	mix	VgRk	2	30	A	C  X	false	false	true	28005	28877
125976	5	mix	VgRk	2	31	A	Q  L	false	false	true	28910	29669
125977	5	mix	VgRk	2	32	A	X  H	true	true	true	29702	30349
125978	5	mix	VgRk	2	33	A	L  R	true	true	true	30381	31078
125979	5	mix	VgRk	2	34	A	H  X	true	true	true	31124	32341
125980	5	mix	VgRk	2	35	A	R  L	true	true	true	32373	33189
125981	5	mix	VgRk	2	36	B	images/13_50_k.jpg	false	false	true	37	35757
125982	5	mix	VgRk	2	37	B	images/39_50_k.jpg	false	false	true	35789	36341
125983	5	mix	VgRk	2	38	B	images/1_50_R_k.jpg	true	true	true	36373	36974
125984	5	mix	VgRk	2	39	B	images/39_50_R_k.jpg	true	true	true	37006	37668
125985	5	mix	VgRk	2	40	B	images/1_50_R_k.jpg	true	true	true	37701	38333
125986	5	mix	VgRk	2	41	B	images/39_50_R_k.jpg	true	true	true	38366	38925
125987	5	mix	VgRk	2	42	B	images/13_50_R_k.jpg	true	true	true	38970	39564
125988	5	mix	VgRk	2	43	B	images/1_50_k.jpg	false	false	true	39597	40220
125989	5	mix	VgRk	2	44	B	images/39_50_R_k.jpg	true	true	true	40253	40780
125990	5	mix	VgRk	2	45	B	images/25_50_k.jpg	false	false	true	40813	41500
125991	5	mix	VgRk	2	46	B	images/39_50_k.jpg	false	false	true	41533	42524
