idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
127230	5	mix	VgRk	3	1	A	K  N	true	true	true	49	2315
127231	5	mix	VgRk	3	2	A	Y  F	true	true	true	2347	3059
127232	5	mix	VgRk	3	3	A	F  Y	true	true	true	3091	3675
127233	5	mix	VgRk	3	4	A	K  N	true	true	true	3707	4203
127234	5	mix	VgRk	3	5	A	Y  F	true	true	true	4236	4891
127235	5	mix	VgRk	3	6	A	B  N	false	false	true	4923	5611
127236	5	mix	VgRk	3	7	A	C  N	false	false	true	5644	6171
127237	5	mix	VgRk	3	8	A	M  K	false	false	true	6203	6971
127238	5	mix	VgRk	3	9	A	F  Y	true	true	true	7015	7707
127239	5	mix	VgRk	3	10	A	N  S	false	false	true	7739	8363
127240	5	mix	VgRk	3	11	A	X  N	false	false	true	8396	9107
127241	5	mix	VgRk	3	12	A	Y  F	true	true	true	9140	9858
127242	5	mix	VgRk	3	13	A	F  Y	true	true	true	9892	10538
127243	5	mix	VgRk	3	14	A	Y  F	true	true	true	10571	11219
127244	5	mix	VgRk	3	15	A	K  N	true	true	true	11251	12066
127245	5	mix	VgRk	3	16	A	Q  Y	false	false	true	12099	12722
127246	5	mix	VgRk	3	17	A	N  K	true	true	true	12755	13906
127247	5	mix	VgRk	3	18	A	Y  M	false	false	true	13939	14954
127248	5	mix	VgRk	3	19	A	F  Y	true	true	true	14987	15530
127249	5	mix	VgRk	3	20	A	Y  F	true	true	true	15563	16154
127250	5	mix	VgRk	3	21	A	Y  B	false	false	true	16187	16810
127251	5	mix	VgRk	3	22	A	F  Y	true	true	true	16843	17466
127252	5	mix	VgRk	3	23	A	K  N	true	true	true	17499	18098
127253	5	mix	VgRk	3	24	A	N  K	true	true	true	18131	18834
127254	5	mix	VgRk	3	25	A	K  N	true	true	true	18867	19418
127255	5	mix	VgRk	3	26	A	V  N	false	false	true	19451	20059
127256	5	mix	VgRk	3	27	A	K  M	false	false	true	20137	20938
127257	5	mix	VgRk	3	28	A	N  K	true	true	true	20970	21538
127258	5	mix	VgRk	3	29	A	F  Y	true	true	true	21571	22170
127259	5	mix	VgRk	3	30	A	K  N	true	true	true	22215	22778
127260	5	mix	VgRk	3	31	A	Y  F	true	true	true	22811	23522
127261	5	mix	VgRk	3	32	A	F  Y	true	true	true	23555	24050
127262	5	mix	VgRk	3	33	A	Q  K	false	false	true	24083	24722
127263	5	mix	VgRk	3	34	A	H  N	false	false	true	24755	25498
127264	5	mix	VgRk	3	35	A	Y  V	false	false	true	25531	26244
127265	5	mix	VgRk	3	36	A	B  Y	false	false	true	26290	26970
127266	5	mix	VgRk	3	37	A	R  Y	false	false	true	27003	27642
127267	5	mix	VgRk	3	38	A	Y  F	true	true	true	27674	28243
127268	5	mix	VgRk	3	39	A	N  K	true	true	true	28289	29058
127269	5	mix	VgRk	3	40	A	K  R	false	false	true	29091	29706
127270	5	mix	VgRk	3	41	A	N  P	false	false	true	29739	30466
127271	5	mix	VgRk	3	42	A	Y  F	true	true	true	30499	31114
127272	5	mix	VgRk	3	43	A	J  K	false	false	true	31147	32346
127273	5	mix	VgRk	3	44	A	F  Y	true	true	true	32378	33034
127274	5	mix	VgRk	3	45	A	N  K	true	true	true	33066	33658
127275	5	mix	VgRk	3	46	A	B  K	false	false	true	33690	34298
127276	5	mix	VgRk	3	47	A	L  K	false	false	true	34331	35330
127277	5	mix	VgRk	3	48	A	B  F	false	false	true	35362	36308
