idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
61204	28	mix	VgRk	4	1	A	C  L	true	true	true	9	939
61205	28	mix	VgRk	4	2	A	P  N	true	true	true	942	1659
61206	28	mix	VgRk	4	3	A	W  L	false	false	true	1662	2204
61207	28	mix	VgRk	4	4	A	L  D	false	false	true	2207	2835
61208	28	mix	VgRk	4	5	A	N  P	true	true	true	2839	3803
61209	28	mix	VgRk	4	6	A	P  N	true	true	true	3810	4475
61210	28	mix	VgRk	4	7	A	N  P	true	true	true	4478	5147
61211	28	mix	VgRk	4	8	A	C  L	true	true	true	5150	5907
61212	28	mix	VgRk	4	9	A	L  Q	false	false	true	5910	6619
61213	28	mix	VgRk	4	10	A	N  P	true	true	true	6623	7251
61214	28	mix	VgRk	4	11	A	C  L	true	true	true	7254	7875
61215	28	mix	VgRk	4	12	A	P  N	true	true	true	7878	9075
61216	28	mix	VgRk	4	13	A	L  C	true	true	true	9078	9692
61217	28	mix	VgRk	4	14	A	D  L	false	false	true	9695	10315
61218	28	mix	VgRk	4	15	A	N  P	true	true	true	10318	10979
61219	28	mix	VgRk	4	16	A	N  X	false	false	true	10982	11636
61220	28	mix	VgRk	4	17	A	C  G	false	true	false	11640	12395
61221	28	mix	VgRk	4	18	A	P  G	false	false	true	12398	13883
61222	28	mix	VgRk	4	19	A	P  N	true	true	true	13890	14459
61223	28	mix	VgRk	4	20	A	L  C	true	true	true	14465	15099
61224	28	mix	VgRk	4	21	A	N  P	true	true	true	15102	16083
61225	28	mix	VgRk	4	22	A	P  N	true	true	true	16086	16715
61226	28	mix	VgRk	4	23	A	N  G	false	false	true	16718	17371
61227	28	mix	VgRk	4	24	A	N  P	true	true	true	17373	18107
61228	28	mix	VgRk	4	25	A	L  C	true	true	true	18110	18755
61229	28	mix	VgRk	4	26	A	N  T	false	false	true	18758	19507
61230	28	mix	VgRk	4	27	A	P  N	true	false	false	19510	20587
61231	28	mix	VgRk	4	28	A	L  C	true	true	true	20590	21299
61232	28	mix	VgRk	4	29	A	N  P	true	true	true	21305	22149
61233	28	mix	VgRk	4	30	A	L  C	true	true	true	22152	22907
61234	28	mix	VgRk	4	31	A	F  C	false	false	true	22910	23506
61235	28	mix	VgRk	4	32	A	P  N	true	true	true	23510	24131
61236	28	mix	VgRk	4	33	A	L  C	true	true	true	24134	24874
61237	28	mix	VgRk	4	34	A	P  V	false	false	true	24878	25986
61238	28	mix	VgRk	4	35	A	P  N	true	true	true	25990	26714
61239	28	mix	VgRk	4	36	A	P  R	false	false	true	26717	27354
61240	28	mix	VgRk	4	37	A	M  N	false	false	true	27358	28034
