idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
130015	6	mix	VgRk	3	1	A	X  D	true	true	true	59	1743
130016	6	mix	VgRk	3	2	A	Y  M	false	false	true	1776	2575
130017	6	mix	VgRk	3	3	A	D  J	false	false	true	2607	3367
130018	6	mix	VgRk	3	4	A	R  Q	false	false	true	3399	4095
130019	6	mix	VgRk	3	5	A	Y  R	true	true	true	4127	5047
130020	6	mix	VgRk	3	6	A	R  Y	true	false	false	5080	5919
130021	6	mix	VgRk	3	7	A	X  D	true	true	true	5951	6911
130022	6	mix	VgRk	3	8	A	Y  R	true	true	true	6944	8407
130023	6	mix	VgRk	3	9	A	R  Y	true	true	true	8440	9407
130024	6	mix	VgRk	3	10	A	L  R	false	false	true	9439	10071
130025	6	mix	VgRk	3	11	A	Q  R	false	false	true	10103	10919
130026	6	mix	VgRk	3	12	A	D  Q	false	false	true	10951	11719
130027	6	mix	VgRk	3	13	A	X  D	true	true	true	11752	12319
130028	6	mix	VgRk	3	14	A	D  B	false	false	true	12351	13151
130029	6	mix	VgRk	3	15	A	R  Y	true	true	true	13183	14111
130030	6	mix	VgRk	3	16	A	D  X	true	true	true	14143	14983
130031	6	mix	VgRk	3	17	A	Y  R	true	true	true	15015	15735
130032	6	mix	VgRk	3	18	A	Y  G	false	false	true	15767	16439
130033	6	mix	VgRk	3	19	A	X  D	true	true	true	16471	17391
130034	6	mix	VgRk	3	20	A	M  D	false	false	true	17423	18071
130035	6	mix	VgRk	3	21	A	S  R	false	false	true	18103	19103
130036	6	mix	VgRk	3	22	B	images/1_50_R_k.jpg	true	true	true	59	20079
130037	6	mix	VgRk	3	23	B	images/13_50_k.jpg	false	false	true	20111	21135
130038	6	mix	VgRk	3	24	A	D  G	false	false	true	19135	21887
130039	6	mix	VgRk	3	25	B	images/13_50_R_k.jpg	true	true	true	21167	22312
130040	6	mix	VgRk	3	26	A	R  Y	true	true	true	21918	23064
130041	6	mix	VgRk	3	27	A	Y  R	true	true	true	23109	24063
130042	6	mix	VgRk	3	28	B	images/39_50_R_k.jpg	true	true	true	22357	24575
130043	6	mix	VgRk	3	29	A	Y  H	false	false	true	24095	25327
130044	6	mix	VgRk	3	30	B	images/25_50_R_k.jpg	true	true	true	24606	25791
130045	6	mix	VgRk	3	31	B	images/13_50_R_k.jpg	true	true	true	25823	26479
130046	6	mix	VgRk	3	32	A	Y  T	false	false	true	25359	27127
130047	6	mix	VgRk	3	33	A	R  Y	true	true	true	27159	27687
130048	6	mix	VgRk	3	34	B	images/39_50_R_k.jpg	true	true	true	26511	28207
130049	6	mix	VgRk	3	35	B	images/39_50_k.jpg	false	false	true	28239	28991
130050	6	mix	VgRk	3	36	A	Y  Q	false	false	true	27719	29855
130051	6	mix	VgRk	3	37	A	Y  L	false	false	true	29887	30559
130052	6	mix	VgRk	3	38	A	X  D	true	true	true	30591	31263
130053	6	mix	VgRk	3	39	B	images/1_50_k.jpg	false	false	true	29023	31799
130054	6	mix	VgRk	3	40	A	R  Y	true	true	true	31295	32527
130055	6	mix	VgRk	3	41	A	Q  R	false	false	true	32559	33766
130056	6	mix	VgRk	3	42	B	images/13_50_k.jpg	false	false	true	31830	34310
130057	6	mix	VgRk	3	43	A	L  D	false	false	true	33799	34953
130058	6	mix	VgRk	3	44	A	V  D	false	false	true	34998	35774
130059	6	mix	VgRk	3	45	B	images/13_50_R_k.jpg	true	true	true	34343	36622
130060	6	mix	VgRk	3	46	A	X  D	true	true	true	35807	37270
130061	6	mix	VgRk	3	47	A	Y  F	false	false	true	37303	38326
130062	6	mix	VgRk	3	48	A	D  X	true	true	true	38358	39222
130063	6	mix	VgRk	3	49	B	images/39_50_k.jpg	false	false	true	36655	39798
130064	6	mix	VgRk	3	50	A	Y  J	false	false	true	39255	41046
130065	6	mix	VgRk	3	51	B	images/13_50_k.jpg	false	false	true	39831	41289
130066	6	mix	VgRk	3	52	A	W  Y	false	false	true	41079	42094
130067	6	mix	VgRk	3	53	B	images/39_50_k.jpg	false	false	true	41334	42598
