idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
2864	10	mix	VgRk	2	1	A	D  B	false	false	true	11	661
2865	10	mix	VgRk	2	2	A	J  M	false	false	true	662	1373
2866	10	mix	VgRk	2	3	A	T  B	true	true	true	1374	2253
2867	10	mix	VgRk	2	4	A	F  M	true	true	true	2254	2813
2868	10	mix	VgRk	2	5	A	M  F	true	false	false	2814	3445
2869	10	mix	VgRk	2	6	A	B  J	false	false	true	3446	4749
2870	10	mix	VgRk	2	7	A	T  B	true	true	true	4751	5525
2871	10	mix	VgRk	2	8	B	images/1_50_k.jpg	false	false	true	11	6269
2872	10	mix	VgRk	2	9	B	images/1_50_R_k.jpg	true	true	true	6270	7462
2873	10	mix	VgRk	2	10	B	images/13_50_k.jpg	false	false	true	7463	8285
2874	10	mix	VgRk	2	11	A	S  B	false	false	true	5526	9069
2875	10	mix	VgRk	2	12	B	images/13_50_R_k.jpg	true	true	true	8286	9589
2876	10	mix	VgRk	2	13	B	images/1_50_k.jpg	false	false	true	9590	10573
2877	10	mix	VgRk	2	14	B	images/39_50_k.jpg	false	false	true	10574	11413
2878	10	mix	VgRk	2	15	B	images/25_50_R_k.jpg	true	true	true	11414	12053
2879	10	mix	VgRk	2	16	B	images/13_50_R_k.jpg	true	true	true	12054	12677
2880	10	mix	VgRk	2	17	B	images/39_50_R_k.jpg	true	true	true	12677	13213
2881	10	mix	VgRk	2	18	B	images/25_50_k.jpg	false	false	true	13213	13997
2882	10	mix	VgRk	2	19	B	images/13_50_k.jpg	false	false	true	13997	14821
2883	10	mix	VgRk	2	20	B	images/25_50_R_k.jpg	true	true	true	14822	15549
2884	10	mix	VgRk	2	21	B	images/25_50_k.jpg	false	false	true	15550	16221
2885	10	mix	VgRk	2	22	B	images/13_50_k.jpg	false	false	true	16222	17157
2886	10	mix	VgRk	2	23	A	T  Q	false	false	true	9070	17614
2887	10	mix	VgRk	2	24	B	images/1_50_R_k.jpg	true	true	true	17157	19198
2888	10	mix	VgRk	2	25	A	T  H	false	false	true	17615	19621
2889	10	mix	VgRk	2	26	A	B  H	false	false	true	19621	20509
2890	10	mix	VgRk	2	27	A	M  V	false	false	true	20509	21460
2891	10	mix	VgRk	2	28	A	B  T	true	true	true	21462	22116
2892	10	mix	VgRk	2	29	A	N  M	false	false	true	22118	22740
2893	10	mix	VgRk	2	30	A	N  B	false	false	true	22741	23316
2894	10	mix	VgRk	2	31	A	B  Q	false	false	true	23317	24052
2895	10	mix	VgRk	2	32	A	T  B	true	true	true	24053	24732
2896	10	mix	VgRk	2	33	A	K  F	false	false	true	24733	25724
2897	10	mix	VgRk	2	34	A	M  G	false	false	true	25725	26708
2898	10	mix	VgRk	2	35	A	T  N	false	false	true	26709	27580
2899	10	mix	VgRk	2	36	A	S  B	false	false	true	27581	28316
2900	10	mix	VgRk	2	37	A	B  T	true	true	true	28317	28919
2901	10	mix	VgRk	2	38	A	Q  M	false	false	true	28920	29724
2902	10	mix	VgRk	2	39	A	B  S	false	false	true	29725	30588
2903	10	mix	VgRk	2	40	A	F  M	true	true	true	30589	31244
2904	10	mix	VgRk	2	41	A	Q  T	false	false	true	31246	32404
2905	10	mix	VgRk	2	42	A	F  Q	false	false	true	32405	33244
2906	10	mix	VgRk	2	43	A	T  W	false	false	true	33245	34092
2907	10	mix	VgRk	2	44	A	T  R	false	false	true	34093	34988
