idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
122720	49	mix	VgRk	2	1	A	F  J	true	true	true	3	958
122721	49	mix	VgRk	2	2	A	V  M	true	true	true	958	1462
122722	49	mix	VgRk	2	3	A	M  Q	false	false	true	1463	1975
122723	49	mix	VgRk	2	4	A	J  F	true	false	false	1976	2448
122724	49	mix	VgRk	2	5	A	V  M	true	true	true	2449	3526
122725	49	mix	VgRk	2	6	A	H  F	false	false	true	3526	4486
122726	49	mix	VgRk	2	7	A	V  X	false	false	true	4486	5406
122727	49	mix	VgRk	2	8	A	J  F	true	true	true	5406	6110
122728	49	mix	VgRk	2	9	A	M  H	false	false	true	6111	6766
122729	49	mix	VgRk	2	10	A	M  V	true	true	true	6766	7518
122730	49	mix	VgRk	2	11	A	J  F	true	true	true	7518	8070
122731	49	mix	VgRk	2	12	A	T  F	false	false	true	8070	8686
122732	49	mix	VgRk	2	13	A	V  M	true	true	true	8686	9263
122733	49	mix	VgRk	2	14	A	F  J	true	true	true	9263	9806
122734	49	mix	VgRk	2	15	A	J  C	false	false	true	9806	10478
122735	49	mix	VgRk	2	16	A	J  F	true	true	true	10478	11030
122736	49	mix	VgRk	2	17	A	L  M	false	false	true	11030	11686
122737	49	mix	VgRk	2	18	A	F  J	true	false	false	11686	12270
122738	49	mix	VgRk	2	19	A	M  Y	false	false	true	12270	13390
122739	49	mix	VgRk	2	20	A	M  V	true	true	true	13390	13886
122740	49	mix	VgRk	2	21	A	V  M	true	true	true	13886	14614
122741	49	mix	VgRk	2	22	A	J  W	false	false	true	14614	15246
122742	49	mix	VgRk	2	23	A	D  J	false	false	true	15246	15894
122743	49	mix	VgRk	2	24	A	J  F	true	true	true	15894	16654
122744	49	mix	VgRk	2	25	A	H  M	false	false	true	16654	17374
122745	49	mix	VgRk	2	26	A	V  M	true	true	true	17374	17822
122746	49	mix	VgRk	2	27	A	L  M	false	false	true	17822	18342
122747	49	mix	VgRk	2	28	A	W  M	false	false	true	18342	19078
122748	49	mix	VgRk	2	29	A	J  F	true	true	true	19078	19662
122749	49	mix	VgRk	2	30	A	M  V	true	true	true	19662	20437
122750	49	mix	VgRk	2	31	B	images/13_50_R_k.jpg	true	true	true	3	21182
122751	49	mix	VgRk	2	32	B	images/25_50_R_k.jpg	true	false	false	21182	21486
122752	49	mix	VgRk	2	33	B	images/39_50_R_k.jpg	true	true	true	21488	22343
122753	49	mix	VgRk	2	34	B	images/25_50_k.jpg	false	false	true	22344	22933
122754	49	mix	VgRk	2	35	B	images/39_50_k.jpg	false	false	true	22934	23469
122755	49	mix	VgRk	2	36	B	images/1_50_R_k.jpg	true	true	true	23470	24015
122756	49	mix	VgRk	2	37	B	images/13_50_R_k.jpg	true	true	true	24016	24885
122757	49	mix	VgRk	2	38	B	images/25_50_k.jpg	false	false	true	24886	25399
122758	49	mix	VgRk	2	39	B	images/39_50_k.jpg	false	false	true	25401	25909
122759	49	mix	VgRk	2	40	B	images/39_50_R_k.jpg	true	true	true	25910	26373
122760	49	mix	VgRk	2	41	B	images/13_50_k.jpg	false	false	true	26374	26901
122761	49	mix	VgRk	2	42	B	images/1_50_k.jpg	false	false	true	26902	27320
122762	49	mix	VgRk	2	43	B	images/25_50_R_k.jpg	true	true	true	27320	27693
