idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
99776	40	mix	VgRk	3	1	A	G  B	true	true	true	11	1054
99777	40	mix	VgRk	3	2	A	H  F	true	true	true	1055	3556
99778	40	mix	VgRk	3	3	A	T  B	false	false	true	3557	4540
99779	40	mix	VgRk	3	4	A	F  H	true	true	true	4540	5236
99780	40	mix	VgRk	3	5	A	G  B	true	true	true	5236	6196
99781	40	mix	VgRk	3	6	A	F  H	true	true	true	6196	6948
99782	40	mix	VgRk	3	7	A	H  F	true	true	true	6948	7517
99783	40	mix	VgRk	3	8	A	F  H	true	true	true	7517	8012
99784	40	mix	VgRk	3	9	A	T  F	false	false	true	8012	8604
99785	40	mix	VgRk	3	10	A	B  G	true	true	true	8604	9140
99786	40	mix	VgRk	3	11	A	G  B	true	false	false	9140	9700
99787	40	mix	VgRk	3	12	A	F  H	true	true	true	9700	10613
99788	40	mix	VgRk	3	13	A	G  B	true	true	true	10614	11292
99789	40	mix	VgRk	3	14	A	F  H	true	true	true	11292	11827
99790	40	mix	VgRk	3	15	A	R  H	false	false	true	11828	12380
99791	40	mix	VgRk	3	16	A	F  D	false	false	true	12380	13116
99792	40	mix	VgRk	3	17	A	B  G	true	true	true	13116	13755
99793	40	mix	VgRk	3	18	A	F  V	false	false	true	13756	14323
99794	40	mix	VgRk	3	19	A	M  F	false	false	true	14324	14867
99795	40	mix	VgRk	3	20	A	F  H	true	true	true	14868	15492
99796	40	mix	VgRk	3	21	A	B  S	false	false	true	15492	16163
99797	40	mix	VgRk	3	22	A	B  G	true	true	true	16165	16835
99798	40	mix	VgRk	3	23	A	H  Q	false	false	true	16836	17419
99799	40	mix	VgRk	3	24	A	G  B	true	true	true	17420	18003
99800	40	mix	VgRk	3	25	A	B  G	true	false	false	18004	18571
99801	40	mix	VgRk	3	26	A	H  F	true	true	true	18572	19411
99802	40	mix	VgRk	3	27	A	G  Y	false	false	true	19412	20411
99803	40	mix	VgRk	3	28	A	Q  H	false	false	true	20412	21307
99804	40	mix	VgRk	3	29	A	G  B	true	true	true	21308	22107
99805	40	mix	VgRk	3	30	A	G  W	false	false	true	22108	22819
99806	40	mix	VgRk	3	31	A	B  G	true	true	true	22820	23459
99807	40	mix	VgRk	3	32	A	D  B	false	false	true	23461	24259
99808	40	mix	VgRk	3	33	A	P  H	false	false	true	24260	24971
99809	40	mix	VgRk	3	34	A	G  B	true	true	true	24972	25619
99810	40	mix	VgRk	3	35	A	M  F	false	false	true	25620	26651
99811	40	mix	VgRk	3	36	A	F  H	true	true	true	26652	27245
99812	40	mix	VgRk	3	37	B	images/1_50_R_k.jpg	true	true	true	11	28803
99813	40	mix	VgRk	3	38	B	images/25_50_R_k.jpg	true	true	true	28804	29467
99814	40	mix	VgRk	3	39	B	images/39_50_R_k.jpg	true	true	true	29469	30036
99815	40	mix	VgRk	3	40	B	images/13_50_k.jpg	false	false	true	30037	30651
99816	40	mix	VgRk	3	41	B	images/39_50_k.jpg	false	false	true	30652	31189
99817	40	mix	VgRk	3	42	B	images/13_50_k.jpg	false	false	true	31191	31627
99818	40	mix	VgRk	3	43	B	images/39_50_k.jpg	false	false	true	31628	32124
99819	40	mix	VgRk	3	44	B	images/25_50_R_k.jpg	true	true	true	32124	32643
99820	40	mix	VgRk	3	45	B	images/39_50_R_k.jpg	true	true	true	32646	33195
99821	40	mix	VgRk	3	46	B	images/1_50_k.jpg	false	false	true	33196	33787
99822	40	mix	VgRk	3	47	B	images/25_50_R_k.jpg	true	true	true	33788	34339
99823	40	mix	VgRk	3	48	B	images/1_50_R_k.jpg	true	true	true	34340	34891
99824	40	mix	VgRk	3	49	B	images/25_50_R_k.jpg	true	true	true	34892	35371
99825	40	mix	VgRk	3	50	B	images/13_50_k.jpg	false	false	true	35372	35891
99826	40	mix	VgRk	3	51	B	images/13_50_R_k.jpg	true	true	true	35892	36491
99827	40	mix	VgRk	3	52	B	images/1_50_k.jpg	false	false	true	36492	37067
99828	40	mix	VgRk	3	53	B	images/25_50_R_k.jpg	true	true	true	37068	37547
99829	40	mix	VgRk	3	54	B	images/1_50_R_k.jpg	true	true	true	37548	38427
99830	40	mix	VgRk	3	55	B	images/25_50_R_k.jpg	true	true	true	38428	39019
99831	40	mix	VgRk	3	56	B	images/39_50_k.jpg	false	false	true	39020	39612
99832	40	mix	VgRk	3	57	B	images/13_50_R_k.jpg	true	true	true	39613	40171
99833	40	mix	VgRk	3	58	B	images/13_50_k.jpg	false	false	true	40172	41485
99834	40	mix	VgRk	3	59	B	images/1_50_k.jpg	false	false	true	41486	42179
99835	40	mix	VgRk	3	60	B	images/25_50_R_k.jpg	true	true	true	42180	42763
99836	40	mix	VgRk	3	61	B	images/25_50_k.jpg	false	false	true	42764	43356
99837	40	mix	VgRk	3	62	B	images/1_50_k.jpg	false	false	true	43357	44436
99838	40	mix	VgRk	3	63	B	images/13_50_k.jpg	false	false	true	44437	45251
99839	40	mix	VgRk	3	64	B	images/39_50_R_k.jpg	true	true	true	45252	45915
99840	40	mix	VgRk	3	65	B	images/25_50_k.jpg	false	false	true	45916	46651
99841	40	mix	VgRk	3	66	B	images/13_50_k.jpg	false	false	true	46652	47211
99842	40	mix	VgRk	3	67	B	images/1_50_k.jpg	false	false	true	47212	47803
99843	40	mix	VgRk	3	68	B	images/39_50_k.jpg	false	false	true	47804	48397
99844	40	mix	VgRk	3	69	B	images/1_50_k.jpg	false	false	true	48398	48963
99845	40	mix	VgRk	3	70	B	images/13_50_R_k.jpg	true	true	true	48964	49579
99846	40	mix	VgRk	3	71	B	images/39_50_k.jpg	false	false	true	49580	50083
99847	40	mix	VgRk	3	72	B	images/39_50_R_k.jpg	true	true	true	50083	50629
99848	40	mix	VgRk	3	73	B	images/1_50_R_k.jpg	true	true	true	50630	51307
99849	40	mix	VgRk	3	74	B	images/25_50_k.jpg	false	false	true	51308	51835
99850	40	mix	VgRk	3	75	B	images/13_50_R_k.jpg	true	true	true	51835	52429
99851	40	mix	VgRk	3	76	B	images/13_50_k.jpg	false	false	true	52430	53035
99852	40	mix	VgRk	3	77	B	images/1_50_k.jpg	false	false	true	53035	53587
99853	40	mix	VgRk	3	78	B	images/13_50_k.jpg	false	false	true	53587	54171
99854	40	mix	VgRk	3	79	B	images/1_50_R_k.jpg	true	true	true	54171	54667
99855	40	mix	VgRk	3	80	B	images/1_50_k.jpg	false	false	true	54667	55267
99856	40	mix	VgRk	3	81	B	images/13_50_k.jpg	false	false	true	55267	55771
99857	40	mix	VgRk	3	82	B	images/1_50_k.jpg	false	false	true	55771	56275
99858	40	mix	VgRk	3	83	B	images/25_50_R_k.jpg	true	true	true	56275	56899
99859	40	mix	VgRk	3	84	B	images/1_50_R_k.jpg	true	true	true	56899	57563
99860	40	mix	VgRk	3	85	B	images/25_50_k.jpg	false	false	true	57563	58411
99861	40	mix	VgRk	3	86	B	images/13_50_R_k.jpg	true	true	true	58412	58939
99862	40	mix	VgRk	3	87	A	B  Y	false	false	true	27246	59835
99863	40	mix	VgRk	3	88	A	H  F	true	true	true	59836	60451
99864	40	mix	VgRk	3	89	A	G  B	true	true	true	60451	61155
99865	40	mix	VgRk	3	90	A	Y  F	false	false	true	61155	61835
99866	40	mix	VgRk	3	91	A	G  Q	false	false	true	61835	62427
99867	40	mix	VgRk	3	92	A	J  G	false	false	true	62427	63091
99868	40	mix	VgRk	3	93	A	H  L	false	false	true	63091	63788
99869	40	mix	VgRk	3	94	A	H  F	true	true	true	63789	64275
99870	40	mix	VgRk	3	95	A	F  H	true	true	true	64275	64883
99871	40	mix	VgRk	3	96	A	G  B	true	true	true	64883	65475
99872	40	mix	VgRk	3	97	A	B  G	true	true	true	65475	66059
99873	40	mix	VgRk	3	98	A	G  T	false	false	true	66059	66635
99874	40	mix	VgRk	3	99	A	F  H	true	true	true	66635	67434
99875	40	mix	VgRk	3	100	A	W  H	false	false	true	67435	68252
99876	40	mix	VgRk	3	101	A	H  F	true	true	true	68253	68874
99877	40	mix	VgRk	3	102	A	F  H	true	true	true	68875	69466
99878	40	mix	VgRk	3	103	A	G  B	true	true	true	69467	70010
99879	40	mix	VgRk	3	104	A	G  Q	false	false	true	70011	70594
99880	40	mix	VgRk	3	105	A	G  K	false	false	true	70595	71138
99881	40	mix	VgRk	3	106	A	B  G	true	true	true	71140	71602
99882	40	mix	VgRk	3	107	A	H  N	false	false	true	71603	72242
99883	40	mix	VgRk	3	108	A	H  F	true	true	true	72243	72762
99884	40	mix	VgRk	3	109	A	H  D	false	false	true	72763	73292
99885	40	mix	VgRk	3	110	A	B  G	true	true	true	73293	73898
99886	40	mix	VgRk	3	111	A	Y  B	false	false	true	73899	74514
99887	40	mix	VgRk	3	112	A	G  M	false	false	true	74515	75194
99888	40	mix	VgRk	3	113	A	B  X	false	false	true	75195	75682
99889	40	mix	VgRk	3	114	A	F  H	true	true	true	75683	76410
99890	40	mix	VgRk	3	115	A	H  F	true	true	true	76411	76914
99891	40	mix	VgRk	3	116	A	G  B	true	true	true	76915	77474
99892	40	mix	VgRk	3	117	A	H  F	true	true	true	77475	78173
99893	40	mix	VgRk	3	118	A	G  T	false	false	true	78174	78762
99894	40	mix	VgRk	3	119	A	G  B	true	true	true	78763	79290
99895	40	mix	VgRk	3	120	A	H  F	true	true	true	79291	79994
99896	40	mix	VgRk	3	121	A	D  F	false	false	true	79995	80578
99897	40	mix	VgRk	3	122	A	T  G	false	false	true	80579	81298
99898	40	mix	VgRk	3	123	A	L  B	false	false	true	81299	81778
99899	40	mix	VgRk	3	124	A	F  L	false	false	true	81779	82234
99900	40	mix	VgRk	3	125	A	G  V	false	false	true	82235	82907
99901	40	mix	VgRk	3	126	A	G  B	true	false	false	82908	83522
99902	40	mix	VgRk	3	127	A	L  G	false	false	true	83523	84514
99903	40	mix	VgRk	3	128	A	B  G	true	true	true	84516	85074
99904	40	mix	VgRk	3	129	A	L  B	false	false	true	85075	85754
99905	40	mix	VgRk	3	130	A	T  G	false	false	true	85755	86507
99906	40	mix	VgRk	3	131	A	T  H	false	false	true	86508	87242
99907	40	mix	VgRk	3	132	A	H  F	true	true	true	87243	87834
99908	40	mix	VgRk	3	133	A	G  B	true	true	true	87835	88394
99909	40	mix	VgRk	3	134	A	H  F	true	true	true	88395	88955
99910	40	mix	VgRk	3	135	A	F  S	false	false	true	88956	89442
99911	40	mix	VgRk	3	136	A	F  P	false	false	true	89443	89963
99912	40	mix	VgRk	3	137	A	B  Y	false	false	true	89964	90514
99913	40	mix	VgRk	3	138	A	B  G	true	true	true	90515	91066
99914	40	mix	VgRk	3	139	A	G  B	true	true	true	91067	91842
99915	40	mix	VgRk	3	140	A	B  G	true	true	true	91843	92362
99916	40	mix	VgRk	3	141	A	B  K	false	false	true	92363	92930
99917	40	mix	VgRk	3	142	A	G  C	false	false	true	92931	93434
99918	40	mix	VgRk	3	143	B	images/1_50_R_k.jpg	true	true	true	58939	94618
99919	40	mix	VgRk	3	144	B	images/1_50_k.jpg	false	false	true	94619	95364
99920	40	mix	VgRk	3	145	B	images/25_50_R_k.jpg	true	true	true	95365	95882
99921	40	mix	VgRk	3	146	B	images/25_50_k.jpg	false	false	true	95883	96402
99922	40	mix	VgRk	3	147	B	images/39_50_R_k.jpg	true	true	true	96403	96914
99923	40	mix	VgRk	3	148	B	images/25_50_R_k.jpg	true	true	true	96915	97682
99924	40	mix	VgRk	3	149	B	images/13_50_R_k.jpg	true	true	true	97683	98266
99925	40	mix	VgRk	3	150	B	images/39_50_R_k.jpg	true	true	true	98267	98834
