idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
100778	40	mix	VgRk	4	1	A	B  D	true	true	true	19	2048
100779	40	mix	VgRk	4	2	A	K  G	true	true	true	2048	2688
100780	40	mix	VgRk	4	3	A	G  K	true	false	false	2689	3328
100781	40	mix	VgRk	4	4	A	C  D	false	false	true	3328	4000
100782	40	mix	VgRk	4	5	A	B  D	true	true	true	4000	4584
100783	40	mix	VgRk	4	6	A	K  G	true	true	true	4584	5263
100784	40	mix	VgRk	4	7	A	B  D	true	true	true	5264	5927
100785	40	mix	VgRk	4	8	A	K  X	false	false	true	5928	6568
100786	40	mix	VgRk	4	9	A	K  G	true	true	true	6568	7119
100787	40	mix	VgRk	4	10	A	D  B	true	true	true	7120	7855
100788	40	mix	VgRk	4	11	A	K  G	true	true	true	7856	8407
100789	40	mix	VgRk	4	12	A	D  B	true	true	true	8408	8919
100790	40	mix	VgRk	4	13	A	C  D	false	false	true	8920	9519
100791	40	mix	VgRk	4	14	A	K  G	true	true	true	9520	10087
100792	40	mix	VgRk	4	15	A	B  D	true	true	true	10088	10623
100793	40	mix	VgRk	4	16	A	G  K	true	true	true	10624	12327
100794	40	mix	VgRk	4	17	A	L  K	false	false	true	12328	13034
100795	40	mix	VgRk	4	18	B	images/13_50_R_k.jpg	true	true	true	19	13935
100796	40	mix	VgRk	4	19	B	images/39_50_k.jpg	false	false	true	13936	14479
100797	40	mix	VgRk	4	20	B	images/25_50_R_k.jpg	true	true	true	14480	15175
100798	40	mix	VgRk	4	21	B	images/25_50_k.jpg	false	false	true	15176	15759
100799	40	mix	VgRk	4	22	B	images/39_50_k.jpg	false	false	true	15760	16319
100800	40	mix	VgRk	4	23	B	images/13_50_k.jpg	false	false	true	16320	16783
100801	40	mix	VgRk	4	24	B	images/39_50_R_k.jpg	true	true	true	16784	17271
100802	40	mix	VgRk	4	25	B	images/13_50_R_k.jpg	true	true	true	17272	17823
100803	40	mix	VgRk	4	26	B	images/25_50_R_k.jpg	true	true	true	17824	18495
100804	40	mix	VgRk	4	27	B	images/1_50_R_k.jpg	true	true	true	18496	19039
100805	40	mix	VgRk	4	28	B	images/13_50_R_k.jpg	true	true	true	19040	19551
100806	40	mix	VgRk	4	29	B	images/25_50_k.jpg	false	false	true	19552	20143
100807	40	mix	VgRk	4	30	B	images/1_50_R_k.jpg	true	true	true	20144	20631
100808	40	mix	VgRk	4	31	B	images/13_50_R_k.jpg	true	true	true	20632	21169
100809	40	mix	VgRk	4	32	B	images/39_50_R_k.jpg	true	true	true	21170	21673
100810	40	mix	VgRk	4	33	B	images/25_50_R_k.jpg	true	false	false	21674	22127
100811	40	mix	VgRk	4	34	B	images/13_50_R_k.jpg	true	true	true	22128	22767
100812	40	mix	VgRk	4	35	B	images/39_50_k.jpg	false	false	true	22768	23330
100813	40	mix	VgRk	4	36	B	images/25_50_R_k.jpg	true	true	true	23331	23815
100814	40	mix	VgRk	4	37	B	images/13_50_R_k.jpg	true	true	true	23816	24327
100815	40	mix	VgRk	4	38	B	images/13_50_k.jpg	false	false	true	24328	24855
100816	40	mix	VgRk	4	39	B	images/1_50_k.jpg	false	false	true	24856	25399
100817	40	mix	VgRk	4	40	B	images/39_50_k.jpg	false	false	true	25400	25927
100818	40	mix	VgRk	4	41	B	images/1_50_R_k.jpg	true	true	true	25928	26425
100819	40	mix	VgRk	4	42	B	images/39_50_R_k.jpg	true	true	true	26426	26919
100820	40	mix	VgRk	4	43	B	images/25_50_k.jpg	false	false	true	26920	27503
100821	40	mix	VgRk	4	44	B	images/39_50_k.jpg	false	false	true	27506	28143
100822	40	mix	VgRk	4	45	B	images/25_50_R_k.jpg	true	true	true	28144	28671
100823	40	mix	VgRk	4	46	B	images/13_50_k.jpg	false	false	true	28672	29295
100824	40	mix	VgRk	4	47	B	images/25_50_k.jpg	false	false	true	29296	29831
100825	40	mix	VgRk	4	48	B	images/1_50_k.jpg	false	false	true	29832	30279
100826	40	mix	VgRk	4	49	B	images/39_50_k.jpg	false	false	true	30280	30855
100827	40	mix	VgRk	4	50	B	images/13_50_k.jpg	false	false	true	30856	31287
100828	40	mix	VgRk	4	51	B	images/1_50_R_k.jpg	true	true	true	31288	31863
100829	40	mix	VgRk	4	52	B	images/39_50_R_k.jpg	true	true	true	31864	32367
100830	40	mix	VgRk	4	53	B	images/1_50_k.jpg	false	false	true	32368	32871
100831	40	mix	VgRk	4	54	B	images/25_50_R_k.jpg	true	true	true	32872	33407
100832	40	mix	VgRk	4	55	B	images/13_50_R_k.jpg	true	true	true	33408	34015
100833	40	mix	VgRk	4	56	B	images/1_50_R_k.jpg	true	true	true	34016	34567
100834	40	mix	VgRk	4	57	B	images/39_50_k.jpg	false	true	false	34568	35120
100835	40	mix	VgRk	4	58	B	images/13_50_R_k.jpg	true	true	true	35121	35687
100836	40	mix	VgRk	4	59	B	images/39_50_R_k.jpg	true	true	true	35688	36183
100837	40	mix	VgRk	4	60	B	images/1_50_R_k.jpg	true	true	true	36184	36871
100838	40	mix	VgRk	4	61	B	images/25_50_k.jpg	false	false	true	36872	37431
100839	40	mix	VgRk	4	62	B	images/13_50_k.jpg	false	false	true	37432	37903
100840	40	mix	VgRk	4	63	B	images/13_50_R_k.jpg	true	true	true	37904	38431
100841	40	mix	VgRk	4	64	B	images/25_50_R_k.jpg	true	true	true	38431	38959
100842	40	mix	VgRk	4	65	B	images/1_50_k.jpg	false	false	true	38960	39551
100843	40	mix	VgRk	4	66	B	images/39_50_R_k.jpg	true	true	true	39552	40063
100844	40	mix	VgRk	4	67	B	images/13_50_k.jpg	false	false	true	40063	40703
100845	40	mix	VgRk	4	68	B	images/13_50_R_k.jpg	true	true	true	40704	41167
100846	40	mix	VgRk	4	69	B	images/25_50_R_k.jpg	true	true	true	41167	41703
100847	40	mix	VgRk	4	70	B	images/25_50_k.jpg	false	false	true	41703	42247
100848	40	mix	VgRk	4	71	B	images/1_50_k.jpg	false	false	true	42247	42839
100849	40	mix	VgRk	4	72	B	images/25_50_k.jpg	false	false	true	42840	43271
100850	40	mix	VgRk	4	73	B	images/39_50_R_k.jpg	true	true	true	43272	43759
100851	40	mix	VgRk	4	74	B	images/1_50_k.jpg	false	false	true	43759	44303
100852	40	mix	VgRk	4	75	B	images/39_50_k.jpg	false	false	true	44304	44839
100853	40	mix	VgRk	4	76	B	images/13_50_R_k.jpg	true	true	true	44839	45407
100854	40	mix	VgRk	4	77	B	images/1_50_R_k.jpg	true	true	true	45407	45967
100855	40	mix	VgRk	4	78	B	images/1_50_k.jpg	false	false	true	45967	46471
