idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
78642	33	mix	VgRk	4	1	A	B  X	false	false	true	15	870
78643	33	mix	VgRk	4	2	A	S  D	true	true	true	874	1598
78644	33	mix	VgRk	4	3	A	N  B	true	true	true	1601	2446
78645	33	mix	VgRk	4	4	A	S  D	true	true	true	2449	3039
78646	33	mix	VgRk	4	5	A	K  B	false	false	true	3042	3606
78647	33	mix	VgRk	4	6	A	N  B	true	true	true	3609	4086
78648	33	mix	VgRk	4	7	A	B  N	true	true	true	4089	4606
78649	33	mix	VgRk	4	8	A	S  D	true	true	true	4609	5286
78650	33	mix	VgRk	4	9	A	B  N	true	true	true	5292	5838
78651	33	mix	VgRk	4	10	A	N  B	true	true	true	5841	6438
78652	33	mix	VgRk	4	11	A	N  R	false	false	true	6444	7102
78653	33	mix	VgRk	4	12	A	S  T	false	false	true	7105	7606
78654	33	mix	VgRk	4	13	A	S  D	true	true	true	7608	8150
78655	33	mix	VgRk	4	14	A	D  F	false	false	true	8154	8766
78656	33	mix	VgRk	4	15	A	D  S	true	true	true	8769	9357
78657	33	mix	VgRk	4	16	A	C  S	false	false	true	9361	10094
78658	33	mix	VgRk	4	17	A	B  N	true	true	true	10098	10605
78659	33	mix	VgRk	4	18	A	D  S	true	true	true	10608	11157
78660	33	mix	VgRk	4	19	A	S  D	true	true	true	11161	11693
78661	33	mix	VgRk	4	20	A	F  N	false	false	true	11703	12302
78662	33	mix	VgRk	4	21	A	N  B	true	true	true	12305	12821
78663	33	mix	VgRk	4	22	A	N  L	false	false	true	12824	13429
78664	33	mix	VgRk	4	23	A	B  N	true	true	true	13433	13925
78665	33	mix	VgRk	4	24	A	S  Q	false	false	true	13932	14477
78666	33	mix	VgRk	4	25	A	D  V	false	false	true	14480	14997
78667	33	mix	VgRk	4	26	A	N  B	true	true	true	15001	15495
78668	33	mix	VgRk	4	27	A	S  D	true	true	true	15498	15989
78669	33	mix	VgRk	4	28	A	N  B	true	true	true	15992	16477
78670	33	mix	VgRk	4	29	A	S  D	true	true	true	16481	17157
78671	33	mix	VgRk	4	30	A	B  P	false	false	true	17161	17885
78672	33	mix	VgRk	4	31	A	V  S	false	false	true	17892	18357
78673	33	mix	VgRk	4	32	A	D  S	true	true	true	18361	18901
78674	33	mix	VgRk	4	33	A	B  N	true	true	true	18904	19383
78675	33	mix	VgRk	4	34	A	D  X	false	false	true	19387	20086
78676	33	mix	VgRk	4	35	A	W  S	false	false	true	20089	20565
78677	33	mix	VgRk	4	36	A	S  D	true	true	true	20569	21189
78678	33	mix	VgRk	4	37	A	S  J	false	false	true	21192	21717
78679	33	mix	VgRk	4	38	A	L  B	false	false	true	21720	22205
78680	33	mix	VgRk	4	39	A	Y  S	false	false	true	22212	22733
78681	33	mix	VgRk	4	40	A	D  S	true	false	false	22736	23165
78682	33	mix	VgRk	4	41	A	B  N	true	true	true	23168	24141
78683	33	mix	VgRk	4	42	A	B  G	false	false	true	24144	24829
78684	33	mix	VgRk	4	43	A	N  B	true	true	true	24833	25373
78685	33	mix	VgRk	4	44	A	S  D	true	true	true	25380	25909
78686	33	mix	VgRk	4	45	A	D  W	false	false	true	25913	26485
78687	33	mix	VgRk	4	46	A	N  B	true	true	true	26488	26981
78688	33	mix	VgRk	4	47	A	D  S	true	true	true	26984	27485
78689	33	mix	VgRk	4	48	A	T  B	false	false	true	27488	28141
78690	33	mix	VgRk	4	49	A	N  B	true	true	true	28144	28677
78691	33	mix	VgRk	4	50	A	S  D	true	true	true	28681	29248
78692	33	mix	VgRk	4	51	A	P  N	false	false	true	29251	29967
78693	33	mix	VgRk	4	52	A	S  M	false	false	true	29970	30485
78694	33	mix	VgRk	4	53	A	B  M	false	false	true	30488	31133
78695	33	mix	VgRk	4	54	A	N  B	true	true	true	31136	31685
78696	33	mix	VgRk	4	55	A	N  H	false	false	true	31688	32213
78697	33	mix	VgRk	4	56	A	S  D	true	true	true	32216	32749
78698	33	mix	VgRk	4	57	A	B  N	true	true	true	32752	33351
78699	33	mix	VgRk	4	58	A	S  D	true	true	true	33354	33855
78700	33	mix	VgRk	4	59	A	N  B	true	true	true	33859	34453
78701	33	mix	VgRk	4	60	A	D  T	false	false	true	34456	35151
78702	33	mix	VgRk	4	61	A	D  F	false	false	true	35154	35837
78703	33	mix	VgRk	4	62	A	B  N	true	true	true	35840	36357
78704	33	mix	VgRk	4	63	A	S  D	true	true	true	36361	36973
78705	33	mix	VgRk	4	64	A	W  D	false	false	true	36976	37733
78706	33	mix	VgRk	4	65	A	B  N	true	false	false	37736	37797
78707	33	mix	VgRk	4	66	A	S  H	false	false	true	37801	38989
78708	33	mix	VgRk	4	67	A	S  D	true	true	true	38992	39517
78709	33	mix	VgRk	4	68	A	N  B	true	true	true	39520	40421
78710	33	mix	VgRk	4	69	A	S  D	true	true	true	40424	40925
78711	33	mix	VgRk	4	70	A	B  Q	false	false	true	40928	41581
78712	33	mix	VgRk	4	71	A	D  K	false	false	true	41584	42334
78713	33	mix	VgRk	4	72	A	T  S	false	false	true	42337	42982
78714	33	mix	VgRk	4	73	A	B  N	true	true	true	42985	43533
78715	33	mix	VgRk	4	74	A	D  V	false	false	true	43536	44085
78716	33	mix	VgRk	4	75	A	D  X	false	false	true	44088	44629
78717	33	mix	VgRk	4	76	A	D  S	true	false	false	44631	45165
78718	33	mix	VgRk	4	77	A	N  B	true	true	true	45168	45862
78719	33	mix	VgRk	4	78	A	S  D	true	true	true	45865	46389
78720	33	mix	VgRk	4	79	A	D  G	false	false	true	46392	47069
78721	33	mix	VgRk	4	80	A	H  B	false	false	true	47072	47709
78722	33	mix	VgRk	4	81	A	F  B	false	false	true	47711	48205
78723	33	mix	VgRk	4	82	A	B  N	true	true	true	48208	48725
78724	33	mix	VgRk	4	83	A	S  D	true	true	true	48728	49309
78725	33	mix	VgRk	4	84	A	N  B	true	true	true	49311	49909
78726	33	mix	VgRk	4	85	B	images/13_50_k.jpg	false	false	true	16	51229
78727	33	mix	VgRk	4	86	B	images/39_50_R_k.jpg	true	true	true	51232	51845
78728	33	mix	VgRk	4	87	B	images/25_50_R_k.jpg	true	true	true	51848	52517
78729	33	mix	VgRk	4	88	B	images/1_50_R_k.jpg	true	true	true	52520	53269
78730	33	mix	VgRk	4	89	B	images/39_50_k.jpg	false	false	true	53272	53926
78731	33	mix	VgRk	4	90	B	images/1_50_k.jpg	false	false	true	53929	54557
78732	33	mix	VgRk	4	91	B	images/25_50_R_k.jpg	true	true	true	54560	55188
78733	33	mix	VgRk	4	92	B	images/13_50_k.jpg	false	false	true	55192	56060
78734	33	mix	VgRk	4	93	B	images/1_50_k.jpg	false	false	true	56064	56716
78735	33	mix	VgRk	4	94	B	images/1_50_R_k.jpg	true	true	true	56720	57382
78736	33	mix	VgRk	4	95	B	images/13_50_k.jpg	false	false	true	57387	58253
78737	33	mix	VgRk	4	96	B	images/39_50_k.jpg	false	false	true	58256	58780
