idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
9558	12	mix	VgRk	4	1	A	R  F	true	true	true	13	1068
9559	12	mix	VgRk	4	2	A	B  R	false	false	true	1069	1836
9560	12	mix	VgRk	4	3	A	F  N	false	false	true	1837	2796
9561	12	mix	VgRk	4	4	A	F  R	true	true	true	2797	3503
9562	12	mix	VgRk	4	5	A	R  F	true	true	true	3503	4510
9563	12	mix	VgRk	4	6	A	R  J	false	false	true	4510	5244
9564	12	mix	VgRk	4	7	A	Q  X	true	true	true	5245	6004
9565	12	mix	VgRk	4	8	A	F  R	true	true	true	6005	7196
9566	12	mix	VgRk	4	9	A	B  Q	false	false	true	7197	8308
9567	12	mix	VgRk	4	10	A	X  Q	true	true	true	8309	8980
9568	12	mix	VgRk	4	11	A	F  D	false	false	true	8981	9916
9569	12	mix	VgRk	4	12	A	V  X	false	false	true	9917	10660
9570	12	mix	VgRk	4	13	A	X  Y	false	false	true	10661	12028
9571	12	mix	VgRk	4	14	A	R  F	true	true	true	12029	12862
9572	12	mix	VgRk	4	15	A	W  R	false	false	true	12862	13532
9573	12	mix	VgRk	4	16	A	X  D	false	false	true	13533	14380
9574	12	mix	VgRk	4	17	A	D  Q	false	false	true	14381	15196
9575	12	mix	VgRk	4	18	A	X  Q	true	true	true	15197	16812
9576	12	mix	VgRk	4	19	A	X  N	false	false	true	16812	17758
9577	12	mix	VgRk	4	20	A	F  R	true	true	true	17759	18406
9578	12	mix	VgRk	4	21	A	R  G	false	false	true	18407	19076
9579	12	mix	VgRk	4	22	A	X  L	false	false	true	19076	19996
9580	12	mix	VgRk	4	23	A	R  F	true	true	true	19996	20740
9581	12	mix	VgRk	4	24	A	M  R	false	false	true	20741	21364
9582	12	mix	VgRk	4	25	A	H  R	false	false	true	21364	22252
9583	12	mix	VgRk	4	26	A	P  X	false	false	true	22252	23236
9584	12	mix	VgRk	4	27	A	F  R	true	true	true	23236	23908
9585	12	mix	VgRk	4	28	A	X  Q	true	true	true	23908	24692
9586	12	mix	VgRk	4	29	A	R  B	false	false	true	24692	25492
9587	12	mix	VgRk	4	30	A	Q  X	true	true	true	25492	26732
9588	12	mix	VgRk	4	31	A	S  Q	false	false	true	26732	27700
9589	12	mix	VgRk	4	32	A	F  R	true	true	true	27700	28972
9590	12	mix	VgRk	4	33	A	Q  C	false	false	true	28973	30492
9591	12	mix	VgRk	4	34	A	B  R	false	false	true	30492	31830
9592	12	mix	VgRk	4	35	A	S  Q	false	false	true	31831	32500
9593	12	mix	VgRk	4	36	A	M  R	false	false	true	32500	33836
9594	12	mix	VgRk	4	37	A	Q  X	true	true	true	33836	34781
9595	12	mix	VgRk	4	38	A	X  Q	true	true	true	34782	35491
9596	12	mix	VgRk	4	39	A	F  L	false	false	true	35492	36427
9597	12	mix	VgRk	4	40	A	F  R	true	true	true	36428	37075
9598	12	mix	VgRk	4	41	A	R  F	true	true	true	37077	37971
9599	12	mix	VgRk	4	42	B	images/13_50_R_k.jpg	true	false	false	13	39915
9600	12	mix	VgRk	4	43	B	images/1_50_k.jpg	false	false	true	39916	41404
9601	12	mix	VgRk	4	44	B	images/39_50_k.jpg	false	false	true	41405	43699
9602	12	mix	VgRk	4	45	B	images/1_50_k.jpg	false	false	true	43700	44428
9603	12	mix	VgRk	4	46	B	images/25_50_R_k.jpg	true	true	true	44429	44979
9604	12	mix	VgRk	4	47	B	images/39_50_R_k.jpg	true	true	true	44980	45643
9605	12	mix	VgRk	4	48	B	images/13_50_R_k.jpg	true	true	true	45644	46331
9606	12	mix	VgRk	4	49	B	images/13_50_k.jpg	false	false	true	46332	46979
9607	12	mix	VgRk	4	50	B	images/39_50_R_k.jpg	true	true	true	46980	47515
9608	12	mix	VgRk	4	51	B	images/39_50_k.jpg	false	false	true	47516	48139
9609	12	mix	VgRk	4	52	B	images/13_50_k.jpg	false	false	true	48140	49540
9610	12	mix	VgRk	4	53	B	images/13_50_R_k.jpg	true	true	true	49541	50355
9611	12	mix	VgRk	4	54	B	images/25_50_R_k.jpg	true	true	true	50356	50947
9612	12	mix	VgRk	4	55	B	images/13_50_R_k.jpg	true	true	true	50948	53195
9613	12	mix	VgRk	4	56	B	images/39_50_R_k.jpg	true	true	true	53197	53811
9614	12	mix	VgRk	4	57	B	images/13_50_R_k.jpg	true	true	true	53812	54555
9615	12	mix	VgRk	4	58	B	images/39_50_k.jpg	false	false	true	54556	55187
9616	12	mix	VgRk	4	59	B	images/1_50_R_k.jpg	true	true	true	55188	56067
9617	12	mix	VgRk	4	60	B	images/13_50_R_k.jpg	true	true	true	56068	57045
9618	12	mix	VgRk	4	61	B	images/1_50_R_k.jpg	true	true	true	57046	57803
9619	12	mix	VgRk	4	62	B	images/25_50_R_k.jpg	true	true	true	57804	58342
9620	12	mix	VgRk	4	63	B	images/1_50_k.jpg	false	false	true	58342	59099
9621	12	mix	VgRk	4	64	B	images/39_50_R_k.jpg	true	true	true	59100	59667
9622	12	mix	VgRk	4	65	B	images/39_50_k.jpg	false	false	true	59667	60243
9623	12	mix	VgRk	4	66	B	images/25_50_k.jpg	false	false	true	60243	61060
9624	12	mix	VgRk	4	67	B	images/1_50_R_k.jpg	true	true	true	61060	61627
9625	12	mix	VgRk	4	68	B	images/13_50_R_k.jpg	true	true	true	61627	62995
9626	12	mix	VgRk	4	69	B	images/25_50_R_k.jpg	true	true	true	62995	63763
9627	12	mix	VgRk	4	70	B	images/13_50_R_k.jpg	true	true	true	63764	65779
9628	12	mix	VgRk	4	71	B	images/25_50_R_k.jpg	true	true	true	65780	66676
9629	12	mix	VgRk	4	72	B	images/39_50_k.jpg	false	false	true	66676	67363
9630	12	mix	VgRk	4	73	B	images/13_50_R_k.jpg	true	true	true	67364	68347
9631	12	mix	VgRk	4	74	B	images/25_50_k.jpg	false	false	true	68347	69459
9632	12	mix	VgRk	4	75	B	images/25_50_R_k.jpg	true	true	true	69459	70035
9633	12	mix	VgRk	4	76	B	images/13_50_k.jpg	false	false	true	70035	71011
9634	12	mix	VgRk	4	77	B	images/1_50_k.jpg	false	false	true	71011	72843
9635	12	mix	VgRk	4	78	B	images/1_50_R_k.jpg	true	true	true	72843	73491
9636	12	mix	VgRk	4	79	B	images/13_50_R_k.jpg	true	true	true	73491	74555
9637	12	mix	VgRk	4	80	B	images/39_50_k.jpg	false	false	true	74555	75259
9638	12	mix	VgRk	4	81	B	images/1_50_k.jpg	false	false	true	75259	77339
9639	12	mix	VgRk	4	82	B	images/25_50_k.jpg	false	false	true	77339	78163
9640	12	mix	VgRk	4	83	B	images/13_50_k.jpg	false	false	true	78164	79691
9641	12	mix	VgRk	4	84	B	images/25_50_k.jpg	false	false	true	79692	80546
9642	12	mix	VgRk	4	85	B	images/1_50_R_k.jpg	true	true	true	80547	81163
9643	12	mix	VgRk	4	86	B	images/1_50_k.jpg	false	false	true	81163	81826
9644	12	mix	VgRk	4	87	B	images/25_50_R_k.jpg	true	true	true	81827	82378
9645	12	mix	VgRk	4	88	B	images/13_50_k.jpg	false	false	true	82379	83802
9646	12	mix	VgRk	4	89	B	images/1_50_R_k.jpg	true	true	true	83803	84378
9647	12	mix	VgRk	4	90	B	images/25_50_R_k.jpg	true	true	true	84379	85002
9648	12	mix	VgRk	4	91	B	images/13_50_R_k.jpg	true	true	true	85004	86122
9649	12	mix	VgRk	4	92	B	images/1_50_R_k.jpg	true	true	true	86123	86970
9650	12	mix	VgRk	4	93	B	images/39_50_k.jpg	false	false	true	86971	88410
9651	12	mix	VgRk	4	94	B	images/13_50_R_k.jpg	true	true	true	88411	90002
9652	12	mix	VgRk	4	95	B	images/1_50_R_k.jpg	true	true	true	90003	90674
9653	12	mix	VgRk	4	96	B	images/1_50_k.jpg	false	false	true	90675	91946
9654	12	mix	VgRk	4	97	B	images/13_50_R_k.jpg	true	true	true	91947	93300
9655	12	mix	VgRk	4	98	B	images/39_50_k.jpg	false	false	true	93300	94090
9656	12	mix	VgRk	4	99	B	images/39_50_R_k.jpg	true	true	true	94091	94757
9657	12	mix	VgRk	4	100	B	images/13_50_R_k.jpg	true	true	true	94759	95850
9658	12	mix	VgRk	4	101	B	images/1_50_R_k.jpg	true	true	true	95851	96602
9659	12	mix	VgRk	4	102	B	images/1_50_k.jpg	false	false	true	96603	97434
9660	12	mix	VgRk	4	103	B	images/25_50_R_k.jpg	true	true	true	97435	98258
9661	12	mix	VgRk	4	104	B	images/25_50_k.jpg	false	false	true	98259	98962
9662	12	mix	VgRk	4	105	B	images/13_50_R_k.jpg	true	true	true	98963	99730
9663	12	mix	VgRk	4	106	B	images/25_50_R_k.jpg	true	true	true	99731	100754
9664	12	mix	VgRk	4	107	B	images/39_50_R_k.jpg	true	true	true	100755	101474
9665	12	mix	VgRk	4	108	B	images/39_50_k.jpg	false	false	true	101475	102066
9666	12	mix	VgRk	4	109	B	images/25_50_k.jpg	false	false	true	102067	102826
9667	12	mix	VgRk	4	110	B	images/1_50_k.jpg	false	false	true	102826	104738
9668	12	mix	VgRk	4	111	B	images/13_50_k.jpg	false	false	true	104738	105450
9669	12	mix	VgRk	4	112	B	images/1_50_k.jpg	false	false	true	105451	106378
9670	12	mix	VgRk	4	113	B	images/1_50_R_k.jpg	true	true	true	106379	107098
9671	12	mix	VgRk	4	114	B	images/13_50_R_k.jpg	true	true	true	107099	107826
9672	12	mix	VgRk	4	115	B	images/25_50_k.jpg	false	false	true	107827	108498
9673	12	mix	VgRk	4	116	B	images/25_50_R_k.jpg	true	true	true	108498	109050
9674	12	mix	VgRk	4	117	B	images/39_50_R_k.jpg	true	true	true	109051	109690
9675	12	mix	VgRk	4	118	B	images/25_50_R_k.jpg	true	true	true	109690	110282
9676	12	mix	VgRk	4	119	B	images/39_50_R_k.jpg	true	true	true	110282	110906
9677	12	mix	VgRk	4	120	B	images/25_50_R_k.jpg	true	true	true	110906	111522
9678	12	mix	VgRk	4	121	B	images/39_50_k.jpg	false	false	true	111522	112202
9679	12	mix	VgRk	4	122	B	images/25_50_k.jpg	false	false	true	112202	113194
9680	12	mix	VgRk	4	123	B	images/13_50_k.jpg	false	false	true	113194	114571
9681	12	mix	VgRk	4	124	B	images/39_50_k.jpg	false	false	true	114572	115282
9682	12	mix	VgRk	4	125	B	images/13_50_R_k.jpg	true	true	true	115282	115922
9683	12	mix	VgRk	4	126	B	images/39_50_R_k.jpg	true	true	true	115922	116522
