idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
105426	42	mix	VgRk	3	1	A	F  P	true	true	true	14	1554
105427	42	mix	VgRk	3	2	A	R  S	true	true	true	1555	2218
105428	42	mix	VgRk	3	3	A	M  S	false	false	true	2219	2986
105429	42	mix	VgRk	3	4	A	P  L	false	false	true	2987	3794
105430	42	mix	VgRk	3	5	A	Y  R	false	false	true	3795	5706
105431	42	mix	VgRk	3	6	A	P  D	false	false	true	5706	6514
105432	42	mix	VgRk	3	7	A	D  F	false	false	true	6515	10282
105433	42	mix	VgRk	3	8	A	F  Q	false	false	true	10282	11810
105434	42	mix	VgRk	3	9	A	P  F	true	true	true	11810	12538
105435	42	mix	VgRk	3	10	A	D  R	false	false	true	12538	13653
105436	42	mix	VgRk	3	11	A	S  R	true	true	true	13654	14418
105437	42	mix	VgRk	3	12	A	R  S	true	true	true	14418	15130
105438	42	mix	VgRk	3	13	A	D  P	false	false	true	15130	16245
105439	42	mix	VgRk	3	14	A	F  P	true	true	true	16246	17154
105440	42	mix	VgRk	3	15	A	S  R	true	true	true	17154	18090
105441	42	mix	VgRk	3	16	A	R  M	false	false	true	18090	18802
105442	42	mix	VgRk	3	17	A	B  S	false	false	true	18802	19634
105443	42	mix	VgRk	3	18	A	R  S	true	true	true	19634	20410
105444	42	mix	VgRk	3	19	A	S  R	true	true	true	20410	21226
105445	42	mix	VgRk	3	20	A	F  P	true	true	true	21226	23098
105446	42	mix	VgRk	3	21	A	R  L	false	false	true	23098	24020
105447	42	mix	VgRk	3	22	A	P  F	true	true	true	24021	25042
105448	42	mix	VgRk	3	23	A	S  R	true	true	true	25042	26396
105449	42	mix	VgRk	3	24	A	P  F	true	true	true	26397	27188
105450	42	mix	VgRk	3	25	A	G  S	false	false	true	27189	28106
105451	42	mix	VgRk	3	26	A	R  B	false	false	true	28107	29025
105452	42	mix	VgRk	3	27	A	N  P	false	false	true	29026	29762
105453	42	mix	VgRk	3	28	A	S  R	true	true	true	29763	31401
105454	42	mix	VgRk	3	29	A	R  T	false	false	true	31402	32345
105455	42	mix	VgRk	3	30	A	G  R	false	false	true	32346	34083
105456	42	mix	VgRk	3	31	A	L  F	false	false	true	34083	35169
105457	42	mix	VgRk	3	32	A	P  F	true	true	true	35171	36001
105458	42	mix	VgRk	3	33	A	R  S	true	true	true	36002	36777
105459	42	mix	VgRk	3	34	A	S  H	false	false	true	36779	37506
105460	42	mix	VgRk	3	35	A	P  F	true	true	true	37506	38481
105461	42	mix	VgRk	3	36	A	W  P	false	false	true	38482	39489
105462	42	mix	VgRk	3	37	A	S  R	true	true	true	39490	40593
105463	42	mix	VgRk	3	38	A	F  P	true	true	true	40594	41369
105464	42	mix	VgRk	3	39	A	R  W	false	false	true	41370	43457
105465	42	mix	VgRk	3	40	A	R  L	false	false	true	43458	44129
105466	42	mix	VgRk	3	41	A	F  W	false	false	true	44131	44913
105467	42	mix	VgRk	3	42	A	P  F	true	true	true	44916	45681
105468	42	mix	VgRk	3	43	A	C  R	false	false	true	45684	46617
105469	42	mix	VgRk	3	44	A	P  B	false	false	true	46621	47466
105470	42	mix	VgRk	3	45	A	F  P	true	true	true	47467	49305
105471	42	mix	VgRk	3	46	B	images/25_50_R_k.jpg	true	true	true	14	51753
105472	42	mix	VgRk	3	47	B	images/13_50_R_k.jpg	true	true	true	51754	52617
105473	42	mix	VgRk	3	48	B	images/25_50_R_k.jpg	true	true	true	52618	53713
105474	42	mix	VgRk	3	49	B	images/25_50_k.jpg	false	false	true	53716	54561
105475	42	mix	VgRk	3	50	B	images/13_50_k.jpg	false	false	true	54561	55721
105476	42	mix	VgRk	3	51	B	images/39_50_k.jpg	false	false	true	55722	56657
105477	42	mix	VgRk	3	52	B	images/25_50_k.jpg	false	false	true	56658	57633
105478	42	mix	VgRk	3	53	B	images/13_50_R_k.jpg	true	true	true	57633	58401
105479	42	mix	VgRk	3	54	B	images/13_50_k.jpg	false	false	true	58401	59275
105480	42	mix	VgRk	3	55	B	images/1_50_R_k.jpg	true	true	true	59275	60097
105481	42	mix	VgRk	3	56	B	images/39_50_R_k.jpg	true	true	true	60097	60906
105482	42	mix	VgRk	3	57	B	images/25_50_k.jpg	false	false	true	60906	62017
105483	42	mix	VgRk	3	58	B	images/13_50_R_k.jpg	true	true	true	62017	62881
105484	42	mix	VgRk	3	59	B	images/39_50_R_k.jpg	true	true	true	62881	63667
105485	42	mix	VgRk	3	60	B	images/39_50_k.jpg	false	false	true	63668	64585
105486	42	mix	VgRk	3	61	B	images/13_50_R_k.jpg	true	true	true	64586	65489
105487	42	mix	VgRk	3	62	B	images/25_50_R_k.jpg	true	true	true	65490	66433
105488	42	mix	VgRk	3	63	B	images/39_50_R_k.jpg	true	true	true	66433	67241
105489	42	mix	VgRk	3	64	B	images/1_50_R_k.jpg	true	true	true	67242	68377
105490	42	mix	VgRk	3	65	B	images/25_50_k.jpg	false	false	true	68377	69385
105491	42	mix	VgRk	3	66	B	images/25_50_R_k.jpg	true	true	true	69385	70225
105492	42	mix	VgRk	3	67	B	images/13_50_k.jpg	false	false	true	70225	71083
105493	42	mix	VgRk	3	68	B	images/39_50_R_k.jpg	true	true	true	71084	71809
105494	42	mix	VgRk	3	69	B	images/13_50_R_k.jpg	true	false	false	71809	72657
105495	42	mix	VgRk	3	70	B	images/1_50_R_k.jpg	true	true	true	72657	73608
105496	42	mix	VgRk	3	71	B	images/25_50_k.jpg	false	false	true	73609	74696
105497	42	mix	VgRk	3	72	B	images/39_50_R_k.jpg	true	true	true	74697	75433
105498	42	mix	VgRk	3	73	B	images/13_50_R_k.jpg	true	true	true	75433	76376
105499	42	mix	VgRk	3	74	B	images/25_50_R_k.jpg	true	true	true	76377	77233
105500	42	mix	VgRk	3	75	B	images/1_50_k.jpg	false	false	true	77233	78488
105501	42	mix	VgRk	3	76	B	images/39_50_k.jpg	false	false	true	78489	79177
105502	42	mix	VgRk	3	77	B	images/39_50_R_k.jpg	true	true	true	79177	79872
105503	42	mix	VgRk	3	78	B	images/1_50_R_k.jpg	true	true	true	79873	80800
105504	42	mix	VgRk	3	79	B	images/13_50_k.jpg	false	false	true	80801	81697
105505	42	mix	VgRk	3	80	B	images/25_50_k.jpg	false	false	true	81697	82514
105506	42	mix	VgRk	3	81	B	images/25_50_R_k.jpg	true	true	true	82514	83224
105507	42	mix	VgRk	3	82	B	images/39_50_k.jpg	false	false	true	83225	84080
105508	42	mix	VgRk	3	83	B	images/1_50_R_k.jpg	true	true	true	84081	84952
105509	42	mix	VgRk	3	84	B	images/1_50_k.jpg	false	false	true	84953	85784
105510	42	mix	VgRk	3	85	B	images/25_50_k.jpg	false	false	true	85785	86624
105511	42	mix	VgRk	3	86	B	images/1_50_k.jpg	false	false	true	86625	87482
105512	42	mix	VgRk	3	87	B	images/13_50_R_k.jpg	true	true	true	87482	88280
105513	42	mix	VgRk	3	88	B	images/1_50_R_k.jpg	true	true	true	88281	89032
105514	42	mix	VgRk	3	89	B	images/25_50_k.jpg	false	false	true	89033	90032
105515	42	mix	VgRk	3	90	B	images/39_50_k.jpg	false	false	true	90033	90752
105516	42	mix	VgRk	3	91	B	images/25_50_k.jpg	false	false	true	90753	91488
105517	42	mix	VgRk	3	92	B	images/13_50_k.jpg	false	false	true	91489	92306
105518	42	mix	VgRk	3	93	B	images/1_50_k.jpg	false	false	true	92307	93104
105519	42	mix	VgRk	3	94	B	images/25_50_R_k.jpg	true	true	true	93105	94048
105520	42	mix	VgRk	3	95	B	images/25_50_k.jpg	false	false	true	94049	94920
105521	42	mix	VgRk	3	96	B	images/39_50_R_k.jpg	true	true	true	94921	95768
105522	42	mix	VgRk	3	97	B	images/1_50_R_k.jpg	true	true	true	95769	96770
105523	42	mix	VgRk	3	98	B	images/39_50_R_k.jpg	true	true	true	96771	97512
105524	42	mix	VgRk	3	99	B	images/1_50_k.jpg	false	false	true	97512	98376
105525	42	mix	VgRk	3	100	B	images/39_50_k.jpg	false	false	true	98378	99112
105526	42	mix	VgRk	3	101	B	images/1_50_k.jpg	false	false	true	99113	99816
105527	42	mix	VgRk	3	102	B	images/25_50_R_k.jpg	true	true	true	99816	100912
105528	42	mix	VgRk	3	103	B	images/39_50_k.jpg	false	false	true	100912	101728
105529	42	mix	VgRk	3	104	B	images/13_50_R_k.jpg	true	true	true	101728	102664
105530	42	mix	VgRk	3	105	B	images/39_50_R_k.jpg	true	true	true	102664	103384
105531	42	mix	VgRk	3	106	B	images/1_50_k.jpg	false	false	true	103384	104601
105532	42	mix	VgRk	3	107	B	images/25_50_R_k.jpg	true	true	true	104601	105488
105533	42	mix	VgRk	3	108	B	images/13_50_k.jpg	false	false	true	105488	107224
105534	42	mix	VgRk	3	109	B	images/13_50_R_k.jpg	true	true	true	107224	108112
105535	42	mix	VgRk	3	110	B	images/39_50_R_k.jpg	true	true	true	108112	108960
105536	42	mix	VgRk	3	111	B	images/39_50_k.jpg	false	false	true	108960	109864
105537	42	mix	VgRk	3	112	B	images/1_50_R_k.jpg	true	true	true	109864	110912
105538	42	mix	VgRk	3	113	B	images/25_50_R_k.jpg	true	true	true	110912	112024
105539	42	mix	VgRk	3	114	B	images/25_50_k.jpg	false	false	true	112024	112856
105540	42	mix	VgRk	3	115	B	images/39_50_k.jpg	false	false	true	112857	113704
105541	42	mix	VgRk	3	116	B	images/13_50_k.jpg	false	false	true	113704	114552
105542	42	mix	VgRk	3	117	B	images/13_50_R_k.jpg	true	true	true	114552	115352
105543	42	mix	VgRk	3	118	B	images/25_50_R_k.jpg	true	true	true	115352	116193
105544	42	mix	VgRk	3	119	B	images/39_50_k.jpg	false	false	true	116194	117287
105545	42	mix	VgRk	3	120	B	images/25_50_k.jpg	false	false	true	117288	118209
105546	42	mix	VgRk	3	121	B	images/39_50_k.jpg	false	false	true	118210	118895
105547	42	mix	VgRk	3	122	B	images/13_50_k.jpg	false	false	true	118896	119599
105548	42	mix	VkRg	3	1	A	rimages/5a_z.png	true	true	true	13	1370
105549	42	mix	VkRg	3	2	A	rimages/6e_z.png	true	true	true	1371	2050
105550	42	mix	VkRg	3	3	A	rimages/5a_z.png	true	true	true	2050	2819
105551	42	mix	VkRg	3	4	A	rimages/5e_z.png	false	false	true	2820	3770
105552	42	mix	VkRg	3	5	A	rimages/6b_z.png	false	false	true	3770	4458
105553	42	mix	VkRg	3	6	A	rimages/6a_z.png	false	false	true	4460	5196
105554	42	mix	VkRg	3	7	A	rimages/6e_z.png	true	true	true	5197	6138
105555	42	mix	VkRg	3	8	A	rimages/3c_z.png	false	false	true	6138	6852
105556	42	mix	VkRg	3	9	A	rimages/6c_z.png	false	false	true	6853	7634
105557	42	mix	VkRg	3	10	A	rimages/3d_z.png	true	true	true	7634	8530
105558	42	mix	VkRg	3	11	A	rimages/5a_z.png	true	true	true	8530	9499
105559	42	mix	VkRg	3	12	A	rimages/5e_z.png	false	false	true	9499	10818
105560	42	mix	VkRg	3	13	A	rimages/3c_z.png	false	false	true	10818	11443
105561	42	mix	VkRg	3	14	A	rimages/6e_z.png	true	true	true	11443	12154
105562	42	mix	VkRg	3	15	A	rimages/5a_z.png	true	true	true	12154	13274
105563	42	mix	VkRg	3	16	A	rimages/3d_z.png	true	false	false	13274	13946
105564	42	mix	VkRg	3	17	A	rimages/5a_z.png	true	true	true	13947	14770
105565	42	mix	VkRg	3	18	A	rimages/4c_z_2.png	false	false	true	14770	15498
105566	42	mix	VkRg	3	19	A	rimages/4e_z.png	false	false	true	15498	16330
105567	42	mix	VkRg	3	20	A	rimages/3d_z.png	true	true	true	16330	16978
105568	42	mix	VkRg	3	21	A	rimages/6e_z.png	true	true	true	16979	17770
105569	42	mix	VkRg	3	22	A	rimages/5a_z.png	true	true	true	17770	18466
105570	42	mix	VkRg	3	23	A	rimages/5e_z.png	false	false	true	18466	19410
105571	42	mix	VkRg	3	24	A	rimages/6a_z.png	false	false	true	19410	20057
105572	42	mix	VkRg	3	25	A	rimages/3a_z.png	false	false	true	20058	20825
105573	42	mix	VkRg	3	26	A	rimages/4d_z.png	false	false	true	20826	21794
105574	42	mix	VkRg	3	27	A	rimages/6d_z.png	false	false	true	21794	23145
105575	42	mix	VkRg	3	28	A	rimages/3d_z.png	true	false	false	23146	23833
105576	42	mix	VkRg	3	29	A	rimages/6a_z.png	false	false	true	23834	25225
105577	42	mix	VkRg	3	30	A	rimages/6d_z.png	false	false	true	25229	26633
105578	42	mix	VkRg	3	31	A	rimages/3a_z.png	false	false	true	26634	27353
105579	42	mix	VkRg	3	32	A	rimages/6e_z.png	true	true	true	27354	28105
105580	42	mix	VkRg	3	33	A	rimages/4a_z.png	false	false	true	28106	29081
105581	42	mix	VkRg	3	34	A	rimages/4b_z.png	false	false	true	29082	29786
105582	42	mix	VkRg	3	35	A	rimages/3d_z.png	true	true	true	29786	30729
105583	42	mix	VkRg	3	36	A	rimages/6e_z.png	true	true	true	30730	31489
105584	42	mix	VkRg	3	37	A	rimages/6a_z.png	false	false	true	31490	32345
105585	42	mix	VkRg	3	38	A	rimages/4d_z.png	false	false	true	32346	33169
105586	42	mix	VkRg	3	39	A	rimages/3d_z.png	true	false	false	33170	33825
105587	42	mix	VkRg	3	40	A	rimages/3b_z.png	false	false	true	33826	35785
105588	42	mix	VkRg	3	41	A	rimages/3e_z.png	false	false	true	35786	36609
105589	42	mix	VkRg	3	42	A	rimages/6e_z.png	true	true	true	36610	37321
105590	42	mix	VkRg	3	43	A	rimages/4b_z.png	false	false	true	37322	38321
105591	42	mix	VkRg	3	44	A	rimages/4a_z.png	false	false	true	38322	39339
105592	42	mix	VkRg	3	45	A	rimages/4c_z_2.png	false	false	true	39340	40089
105593	42	mix	VkRg	3	46	A	rimages/4e_z.png	false	false	true	40090	40953
105594	42	mix	VkRg	3	47	A	rimages/5a_z.png	true	true	true	40954	41841
105595	42	mix	VkRg	3	48	A	rimages/5c_z.png	false	false	true	41841	42617
105596	42	mix	VkRg	3	49	A	rimages/5e_z.png	false	false	true	42618	43586
105597	42	mix	VkRg	3	50	A	rimages/4b_z.png	false	false	true	43587	44833
105598	42	mix	VkRg	3	51	A	rimages/3d_z.png	true	true	true	44833	45593
105599	42	mix	VkRg	3	52	A	rimages/6b_z.png	false	true	false	45593	46369
105600	42	mix	VkRg	3	53	A	rimages/5a_z.png	true	true	true	46369	49193
105601	42	mix	VkRg	3	54	A	rimages/3e_z.png	false	false	true	49193	49969
105602	42	mix	VkRg	3	55	A	rimages/3d_z.png	true	true	true	49969	51018
105603	42	mix	VkRg	3	56	A	rimages/5a_z.png	true	true	true	51018	51945
