idx	VP	resource	condition	blockNo	trial	task	stimulus	value	key	response	stim_pres_ms	response_ms
139108	9	mix	VgRk	3	1	A	B  W	false	false	true	12	886
139109	9	mix	VgRk	3	2	A	B  D	true	true	true	888	1574
139110	9	mix	VgRk	3	3	B	images/25_50_k.jpg	false	false	true	13	2102
139111	9	mix	VgRk	3	4	B	images/13_50_k.jpg	false	false	true	2104	2686
139112	9	mix	VgRk	3	5	A	Q  F	false	false	true	1576	3462
139113	9	mix	VgRk	3	6	B	images/25_50_R_k.jpg	true	true	true	2688	3782
139114	9	mix	VgRk	3	7	A	Q  G	true	true	true	3464	5709
139115	9	mix	VgRk	3	8	B	images/39_50_R_k.jpg	true	true	true	3784	6157
139116	9	mix	VgRk	3	9	A	D  B	true	true	true	5712	6630
139117	9	mix	VgRk	3	10	B	images/25_50_k.jpg	false	false	true	6163	7269
139118	9	mix	VgRk	3	11	B	images/39_50_k.jpg	false	false	true	7272	7805
139119	9	mix	VgRk	3	12	A	G  Q	true	true	true	6632	8398
139120	9	mix	VgRk	3	13	B	images/25_50_k.jpg	false	false	true	7808	8837
139121	9	mix	VgRk	3	14	A	D  B	true	true	true	8404	9333
139122	9	mix	VgRk	3	15	B	images/1_50_k.jpg	false	false	true	8839	9845
139123	9	mix	VgRk	3	16	A	Q  G	true	true	true	9336	10301
139124	9	mix	VgRk	3	17	B	images/13_50_R_k.jpg	true	true	true	9848	10853
139125	9	mix	VgRk	3	18	A	D  W	false	false	true	10304	11277
139126	9	mix	VgRk	3	19	B	images/1_50_R_k.jpg	true	false	false	10856	12021
139127	9	mix	VgRk	3	20	B	images/39_50_R_k.jpg	true	true	true	12023	12589
139128	9	mix	VgRk	3	21	B	images/13_50_R_k.jpg	true	true	true	12592	13117
139129	9	mix	VgRk	3	22	A	P  Q	false	false	true	11312	13517
139130	9	mix	VgRk	3	23	B	images/39_50_k.jpg	false	false	true	13120	14246
139131	9	mix	VgRk	3	24	B	images/25_50_k.jpg	false	true	false	14248	15277
139132	9	mix	VgRk	3	25	B	images/39_50_k.jpg	false	false	true	15312	15869
139133	9	mix	VgRk	3	26	A	T  Q	false	false	true	13520	16349
139134	9	mix	VgRk	3	27	A	B  D	true	true	true	16352	17117
139135	9	mix	VgRk	3	28	B	images/1_50_k.jpg	false	false	true	15872	17478
139136	9	mix	VgRk	3	29	B	images/39_50_k.jpg	false	false	true	17480	17965
139137	9	mix	VgRk	3	30	B	images/39_50_R_k.jpg	true	true	true	17998	18525
139138	9	mix	VgRk	3	31	A	Q  G	true	true	true	17119	19213
139139	9	mix	VgRk	3	32	B	images/13_50_R_k.jpg	true	true	true	18529	19701
139140	9	mix	VgRk	3	33	A	D  B	true	true	true	19215	20213
139141	9	mix	VgRk	3	34	A	Q  G	true	true	true	20216	21495
139142	9	mix	VgRk	3	35	B	images/13_50_k.jpg	false	false	true	19703	21757
139143	9	mix	VgRk	3	36	B	images/1_50_k.jpg	false	false	true	21760	22422
139144	9	mix	VgRk	3	37	B	images/25_50_R_k.jpg	true	true	true	22424	22917
139145	9	mix	VgRk	3	38	A	G  S	false	false	true	21498	23463
139146	9	mix	VgRk	3	39	B	images/39_50_R_k.jpg	true	true	true	22919	23909
139147	9	mix	VgRk	3	40	A	G  H	false	false	true	23496	24669
139148	9	mix	VgRk	3	41	B	images/13_50_R_k.jpg	true	true	true	23912	25069
139149	9	mix	VgRk	3	42	A	B  D	true	true	true	24672	25573
139150	9	mix	VgRk	3	43	B	images/25_50_R_k.jpg	true	true	true	25071	26007
139151	9	mix	VgRk	3	44	B	images/13_50_k.jpg	false	false	true	26011	26525
139152	9	mix	VgRk	3	45	A	B  J	false	false	true	25607	27029
139153	9	mix	VgRk	3	46	B	images/25_50_k.jpg	false	false	true	26528	27581
139154	9	mix	VgRk	3	47	B	images/39_50_R_k.jpg	true	true	true	27583	28077
139155	9	mix	VgRk	3	48	A	V  D	false	false	true	27031	28509
139156	9	mix	VgRk	3	49	A	G  Q	true	true	true	28511	29261
139157	9	mix	VgRk	3	50	B	images/1_50_k.jpg	false	false	true	28079	29629
139158	9	mix	VgRk	3	51	A	D  B	true	true	true	29263	30093
139159	9	mix	VgRk	3	52	B	images/13_50_R_k.jpg	true	true	true	29631	30573
139160	9	mix	VgRk	3	53	B	images/25_50_R_k.jpg	true	false	false	30576	31021
139161	9	mix	VgRk	3	54	B	images/1_50_R_k.jpg	true	true	true	31024	31581
139162	9	mix	VgRk	3	55	B	images/13_50_R_k.jpg	true	true	true	31583	32101
139163	9	mix	VgRk	3	56	B	images/1_50_R_k.jpg	true	true	true	32104	32614
139164	9	mix	VgRk	3	57	A	K  Q	false	false	true	30095	33221
139165	9	mix	VgRk	3	58	A	B  D	true	true	true	33224	33861
139166	9	mix	VgRk	3	59	B	images/13_50_k.jpg	false	false	true	32648	34214
139167	9	mix	VgRk	3	60	B	images/39_50_k.jpg	false	false	true	34250	34717
139168	9	mix	VgRk	3	61	B	images/1_50_k.jpg	false	false	true	34719	35253
139169	9	mix	VgRk	3	62	B	images/39_50_R_k.jpg	true	true	true	35256	35725
139170	9	mix	VgRk	3	63	A	G  Q	true	false	false	33863	36037
139171	9	mix	VgRk	3	64	B	images/25_50_R_k.jpg	true	true	true	35727	36493
139172	9	mix	VgRk	3	65	A	Q  V	false	false	true	36040	36933
139173	9	mix	VgRk	3	66	A	B  D	true	true	true	36935	37701
139174	9	mix	VgRk	3	67	B	images/13_50_k.jpg	false	false	true	36495	38493
139175	9	mix	VgRk	3	68	A	G  Q	true	true	true	37703	38997
139176	9	mix	VgRk	3	69	B	images/25_50_k.jpg	false	false	true	38495	39389
139177	9	mix	VgRk	3	70	B	images/39_50_k.jpg	false	false	true	39391	39901
139178	9	mix	VgRk	3	71	B	images/1_50_R_k.jpg	true	true	true	39904	40429
139179	9	mix	VgRk	3	72	A	R  G	false	false	true	39002	40765
139180	9	mix	VgRk	3	73	A	P  Q	false	false	true	40767	41671
139181	9	mix	VgRk	3	74	B	images/13_50_k.jpg	false	false	true	40431	42277
139182	9	mix	VgRk	3	75	A	Q  H	false	false	true	41674	42845
139183	9	mix	VgRk	3	76	A	Q  G	true	true	true	42847	43509
139184	9	mix	VgRk	3	77	B	images/39_50_k.jpg	false	false	true	42279	43877
139185	9	mix	VgRk	3	78	A	D  B	true	true	true	43511	44293
139186	9	mix	VgRk	3	79	B	images/13_50_k.jpg	false	false	true	43911	44813
139187	9	mix	VgRk	3	80	A	Q  G	true	true	true	44295	45285
139188	9	mix	VgRk	3	81	B	images/39_50_R_k.jpg	true	true	true	44815	45781
139189	9	mix	VgRk	3	82	A	K  B	false	false	true	45288	46317
139190	9	mix	VgRk	3	83	B	images/13_50_R_k.jpg	true	true	true	45783	46773
139191	9	mix	VgRk	3	84	A	G  S	false	false	true	46319	47246
139192	9	mix	VgRk	3	85	B	images/25_50_R_k.jpg	true	true	true	46775	47813
139193	9	mix	VgRk	3	86	A	D  B	true	true	true	47248	48325
139194	9	mix	VgRk	3	87	B	images/39_50_k.jpg	false	false	true	47846	48893
139195	9	mix	VgRk	3	88	B	images/13_50_R_k.jpg	true	true	true	48895	49541
139196	9	mix	VgRk	3	89	A	D  K	false	false	true	48327	50029
139197	9	mix	VgRk	3	90	B	images/25_50_R_k.jpg	true	true	true	49543	50564
139198	9	mix	VgRk	3	91	A	H  D	false	false	true	50031	51556
139199	9	mix	VgRk	3	92	B	images/1_50_R_k.jpg	true	true	true	50567	52069
139200	9	mix	VgRk	3	93	A	G  L	false	false	true	51559	52645
139201	9	mix	VgRk	3	94	A	B  D	true	true	true	52647	53300
139202	9	mix	VgRk	3	95	B	images/25_50_k.jpg	false	false	true	52071	53724
139203	9	mix	VgRk	3	96	B	images/13_50_R_k.jpg	true	true	true	53727	54214
139204	9	mix	VgRk	3	97	A	G  Q	true	false	false	53303	54716
139205	9	mix	VgRk	3	98	A	D  B	true	false	false	54718	55340
139206	9	mix	VgRk	3	99	A	G  V	false	false	true	55342	55965
139207	9	mix	VgRk	3	100	A	G  Q	true	true	true	55967	56620
139208	9	mix	VgRk	3	101	B	images/39_50_k.jpg	false	false	true	54217	56972
139209	9	mix	VgRk	3	102	B	images/25_50_R_k.jpg	true	true	true	56975	57549
139210	9	mix	VgRk	3	103	A	B  F	false	false	true	56622	57956
139211	9	mix	VgRk	3	104	A	Q  G	true	true	true	57959	58597
139212	9	mix	VgRk	3	105	B	images/25_50_k.jpg	false	false	true	57551	59100
139213	9	mix	VgRk	3	106	B	images/13_50_k.jpg	false	false	true	59102	59614
139214	9	mix	VgRk	3	107	A	D  B	true	true	true	58630	60060
139215	9	mix	VgRk	3	108	B	images/1_50_R_k.jpg	true	true	true	59616	60445
139216	9	mix	VgRk	3	109	B	images/25_50_k.jpg	false	false	true	60448	61412
139217	9	mix	VgRk	3	110	B	images/1_50_k.jpg	false	false	true	61415	61876
139218	9	mix	VgRk	3	111	A	G  Q	true	false	false	60063	62340
139219	9	mix	VgRk	3	112	B	images/39_50_R_k.jpg	true	true	true	61879	63060
139220	9	mix	VgRk	3	113	A	B  D	true	true	true	62343	63644
139221	9	mix	VgRk	3	114	A	D  B	true	true	true	63647	64428
139222	9	mix	VgRk	3	115	B	images/39_50_k.jpg	false	false	true	63063	64804
139223	9	mix	VgRk	3	116	A	Q  X	false	false	true	64431	65244
139224	9	mix	VgRk	3	117	A	G  Q	true	true	true	65278	65876
139225	9	mix	VgRk	3	118	B	images/1_50_k.jpg	false	false	true	64806	66276
139226	9	mix	VgRk	3	119	B	images/13_50_k.jpg	false	false	true	66279	66796
139227	9	mix	VgRk	3	120	A	B  D	true	true	true	65879	67276
139228	9	mix	VgRk	3	121	B	images/1_50_k.jpg	false	false	true	66798	67628
139229	9	mix	VgRk	3	122	A	D  B	true	true	true	67279	68156
139230	9	mix	VgRk	3	123	B	images/1_50_R_k.jpg	true	true	true	67630	68558
139231	9	mix	VgRk	3	124	A	B  D	true	true	true	68159	68940
139232	9	mix	VgRk	3	125	B	images/39_50_R_k.jpg	true	true	true	68560	69364
139233	9	mix	VgRk	3	126	A	B  X	false	false	true	68943	69748
139234	9	mix	VgRk	3	127	B	images/13_50_R_k.jpg	true	true	true	69367	70300
139235	9	mix	VgRk	3	128	A	Q  G	true	true	true	69750	70764
139236	9	mix	VgRk	3	129	B	images/1_50_R_k.jpg	true	true	true	70302	71388
139237	9	mix	VgRk	3	130	A	B  J	false	false	true	70766	71732
139238	9	mix	VgRk	3	131	B	images/13_50_k.jpg	false	false	true	71390	72308
139239	9	mix	VgRk	3	132	A	G  Q	true	true	true	71734	72916
139240	9	mix	VgRk	3	133	B	images/13_50_R_k.jpg	true	true	true	72311	73564
139241	9	mix	VgRk	3	134	A	D  K	false	false	true	72918	74404
139242	9	mix	VgRk	3	135	A	D  B	true	true	true	74406	75076
139243	9	mix	VgRk	3	136	B	images/25_50_R_k.jpg	true	true	true	73566	75516
139244	9	mix	VgRk	3	137	A	Q  G	true	true	true	75078	76100
139245	9	mix	VgRk	3	138	B	images/1_50_k.jpg	false	false	true	75518	76430
139246	9	mix	VgRk	3	139	B	images/39_50_R_k.jpg	true	true	true	76432	76996
139247	9	mix	VgRk	3	140	A	B  D	true	true	true	76102	77516
139248	9	mix	VgRk	3	141	B	images/25_50_k.jpg	false	false	true	76998	77908
139249	9	mix	VgRk	3	142	A	H  G	false	false	true	77518	78468
139250	9	mix	VgRk	3	143	B	images/13_50_k.jpg	false	false	true	77910	78964
139251	9	mix	VgRk	3	144	A	Y  D	false	false	true	78470	79588
139252	9	mix	VgRk	3	145	A	G  Q	true	true	true	79591	80220
139253	9	mix	VgRk	3	146	B	images/1_50_k.jpg	false	false	true	78966	80596
139254	9	mix	VgRk	3	147	A	G  F	false	false	true	80223	81349
139255	9	mix	VgRk	3	148	B	images/1_50_R_k.jpg	true	false	false	80598	81972
139256	9	mix	VgRk	3	149	B	images/13_50_R_k.jpg	true	true	true	81975	82548
139257	9	mix	VgRk	3	150	B	images/25_50_k.jpg	false	false	true	82550	83004
139258	9	mix	VgRk	3	151	A	T  B	false	false	true	81351	83444
139259	9	mix	VgRk	3	152	A	D  J	false	true	false	83446	84084
139260	9	mix	VgRk	3	153	A	D  B	true	true	true	84086	84684
139261	9	mix	VgRk	3	154	B	images/1_50_R_k.jpg	true	true	true	83007	85140
139262	9	mix	VgRk	3	155	A	Q  G	true	true	true	84686	86060
139263	9	mix	VgRk	3	156	B	images/39_50_R_k.jpg	true	true	true	85142	86348
139264	9	mix	VgRk	3	157	A	G  C	false	false	true	86062	87100
139265	9	mix	VgRk	3	158	A	G  Q	true	true	true	87102	87940
139266	9	mix	VgRk	3	159	B	images/1_50_R_k.jpg	true	true	true	86350	88388
139267	9	mix	VgRk	3	160	B	images/39_50_k.jpg	false	false	true	88390	88948
139268	9	mix	VgRk	3	161	A	G  T	false	false	true	87942	89380
139269	9	mix	VgRk	3	162	A	B  D	true	true	true	89382	89956
139270	9	mix	VgRk	3	163	B	images/1_50_k.jpg	false	false	true	88950	90308
139271	9	mix	VgRk	3	164	A	Q  G	true	true	true	89959	90892
139272	9	mix	VgRk	3	165	B	images/39_50_k.jpg	false	false	true	90345	91316
139273	9	mix	VgRk	3	166	B	images/25_50_R_k.jpg	true	true	true	91318	91852
139274	9	mix	VgRk	3	167	A	T  G	false	false	true	90894	92124
139275	9	mix	VgRk	3	168	A	B  D	true	true	true	92126	92740
139276	9	mix	VgRk	3	169	B	images/39_50_R_k.jpg	true	false	false	91854	93228
139277	9	mix	VgRk	3	170	B	images/1_50_k.jpg	false	false	true	93230	93836
139278	9	mix	VgRk	3	171	B	images/25_50_R_k.jpg	true	true	true	93838	94428
139279	9	mix	VgRk	3	172	A	D  B	true	true	true	92773	94804
139280	9	mix	VgRk	3	173	B	images/25_50_k.jpg	false	false	true	94430	95269
139281	9	mix	VgRk	3	174	A	M  D	false	false	true	94806	95716
139282	9	mix	VgRk	3	175	A	G  Q	true	true	true	95718	96387
139283	9	mix	VgRk	3	176	B	images/39_50_k.jpg	false	false	true	95303	96835
139284	9	mix	VgRk	3	177	B	images/39_50_R_k.jpg	true	true	true	96838	97347
139285	9	mix	VgRk	3	178	A	Q  T	false	false	true	96390	97732
139286	9	mix	VgRk	3	179	A	Q  G	true	true	true	97735	98340
139287	9	mix	VgRk	3	180	B	images/13_50_k.jpg	false	false	true	97350	98987
139288	9	mix	VgRk	3	181	A	G  Q	true	true	true	98342	99507
139289	9	mix	VgRk	3	182	B	images/39_50_k.jpg	false	false	true	98990	99948
139290	9	mix	VgRk	3	183	B	images/25_50_R_k.jpg	true	true	true	99950	100547
139291	9	mix	VgRk	3	184	A	V  G	false	false	true	99509	100932
139292	9	mix	VgRk	3	185	A	C  B	false	false	true	100935	101771
139293	9	mix	VgRk	3	186	A	B  D	true	true	true	101806	102323
139294	9	mix	VgRk	3	187	B	images/13_50_k.jpg	false	false	true	100579	102771
139295	9	mix	VgRk	3	188	A	Q  G	true	true	true	102326	103299
139296	9	mix	VgRk	3	189	B	images/1_50_k.jpg	false	false	true	102774	103683
139297	9	mix	VgRk	3	190	B	images/39_50_R_k.jpg	true	true	true	103686	104483
139298	9	mix	VgRk	3	191	A	D  H	false	false	true	103334	104779
139299	9	mix	VgRk	3	192	A	D  B	true	true	true	104814	105779
139300	9	mix	VgRk	3	193	B	images/13_50_R_k.jpg	true	true	true	104486	106523
139301	9	mix	VgRk	3	194	B	images/39_50_R_k.jpg	true	true	true	106526	107115
139302	9	mix	VgRk	3	195	B	images/1_50_R_k.jpg	true	true	true	107118	107731
139303	9	mix	VgRk	3	196	A	B  D	true	false	false	105782	108187
139304	9	mix	VgRk	3	197	B	images/25_50_k.jpg	false	false	true	107733	108860
139305	9	mix	VgRk	3	198	A	D  B	true	true	true	108189	109364
139306	9	mix	VgRk	3	199	B	images/39_50_R_k.jpg	true	true	true	108863	109771
139307	9	mix	VgRk	3	200	A	F  B	false	false	true	109366	110115
139308	9	mix	VgRk	3	201	A	B  D	true	true	true	110117	110771
139309	9	mix	VgRk	3	202	B	images/13_50_k.jpg	false	false	true	109774	111187
139310	9	mix	VgRk	3	203	B	images/1_50_k.jpg	false	false	true	111189	111740
139311	9	mix	VgRk	3	204	A	G  Q	true	true	true	110773	112363
139312	9	mix	VgRk	3	205	B	images/13_50_R_k.jpg	true	true	true	111743	112755
139313	9	mix	VgRk	3	206	A	D  B	true	true	true	112365	113227
