P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
7	1	1	LTD-RMC	L Q | N P	33.358	34	L  C	39_50_R_k	B	1	(2, 1)	1	0.727
7	1	1	LTD-RMC	L Q | N P	34.118	35	L  C	25_50_R_k	A	0	(1, 0)	1	2.791
7	1	1	LTD-RMC	L Q | N P	35.574	36	N  R	25_50_R_k	A	0	(1, 0)	1	1.031
7	1	1	LTD-RMC	L Q | N P	36.638	37	P  N	25_50_R_k	A	1	(1, 1)	1	1.120
7	1	1	LTD-RMC	L Q | N P	37.790	38	Q  B	25_50_R_k	B	1	(2, 1)	1	4.149
7	1	1	LTD-RMC	L Q | N P	38.302	39	Q  B	39_50_k	A	0	(1, 0)	1	1.296
7	1	1	LTD-RMC	L Q | N P	39.118	40	Q  L	39_50_k	A	1	(1, 1)	1	0.856
7	1	1	LTD-RMC	L Q | N P	40.006	41	P  Y	39_50_k	B	0	(2, 0)	1	2.125
7	1	1	LTD-RMC	L Q | N P	40.462	42	P  Y	1_50_k	B	0	(2, 0)	1	0.664
7	1	1	LTD-RMC	L Q | N P	41.158	43	P  Y	13_50_k	B	0	(2, 0)	1	0.624
7	1	1	LTD-RMC	L Q | N P	41.814	44	P  Y	1_50_R_k	B	1	(2, 1)	1	0.712
7	1	1	LTD-RMC	L Q | N P	42.558	45	P  Y	39_50_R_k	A	0	(1, 0)	1	3.504
7	1	1	LTD-RMC	L Q | N P	43.542	46	P  X	39_50_R_k	A	0	(1, 0)	1	0.751
7	1	1	LTD-RMC	L Q | N P	44.326	47	N  P	39_50_R_k	A	1	(1, 1)	1	0.753
7	1	1	LTD-RMC	L Q | N P	45.112	48	L  H	39_50_R_k	B	1	(2, 1)	1	2.960
7	1	1	LTD-RMC	L Q | N P	45.550	49	L  H	1_50_k	B	0	(2, 0)	1	0.791
7	1	1	LTD-RMC	L Q | N P	46.374	50	L  H	13_50_R_k	B	1	(2, 1)	1	0.599
7	1	1	LTD-RMC	L Q | N P	47.006	51	L  H	25_50_k	B	0	(2, 0)	1	0.607
7	1	1	LTD-RMC	L Q | N P	47.646	52	L  H	13_50_k	B	0	(2, 0)	1	0.581
7	1	1	LTD-RMC	L Q | N P	48.262	53	L  H	1_50_R_k	B	1	(2, 1)	1	0.727
7	1	1	LTD-RMC	L Q | N P	49.022	54	L  H	25_50_k	B	1	(2, 1)	0	0.469
7	1	1	LTD-RMC	L Q | N P	49.526	55	L  H	25_50_R_k	B	1	(2, 1)	1	0.965
7	1	1	LTD-RMC	L Q | N P	50.526	56	L  H	39_50_R_k	B	1	(2, 1)	1	0.565
7	1	1	LTD-RMC	L Q | N P	51.126	57	L  H	13_50_R_k	B	1	(2, 1)	1	0.519
7	1	1	LTD-RMC	L Q | N P	51.680	58	L  H	1_50_k	B	0	(2, 0)	1	0.559
7	1	1	LTD-RMC	L Q | N P	52.286	59	L  H	25_50_k	B	0	(2, 0)	1	0.613
7	1	1	LTD-RMC	L Q | N P	52.934	60	L  H	1_50_k	B	0	(2, 0)	1	0.599
7	1	1	LTD-RMC	L Q | N P	53.566	61	L  H	39_50_k	B	0	(2, 0)	1	0.761
7	1	1	LTD-RMC	L Q | N P	54.359	62	L  H	25_50_k	B	0	(2, 0)	1	0.750
7	1	1	LTD-RMC	L Q | N P	55.142	63	L  H	1_50_R_k	B	0	(2, 0)	0	0.600
7	1	1	LTD-RMC	L Q | N P	55.774	64	L  H	39_50_R_k	B	1	(2, 1)	1	1.071
7	1	1	LTD-RMC	L Q | N P	56.878	65	L  H	25_50_R_k	A	0	(1, 0)	1	13.789
7	1	1	LTD-RMC	L Q | N P	58.934	66	W  P	25_50_R_k	A	0	(1, 0)	1	0.897
7	1	1	LTD-RMC	L Q | N P	59.863	67	P  N	25_50_R_k	A	1	(1, 1)	1	0.982
7	1	1	LTD-RMC	L Q | N P	60.878	68	N  P	25_50_R_k	B	1	(2, 1)	1	4.648
7	1	1	LTD-RMC	L Q | N P	61.558	69	N  P	39_50_R_k	A	1	(1, 1)	1	1.311
7	1	1	LTD-RMC	L Q | N P	62.222	70	F  P	39_50_R_k	A	0	(1, 0)	1	0.837
7	1	1	LTD-RMC	L Q | N P	63.094	71	Q  T	39_50_R_k	A	0	(1, 0)	1	0.639
7	1	1	LTD-RMC	L Q | N P	63.766	72	P  W	39_50_R_k	A	0	(1, 0)	1	0.837
7	1	1	LTD-RMC	L Q | N P	64.638	73	L  R	39_50_R_k	B	1	(2, 1)	1	3.951
7	1	1	LTD-RMC	L Q | N P	65.542	74	L  R	13_50_k	B	0	(2, 0)	1	1.285
7	1	1	LTD-RMC	L Q | N P	66.862	75	L  R	13_50_R_k	B	1	(2, 1)	1	0.600
7	1	1	LTD-RMC	L Q | N P	67.494	76	L  R	39_50_R_k	A	0	(1, 0)	1	3.501
7	1	1	LTD-RMC	L Q | N P	68.174	77	Q  L	39_50_R_k	A	1	(1, 1)	1	1.096
7	1	1	LTD-RMC	L Q | N P	69.302	78	P  F	39_50_R_k	B	1	(2, 1)	1	2.541
7	1	1	LTD-RMC	L Q | N P	70.070	79	P  F	13_50_R_k	B	1	(2, 1)	1	0.807
7	1	1	LTD-RMC	L Q | N P	70.909	80	P  F	1_50_R_k	A	0	(1, 0)	1	3.488
7	1	1	LTD-RMC	L Q | N P	72.822	81	Q  G	1_50_R_k	B	1	(2, 1)	1	2.446
7	1	1	LTD-RMC	L Q | N P	73.390	82	Q  G	25_50_R_k	A	0	(1, 0)	1	1.311
7	1	1	LTD-RMC	L Q | N P	74.197	83	Q  S	25_50_R_k	B	1	(2, 1)	1	1.600
7	1	1	LTD-RMC	L Q | N P	75.022	84	Q  S	25_50_k	A	0	(1, 0)	1	1.310
7	1	1	LTD-RMC	L Q | N P	75.541	85	V  P	25_50_k	A	0	(1, 0)	1	0.973
7	1	1	LTD-RMC	L Q | N P	76.549	86	C  Q	25_50_k	B	0	(2, 0)	1	2.066
7	1	1	LTD-RMC	L Q | N P	77.120	87	C  Q	1_50_R_k	B	1	(2, 1)	1	0.689
7	1	1	LTD-RMC	L Q | N P	77.933	88	C  Q	1_50_k	A	0	(1, 0)	1	2.094
7	1	1	LTD-RMC	L Q | N P	78.677	89	P  N	1_50_k	A	1	(1, 1)	1	1.823
7	1	1	LTD-RMC	L Q | N P	80.533	90	Q  L	1_50_k	A	1	(1, 1)	1	0.887
7	1	1	LTD-RMC	L Q | N P	81.453	91	W  Q	1_50_k	A	0	(1, 0)	1	0.629
7	1	1	LTD-RMC	L Q | N P	82.117	92	P  N	1_50_k	A	1	(1, 1)	1	0.606
7	1	1	LTD-RMC	L Q | N P	82.757	93	Q  L	1_50_k	A	1	(1, 1)	1	0.759
7	1	1	LTD-RMC	L Q | N P	83.549	94	L  G	1_50_k	A	0	(1, 0)	1	0.599
7	1	1	LTD-RMC	L Q | N P	84.181	95	Q  D	1_50_k	A	0	(1, 0)	1	0.582
7	1	1	LTD-RMC	L Q | N P	84.797	96	N  P	1_50_k	A	1	(1, 1)	1	0.566
7	1	1	LTD-RMC	L Q | N P	85.397	97	M  Q	1_50_k	B	0	(2, 0)	1	7.878
7	1	1	LTD-RMC	L Q | N P	85.845	98	M  Q	13_50_k	B	0	(2, 0)	1	0.582
7	1	1	LTD-RMC	L Q | N P	86.429	99	M  Q	1_50_k	B	0	(2, 0)	1	0.647
7	1	1	LTD-RMC	L Q | N P	87.109	100	M  Q	25_50_R_k	B	1	(2, 1)	1	0.614
7	1	1	LTD-RMC	L Q | N P	87.757	101	M  Q	39_50_k	A	0	(1, 0)	1	2.910
7	1	1	LTD-RMC	L Q | N P	88.341	102	P  N	39_50_k	A	1	(1, 1)	1	1.015
7	1	1	LTD-RMC	L Q | N P	89.389	103	P  W	39_50_k	A	0	(1, 0)	1	0.807
7	1	1	LTD-RMC	L Q | N P	90.229	104	K  P	39_50_k	B	0	(2, 0)	1	2.945
7	1	1	LTD-RMC	L Q | N P	90.735	105	K  P	1_50_k	B	0	(2, 0)	1	0.629
7	1	1	LTD-RMC	L Q | N P	91.397	106	K  P	39_50_k	B	0	(2, 0)	1	0.551
7	1	1	LTD-RMC	L Q | N P	91.981	107	K  P	13_50_k	B	0	(2, 0)	1	0.527
7	1	1	LTD-RMC	L Q | N P	92.541	108	K  P	13_50_R_k	A	1	(1, 1)	0	3.429
7	1	1	LTD-RMC	L Q | N P	93.693	109	M  L	13_50_R_k	B	1	(2, 1)	1	2.095
7	1	1	LTD-RMC	L Q | N P	94.669	110	M  L	1_50_R_k	B	1	(2, 1)	1	1.022
7	1	1	LTD-RMC	L Q | N P	95.726	111	M  L	13_50_R_k	A	0	(1, 0)	1	2.431
7	1	1	LTD-RMC	L Q | N P	96.157	112	Q  L	13_50_R_k	B	1	(2, 1)	1	3.063
7	1	1	LTD-RMC	L Q | N P	98.822	113	Q  L	1_50_R_k	A	0	(1, 0)	0	3.119
7	1	1	LTD-RMC	L Q | N P	99.309	114	L  W	1_50_R_k	B	1	(2, 1)	1	1.742
7	1	1	LTD-RMC	L Q | N P	100.597	115	L  W	25_50_k	A	0	(1, 0)	1	2.032
7	1	1	LTD-RMC	L Q | N P	101.373	116	P  N	25_50_k	A	1	(1, 1)	1	1.047
7	1	1	LTD-RMC	L Q | N P	102.453	117	N  P	25_50_k	A	1	(1, 1)	1	0.912
7	1	1	LTD-RMC	L Q | N P	103.397	118	P  N	25_50_k	B	0	(2, 0)	1	3.277
7	1	1	LTD-RMC	L Q | N P	103.909	119	P  N	13_50_R_k	A	1	(1, 1)	1	1.024
7	1	1	LTD-RMC	L Q | N P	104.453	120	Q  L	13_50_R_k	B	1	(2, 1)	1	1.180
7	1	1	LTD-RMC	L Q | N P	105.125	121	Q  L	13_50_k	A	1	(1, 1)	1	1.415
7	1	1	LTD-RMC	L Q | N P	105.901	122	N  P	13_50_k	B	0	(2, 0)	1	1.519
7	1	1	LTD-RMC	L Q | N P	106.677	123	N  P	25_50_R_k	A	1	(1, 1)	1	1.343
7	1	1	LTD-RMC	L Q | N P	107.277	124	Q  V	25_50_R_k	A	0	(1, 0)	1	0.861
7	1	1	LTD-RMC	L Q | N P	108.173	125	P  N	25_50_R_k	A	1	(1, 1)	1	0.781
7	1	1	LTD-RMC	L Q | N P	108.989	126	Q  L	25_50_R_k	A	1	(1, 1)	1	0.759
7	1	1	LTD-RMC	L Q | N P	109.781	127	P  K	25_50_R_k	B	1	(2, 1)	1	3.831
7	1	1	LTD-RMC	L Q | N P	110.541	128	P  K	1_50_k	A	0	(1, 0)	1	1.535
7	1	1	LTD-RMC	L Q | N P	111.349	129	F  L	1_50_k	A	0	(1, 0)	1	0.839
7	1	1	LTD-RMC	L Q | N P	112.221	130	N  V	1_50_k	A	0	(1, 0)	1	0.982
7	1	1	LTD-RMC	L Q | N P	113.238	131	n/a	1_50_k	B	0	(2, 0)	1	3.548
7	1	1	LTD-RMC	L Q | N P	114.125	132	n/a	1_50_R_k	B	1	(2, 1)	1	0.632
7	1	1	LTD-RMC	L Q | N P	114.789	133	n/a	13_50_R_k	B	0	(2, 0)	0	2.063
7	1	1	LTD-RMC	L Q | N P	116.885	134	n/a	25_50_R_k	B	1	(2, 1)	1	1.223
7	1	1	LTD-RMC	L Q | N P	118.141	135	n/a	13_50_R_k	B	1	(2, 1)	1	0.592
7	1	1	LTD-RMC	L Q | N P	118.765	136	n/a	1_50_R_k	B	1	(2, 1)	1	0.576
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	0.000	0	3b_z	3  8	A	1	(1, 1)	1	1.670
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	1.670	1	4c_z_2	3  8	A	1	(1, 1)	1	0.845
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	2.548	2	3e_z	3  8	A	1	(1, 1)	1	0.877
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	3.460	3	4c_z_2	3  8	A	1	(1, 1)	1	0.776
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	4.268	4	3e_z	3  8	A	1	(1, 1)	1	0.629
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	4.932	5	6d_z	3  8	A	0	(1, 0)	1	0.720
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	5.684	6	5a_z	3  8	A	0	(1, 0)	1	0.656
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	6.372	7	3b_z	3  8	A	1	(1, 1)	1	0.866
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	7.270	8	4b_z	3  8	B	0	(2, 0)	1	8.716
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	8.716	9	4b_z	5  6	B	0	(2, 0)	1	0.728
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	9.476	10	4b_z	4  7	B	0	(2, 0)	1	0.614
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	10.124	11	4b_z	2  9	B	0	(2, 0)	1	0.654
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	10.812	12	4b_z	7  9	B	1	(2, 1)	1	0.896
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	11.740	13	4b_z	2  4	B	1	(2, 1)	1	0.503
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	12.276	14	4b_z	4  7	B	0	(2, 0)	1	0.823
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	13.132	15	4b_z	5  6	B	0	(2, 0)	1	0.631
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	13.796	16	4b_z	7  9	B	1	(2, 1)	1	1.527
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	15.356	17	4b_z	3  8	B	0	(2, 0)	1	0.605
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	15.996	18	4b_z	5  6	B	0	(2, 0)	1	0.679
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	16.708	19	4b_z	2  4	B	1	(2, 1)	1	0.632
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	17.372	20	4b_z	2  9	B	0	(2, 0)	1	0.575
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	17.980	21	4b_z	5  6	B	0	(2, 0)	1	0.647
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	18.660	22	4b_z	7  9	B	1	(2, 1)	1	0.928
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	19.620	23	4b_z	2  4	B	1	(2, 1)	1	0.576
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	20.228	24	4b_z	2  9	B	0	(2, 0)	1	0.583
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	20.846	25	4b_z	3  8	B	0	(2, 0)	1	0.792
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	21.716	26	4b_z	2  9	B	0	(2, 0)	1	0.552
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	22.332	27	4b_z	6  8	B	1	(2, 1)	1	0.639
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	23.004	28	4b_z	7  9	B	1	(2, 1)	1	0.664
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	23.700	29	4b_z	3  5	B	1	(2, 1)	1	0.576
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	24.308	30	4b_z	7  9	B	1	(2, 1)	1	0.655
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	24.996	31	4b_z	3  5	B	1	(2, 1)	1	0.567
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	25.596	32	4b_z	4  7	B	0	(2, 0)	1	0.592
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	26.220	33	4b_z	5  6	B	0	(2, 0)	1	0.631
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	26.884	34	4b_z	3  8	B	0	(2, 0)	1	0.721
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	27.638	35	4b_z	2  9	B	0	(2, 0)	1	0.549
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	28.220	36	4b_z	3  8	B	0	(2, 0)	1	0.829
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	29.084	37	4b_z	7  9	B	0	(2, 0)	0	0.637
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	29.756	38	4b_z	5  6	B	0	(2, 0)	1	0.605
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	30.396	39	4b_z	2  4	B	1	(2, 1)	1	0.664
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	31.092	40	4b_z	6  8	B	1	(2, 1)	1	0.613
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	31.740	41	4b_z	3  8	B	0	(2, 0)	1	1.064
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	32.836	42	4b_z	7  9	B	1	(2, 1)	1	1.208
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	34.076	43	4b_z	6  8	A	0	(1, 0)	1	27.417
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	34.765	44	3e_z	6  8	A	1	(1, 1)	1	2.886
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	37.683	45	5a_z	6  8	A	0	(1, 0)	1	0.717
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	38.435	46	3b_z	6  8	A	1	(1, 1)	1	0.655
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	39.123	47	4c_z_2	6  8	A	1	(1, 1)	1	0.759
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	39.915	48	3b_z	6  8	A	1	(1, 1)	1	0.631
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	40.579	49	4a_z	6  8	A	0	(1, 0)	1	0.645
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	41.259	50	3e_z	6  8	A	1	(1, 1)	1	0.736
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	42.059	51	4c_z_2	6  8	B	1	(2, 1)	1	8.655
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	42.763	52	4c_z_2	2  4	B	1	(2, 1)	1	0.671
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	43.467	53	4c_z_2	2  9	A	1	(1, 1)	1	2.055
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	44.147	54	3b_z	2  9	B	0	(2, 0)	1	1.174
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	44.675	55	3b_z	5  6	A	1	(1, 1)	1	1.272
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	45.452	56	6a_z	5  6	B	0	(2, 0)	1	1.302
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	46.011	57	6a_z	6  8	A	0	(1, 0)	1	1.206
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	46.691	58	4c_z_2	6  8	A	1	(1, 1)	1	0.855
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	47.579	59	3e_z	6  8	B	1	(2, 1)	1	2.119
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	48.163	60	3e_z	2  9	A	1	(1, 1)	1	1.119
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	48.731	61	4c_z_2	2  9	A	1	(1, 1)	1	1.087
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	49.853	62	6e_z	2  9	B	0	(2, 0)	1	2.231
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	50.427	63	6e_z	3  8	B	0	(2, 0)	1	0.714
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	51.163	64	6e_z	2  4	B	1	(2, 1)	1	0.623
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	51.819	65	6e_z	6  8	A	0	(1, 0)	1	2.421
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	52.307	66	3e_z	6  8	A	1	(1, 1)	1	0.759
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	53.099	67	4c_z_2	6  8	B	1	(2, 1)	1	1.903
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	53.755	68	4c_z_2	3  5	B	1	(2, 1)	1	0.664
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	54.483	69	4c_z_2	7  9	A	1	(1, 1)	1	1.976
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	55.107	70	4a_z	7  9	A	0	(1, 0)	1	0.752
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	55.891	71	6b_z	7  9	B	1	(2, 1)	1	2.087
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	56.603	72	6b_z	6  8	A	0	(1, 0)	1	1.224
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	57.147	73	6a_z	6  8	A	0	(1, 0)	1	0.799
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	57.979	74	4b_z	6  8	B	1	(2, 1)	1	1.881
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	58.517	75	4b_z	2  9	A	0	(1, 0)	1	1.007
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	59.019	76	3e_z	2  9	A	1	(1, 1)	1	1.044
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	60.099	77	3b_z	2  9	B	0	(2, 0)	1	2.149
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	60.699	78	3b_z	7  9	B	1	(2, 1)	1	0.671
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	61.403	79	3b_z	5  6	A	1	(1, 1)	1	1.783
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	61.915	80	3e_z	5  6	B	0	(2, 0)	1	0.959
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	62.395	81	3e_z	2  9	B	0	(2, 0)	1	0.919
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	63.347	82	3e_z	6  8	A	1	(1, 1)	1	1.991
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	63.939	83	6b_z	6  8	A	0	(1, 0)	1	0.677
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	64.651	84	3b_z	6  8	B	1	(2, 1)	1	1.959
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	65.339	85	3b_z	4  7	B	0	(2, 0)	1	0.751
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	66.123	86	3b_z	3  5	B	1	(2, 1)	1	0.765
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	66.923	87	3b_z	3  8	A	1	(1, 1)	1	2.901
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	67.587	88	3e_z	3  8	A	1	(1, 1)	1	0.975
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	68.595	89	4c_z_2	3  8	B	0	(2, 0)	1	2.135
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	69.091	90	4c_z_2	2  9	A	1	(1, 1)	1	1.735
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	70.363	91	3b_z	2  9	B	0	(2, 0)	1	1.880
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	71.003	92	3b_z	6  8	B	1	(2, 1)	1	0.558
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	71.595	93	3b_z	7  9	A	1	(1, 1)	1	2.137
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	72.532	94	3a_z	7  9	B	1	(2, 1)	1	1.550
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	73.179	95	3a_z	5  6	A	0	(1, 0)	1	1.295
7	1	2	PTD-DPC	3b_z | 3e_z | 4c_z_2	73.891	96	4d_z	5  6	B	0	(2, 0)	1	1.255
