P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
9	1	1	LTD-RMC	D H | P S	30.710	34	L  H	13_50_k	B	0	(2, 0)	1	1.161
9	1	1	LTD-RMC	D H | P S	31.878	35	L  H	13_50_R_k	A	0	(1, 0)	1	2.910
9	1	1	LTD-RMC	D H | P S	32.598	36	D  H	13_50_R_k	A	1	(1, 1)	1	0.910
9	1	1	LTD-RMC	D H | P S	33.510	37	B  S	13_50_R_k	B	1	(2, 1)	1	2.261
9	1	1	LTD-RMC	D H | P S	34.142	38	B  S	39_50_k	A	0	(1, 0)	1	1.405
9	1	1	LTD-RMC	D H | P S	34.918	39	D  F	39_50_k	B	0	(2, 0)	1	1.960
9	1	1	LTD-RMC	D H | P S	36.104	40	D  F	13_50_k	B	0	(2, 0)	1	0.964
9	1	1	LTD-RMC	D H | P S	37.070	41	D  F	39_50_k	A	0	(1, 0)	1	3.104
9	1	1	LTD-RMC	D H | P S	38.024	42	S  K	39_50_k	B	0	(2, 0)	1	1.902
9	1	1	LTD-RMC	D H | P S	38.974	43	S  K	1_50_R_k	B	1	(2, 1)	1	0.814
9	1	1	LTD-RMC	D H | P S	39.790	44	S  K	39_50_R_k	A	0	(1, 0)	1	2.476
9	1	1	LTD-RMC	D H | P S	40.502	45	P  R	39_50_R_k	B	1	(2, 1)	1	1.678
9	1	1	LTD-RMC	D H | P S	41.470	46	P  R	25_50_R_k	B	1	(2, 1)	1	0.893
9	1	1	LTD-RMC	D H | P S	42.366	47	P  R	1_50_k	A	0	(1, 0)	1	2.334
9	1	1	LTD-RMC	D H | P S	42.838	48	P  S	1_50_k	A	1	(1, 1)	1	0.775
9	1	1	LTD-RMC	D H | P S	43.646	49	D  H	1_50_k	B	0	(2, 0)	1	2.031
9	1	1	LTD-RMC	D H | P S	44.430	50	D  H	13_50_R_k	A	1	(1, 1)	1	1.446
9	1	1	LTD-RMC	D H | P S	45.094	51	P  S	13_50_R_k	B	1	(2, 1)	1	1.302
9	1	1	LTD-RMC	D H | P S	45.734	52	P  S	1_50_R_k	A	1	(1, 1)	1	1.238
9	1	1	LTD-RMC	D H | P S	46.334	53	H  D	1_50_R_k	A	1	(1, 1)	1	0.974
9	1	1	LTD-RMC	D H | P S	47.310	54	P  S	1_50_R_k	B	1	(2, 1)	1	2.182
9	1	1	LTD-RMC	D H | P S	47.918	55	P  S	13_50_R_k	A	1	(1, 1)	1	1.246
9	1	1	LTD-RMC	D H | P S	48.558	56	W  H	13_50_R_k	B	1	(2, 1)	1	2.693
9	1	1	LTD-RMC	D H | P S	50.613	57	W  H	39_50_R_k	A	0	(1, 0)	1	2.773
9	1	1	LTD-RMC	D H | P S	51.333	58	M  D	39_50_R_k	A	0	(1, 0)	1	0.989
9	1	1	LTD-RMC	D H | P S	52.325	59	D  H	39_50_R_k	B	1	(2, 1)	1	2.437
9	1	1	LTD-RMC	D H | P S	53.053	60	D  H	1_50_R_k	A	1	(1, 1)	1	1.357
9	1	1	LTD-RMC	D H | P S	53.685	61	X  S	1_50_R_k	B	1	(2, 1)	1	1.213
9	1	1	LTD-RMC	D H | P S	54.269	62	X  S	13_50_k	A	0	(1, 0)	1	1.125
9	1	1	LTD-RMC	D H | P S	54.813	63	S  P	13_50_k	A	1	(1, 1)	1	0.790
9	1	1	LTD-RMC	D H | P S	55.606	64	H  D	13_50_k	B	0	(2, 0)	1	1.966
9	1	1	LTD-RMC	D H | P S	56.238	65	H  D	1_50_k	B	0	(2, 0)	1	0.661
9	1	1	LTD-RMC	D H | P S	56.901	66	H  D	13_50_k	A	1	(1, 1)	1	1.998
9	1	1	LTD-RMC	D H | P S	57.606	67	R  D	13_50_k	B	0	(2, 0)	1	1.334
9	1	1	LTD-RMC	D H | P S	58.238	68	R  D	25_50_R_k	B	1	(2, 1)	1	0.621
9	1	1	LTD-RMC	D H | P S	58.861	69	R  D	25_50_k	A	0	(1, 0)	1	1.837
9	1	1	LTD-RMC	D H | P S	59.445	70	H  C	25_50_k	B	0	(2, 0)	1	1.230
9	1	1	LTD-RMC	D H | P S	60.125	71	H  C	39_50_R_k	B	1	(2, 1)	1	0.543
9	1	1	LTD-RMC	D H | P S	60.670	72	H  C	1_50_R_k	A	0	(1, 0)	1	1.766
9	1	1	LTD-RMC	D H | P S	61.213	73	P  C	1_50_R_k	A	0	(1, 0)	1	0.949
9	1	1	LTD-RMC	D H | P S	62.165	74	S  P	1_50_R_k	A	1	(1, 1)	1	1.349
9	1	1	LTD-RMC	D H | P S	63.517	75	M  P	1_50_R_k	B	1	(2, 1)	1	3.516
9	1	1	LTD-RMC	D H | P S	64.189	76	M  P	13_50_R_k	B	1	(2, 1)	1	0.767
9	1	1	LTD-RMC	D H | P S	64.958	77	M  P	1_50_k	A	0	(1, 0)	1	2.181
9	1	1	LTD-RMC	D H | P S	65.701	78	P  S	1_50_k	A	1	(1, 1)	1	0.637
9	1	1	LTD-RMC	D H | P S	66.341	79	S  P	1_50_k	B	0	(2, 0)	1	1.797
9	1	1	LTD-RMC	D H | P S	66.757	80	S  P	1_50_R_k	B	1	(2, 1)	1	0.550
9	1	1	LTD-RMC	D H | P S	67.309	81	S  P	39_50_R_k	A	1	(1, 1)	1	1.670
9	1	1	LTD-RMC	D H | P S	68.013	82	P  V	39_50_R_k	B	1	(2, 1)	1	1.246
9	1	1	LTD-RMC	D H | P S	68.557	83	P  V	1_50_R_k	A	0	(1, 0)	1	1.127
9	1	1	LTD-RMC	D H | P S	69.143	84	H  D	1_50_R_k	B	1	(2, 1)	1	1.349
9	1	1	LTD-RMC	D H | P S	69.909	85	H  D	39_50_k	B	0	(2, 0)	1	0.630
9	1	1	LTD-RMC	D H | P S	70.541	86	H  D	25_50_k	A	1	(1, 1)	1	2.300
9	1	1	LTD-RMC	D H | P S	71.477	87	P  S	25_50_k	B	0	(2, 0)	1	1.526
9	1	1	LTD-RMC	D H | P S	72.069	88	P  S	13_50_k	A	1	(1, 1)	1	1.094
9	1	1	LTD-RMC	D H | P S	72.573	89	H  D	13_50_k	A	1	(1, 1)	1	0.974
9	1	1	LTD-RMC	D H | P S	73.549	90	P  S	13_50_k	B	0	(2, 0)	1	1.734
9	1	1	LTD-RMC	D H | P S	73.805	91	P  S	25_50_k	B	0	(2, 0)	1	0.614
9	1	1	LTD-RMC	D H | P S	74.421	92	P  S	13_50_R_k	A	1	(1, 1)	1	1.461
9	1	1	LTD-RMC	D H | P S	75.013	93	P  Q	13_50_R_k	B	1	(2, 1)	1	1.046
9	1	1	LTD-RMC	D H | P S	75.469	94	P  Q	25_50_R_k	B	1	(2, 1)	1	0.606
9	1	1	LTD-RMC	D H | P S	76.077	95	P  Q	1_50_k	A	0	(1, 0)	1	2.117
9	1	1	LTD-RMC	D H | P S	77.133	96	D  H	1_50_k	B	0	(2, 0)	1	1.754
9	1	1	LTD-RMC	D H | P S	77.837	97	D  H	39_50_k	A	1	(1, 1)	1	1.103
9	1	1	LTD-RMC	D H | P S	78.271	98	S  P	39_50_k	A	1	(1, 1)	1	0.836
9	1	1	LTD-RMC	D H | P S	79.109	99	P  S	39_50_k	B	0	(2, 0)	1	1.742
9	1	1	LTD-RMC	D H | P S	79.581	100	P  S	1_50_k	A	1	(1, 1)	1	1.489
9	1	1	LTD-RMC	D H | P S	80.605	101	P  V	1_50_k	B	0	(2, 0)	1	1.477
9	1	1	LTD-RMC	D H | P S	81.061	102	P  V	39_50_R_k	B	1	(2, 1)	1	0.572
9	1	1	LTD-RMC	D H | P S	81.639	103	P  V	25_50_R_k	A	0	(1, 0)	1	1.574
9	1	1	LTD-RMC	D H | P S	82.181	104	P  T	25_50_R_k	B	0	(2, 0)	0	1.132
9	1	1	LTD-RMC	D H | P S	82.773	105	P  T	1_50_R_k	B	1	(2, 1)	1	0.638
9	1	1	LTD-RMC	D H | P S	83.413	106	P  T	13_50_k	A	0	(1, 0)	1	1.854
9	1	1	LTD-RMC	D H | P S	84.037	107	X  D	13_50_k	B	0	(2, 0)	1	1.325
9	1	1	LTD-RMC	D H | P S	84.741	108	X  D	25_50_R_k	B	1	(2, 1)	1	0.566
9	1	1	LTD-RMC	D H | P S	85.309	109	X  D	39_50_R_k	A	0	(1, 0)	1	1.686
9	1	1	LTD-RMC	D H | P S	85.725	110	S  P	39_50_R_k	A	1	(1, 1)	1	0.758
9	1	1	LTD-RMC	D H | P S	86.485	111	P  G	39_50_R_k	B	1	(2, 1)	1	1.805
9	1	1	LTD-RMC	D H | P S	87.117	112	P  G	39_50_k	A	0	(1, 0)	1	1.486
9	1	1	LTD-RMC	D H | P S	87.973	113	S  K	39_50_k	B	0	(2, 0)	1	1.606
9	1	1	LTD-RMC	D H | P S	88.725	114	S  K	1_50_R_k	B	1	(2, 1)	1	0.518
9	1	1	LTD-RMC	D H | P S	89.245	115	S  K	13_50_k	A	0	(1, 0)	1	1.758
9	1	1	LTD-RMC	D H | P S	89.733	116	T  P	13_50_k	B	0	(2, 0)	1	1.262
9	1	1	LTD-RMC	D H | P S	90.509	117	T  P	25_50_k	B	0	(2, 0)	1	0.685
9	1	1	LTD-RMC	D H | P S	91.197	118	T  P	25_50_R_k	A	0	(1, 0)	1	2.159
9	1	1	LTD-RMC	D H | P S	91.894	119	Q  D	25_50_R_k	B	1	(2, 1)	1	1.609
9	1	1	LTD-RMC	D H | P S	92.813	120	Q  D	13_50_R_k	B	1	(2, 1)	1	0.598
9	1	1	LTD-RMC	D H | P S	93.413	121	Q  D	13_50_k	A	0	(1, 0)	1	1.797
9	1	1	LTD-RMC	D H | P S	93.693	122	P  N	13_50_k	B	0	(2, 0)	1	0.974
9	1	1	LTD-RMC	D H | P S	94.389	123	P  N	25_50_k	A	0	(1, 0)	1	1.383
9	1	1	LTD-RMC	D H | P S	95.078	124	D  H	25_50_k	A	0	(1, 0)	0	0.693
9	1	1	LTD-RMC	D H | P S	95.773	125	H  D	25_50_k	A	0	(1, 0)	0	0.900
9	1	1	LTD-RMC	D H | P S	96.676	126	P  L	25_50_k	B	0	(2, 0)	1	2.933
9	1	1	LTD-RMC	D H | P S	97.325	127	P  L	1_50_R_k	B	1	(2, 1)	1	0.533
9	1	1	LTD-RMC	D H | P S	97.860	128	P  L	39_50_k	A	0	(1, 0)	1	1.749
9	1	1	LTD-RMC	D H | P S	98.428	129	P  K	39_50_k	A	0	(1, 0)	1	0.581
9	1	1	LTD-RMC	D H | P S	99.012	130	D  H	39_50_k	A	1	(1, 1)	1	0.629
9	1	1	LTD-RMC	D H | P S	99.644	131	S  L	39_50_k	B	0	(2, 0)	1	2.245
9	1	1	LTD-RMC	D H | P S	100.108	132	S  L	39_50_R_k	B	1	(2, 1)	1	0.541
9	1	1	LTD-RMC	D H | P S	100.652	133	S  L	25_50_R_k	B	1	(2, 1)	1	0.575
9	1	1	LTD-RMC	D H | P S	101.230	134	S  L	1_50_R_k	A	0	(1, 0)	1	3.069
9	1	1	LTD-RMC	D H | P S	102.716	135	H  D	1_50_R_k	A	0	(1, 0)	0	0.590
9	1	1	LTD-RMC	D H | P S	103.308	136	P  S	1_50_R_k	A	1	(1, 1)	1	0.722
9	1	1	LTD-RMC	D H | P S	104.036	137	W  P	1_50_R_k	B	1	(2, 1)	1	3.196
9	1	1	LTD-RMC	D H | P S	104.428	138	W  P	25_50_k	B	0	(2, 0)	1	0.805
9	1	1	LTD-RMC	D H | P S	105.236	139	W  P	39_50_k	B	0	(2, 0)	1	0.613
9	1	1	LTD-RMC	D H | P S	105.852	140	W  P	25_50_R_k	A	0	(1, 0)	1	2.269
9	1	1	LTD-RMC	D H | P S	106.308	141	D  H	25_50_R_k	A	1	(1, 1)	1	0.766
9	1	1	LTD-RMC	D H | P S	107.076	142	S  M	25_50_R_k	B	1	(2, 1)	1	1.716
9	1	1	LTD-RMC	D H | P S	107.572	143	S  M	13_50_R_k	A	0	(1, 0)	1	1.198
9	1	1	LTD-RMC	D H | P S	108.276	144	S  P	13_50_R_k	A	1	(1, 1)	1	1.021
9	1	1	LTD-RMC	D H | P S	109.300	145	P  S	13_50_R_k	B	1	(2, 1)	1	2.214
9	1	1	LTD-RMC	D H | P S	109.788	146	P  S	39_50_R_k	A	1	(1, 1)	1	1.165
9	1	1	LTD-RMC	D H | P S	110.468	147	H  D	39_50_R_k	A	1	(1, 1)	1	0.701
9	1	1	LTD-RMC	D H | P S	111.172	148	K  P	39_50_R_k	B	0	(2, 0)	0	2.294
9	1	1	LTD-RMC	D H | P S	112.084	149	K  P	1_50_R_k	B	1	(2, 1)	1	0.685
9	1	1	LTD-RMC	D H | P S	112.772	150	K  P	25_50_k	A	0	(1, 0)	1	2.190
9	1	1	LTD-RMC	D H | P S	113.364	151	P  G	25_50_k	B	0	(2, 0)	1	1.329
9	1	1	LTD-RMC	D H | P S	114.103	152	P  G	25_50_R_k	A	0	(1, 0)	1	1.765
9	1	1	LTD-RMC	D H | P S	115.132	153	D  H	25_50_R_k	A	1	(1, 1)	1	0.653
9	1	1	LTD-RMC	D H | P S	115.788	154	P  R	25_50_R_k	B	1	(2, 1)	1	2.219
9	1	1	LTD-RMC	D H | P S	116.356	155	P  R	1_50_k	A	0	(1, 0)	1	1.030
9	1	1	LTD-RMC	D H | P S	116.820	156	P  S	1_50_k	A	1	(1, 1)	1	0.862
9	1	1	LTD-RMC	D H | P S	117.684	157	H  D	1_50_k	B	0	(2, 0)	1	1.790
9	1	1	LTD-RMC	D H | P S	118.148	158	H  D	39_50_R_k	B	1	(2, 1)	1	0.557
9	1	1	LTD-RMC	D H | P S	118.708	159	H  D	25_50_k	A	1	(1, 1)	1	1.637
9	1	1	LTD-RMC	D H | P S	119.324	160	n/a	25_50_k	B	0	(2, 0)	1	1.262
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	0.000	0	4d_z	2  4	A	0	(1, 0)	1	1.019
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	1.019	1	4e_z	2  4	B	1	(2, 1)	1	1.754
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	1.755	2	4e_z	3  5	A	1	(1, 1)	1	1.438
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	2.459	3	3d_z	3  5	B	1	(2, 1)	1	2.126
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	3.883	4	3d_z	6  8	A	0	(1, 0)	1	2.510
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	4.971	5	3b_z	6  8	B	1	(2, 1)	1	1.934
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	5.819	6	3b_z	3  8	A	0	(1, 0)	0	1.519
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	6.523	7	4e_z	3  8	B	0	(2, 0)	1	1.630
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	7.451	8	4e_z	2  4	A	1	(1, 1)	1	1.686
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	8.211	9	6a_z	2  4	B	1	(2, 1)	1	1.630
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	9.083	10	6a_z	7  9	A	0	(1, 0)	1	1.478
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	9.691	11	5a_z	7  9	B	1	(2, 1)	1	1.398
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	10.483	12	5a_z	2  9	A	1	(1, 1)	1	1.718
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	11.411	13	3c_z	2  9	B	0	(2, 0)	1	1.717
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	12.203	14	3c_z	3  5	A	0	(1, 0)	1	1.533
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	12.947	15	3b_z	3  5	B	1	(2, 1)	1	1.582
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	13.787	16	3b_z	7  9	A	0	(1, 0)	0	1.455
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	14.404	17	4c_z_2	7  9	B	1	(2, 1)	1	1.526
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	15.315	18	4c_z_2	4  7	A	0	(1, 0)	1	1.677
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	16.083	19	5a_z	4  7	B	0	(2, 0)	1	1.742
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	17.059	20	5a_z	6  8	A	1	(1, 1)	1	1.734
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	17.819	21	3b_z	6  8	B	1	(2, 1)	1	1.550
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	18.612	22	3b_z	3  5	A	0	(1, 0)	0	1.438
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	19.259	23	5a_z	3  5	B	1	(2, 1)	1	1.593
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	20.243	24	5a_z	3  8	A	1	(1, 1)	1	1.735
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	21.013	25	5c_z	3  8	B	0	(2, 0)	1	1.526
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	21.771	26	5c_z	6  8	A	0	(1, 0)	1	1.427
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	22.474	27	3d_z	6  8	B	1	(2, 1)	1	1.382
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	23.186	28	3d_z	5  6	A	0	(1, 0)	1	1.366
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	23.843	29	3b_z	5  6	B	0	(2, 0)	1	1.357
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	24.546	30	3b_z	4  7	A	0	(1, 0)	0	1.381
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	25.226	31	5e_z	4  7	B	0	(2, 0)	1	1.678
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	26.226	32	5e_z	2  9	A	0	(1, 0)	1	1.647
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	26.876	33	4d_z	2  9	B	0	(2, 0)	1	1.390
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	27.618	34	4d_z	7  9	A	0	(1, 0)	1	1.444
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	28.322	35	4c_z_2	7  9	B	1	(2, 1)	1	1.749
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	29.370	36	4c_z_2	4  7	A	0	(1, 0)	1	1.645
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	29.970	37	3a_z	4  7	B	0	(2, 0)	1	1.229
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	30.602	38	3a_z	5  6	A	0	(1, 0)	1	1.190
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	31.162	39	5a_z	5  6	B	0	(2, 0)	1	1.261
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	31.866	40	5a_z	3  8	A	1	(1, 1)	1	1.462
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	32.626	41	4a_z	3  8	B	0	(2, 0)	1	1.558
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	33.426	42	4a_z	3  5	A	0	(1, 0)	1	1.494
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	34.122	43	6e_z	3  5	B	1	(2, 1)	1	1.342
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	34.770	44	6e_z	7  9	A	0	(1, 0)	1	1.277
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	35.402	45	3d_z	7  9	B	1	(2, 1)	1	1.373
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	36.146	46	3d_z	5  6	A	0	(1, 0)	1	1.301
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	36.706	47	3b_z	5  6	B	0	(2, 0)	1	1.151
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	37.299	48	3b_z	2  4	A	0	(1, 0)	0	1.207
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	37.915	49	5a_z	2  4	B	1	(2, 1)	1	1.310
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	38.611	50	5a_z	2  9	A	1	(1, 1)	1	1.429
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	39.346	51	4e_z	2  9	B	0	(2, 0)	1	1.421
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	40.034	52	4e_z	3  5	A	0	(1, 0)	0	1.350
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	40.698	53	6a_z	3  5	B	1	(2, 1)	1	1.406
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	41.442	54	6a_z	5  6	A	0	(1, 0)	1	1.366
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	42.066	55	5a_z	5  6	B	0	(2, 0)	1	1.406
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	42.850	56	5a_z	3  8	A	1	(1, 1)	1	1.517
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	43.586	57	3b_z	3  8	B	0	(2, 0)	1	1.382
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	44.234	58	3b_z	2  4	A	0	(1, 0)	0	1.333
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	44.922	59	4e_z	2  4	B	1	(2, 1)	1	1.365
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	45.602	60	4e_z	7  9	A	1	(1, 1)	1	1.318
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	46.242	61	3b_z	7  9	B	1	(2, 1)	1	1.294
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	46.898	62	3b_z	2  9	A	0	(1, 0)	0	1.336
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	47.580	63	4a_z	2  9	B	0	(2, 0)	1	1.406
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	48.306	64	4a_z	4  7	A	0	(1, 0)	1	1.308
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	48.890	65	5a_z	4  7	B	0	(2, 0)	1	1.319
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	49.627	66	5a_z	6  8	A	1	(1, 1)	1	1.326
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	50.218	67	6c_z	6  8	B	1	(2, 1)	1	1.181
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	50.810	68	6c_z	3  5	A	0	(1, 0)	1	1.174
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	51.394	69	4e_z	3  5	B	1	(2, 1)	1	1.174
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	51.986	70	4e_z	2  4	A	1	(1, 1)	1	1.214
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	52.610	71	5a_z	2  4	B	1	(2, 1)	1	1.214
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	53.202	72	5a_z	5  6	A	1	(1, 1)	1	1.415
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	54.027	73	4e_z	5  6	B	0	(2, 0)	1	1.606
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	54.810	74	4e_z	6  8	A	1	(1, 1)	1	1.508
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	55.538	75	3b_z	6  8	B	1	(2, 1)	1	1.358
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	56.170	76	3b_z	3  5	A	0	(1, 0)	0	1.259
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	56.802	77	5a_z	3  5	B	1	(2, 1)	1	1.230
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	57.402	78	5a_z	4  7	A	1	(1, 1)	1	1.630
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	58.434	79	6e_z	4  7	B	0	(2, 0)	1	1.727
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	59.131	80	6e_z	6  8	A	0	(1, 0)	1	1.238
9	1	2	PTD-DPC	3b_z | 4e_z | 5a_z	59.674	81	4e_z	6  8	B	1	(2, 1)	1	1.141
