P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
4	1	1	LTD-RMC	C P | D M	0.000	0	H  P	13_50_k	A	0	(1, 0)	1	1.237
4	1	1	LTD-RMC	C P | D M	1.237	1	G  C	13_50_k	B	0	(2, 0)	1	1.669
4	1	1	LTD-RMC	C P | D M	1.669	2	G  C	1_50_k	A	0	(1, 0)	1	1.192
4	1	1	LTD-RMC	C P | D M	2.429	3	C  P	1_50_k	B	0	(2, 0)	1	1.184
4	1	1	LTD-RMC	C P | D M	2.853	4	C  P	13_50_R_k	A	1	(1, 1)	1	1.055
4	1	1	LTD-RMC	C P | D M	3.485	5	D  Y	13_50_R_k	B	1	(2, 1)	1	1.088
4	1	1	LTD-RMC	C P | D M	3.941	6	D  Y	39_50_R_k	A	0	(1, 0)	1	1.016
4	1	1	LTD-RMC	C P | D M	4.501	7	M  D	39_50_R_k	B	1	(2, 1)	1	1.127
4	1	1	LTD-RMC	C P | D M	5.069	8	M  D	1_50_R_k	A	1	(1, 1)	1	1.432
4	1	1	LTD-RMC	C P | D M	5.933	9	D  M	1_50_R_k	B	1	(2, 1)	1	1.360
4	1	1	LTD-RMC	C P | D M	6.429	10	D  M	25_50_R_k	A	1	(1, 1)	1	0.872
4	1	1	LTD-RMC	C P | D M	6.805	11	C  Y	25_50_R_k	B	1	(2, 1)	1	0.944
4	1	1	LTD-RMC	C P | D M	7.373	12	C  Y	39_50_k	A	0	(1, 0)	1	1.424
4	1	1	LTD-RMC	C P | D M	8.229	13	P  N	39_50_k	B	0	(2, 0)	1	1.376
4	1	1	LTD-RMC	C P | D M	8.749	14	P  N	1_50_R_k	A	0	(1, 0)	1	3.056
4	1	1	LTD-RMC	C P | D M	11.286	15	C  P	1_50_R_k	B	1	(2, 1)	1	2.927
4	1	1	LTD-RMC	C P | D M	11.677	16	C  P	25_50_R_k	A	1	(1, 1)	1	0.982
4	1	1	LTD-RMC	C P | D M	12.268	17	D  M	25_50_R_k	B	1	(2, 1)	1	1.086
4	1	1	LTD-RMC	C P | D M	12.764	18	D  M	1_50_k	A	1	(1, 1)	1	0.879
4	1	1	LTD-RMC	C P | D M	13.148	19	P  H	1_50_k	B	0	(2, 0)	1	1.087
4	1	1	LTD-RMC	C P | D M	13.852	20	P  H	25_50_k	A	0	(1, 0)	1	1.521
4	1	1	LTD-RMC	C P | D M	14.670	21	M  D	25_50_k	B	0	(2, 0)	1	1.311
4	1	1	LTD-RMC	C P | D M	15.164	22	M  D	39_50_k	A	1	(1, 1)	1	1.495
4	1	1	LTD-RMC	C P | D M	16.166	23	C  P	39_50_k	B	0	(2, 0)	1	1.455
4	1	1	LTD-RMC	C P | D M	16.620	24	C  P	39_50_R_k	A	1	(1, 1)	1	0.973
4	1	1	LTD-RMC	C P | D M	17.140	25	P  X	39_50_R_k	B	1	(2, 1)	1	1.431
4	1	1	LTD-RMC	C P | D M	18.052	26	P  X	13_50_k	A	0	(1, 0)	1	1.402
4	1	1	LTD-RMC	C P | D M	18.543	27	J  D	13_50_k	B	0	(2, 0)	1	0.967
4	1	1	LTD-RMC	C P | D M	19.020	28	J  D	25_50_R_k	A	0	(1, 0)	1	1.189
4	1	1	LTD-RMC	C P | D M	19.732	29	M  D	25_50_R_k	B	1	(2, 1)	1	1.263
4	1	1	LTD-RMC	C P | D M	20.284	30	M  D	39_50_R_k	A	1	(1, 1)	1	1.407
4	1	1	LTD-RMC	C P | D M	21.140	31	C  V	39_50_R_k	B	1	(2, 1)	1	1.263
4	1	1	LTD-RMC	C P | D M	21.548	32	C  V	39_50_k	A	0	(1, 0)	1	0.975
4	1	1	LTD-RMC	C P | D M	22.116	33	C  R	39_50_k	B	0	(2, 0)	1	1.127
4	1	1	LTD-RMC	C P | D M	22.676	34	C  R	25_50_R_k	A	0	(1, 0)	1	1.407
4	1	1	LTD-RMC	C P | D M	23.524	35	S  C	25_50_R_k	B	1	(2, 1)	1	1.248
4	1	1	LTD-RMC	C P | D M	23.925	36	S  C	1_50_R_k	A	0	(1, 0)	1	1.231
4	1	1	LTD-RMC	C P | D M	24.756	37	C  P	1_50_R_k	B	1	(2, 1)	1	3.167
4	1	1	LTD-RMC	C P | D M	27.093	38	C  P	13_50_k	A	1	(1, 1)	1	3.535
4	1	1	LTD-RMC	C P | D M	28.292	39	D  M	13_50_k	B	0	(2, 0)	1	1.622
4	1	1	LTD-RMC	C P | D M	28.716	40	D  M	1_50_k	A	1	(1, 1)	1	0.951
4	1	1	LTD-RMC	C P | D M	29.244	41	T  P	1_50_k	B	0	(2, 0)	1	0.951
4	1	1	LTD-RMC	C P | D M	29.668	42	T  P	13_50_k	A	0	(1, 0)	1	1.367
4	1	1	LTD-RMC	C P | D M	30.612	43	P  L	13_50_k	B	0	(2, 0)	1	1.399
4	1	1	LTD-RMC	C P | D M	31.068	44	P  L	1_50_k	A	0	(1, 0)	1	1.023
4	1	1	LTD-RMC	C P | D M	31.636	45	V  P	1_50_k	B	0	(2, 0)	1	1.055
