P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
44	1	1	LTD-RMC	B W | M Q	47.049	54	Q  J	1_50_k	A	0	(1, 0)	1	0.653
44	1	1	LTD-RMC	B W | M Q	47.705	55	Q  F	1_50_k	A	0	(1, 0)	1	0.549
44	1	1	LTD-RMC	B W | M Q	48.257	56	B  W	1_50_k	A	1	(1, 1)	1	0.758
44	1	1	LTD-RMC	B W | M Q	49.018	57	W  L	1_50_k	B	0	(2, 0)	1	5.509
44	1	1	LTD-RMC	B W | M Q	50.361	58	W  L	39_50_R_k	B	1	(2, 1)	1	0.564
44	1	1	LTD-RMC	B W | M Q	50.929	59	W  L	25_50_k	A	0	(1, 0)	1	2.499
44	1	1	LTD-RMC	B W | M Q	51.521	60	Q  M	25_50_k	A	1	(1, 1)	1	0.605
44	1	1	LTD-RMC	B W | M Q	52.129	61	W  Y	25_50_k	B	0	(2, 0)	1	2.077
44	1	1	LTD-RMC	B W | M Q	53.009	62	W  Y	13_50_k	B	0	(2, 0)	1	1.140
44	1	1	LTD-RMC	B W | M Q	54.153	63	W  Y	25_50_k	B	0	(2, 0)	1	0.613
44	1	1	LTD-RMC	B W | M Q	54.769	64	W  Y	13_50_k	B	0	(2, 0)	1	0.525
44	1	1	LTD-RMC	B W | M Q	55.297	65	W  Y	25_50_R_k	B	1	(2, 1)	1	0.665
44	1	1	LTD-RMC	B W | M Q	55.969	66	W  Y	39_50_R_k	A	0	(1, 0)	1	4.544
44	1	1	LTD-RMC	B W | M Q	56.681	67	T  Q	39_50_R_k	A	0	(1, 0)	1	1.030
44	1	1	LTD-RMC	B W | M Q	57.714	68	B  W	39_50_R_k	A	1	(1, 1)	1	0.652
44	1	1	LTD-RMC	B W | M Q	58.369	69	Q  M	39_50_R_k	A	1	(1, 1)	1	0.582
44	1	1	LTD-RMC	B W | M Q	58.955	70	M  Q	39_50_R_k	A	1	(1, 1)	1	0.573
44	1	1	LTD-RMC	B W | M Q	59.531	71	B  W	39_50_R_k	A	1	(1, 1)	1	0.523
44	1	1	LTD-RMC	B W | M Q	60.057	72	C  Q	39_50_R_k	A	0	(1, 0)	1	0.596
44	1	1	LTD-RMC	B W | M Q	60.657	73	M  Q	39_50_R_k	A	1	(1, 1)	1	0.620
44	1	1	LTD-RMC	B W | M Q	61.281	74	B  W	39_50_R_k	A	1	(1, 1)	1	0.854
44	1	1	LTD-RMC	B W | M Q	62.138	75	W  B	39_50_R_k	A	1	(1, 1)	1	1.027
44	1	1	LTD-RMC	B W | M Q	63.168	76	M  Q	39_50_R_k	A	1	(1, 1)	1	0.516
44	1	1	LTD-RMC	B W | M Q	63.688	77	B  W	39_50_R_k	A	1	(1, 1)	1	0.492
44	1	1	LTD-RMC	B W | M Q	64.185	78	K  B	39_50_R_k	B	1	(2, 1)	1	9.349
44	1	1	LTD-RMC	B W | M Q	65.321	79	K  B	25_50_k	B	0	(2, 0)	1	0.868
44	1	1	LTD-RMC	B W | M Q	66.193	80	K  B	13_50_R_k	B	1	(2, 1)	1	0.559
44	1	1	LTD-RMC	B W | M Q	66.760	81	K  B	1_50_R_k	B	1	(2, 1)	1	0.597
44	1	1	LTD-RMC	B W | M Q	67.360	82	K  B	39_50_k	B	0	(2, 0)	1	0.686
44	1	1	LTD-RMC	B W | M Q	68.050	83	K  B	1_50_k	B	0	(2, 0)	1	0.706
44	1	1	LTD-RMC	B W | M Q	68.760	84	K  B	25_50_R_k	B	1	(2, 1)	1	0.565
44	1	1	LTD-RMC	B W | M Q	69.328	85	K  B	13_50_k	B	0	(2, 0)	1	0.708
44	1	1	LTD-RMC	B W | M Q	70.040	86	K  B	39_50_R_k	B	1	(2, 1)	1	0.516
44	1	1	LTD-RMC	B W | M Q	70.560	87	K  B	39_50_k	B	0	(2, 0)	1	0.597
44	1	1	LTD-RMC	B W | M Q	71.160	88	K  B	1_50_k	B	0	(2, 0)	1	0.664
44	1	1	LTD-RMC	B W | M Q	71.832	89	K  B	13_50_R_k	B	1	(2, 1)	1	0.604
44	1	1	LTD-RMC	B W | M Q	72.440	90	K  B	39_50_R_k	B	1	(2, 1)	1	0.584
44	1	1	LTD-RMC	B W | M Q	73.032	91	K  B	25_50_R_k	B	1	(2, 1)	1	0.788
44	1	1	LTD-RMC	B W | M Q	73.824	92	K  B	13_50_k	B	0	(2, 0)	1	0.749
44	1	1	LTD-RMC	B W | M Q	74.576	93	K  B	39_50_R_k	B	1	(2, 1)	1	0.629
44	1	1	LTD-RMC	B W | M Q	75.208	94	K  B	1_50_R_k	B	1	(2, 1)	1	0.684
44	1	1	LTD-RMC	B W | M Q	75.896	95	K  B	25_50_R_k	B	1	(2, 1)	1	0.520
44	1	1	LTD-RMC	B W | M Q	76.424	96	K  B	39_50_k	B	0	(2, 0)	1	0.716
44	1	1	LTD-RMC	B W | M Q	77.144	97	K  B	1_50_R_k	A	0	(1, 0)	1	14.260
44	1	1	LTD-RMC	B W | M Q	78.448	98	Y  M	1_50_R_k	A	0	(1, 0)	1	0.820
44	1	1	LTD-RMC	B W | M Q	79.272	99	Q  R	1_50_R_k	A	0	(1, 0)	1	0.501
44	1	1	LTD-RMC	B W | M Q	79.776	100	M  Q	1_50_R_k	A	1	(1, 1)	1	0.500
44	1	1	LTD-RMC	B W | M Q	80.280	101	Q  M	1_50_R_k	A	1	(1, 1)	1	0.605
44	1	1	LTD-RMC	B W | M Q	80.888	102	G  W	1_50_R_k	A	0	(1, 0)	1	0.789
44	1	1	LTD-RMC	B W | M Q	81.680	103	T  M	1_50_R_k	A	0	(1, 0)	1	0.877
44	1	1	LTD-RMC	B W | M Q	82.561	104	Y  B	1_50_R_k	B	1	(2, 1)	1	6.484
44	1	1	LTD-RMC	B W | M Q	83.632	105	Y  B	39_50_R_k	B	1	(2, 1)	1	0.509
44	1	1	LTD-RMC	B W | M Q	84.145	106	Y  B	25_50_R_k	B	1	(2, 1)	1	0.604
44	1	1	LTD-RMC	B W | M Q	84.752	107	Y  B	1_50_R_k	B	1	(2, 1)	1	1.263
44	1	1	LTD-RMC	B W | M Q	86.019	108	Y  B	1_50_k	B	0	(2, 0)	1	0.690
44	1	1	LTD-RMC	B W | M Q	86.712	109	Y  B	39_50_k	B	0	(2, 0)	1	1.853
44	1	1	LTD-RMC	B W | M Q	88.568	110	Y  B	25_50_k	B	0	(2, 0)	1	0.616
44	1	1	LTD-RMC	B W | M Q	89.187	111	Y  B	13_50_k	B	0	(2, 0)	1	0.666
44	1	1	LTD-RMC	B W | M Q	89.856	112	Y  B	13_50_R_k	B	1	(2, 1)	1	0.589
44	1	1	LTD-RMC	B W | M Q	90.448	113	Y  B	39_50_R_k	B	1	(2, 1)	1	0.628
44	1	1	LTD-RMC	B W | M Q	91.080	114	Y  B	25_50_k	B	0	(2, 0)	1	0.694
44	1	1	LTD-RMC	B W | M Q	91.778	115	Y  B	13_50_R_k	B	1	(2, 1)	1	0.513
44	1	1	LTD-RMC	B W | M Q	92.296	116	Y  B	13_50_k	A	0	(1, 0)	1	10.556
44	1	1	LTD-RMC	B W | M Q	93.120	117	W  B	13_50_k	A	1	(1, 1)	1	1.589
44	1	1	LTD-RMC	B W | M Q	94.712	118	Q  H	13_50_k	A	0	(1, 0)	1	0.801
44	1	1	LTD-RMC	B W | M Q	95.520	119	B  W	13_50_k	A	1	(1, 1)	1	0.628
44	1	1	LTD-RMC	B W | M Q	96.152	120	H  W	13_50_k	A	0	(1, 0)	1	0.665
44	1	1	LTD-RMC	B W | M Q	96.824	121	L  W	13_50_k	A	0	(1, 0)	1	0.469
44	1	1	LTD-RMC	B W | M Q	97.296	122	M  F	13_50_k	A	0	(1, 0)	1	0.725
44	1	1	LTD-RMC	B W | M Q	98.024	123	M  Q	13_50_k	A	1	(1, 1)	1	0.520
44	1	1	LTD-RMC	B W | M Q	98.552	124	B  X	13_50_k	B	0	(2, 0)	1	7.074
44	1	1	LTD-RMC	B W | M Q	99.378	125	B  X	25_50_R_k	B	1	(2, 1)	1	0.579
44	1	1	LTD-RMC	B W | M Q	99.960	126	B  X	1_50_R_k	B	1	(2, 1)	1	0.788
44	1	1	LTD-RMC	B W | M Q	100.752	127	B  X	39_50_k	B	0	(2, 0)	1	1.333
44	1	1	LTD-RMC	B W | M Q	102.088	128	B  X	13_50_k	A	0	(1, 0)	1	4.135
44	1	1	LTD-RMC	B W | M Q	102.690	129	Q  M	13_50_k	A	1	(1, 1)	1	0.747
44	1	1	LTD-RMC	B W | M Q	103.440	130	H  M	13_50_k	B	0	(2, 0)	1	1.861
44	1	1	LTD-RMC	B W | M Q	103.952	131	H  M	39_50_k	B	0	(2, 0)	1	1.701
44	1	1	LTD-RMC	B W | M Q	105.656	132	H  M	39_50_R_k	B	1	(2, 1)	1	0.885
44	1	1	LTD-RMC	B W | M Q	106.544	133	H  M	13_50_k	A	0	(1, 0)	1	3.948
44	1	1	LTD-RMC	B W | M Q	107.392	134	B  T	13_50_k	A	0	(1, 0)	1	0.741
44	1	1	LTD-RMC	B W | M Q	108.136	135	R  M	13_50_k	A	0	(1, 0)	1	0.901
44	1	1	LTD-RMC	B W | M Q	109.040	136	B  W	13_50_k	A	1	(1, 1)	1	0.581
44	1	1	LTD-RMC	B W | M Q	109.624	137	S  M	13_50_k	A	0	(1, 0)	1	0.740
44	1	1	LTD-RMC	B W | M Q	110.368	138	P  M	13_50_k	A	0	(1, 0)	1	0.509
44	1	1	LTD-RMC	B W | M Q	110.880	139	M  K	13_50_k	A	0	(1, 0)	1	0.628
44	1	1	LTD-RMC	B W | M Q	111.512	140	Q  H	13_50_k	A	0	(1, 0)	1	0.853
44	1	1	LTD-RMC	B W | M Q	112.368	141	M  C	13_50_k	A	0	(1, 0)	1	0.533
44	1	1	LTD-RMC	B W | M Q	112.904	142	M  Q	13_50_k	A	0	(1, 0)	0	0.413
44	1	1	LTD-RMC	B W | M Q	113.320	143	P  M	13_50_k	A	0	(1, 0)	1	1.021
44	1	1	LTD-RMC	B W | M Q	114.344	144	W  P	13_50_k	A	0	(1, 0)	1	0.557
44	1	1	LTD-RMC	B W | M Q	114.904	145	B  W	13_50_k	A	1	(1, 1)	1	0.668
44	1	1	LTD-RMC	B W | M Q	115.576	146	B  K	13_50_k	A	0	(1, 0)	1	0.569
44	1	1	LTD-RMC	B W | M Q	116.152	147	L  M	13_50_k	A	0	(1, 0)	1	0.569
44	1	1	LTD-RMC	B W | M Q	116.728	148	S  M	13_50_k	A	0	(1, 0)	1	0.521
44	1	1	LTD-RMC	B W | M Q	117.256	149	W  X	13_50_k	A	0	(1, 0)	1	0.508
44	1	1	LTD-RMC	B W | M Q	117.767	150	Q  M	13_50_k	A	0	(1, 0)	0	0.557
44	1	1	LTD-RMC	B W | M Q	118.328	151	B  W	13_50_k	A	1	(1, 1)	1	0.548
44	1	1	LTD-RMC	B W | M Q	118.879	152	n/a	13_50_k	B	0	(2, 0)	1	12.964
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	0.000	0	3e_z	3  8	A	0	(1, 0)	1	1.543
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	1.543	1	4b_z	3  8	A	0	(1, 0)	1	1.168
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	2.719	2	5a_z	3  8	A	1	(1, 1)	1	0.829
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	3.551	3	3b_z	3  8	A	0	(1, 0)	1	0.965
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	4.519	4	4a_z	3  8	A	1	(1, 1)	1	1.477
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	5.999	5	3a_z	3  8	A	0	(1, 0)	1	0.685
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	6.687	6	6c_z	3  8	A	1	(1, 1)	1	0.717
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	7.407	7	4a_z	3  8	B	0	(2, 0)	1	10.486
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	10.487	8	4a_z	4  7	B	0	(2, 0)	1	1.453
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	11.943	9	4a_z	3  8	B	0	(2, 0)	1	0.588
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	12.535	10	4a_z	2  4	B	1	(2, 1)	1	0.717
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	13.255	11	4a_z	5  6	B	0	(2, 0)	1	1.189
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	14.447	12	4a_z	3  5	B	1	(2, 1)	1	1.565
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	16.015	13	4a_z	6  8	A	1	(1, 1)	1	10.077
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	17.487	14	5a_z	6  8	A	1	(1, 1)	1	0.877
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	18.367	15	3e_z	6  8	A	0	(1, 0)	1	2.309
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	20.679	16	4a_z	6  8	A	1	(1, 1)	1	0.993
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	21.679	17	6c_z	6  8	A	1	(1, 1)	1	0.765
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	22.447	18	4e_z	6  8	A	0	(1, 0)	1	1.742
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	24.192	19	5c_z	6  8	A	0	(1, 0)	1	0.934
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	25.129	20	4d_z	6  8	A	0	(1, 0)	1	1.122
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	26.254	21	5e_z	6  8	A	0	(1, 0)	1	0.797
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	27.055	22	5a_z	6  8	A	1	(1, 1)	1	0.851
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	27.910	23	4a_z	6  8	A	1	(1, 1)	1	1.420
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	29.334	24	5a_z	6  8	A	1	(1, 1)	1	0.933
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	30.270	25	6c_z	6  8	A	1	(1, 1)	1	0.700
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	30.974	26	4a_z	6  8	B	1	(2, 1)	1	15.916
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	31.934	27	4a_z	2  4	B	1	(2, 1)	1	0.564
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	32.502	28	4a_z	6  8	B	1	(2, 1)	1	0.532
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	33.038	29	4a_z	4  7	B	0	(2, 0)	1	0.612
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	33.654	30	4a_z	3  8	B	0	(2, 0)	1	0.908
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	34.566	31	4a_z	5  6	B	1	(2, 1)	0	0.669
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	35.238	32	4a_z	3  5	B	1	(2, 1)	1	1.988
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	37.230	33	4a_z	7  9	B	1	(2, 1)	1	1.181
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	38.414	34	4a_z	3  8	B	0	(2, 0)	1	1.958
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	40.376	35	4a_z	3  5	B	1	(2, 1)	1	0.874
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	41.254	36	4a_z	5  6	A	1	(1, 1)	1	12.396
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	43.374	37	6a_z	5  6	A	0	(1, 0)	1	1.181
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	44.558	38	3a_z	5  6	A	0	(1, 0)	1	0.941
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	45.502	39	6c_z	5  6	A	1	(1, 1)	1	0.581
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	46.086	40	5a_z	5  6	A	1	(1, 1)	1	0.685
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	46.774	41	3b_z	5  6	A	0	(1, 0)	1	0.885
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	47.662	42	4d_z	5  6	B	0	(2, 0)	1	10.900
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	52.158	43	4d_z	2  9	B	0	(2, 0)	1	1.549
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	53.710	44	4d_z	5  6	B	0	(2, 0)	1	0.869
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	54.582	45	4d_z	6  8	B	1	(2, 1)	1	1.341
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	55.926	46	4d_z	2  9	B	0	(2, 0)	1	1.885
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	57.814	47	4d_z	7  9	B	1	(2, 1)	1	0.877
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	58.694	48	4d_z	5  6	B	0	(2, 0)	1	1.086
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	59.784	49	4d_z	3  8	B	0	(2, 0)	1	0.932
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	60.719	50	4d_z	2  4	B	1	(2, 1)	1	0.789
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	61.512	51	4d_z	3  5	B	1	(2, 1)	1	0.947
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	62.462	52	4d_z	2  9	B	0	(2, 0)	1	0.770
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	63.240	53	4d_z	4  7	B	0	(2, 0)	1	1.355
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	64.598	54	4d_z	7  9	B	1	(2, 1)	1	0.757
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	65.358	55	4d_z	6  8	B	1	(2, 1)	1	0.813
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	66.174	56	4d_z	3  8	A	0	(1, 0)	1	19.373
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	67.038	57	4a_z	3  8	A	1	(1, 1)	1	0.965
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	68.006	58	6c_z	3  8	A	1	(1, 1)	1	0.625
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	68.640	59	3a_z	3  8	A	1	(1, 1)	0	0.827
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	69.470	60	3d_z	3  8	A	0	(1, 0)	1	1.997
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	71.470	61	4a_z	3  8	A	0	(1, 0)	0	0.701
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	72.174	62	6c_z	3  8	A	1	(1, 1)	1	0.733
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	72.910	63	4a_z	3  8	A	1	(1, 1)	1	1.021
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	73.934	64	5a_z	3  8	A	1	(1, 1)	1	0.597
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	74.534	65	6c_z	3  8	A	1	(1, 1)	1	0.661
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	75.198	66	3b_z	3  8	A	0	(1, 0)	1	0.781
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	75.982	67	6e_z	3  8	A	0	(1, 0)	1	0.761
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	76.750	68	4a_z	3  8	A	1	(1, 1)	1	1.060
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	77.813	69	3a_z	3  8	A	0	(1, 0)	1	0.837
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	78.654	70	5a_z	3  8	A	1	(1, 1)	1	0.565
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	79.222	71	6c_z	3  8	A	1	(1, 1)	1	0.737
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	79.966	72	4a_z	3  8	A	1	(1, 1)	1	0.989
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	80.958	73	5a_z	3  8	A	1	(1, 1)	1	0.613
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	81.574	74	4b_z	3  8	A	0	(1, 0)	1	0.988
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	82.565	75	6c_z	3  8	A	1	(1, 1)	1	0.612
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	83.181	76	3b_z	3  8	A	0	(1, 0)	1	0.856
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	84.045	77	4a_z	3  8	A	1	(1, 1)	1	0.584
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	84.637	78	3a_z	3  8	A	0	(1, 0)	1	0.604
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	85.245	79	4b_z	3  8	A	0	(1, 0)	1	0.584
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	85.832	80	5c_z	3  8	A	0	(1, 0)	1	0.890
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	86.725	81	4d_z	3  8	A	0	(1, 0)	1	0.597
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	87.326	82	5e_z	3  8	A	0	(1, 0)	1	0.708
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	88.037	83	5a_z	3  8	A	1	(1, 1)	1	0.672
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	88.712	84	3a_z	3  8	B	0	(2, 0)	1	23.692
44	1	2	PTD-DPC	4a_z | 5a_z | 6c_z	89.869	85	3a_z	5  6	B	0	(2, 0)	1	0.828
