P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
18	1	1	LTD-RMC	D M | P S	20.351	36	B  D	25_50_k	A	0	(1, 0)	1	0.519
18	1	1	LTD-RMC	D M | P S	20.871	37	D  M	25_50_k	A	1	(1, 1)	1	0.600
18	1	1	LTD-RMC	D M | P S	21.471	38	R  S	25_50_k	A	1	(1, 1)	0	0.544
18	1	1	LTD-RMC	D M | P S	22.016	39	D  N	25_50_k	A	0	(1, 0)	1	0.783
18	1	1	LTD-RMC	D M | P S	22.799	40	P  S	25_50_k	A	1	(1, 1)	1	0.536
18	1	1	LTD-RMC	D M | P S	23.335	41	D  R	25_50_k	A	0	(1, 0)	1	0.448
18	1	1	LTD-RMC	D M | P S	23.783	42	D  M	25_50_k	A	0	(1, 0)	0	0.503
18	1	1	LTD-RMC	D M | P S	24.287	43	S  P	25_50_k	A	1	(1, 1)	1	0.767
18	1	1	LTD-RMC	D M | P S	25.055	44	P  F	25_50_k	A	0	(1, 0)	1	0.544
18	1	1	LTD-RMC	D M | P S	25.599	45	M  D	25_50_k	A	1	(1, 1)	1	0.521
18	1	1	LTD-RMC	D M | P S	26.120	46	S  N	25_50_k	A	0	(1, 0)	1	0.766
18	1	1	LTD-RMC	D M | P S	26.887	47	D  M	25_50_k	A	1	(1, 1)	1	0.496
18	1	1	LTD-RMC	D M | P S	27.383	48	M  D	25_50_k	A	1	(1, 1)	1	0.511
18	1	1	LTD-RMC	D M | P S	27.895	49	P  L	25_50_k	A	0	(1, 0)	1	0.488
18	1	1	LTD-RMC	D M | P S	28.383	50	S  P	25_50_k	A	1	(1, 1)	1	0.392
18	1	1	LTD-RMC	D M | P S	28.775	51	M  R	25_50_k	A	0	(1, 0)	1	0.472
18	1	1	LTD-RMC	D M | P S	29.247	52	D  M	25_50_k	A	1	(1, 1)	1	0.473
18	1	1	LTD-RMC	D M | P S	29.720	53	K  M	25_50_k	A	0	(1, 0)	1	0.534
18	1	1	LTD-RMC	D M | P S	30.255	54	D  C	25_50_k	A	0	(1, 0)	1	0.560
18	1	1	LTD-RMC	D M | P S	30.815	55	P  S	25_50_k	A	1	(1, 1)	1	0.432
18	1	1	LTD-RMC	D M | P S	31.247	56	M  D	25_50_k	A	0	(1, 0)	0	0.392
18	1	1	LTD-RMC	D M | P S	31.639	57	T  D	25_50_k	A	1	(1, 1)	0	0.688
18	1	1	LTD-RMC	D M | P S	32.327	58	D  M	25_50_k	A	1	(1, 1)	1	0.512
18	1	1	LTD-RMC	D M | P S	32.839	59	C  S	25_50_k	A	0	(1, 0)	1	0.496
18	1	1	LTD-RMC	D M | P S	33.335	60	D  F	25_50_k	A	0	(1, 0)	1	0.520
18	1	1	LTD-RMC	D M | P S	33.855	61	M  D	25_50_k	A	0	(1, 0)	0	0.480
18	1	1	LTD-RMC	D M | P S	34.335	62	S  W	25_50_k	A	0	(1, 0)	1	0.696
18	1	1	LTD-RMC	D M | P S	35.031	63	S  L	25_50_k	A	0	(1, 0)	1	0.576
18	1	1	LTD-RMC	D M | P S	35.607	64	P  S	25_50_k	A	1	(1, 1)	1	0.481
18	1	1	LTD-RMC	D M | P S	36.088	65	M  D	25_50_k	A	0	(1, 0)	0	0.502
18	1	1	LTD-RMC	D M | P S	36.591	66	M  L	25_50_k	A	0	(1, 0)	1	0.824
18	1	1	LTD-RMC	D M | P S	37.415	67	S  V	25_50_k	A	0	(1, 0)	1	0.496
18	1	1	LTD-RMC	D M | P S	37.911	68	D  M	25_50_k	A	1	(1, 1)	1	0.456
18	1	1	LTD-RMC	D M | P S	38.367	69	T  D	25_50_k	A	0	(1, 0)	1	0.618
18	1	1	LTD-RMC	D M | P S	38.985	70	P  S	25_50_k	A	1	(1, 1)	1	0.446
18	1	1	LTD-RMC	D M | P S	39.431	71	S  Q	25_50_k	B	0	(2, 0)	1	40.497
18	1	1	LTD-RMC	D M | P S	40.497	72	S  Q	13_50_R_k	B	1	(2, 1)	1	0.503
18	1	1	LTD-RMC	D M | P S	41.001	73	S  Q	13_50_k	B	0	(2, 0)	1	0.525
18	1	1	LTD-RMC	D M | P S	41.527	74	S  Q	39_50_R_k	B	1	(2, 1)	1	0.571
18	1	1	LTD-RMC	D M | P S	42.098	75	S  Q	13_50_R_k	B	1	(2, 1)	1	0.445
18	1	1	LTD-RMC	D M | P S	42.543	76	S  Q	39_50_k	B	0	(2, 0)	1	0.512
18	1	1	LTD-RMC	D M | P S	43.055	77	S  Q	13_50_k	B	0	(2, 0)	1	0.560
18	1	1	LTD-RMC	D M | P S	43.615	78	S  Q	25_50_k	B	0	(2, 0)	1	0.598
18	1	1	LTD-RMC	D M | P S	44.215	79	S  Q	39_50_R_k	B	1	(2, 1)	1	0.416
18	1	1	LTD-RMC	D M | P S	44.631	80	S  Q	13_50_R_k	B	1	(2, 1)	1	0.480
18	1	1	LTD-RMC	D M | P S	45.111	81	S  Q	1_50_R_k	B	0	(2, 0)	0	0.455
18	1	1	LTD-RMC	D M | P S	45.567	82	S  Q	13_50_k	B	1	(2, 1)	0	0.617
18	1	1	LTD-RMC	D M | P S	46.184	83	S  Q	25_50_R_k	B	1	(2, 1)	1	0.678
18	1	1	LTD-RMC	D M | P S	46.862	84	S  Q	13_50_R_k	B	1	(2, 1)	1	0.463
18	1	1	LTD-RMC	D M | P S	47.326	85	S  Q	25_50_R_k	B	1	(2, 1)	1	0.503
18	1	1	LTD-RMC	D M | P S	47.830	86	S  Q	1_50_R_k	B	1	(2, 1)	1	0.471
18	1	1	LTD-RMC	D M | P S	48.302	87	S  Q	39_50_R_k	B	1	(2, 1)	1	0.462
18	1	1	LTD-RMC	D M | P S	48.766	88	S  Q	1_50_k	B	0	(2, 0)	1	0.487
18	1	1	LTD-RMC	D M | P S	49.254	89	S  Q	1_50_R_k	B	1	(2, 1)	1	0.600
18	1	1	LTD-RMC	D M | P S	49.855	90	S  Q	25_50_k	B	0	(2, 0)	1	0.495
18	1	1	LTD-RMC	D M | P S	50.350	91	S  Q	1_50_k	B	1	(2, 1)	0	0.447
18	1	1	LTD-RMC	D M | P S	50.798	92	S  Q	39_50_R_k	B	1	(2, 1)	1	0.463
18	1	1	LTD-RMC	D M | P S	51.262	93	S  Q	39_50_k	B	0	(2, 0)	1	0.583
18	1	1	LTD-RMC	D M | P S	51.846	94	S  Q	13_50_k	B	0	(2, 0)	1	0.431
18	1	1	LTD-RMC	D M | P S	52.278	95	S  Q	25_50_k	B	0	(2, 0)	1	0.503
18	1	1	LTD-RMC	D M | P S	52.782	96	S  Q	25_50_R_k	B	1	(2, 1)	1	0.431
18	1	1	LTD-RMC	D M | P S	53.214	97	S  Q	39_50_k	B	1	(2, 1)	0	0.456
18	1	1	LTD-RMC	D M | P S	53.671	98	S  Q	13_50_R_k	B	1	(2, 1)	1	0.518
18	1	1	LTD-RMC	D M | P S	54.190	99	S  Q	1_50_R_k	B	1	(2, 1)	1	0.735
18	1	1	LTD-RMC	D M | P S	54.926	100	S  Q	25_50_k	B	0	(2, 0)	1	0.543
18	1	1	LTD-RMC	D M | P S	55.470	101	S  Q	1_50_k	B	0	(2, 0)	1	0.687
18	1	1	LTD-RMC	D M | P S	56.158	102	S  Q	39_50_k	B	0	(2, 0)	1	0.533
18	1	1	LTD-RMC	D M | P S	56.694	103	S  Q	13_50_k	B	0	(2, 0)	1	0.471
18	1	1	LTD-RMC	D M | P S	57.166	104	S  Q	25_50_R_k	B	1	(2, 1)	1	0.599
18	1	1	LTD-RMC	D M | P S	57.766	105	S  Q	1_50_R_k	B	0	(2, 0)	0	0.479
18	1	1	LTD-RMC	D M | P S	58.246	106	S  Q	13_50_R_k	B	1	(2, 1)	1	0.551
18	1	1	LTD-RMC	D M | P S	58.798	107	S  Q	25_50_k	B	0	(2, 0)	1	0.551
18	1	1	LTD-RMC	D M | P S	59.350	108	S  Q	39_50_k	B	0	(2, 0)	1	0.663
18	1	1	LTD-RMC	D M | P S	60.014	109	S  Q	1_50_R_k	B	1	(2, 1)	1	0.535
18	1	1	LTD-RMC	D M | P S	60.550	110	S  Q	13_50_k	B	0	(2, 0)	1	0.535
18	1	1	LTD-RMC	D M | P S	61.086	111	S  Q	25_50_R_k	B	0	(2, 0)	0	0.553
18	1	1	LTD-RMC	D M | P S	61.640	112	S  Q	39_50_R_k	B	1	(2, 1)	1	0.518
18	1	1	LTD-RMC	D M | P S	62.158	113	S  Q	25_50_R_k	B	1	(2, 1)	1	0.551
18	1	1	LTD-RMC	D M | P S	62.710	114	S  Q	39_50_k	B	0	(2, 0)	1	0.687
18	1	1	LTD-RMC	D M | P S	63.398	115	S  Q	13_50_k	B	1	(2, 1)	0	0.552
18	1	1	LTD-RMC	D M | P S	63.950	116	S  Q	39_50_k	B	0	(2, 0)	1	0.671
18	1	1	LTD-RMC	D M | P S	64.622	117	S  Q	1_50_R_k	B	1	(2, 1)	1	0.719
18	1	1	LTD-RMC	D M | P S	65.342	118	S  Q	13_50_k	B	0	(2, 0)	1	0.527
18	1	1	LTD-RMC	D M | P S	65.870	119	S  Q	39_50_k	B	0	(2, 0)	1	0.495
18	1	1	LTD-RMC	D M | P S	66.366	120	S  Q	13_50_k	B	0	(2, 0)	1	0.448
18	1	1	LTD-RMC	D M | P S	66.814	121	S  Q	39_50_R_k	B	1	(2, 1)	1	0.530
18	1	1	LTD-RMC	D M | P S	67.344	122	S  Q	25_50_R_k	B	1	(2, 1)	1	0.637
18	1	1	LTD-RMC	D M | P S	67.982	123	S  Q	13_50_R_k	B	1	(2, 1)	1	0.424
18	1	1	LTD-RMC	D M | P S	68.406	124	S  Q	1_50_k	B	0	(2, 0)	1	0.688
18	1	1	LTD-RMC	D M | P S	69.094	125	S  Q	13_50_k	B	0	(2, 0)	1	0.608
18	1	1	LTD-RMC	D M | P S	69.702	126	S  Q	25_50_R_k	B	1	(2, 1)	1	0.665
18	1	1	LTD-RMC	D M | P S	70.367	127	S  Q	1_50_R_k	B	1	(2, 1)	1	0.622
18	1	1	LTD-RMC	D M | P S	70.990	128	S  Q	39_50_k	B	0	(2, 0)	1	0.616
18	1	1	LTD-RMC	D M | P S	71.606	129	S  Q	39_50_R_k	B	1	(2, 1)	1	0.512
18	1	1	LTD-RMC	D M | P S	72.118	130	S  Q	13_50_R_k	B	1	(2, 1)	1	0.488
18	1	1	LTD-RMC	D M | P S	72.606	131	S  Q	39_50_R_k	B	1	(2, 1)	1	0.448
18	1	1	LTD-RMC	D M | P S	73.054	132	S  Q	13_50_k	B	0	(2, 0)	1	0.488
18	1	1	LTD-RMC	D M | P S	73.542	133	S  Q	25_50_R_k	B	0	(2, 0)	0	0.464
18	1	1	LTD-RMC	D M | P S	74.006	134	S  Q	39_50_k	B	0	(2, 0)	1	0.659
18	1	1	LTD-RMC	D M | P S	74.665	135	S  Q	39_50_R_k	B	1	(2, 1)	1	0.485
18	1	1	LTD-RMC	D M | P S	75.151	136	S  Q	25_50_k	B	0	(2, 0)	1	0.559
18	1	1	LTD-RMC	D M | P S	75.710	137	S  Q	13_50_k	B	0	(2, 0)	1	0.727
18	1	1	LTD-RMC	D M | P S	76.438	138	S  Q	1_50_R_k	B	1	(2, 1)	1	0.560
18	1	1	LTD-RMC	D M | P S	76.998	139	S  Q	39_50_k	B	0	(2, 0)	1	0.520
18	1	1	LTD-RMC	D M | P S	77.518	140	S  Q	25_50_k	B	0	(2, 0)	1	0.568
18	1	1	LTD-RMC	D M | P S	78.086	141	S  Q	39_50_R_k	B	1	(2, 1)	1	0.439
18	1	1	LTD-RMC	D M | P S	78.526	142	S  Q	25_50_R_k	B	1	(2, 1)	1	0.696
18	1	1	LTD-RMC	D M | P S	79.222	143	S  Q	13_50_R_k	B	1	(2, 1)	1	0.544
18	1	1	LTD-RMC	D M | P S	79.766	144	S  Q	39_50_R_k	B	1	(2, 1)	1	0.424
18	1	1	LTD-RMC	D M | P S	80.190	145	S  Q	39_50_k	B	0	(2, 0)	1	0.511
18	1	1	LTD-RMC	D M | P S	80.702	146	S  Q	13_50_R_k	B	1	(2, 1)	1	0.448
18	1	1	LTD-RMC	D M | P S	81.150	147	S  Q	25_50_R_k	B	0	(2, 0)	0	0.503
18	1	1	LTD-RMC	D M | P S	81.654	148	S  Q	13_50_R_k	B	1	(2, 1)	1	0.592
18	1	1	LTD-RMC	D M | P S	82.246	149	S  Q	39_50_R_k	B	1	(2, 1)	1	0.504
18	1	1	LTD-RMC	D M | P S	82.750	150	S  Q	13_50_R_k	B	1	(2, 1)	1	0.488
18	1	1	LTD-RMC	D M | P S	83.238	151	S  Q	1_50_k	B	1	(2, 1)	0	0.512
18	1	1	LTD-RMC	D M | P S	83.750	152	S  Q	39_50_R_k	B	1	(2, 1)	1	0.504
18	1	1	LTD-RMC	D M | P S	84.254	153	S  Q	13_50_k	B	0	(2, 0)	1	0.504
18	1	1	LTD-RMC	D M | P S	84.758	154	S  Q	1_50_R_k	B	1	(2, 1)	1	0.568
18	1	1	LTD-RMC	D M | P S	85.326	155	S  Q	25_50_R_k	B	1	(2, 1)	1	0.520
18	1	1	LTD-RMC	D M | P S	85.846	156	S  Q	39_50_R_k	B	1	(2, 1)	1	0.432
18	1	1	LTD-RMC	D M | P S	86.278	157	S  Q	25_50_R_k	B	1	(2, 1)	1	0.568
18	1	1	LTD-RMC	D M | P S	86.846	158	S  Q	1_50_R_k	B	1	(2, 1)	1	0.440
18	1	1	LTD-RMC	D M | P S	87.286	159	S  Q	25_50_k	B	0	(2, 0)	1	0.744
18	1	1	LTD-RMC	D M | P S	88.030	160	S  Q	39_50_k	A	0	(1, 0)	1	49.655
18	1	1	LTD-RMC	D M | P S	89.086	161	B  M	39_50_k	A	0	(1, 0)	1	0.520
18	1	1	LTD-RMC	D M | P S	89.606	162	M  D	39_50_k	A	1	(1, 1)	1	0.480
18	1	1	LTD-RMC	D M | P S	90.086	163	P  S	39_50_k	A	1	(1, 1)	1	0.456
18	1	1	LTD-RMC	D M | P S	90.542	164	L  P	39_50_k	A	0	(1, 0)	1	0.472
18	1	1	LTD-RMC	D M | P S	91.014	165	S  F	39_50_k	A	0	(1, 0)	1	0.688
18	1	1	LTD-RMC	D M | P S	91.702	166	S  P	39_50_k	A	0	(1, 0)	0	0.432
18	1	1	LTD-RMC	D M | P S	92.134	167	M  T	39_50_k	A	0	(1, 0)	1	0.490
18	1	1	LTD-RMC	D M | P S	92.624	168	D  M	39_50_k	A	1	(1, 1)	1	0.444
18	1	1	LTD-RMC	D M | P S	93.069	169	W  P	39_50_k	A	0	(1, 0)	1	0.456
18	1	1	LTD-RMC	D M | P S	93.526	170	M  D	39_50_k	A	1	(1, 1)	1	0.494
18	1	1	LTD-RMC	D M | P S	94.021	171	P  S	39_50_k	A	1	(1, 1)	1	0.423
18	1	1	LTD-RMC	D M | P S	94.445	172	M  D	39_50_k	A	0	(1, 0)	0	0.447
18	1	1	LTD-RMC	D M | P S	94.893	173	M  H	39_50_k	A	0	(1, 0)	1	0.567
18	1	1	LTD-RMC	D M | P S	95.461	174	S  F	39_50_k	A	0	(1, 0)	1	0.468
18	1	1	LTD-RMC	D M | P S	95.933	175	Q  M	39_50_k	A	0	(1, 0)	1	0.535
18	1	1	LTD-RMC	D M | P S	96.469	176	D  C	39_50_k	A	1	(1, 1)	0	0.540
18	1	1	LTD-RMC	D M | P S	97.013	177	S  Q	39_50_k	A	0	(1, 0)	1	0.543
18	1	1	LTD-RMC	D M | P S	97.557	178	S  P	39_50_k	A	1	(1, 1)	1	0.759
18	1	1	LTD-RMC	D M | P S	98.317	179	M  H	39_50_k	A	0	(1, 0)	1	0.503
18	1	1	LTD-RMC	D M | P S	98.821	180	N  M	39_50_k	A	0	(1, 0)	1	0.519
18	1	1	LTD-RMC	D M | P S	99.341	181	M  H	39_50_k	A	0	(1, 0)	1	0.559
18	1	1	LTD-RMC	D M | P S	99.901	182	G  S	39_50_k	A	0	(1, 0)	1	0.840
18	1	1	LTD-RMC	D M | P S	100.742	183	D  M	39_50_k	A	1	(1, 1)	1	0.519
18	1	1	LTD-RMC	D M | P S	101.261	184	S  P	39_50_k	A	1	(1, 1)	1	0.463
18	1	1	LTD-RMC	D M | P S	101.725	185	B  D	39_50_k	A	0	(1, 0)	1	0.471
18	1	1	LTD-RMC	D M | P S	102.197	186	P  S	39_50_k	A	0	(1, 0)	0	0.583
18	1	1	LTD-RMC	D M | P S	102.781	187	M  D	39_50_k	A	1	(1, 1)	1	0.657
18	1	1	LTD-RMC	D M | P S	103.439	188	S  P	39_50_k	A	1	(1, 1)	1	0.414
18	1	1	LTD-RMC	D M | P S	103.853	189	D  M	39_50_k	A	1	(1, 1)	1	0.503
18	1	1	LTD-RMC	D M | P S	104.357	190	S  P	39_50_k	A	1	(1, 1)	1	0.423
18	1	1	LTD-RMC	D M | P S	104.781	191	M  H	39_50_k	A	0	(1, 0)	1	0.511
18	1	1	LTD-RMC	D M | P S	105.293	192	M  D	39_50_k	A	1	(1, 1)	1	0.503
18	1	1	LTD-RMC	D M | P S	105.797	193	P  S	39_50_k	A	1	(1, 1)	1	0.439
18	1	1	LTD-RMC	D M | P S	106.237	194	D  M	39_50_k	A	1	(1, 1)	1	0.431
18	1	1	LTD-RMC	D M | P S	106.669	195	S  P	39_50_k	A	1	(1, 1)	1	0.455
18	1	1	LTD-RMC	D M | P S	107.125	196	R  P	39_50_k	A	0	(1, 0)	1	0.567
18	1	1	LTD-RMC	D M | P S	107.693	197	J  M	39_50_k	A	0	(1, 0)	1	0.569
18	1	1	LTD-RMC	D M | P S	108.263	198	N  D	39_50_k	A	0	(1, 0)	1	0.525
18	1	1	LTD-RMC	D M | P S	108.789	199	S  X	39_50_k	A	0	(1, 0)	1	0.423
18	1	1	LTD-RMC	D M | P S	109.213	200	D  Q	39_50_k	A	0	(1, 0)	1	0.479
18	1	1	LTD-RMC	D M | P S	109.693	201	D  M	39_50_k	A	1	(1, 1)	1	0.623
18	1	1	LTD-RMC	D M | P S	110.317	202	S  P	39_50_k	A	1	(1, 1)	1	0.431
18	1	1	LTD-RMC	D M | P S	110.749	203	M  D	39_50_k	A	1	(1, 1)	1	0.415
18	1	1	LTD-RMC	D M | P S	111.165	204	V  D	39_50_k	A	0	(1, 0)	1	0.519
18	1	1	LTD-RMC	D M | P S	111.685	205	R  D	39_50_k	A	0	(1, 0)	1	0.607
18	1	1	LTD-RMC	D M | P S	112.293	206	P  N	39_50_k	A	0	(1, 0)	1	0.592
18	1	1	LTD-RMC	D M | P S	112.886	207	Q  M	39_50_k	A	0	(1, 0)	1	0.407
18	1	1	LTD-RMC	D M | P S	113.293	208	D  L	39_50_k	A	0	(1, 0)	1	0.495
18	1	1	LTD-RMC	D M | P S	113.789	209	D  M	39_50_k	A	0	(1, 0)	0	0.431
18	1	1	LTD-RMC	D M | P S	114.221	210	F  M	39_50_k	A	1	(1, 1)	0	0.663
18	1	1	LTD-RMC	D M | P S	114.885	211	S  H	39_50_k	A	0	(1, 0)	1	0.632
18	1	1	LTD-RMC	D M | P S	115.517	212	S  P	39_50_k	A	1	(1, 1)	1	0.679
18	1	1	LTD-RMC	D M | P S	116.197	213	M  D	39_50_k	A	1	(1, 1)	1	0.467
18	1	1	LTD-RMC	D M | P S	116.665	214	P  S	39_50_k	A	1	(1, 1)	1	0.436
18	1	1	LTD-RMC	D M | P S	117.101	215	S  Y	39_50_k	A	0	(1, 0)	1	0.464
18	1	1	LTD-RMC	D M | P S	117.565	216	M  D	39_50_k	A	1	(1, 1)	1	0.512
18	1	1	LTD-RMC	D M | P S	118.077	217	C  P	39_50_k	A	0	(1, 0)	1	0.488
18	1	1	LTD-RMC	D M | P S	118.565	218	K  D	39_50_k	A	0	(1, 0)	1	0.566
18	1	1	LTD-RMC	D M | P S	119.133	219	n/a	39_50_k	B	0	(2, 0)	1	31.911
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	0.000	0	4b_z	7  9	A	0	(1, 0)	1	0.862
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	0.862	1	3e_z	7  9	A	0	(1, 0)	0	0.712
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	1.574	2	5c_z	7  9	A	1	(1, 1)	1	0.889
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	2.463	3	3b_z	7  9	A	1	(1, 1)	1	0.566
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	3.030	4	6a_z	7  9	A	0	(1, 0)	1	0.624
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	3.654	5	5c_z	7  9	A	1	(1, 1)	1	0.624
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	4.278	6	5a_z	7  9	A	0	(1, 0)	1	0.695
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	4.974	7	3e_z	7  9	A	1	(1, 1)	1	0.536
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	5.510	8	3b_z	7  9	A	1	(1, 1)	1	0.729
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	6.239	9	3c_z	7  9	A	0	(1, 0)	1	0.526
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	6.766	10	4c_z_2	7  9	A	0	(1, 0)	1	0.560
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	7.326	11	5e_z	7  9	A	0	(1, 0)	1	0.575
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	7.901	12	3e_z	7  9	A	1	(1, 1)	1	0.551
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	8.453	13	5c_z	7  9	A	1	(1, 1)	1	0.655
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	9.109	14	3b_z	7  9	A	1	(1, 1)	1	0.527
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	9.637	15	5c_z	7  9	A	1	(1, 1)	1	0.503
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	10.141	16	3b_z	7  9	A	1	(1, 1)	1	0.511
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	10.653	17	6c_z	7  9	A	0	(1, 0)	1	0.655
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	11.309	18	4d_z	7  9	A	1	(1, 1)	0	0.719
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	12.029	19	5a_z	7  9	A	0	(1, 0)	1	0.904
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	12.934	20	3e_z	7  9	A	1	(1, 1)	1	0.750
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	13.685	21	5c_z	7  9	A	1	(1, 1)	1	0.567
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	14.253	22	6b_z	7  9	A	0	(1, 0)	1	0.591
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	14.845	23	3b_z	7  9	A	1	(1, 1)	1	0.559
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	15.405	24	5a_z	7  9	A	0	(1, 0)	1	0.543
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	15.949	25	3e_z	7  9	A	1	(1, 1)	1	0.591
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	16.541	26	5c_z	7  9	A	1	(1, 1)	1	0.623
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	17.165	27	6d_z	7  9	A	0	(1, 0)	1	0.615
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	17.781	28	4e_z	7  9	A	0	(1, 0)	1	0.663
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	18.445	29	4a_z	7  9	A	0	(1, 0)	1	0.831
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	19.277	30	3e_z	7  9	A	1	(1, 1)	1	0.447
18	1	2	PTD-DPC	3b_z | 3e_z | 5c_z	19.725	31	3c_z	7  9	A	0	(1, 0)	1	0.823
