P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
25	1	1	LTD-RMC	C V | J S	61.948	70	D  C	25_50_k	B	0	(2, 0)	1	0.720
25	1	1	LTD-RMC	C V | J S	62.668	71	D  C	1_50_R_k	B	1	(2, 1)	1	0.735
25	1	1	LTD-RMC	C V | J S	63.404	72	D  C	39_50_R_k	B	1	(2, 1)	1	0.568
25	1	1	LTD-RMC	C V | J S	63.972	73	D  C	1_50_k	B	0	(2, 0)	1	0.808
25	1	1	LTD-RMC	C V | J S	64.780	74	D  C	25_50_k	B	0	(2, 0)	1	0.752
25	1	1	LTD-RMC	C V | J S	65.532	75	D  C	39_50_k	B	0	(2, 0)	1	0.714
25	1	1	LTD-RMC	C V | J S	66.246	76	D  C	25_50_R_k	B	1	(2, 1)	1	0.806
25	1	1	LTD-RMC	C V | J S	67.052	77	D  C	25_50_k	A	0	(1, 0)	1	7.680
25	1	1	LTD-RMC	C V | J S	67.636	78	S  J	25_50_k	A	1	(1, 1)	1	0.769
25	1	1	LTD-RMC	C V | J S	68.405	79	J  S	25_50_k	B	0	(2, 0)	1	2.752
25	1	1	LTD-RMC	C V | J S	69.804	80	J  S	1_50_k	A	0	(1, 0)	0	2.085
25	1	1	LTD-RMC	C V | J S	70.491	81	C  V	1_50_k	A	1	(1, 1)	1	1.655
25	1	1	LTD-RMC	C V | J S	72.147	82	S  J	1_50_k	B	0	(2, 0)	1	3.409
25	1	1	LTD-RMC	C V | J S	73.213	83	S  J	1_50_R_k	A	1	(1, 1)	1	1.758
25	1	1	LTD-RMC	C V | J S	73.907	84	F  J	1_50_R_k	A	0	(1, 0)	1	0.569
25	1	1	LTD-RMC	C V | J S	74.477	85	V  C	1_50_R_k	A	1	(1, 1)	1	1.045
25	1	1	LTD-RMC	C V | J S	75.523	86	S  Q	1_50_R_k	B	1	(2, 1)	1	3.302
25	1	1	LTD-RMC	C V | J S	76.516	87	S  Q	13_50_R_k	A	0	(1, 0)	1	1.584
25	1	1	LTD-RMC	C V | J S	77.108	88	C  V	13_50_R_k	B	1	(2, 1)	1	1.505
25	1	1	LTD-RMC	C V | J S	78.021	89	C  V	39_50_k	A	0	(1, 0)	0	1.847
25	1	1	LTD-RMC	C V | J S	78.955	90	S  D	39_50_k	B	0	(2, 0)	1	4.845
25	1	1	LTD-RMC	C V | J S	82.867	91	S  D	13_50_k	B	0	(2, 0)	1	1.143
25	1	1	LTD-RMC	C V | J S	84.011	92	S  D	1_50_R_k	B	1	(2, 1)	1	0.744
25	1	1	LTD-RMC	C V | J S	84.756	93	S  D	13_50_R_k	B	1	(2, 1)	1	0.703
25	1	1	LTD-RMC	C V | J S	85.459	94	S  D	25_50_R_k	B	1	(2, 1)	1	0.711
25	1	1	LTD-RMC	C V | J S	86.171	95	S  D	1_50_R_k	B	1	(2, 1)	1	0.783
25	1	1	LTD-RMC	C V | J S	86.955	96	S  D	39_50_R_k	B	1	(2, 1)	1	0.751
25	1	1	LTD-RMC	C V | J S	87.707	97	S  D	1_50_k	B	0	(2, 0)	1	0.647
25	1	1	LTD-RMC	C V | J S	88.355	98	S  D	25_50_k	B	0	(2, 0)	1	0.984
25	1	1	LTD-RMC	C V | J S	89.340	99	S  D	1_50_k	A	0	(1, 0)	1	11.023
25	1	1	LTD-RMC	C V | J S	89.979	100	J  S	1_50_k	A	1	(1, 1)	1	0.719
25	1	1	LTD-RMC	C V | J S	90.699	101	C  V	1_50_k	A	1	(1, 1)	1	0.865
25	1	1	LTD-RMC	C V | J S	91.565	102	J  S	1_50_k	B	0	(2, 0)	1	2.767
25	1	1	LTD-RMC	C V | J S	92.107	103	J  S	13_50_R_k	B	1	(2, 1)	1	0.751
25	1	1	LTD-RMC	C V | J S	92.859	104	J  S	1_50_R_k	B	1	(2, 1)	1	2.119
25	1	1	LTD-RMC	C V | J S	94.979	105	J  S	25_50_k	A	1	(1, 1)	1	4.151
25	1	1	LTD-RMC	C V | J S	95.716	106	S  J	25_50_k	B	0	(2, 0)	1	1.607
25	1	1	LTD-RMC	C V | J S	96.587	107	S  J	39_50_k	B	0	(2, 0)	1	0.879
25	1	1	LTD-RMC	C V | J S	97.467	108	S  J	13_50_k	B	0	(2, 0)	1	0.583
25	1	1	LTD-RMC	C V | J S	98.051	109	S  J	25_50_R_k	B	1	(2, 1)	1	0.679
25	1	1	LTD-RMC	C V | J S	98.731	110	S  J	25_50_k	B	0	(2, 0)	1	1.103
25	1	1	LTD-RMC	C V | J S	99.835	111	S  J	1_50_R_k	A	1	(1, 1)	1	4.878
25	1	1	LTD-RMC	C V | J S	100.595	112	S  G	1_50_R_k	B	1	(2, 1)	1	2.071
25	1	1	LTD-RMC	C V | J S	101.907	113	S  G	39_50_R_k	B	1	(2, 1)	1	0.687
25	1	1	LTD-RMC	C V | J S	102.595	114	S  G	1_50_k	B	0	(2, 0)	1	0.687
25	1	1	LTD-RMC	C V | J S	103.283	115	S  G	13_50_R_k	A	0	(1, 0)	1	3.247
25	1	1	LTD-RMC	C V | J S	103.843	116	C  V	13_50_R_k	A	1	(1, 1)	1	0.703
25	1	1	LTD-RMC	C V | J S	104.547	117	S  J	13_50_R_k	A	1	(1, 1)	1	0.791
25	1	1	LTD-RMC	C V | J S	105.339	118	V  C	13_50_R_k	B	1	(2, 1)	1	2.855
25	1	1	LTD-RMC	C V | J S	106.139	119	V  C	39_50_k	B	0	(2, 0)	1	1.359
25	1	1	LTD-RMC	C V | J S	107.499	120	V  C	25_50_k	B	0	(2, 0)	1	0.695
25	1	1	LTD-RMC	C V | J S	108.195	121	V  C	39_50_R_k	B	1	(2, 1)	1	0.703
25	1	1	LTD-RMC	C V | J S	108.899	122	V  C	1_50_k	B	0	(2, 0)	1	0.703
25	1	1	LTD-RMC	C V | J S	109.603	123	V  C	13_50_k	B	0	(2, 0)	1	0.799
25	1	1	LTD-RMC	C V | J S	110.403	124	V  C	1_50_R_k	B	1	(2, 1)	1	0.783
25	1	1	LTD-RMC	C V | J S	111.187	125	V  C	25_50_R_k	A	1	(1, 1)	1	6.616
25	1	1	LTD-RMC	C V | J S	111.956	126	X  C	25_50_R_k	A	0	(1, 0)	1	0.694
25	1	1	LTD-RMC	C V | J S	112.651	127	T  J	25_50_R_k	A	0	(1, 0)	1	1.576
25	1	1	LTD-RMC	C V | J S	114.227	128	V  F	25_50_R_k	A	0	(1, 0)	1	2.208
25	1	1	LTD-RMC	C V | J S	116.435	129	J  S	25_50_R_k	A	1	(1, 1)	1	0.967
25	1	1	LTD-RMC	C V | J S	117.403	130	n/a	25_50_R_k	B	1	(2, 1)	1	7.231
25	1	1	LTD-RMC	C V | J S	118.419	131	n/a	39_50_k	B	0	(2, 0)	1	0.640
25	1	1	LTD-RMC	C V | J S	119.059	132	n/a	1_50_k	B	0	(2, 0)	1	0.840
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	0.000	0	3b_z	7  9	A	0	(1, 0)	1	1.023
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	1.023	1	6e_z	7  9	A	0	(1, 0)	1	0.543
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	1.567	2	5a_z	7  9	A	0	(1, 0)	0	0.848
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	2.415	3	4e_z	7  9	A	1	(1, 1)	1	0.822
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	3.238	4	6d_z	7  9	A	0	(1, 0)	1	0.880
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	4.119	5	5a_z	7  9	A	0	(1, 0)	0	1.343
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	5.462	6	6a_z	7  9	B	1	(2, 1)	1	7.111
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	7.111	7	6a_z	2  9	B	0	(2, 0)	1	0.727
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	7.838	8	6a_z	6  8	B	1	(2, 1)	1	0.631
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	8.470	9	6a_z	5  6	B	0	(2, 0)	1	0.647
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	9.118	10	6a_z	2  9	B	0	(2, 0)	1	0.871
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	9.990	11	6a_z	3  5	B	1	(2, 1)	1	0.638
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	10.630	12	6a_z	4  7	B	0	(2, 0)	1	0.519
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	11.150	13	6a_z	7  9	B	1	(2, 1)	1	0.999
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	12.150	14	6a_z	2  9	B	0	(2, 0)	1	0.711
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	12.862	15	6a_z	4  7	B	0	(2, 0)	1	0.927
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	13.793	16	6a_z	3  5	B	1	(2, 1)	1	0.740
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	14.534	17	6a_z	2  9	A	0	(1, 0)	0	10.415
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	15.878	18	4e_z	2  9	A	1	(1, 1)	1	0.614
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	16.494	19	4c_z_2	2  9	A	0	(1, 0)	1	0.801
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	17.296	20	4a_z	2  9	A	0	(1, 0)	1	0.790
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	18.086	21	4d_z	2  9	A	1	(1, 1)	0	0.607
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	18.694	22	5a_z	2  9	A	0	(1, 0)	0	1.207
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	19.902	23	6a_z	2  9	A	1	(1, 1)	1	1.047
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	20.950	24	6c_z	2  9	A	0	(1, 0)	1	0.695
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	21.646	25	3d_z	2  9	A	0	(1, 0)	1	0.879
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	22.526	26	4a_z	2  9	A	0	(1, 0)	1	0.983
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	23.510	27	4e_z	2  9	A	1	(1, 1)	1	0.711
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	24.222	28	6a_z	2  9	A	1	(1, 1)	1	1.224
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	25.447	29	3c_z	2  9	B	0	(2, 0)	1	11.991
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	26.526	30	3c_z	7  9	B	1	(2, 1)	1	0.751
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	27.278	31	3c_z	3  8	B	0	(2, 0)	1	0.599
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	27.878	32	3c_z	4  7	B	0	(2, 0)	1	0.967
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	28.846	33	3c_z	2  9	B	0	(2, 0)	1	1.119
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	29.966	34	3c_z	2  4	B	1	(2, 1)	1	0.663
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	30.630	35	3c_z	5  6	B	0	(2, 0)	1	1.023
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	31.654	36	3c_z	6  8	B	1	(2, 1)	1	0.583
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	32.238	37	3c_z	2  4	B	1	(2, 1)	1	0.807
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	33.046	38	3c_z	7  9	B	1	(2, 1)	1	0.783
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	33.830	39	3c_z	2  9	B	0	(2, 0)	1	0.655
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	34.486	40	3c_z	5  6	B	0	(2, 0)	1	0.991
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	35.478	41	3c_z	4  7	B	0	(2, 0)	1	1.055
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	36.534	42	3c_z	2  4	B	1	(2, 1)	1	1.575
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	38.110	43	3c_z	6  8	A	0	(1, 0)	1	14.118
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	39.566	44	4d_z	6  8	B	1	(2, 1)	1	2.215
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	40.326	45	4d_z	3  5	B	0	(2, 0)	0	1.191
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	41.518	46	4d_z	2  9	A	1	(1, 1)	0	4.463
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	44.030	47	4b_z	2  9	A	0	(1, 0)	1	0.831
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	44.862	48	3e_z	2  9	A	0	(1, 0)	1	0.887
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	45.750	49	5a_z	2  9	A	1	(1, 1)	1	1.197
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	46.950	50	3b_z	2  9	A	0	(1, 0)	1	0.791
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	47.742	51	3e_z	2  9	A	0	(1, 0)	1	0.879
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	48.622	52	6a_z	2  9	A	1	(1, 1)	1	0.751
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	49.374	53	4d_z	2  9	A	1	(1, 1)	0	1.431
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	50.838	54	4e_z	2  9	A	1	(1, 1)	1	0.840
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	51.678	55	3d_z	2  9	A	0	(1, 0)	1	0.624
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	52.302	56	6a_z	2  9	A	1	(1, 1)	1	0.824
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	53.126	57	5a_z	2  9	A	1	(1, 1)	1	1.119
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	54.246	58	6a_z	2  9	A	1	(1, 1)	1	1.039
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	55.286	59	4e_z	2  9	A	0	(1, 0)	0	0.728
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	56.014	60	6b_z	2  9	A	0	(1, 0)	1	1.240
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	57.254	61	5a_z	2  9	A	1	(1, 1)	1	0.919
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	58.174	62	6a_z	2  9	A	1	(1, 1)	1	0.663
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	58.838	63	5a_z	2  9	B	0	(2, 0)	1	19.415
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	60.934	64	5a_z	6  8	B	1	(2, 1)	1	0.648
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	61.582	65	5a_z	3  8	B	0	(2, 0)	1	1.296
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	62.878	66	5a_z	3  5	B	1	(2, 1)	1	0.720
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	63.598	67	5a_z	6  8	B	1	(2, 1)	1	0.848
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	64.446	68	5a_z	2  9	B	0	(2, 0)	1	1.408
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	65.854	69	5a_z	2  4	B	1	(2, 1)	1	0.791
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	66.646	70	5a_z	4  7	B	0	(2, 0)	1	0.944
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	67.590	71	5a_z	5  6	B	0	(2, 0)	1	1.303
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	68.894	72	5a_z	2  9	B	0	(2, 0)	1	0.743
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	69.638	73	5a_z	6  8	B	1	(2, 1)	1	0.688
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	70.326	74	5a_z	5  6	B	0	(2, 0)	1	0.824
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	71.150	75	5a_z	2  4	B	1	(2, 1)	1	0.648
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	71.798	76	5a_z	2  9	A	1	(1, 1)	1	14.000
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	72.838	77	4e_z	2  9	A	1	(1, 1)	1	0.711
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	73.549	78	4a_z	2  9	A	0	(1, 0)	1	0.608
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	74.158	79	6a_z	2  9	A	1	(1, 1)	1	0.919
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	75.077	80	6d_z	2  9	A	0	(1, 0)	1	0.823
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	75.902	81	3c_z	2  9	A	0	(1, 0)	1	0.815
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	76.717	82	5a_z	2  9	A	1	(1, 1)	1	0.750
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	77.469	83	6a_z	2  9	A	1	(1, 1)	1	0.991
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	78.461	84	6c_z	2  9	A	0	(1, 0)	1	0.583
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	79.045	85	4e_z	2  9	A	1	(1, 1)	1	0.725
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	79.773	86	3c_z	2  9	A	0	(1, 0)	1	0.631
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	80.405	87	6a_z	2  9	A	1	(1, 1)	1	1.057
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	81.463	88	3e_z	2  9	B	0	(2, 0)	1	11.710
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	83.509	89	3e_z	7  9	B	1	(2, 1)	1	0.991
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	84.501	90	3e_z	3  5	B	1	(2, 1)	1	0.631
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	85.133	91	3e_z	4  7	B	0	(2, 0)	1	1.015
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	86.149	92	3e_z	7  9	B	1	(2, 1)	1	0.567
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	86.717	93	3e_z	3  5	B	1	(2, 1)	1	0.775
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	87.493	94	3e_z	7  9	B	1	(2, 1)	1	0.678
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	88.173	95	3e_z	5  6	B	0	(2, 0)	1	0.687
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	88.861	96	3e_z	3  5	B	1	(2, 1)	1	0.807
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	89.669	97	3e_z	6  8	B	1	(2, 1)	1	0.905
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	90.575	98	3e_z	2  4	B	1	(2, 1)	1	0.613
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	91.189	99	3e_z	7  9	B	1	(2, 1)	1	0.967
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	92.157	100	3e_z	2  9	B	0	(2, 0)	1	0.711
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	92.869	101	3e_z	6  8	B	1	(2, 1)	1	0.855
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	93.725	102	3e_z	5  6	B	0	(2, 0)	1	2.119
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	95.845	103	3e_z	3  5	B	1	(2, 1)	1	0.711
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	96.557	104	3e_z	2  4	B	1	(2, 1)	1	0.679
25	1	2	PTD-DPC	4e_z | 5a_z | 6a_z	97.237	105	3e_z	7  9	B	1	(2, 1)	1	0.919
