P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
27	1	1	LTD-RMC	L V | P R	53.528	71	V  L	39_50_k	B	0	(2, 0)	1	0.541
27	1	1	LTD-RMC	L V | P R	54.072	72	V  L	13_50_R_k	B	1	(2, 1)	1	0.669
27	1	1	LTD-RMC	L V | P R	54.744	73	V  L	13_50_k	B	0	(2, 0)	1	1.061
27	1	1	LTD-RMC	L V | P R	55.808	74	V  L	25_50_k	A	1	(1, 1)	1	34.155
27	1	1	LTD-RMC	L V | P R	56.400	75	R  X	25_50_k	A	0	(1, 0)	1	1.109
27	1	1	LTD-RMC	L V | P R	57.512	76	R  Y	25_50_k	A	0	(1, 0)	1	0.676
27	1	1	LTD-RMC	L V | P R	58.192	77	L  V	25_50_k	A	1	(1, 1)	1	0.701
27	1	1	LTD-RMC	L V | P R	58.896	78	R  P	25_50_k	A	1	(1, 1)	1	0.612
27	1	1	LTD-RMC	L V | P R	59.512	79	P  R	25_50_k	A	0	(1, 0)	0	0.780
27	1	1	LTD-RMC	L V | P R	60.296	80	V  L	25_50_k	A	1	(1, 1)	1	0.989
27	1	1	LTD-RMC	L V | P R	61.288	81	L  V	25_50_k	A	1	(1, 1)	1	0.621
27	1	1	LTD-RMC	L V | P R	61.912	82	L  F	25_50_k	A	0	(1, 0)	1	0.593
27	1	1	LTD-RMC	L V | P R	62.512	83	R  Y	25_50_k	A	0	(1, 0)	1	0.612
27	1	1	LTD-RMC	L V | P R	63.128	84	P  R	25_50_k	A	1	(1, 1)	1	0.581
27	1	1	LTD-RMC	L V | P R	63.712	85	V  L	25_50_k	A	1	(1, 1)	1	0.842
27	1	1	LTD-RMC	L V | P R	64.561	86	R  P	25_50_k	A	1	(1, 1)	1	0.852
27	1	1	LTD-RMC	L V | P R	65.416	87	P  R	25_50_k	A	1	(1, 1)	1	0.798
27	1	1	LTD-RMC	L V | P R	66.217	88	P  X	25_50_k	A	0	(1, 0)	1	0.772
27	1	1	LTD-RMC	L V | P R	66.992	89	V  L	25_50_k	A	1	(1, 1)	1	0.596
27	1	1	LTD-RMC	L V | P R	67.592	90	L  V	25_50_k	A	1	(1, 1)	1	0.692
27	1	1	LTD-RMC	L V | P R	68.288	91	R  P	25_50_k	A	1	(1, 1)	1	0.693
27	1	1	LTD-RMC	L V | P R	68.984	92	V  L	25_50_k	A	1	(1, 1)	1	0.669
27	1	1	LTD-RMC	L V | P R	69.656	93	P  R	25_50_k	A	1	(1, 1)	1	0.757
27	1	1	LTD-RMC	L V | P R	70.416	94	M  V	25_50_k	A	1	(1, 1)	0	1.301
27	1	1	LTD-RMC	L V | P R	71.720	95	V  S	25_50_k	A	0	(1, 0)	1	1.053
27	1	1	LTD-RMC	L V | P R	72.776	96	T  V	25_50_k	A	0	(1, 0)	1	0.613
27	1	1	LTD-RMC	L V | P R	73.392	97	L  V	25_50_k	A	1	(1, 1)	1	0.677
27	1	1	LTD-RMC	L V | P R	74.072	98	P  S	25_50_k	A	0	(1, 0)	1	1.413
27	1	1	LTD-RMC	L V | P R	75.488	99	V  L	25_50_k	A	0	(1, 0)	0	0.519
27	1	1	LTD-RMC	L V | P R	76.010	100	R  D	25_50_k	A	0	(1, 0)	1	0.875
27	1	1	LTD-RMC	L V | P R	76.888	101	P  R	25_50_k	A	1	(1, 1)	1	0.945
27	1	1	LTD-RMC	L V | P R	77.840	102	R  B	25_50_k	A	0	(1, 0)	1	1.940
27	1	1	LTD-RMC	L V | P R	79.783	103	L  V	25_50_k	A	0	(1, 0)	0	0.797
27	1	1	LTD-RMC	L V | P R	80.583	104	R  P	25_50_k	A	1	(1, 1)	1	0.823
27	1	1	LTD-RMC	L V | P R	81.410	105	L  V	25_50_k	A	1	(1, 1)	1	0.554
27	1	1	LTD-RMC	L V | P R	81.967	106	V  L	25_50_k	A	1	(1, 1)	1	0.590
27	1	1	LTD-RMC	L V | P R	82.561	107	L  V	25_50_k	A	1	(1, 1)	1	0.538
27	1	1	LTD-RMC	L V | P R	83.103	108	P  K	25_50_k	A	0	(1, 0)	1	0.932
27	1	1	LTD-RMC	L V | P R	84.040	109	F  P	25_50_k	A	0	(1, 0)	1	0.652
27	1	1	LTD-RMC	L V | P R	84.695	110	R  T	25_50_k	A	1	(1, 1)	0	0.654
27	1	1	LTD-RMC	L V | P R	85.352	111	P  W	25_50_k	A	0	(1, 0)	1	1.459
27	1	1	LTD-RMC	L V | P R	86.815	112	R  P	25_50_k	A	1	(1, 1)	1	1.341
27	1	1	LTD-RMC	L V | P R	88.160	113	T  L	25_50_k	A	0	(1, 0)	1	0.764
27	1	1	LTD-RMC	L V | P R	88.927	114	V  L	25_50_k	A	1	(1, 1)	1	0.581
27	1	1	LTD-RMC	L V | P R	89.511	115	L  V	25_50_k	A	1	(1, 1)	1	0.764
27	1	1	LTD-RMC	L V | P R	90.279	116	P  R	25_50_k	A	1	(1, 1)	1	0.813
27	1	1	LTD-RMC	L V | P R	91.095	117	P  Y	25_50_k	A	1	(1, 1)	0	0.591
27	1	1	LTD-RMC	L V | P R	91.689	118	L  G	25_50_k	A	0	(1, 0)	1	1.131
27	1	1	LTD-RMC	L V | P R	92.823	119	H  L	25_50_k	A	0	(1, 0)	1	0.669
27	1	1	LTD-RMC	L V | P R	93.495	120	V  S	25_50_k	A	0	(1, 0)	1	0.653
27	1	1	LTD-RMC	L V | P R	94.151	121	R  P	25_50_k	A	1	(1, 1)	1	0.857
27	1	1	LTD-RMC	L V | P R	95.015	122	P  N	25_50_k	A	0	(1, 0)	1	0.641
27	1	1	LTD-RMC	L V | P R	95.663	123	V  L	25_50_k	A	1	(1, 1)	1	0.561
27	1	1	LTD-RMC	L V | P R	96.231	124	S  L	25_50_k	A	0	(1, 0)	1	0.980
27	1	1	LTD-RMC	L V | P R	97.215	125	L  V	25_50_k	A	1	(1, 1)	1	0.524
27	1	1	LTD-RMC	L V | P R	97.743	126	Y  L	25_50_k	A	0	(1, 0)	1	0.710
27	1	1	LTD-RMC	L V | P R	98.456	127	W  R	25_50_k	A	0	(1, 0)	1	0.916
27	1	1	LTD-RMC	L V | P R	99.375	128	V  L	25_50_k	A	0	(1, 0)	0	0.917
27	1	1	LTD-RMC	L V | P R	100.295	129	L  B	25_50_k	A	0	(1, 0)	1	0.901
27	1	1	LTD-RMC	L V | P R	101.199	130	R  P	25_50_k	A	1	(1, 1)	1	0.501
27	1	1	LTD-RMC	L V | P R	101.703	131	V  L	25_50_k	A	1	(1, 1)	1	0.533
27	1	1	LTD-RMC	L V | P R	102.239	132	P  R	25_50_k	A	1	(1, 1)	1	0.637
27	1	1	LTD-RMC	L V | P R	102.879	133	R  P	25_50_k	A	1	(1, 1)	1	0.572
27	1	1	LTD-RMC	L V | P R	103.455	134	V  L	25_50_k	A	1	(1, 1)	1	0.533
27	1	1	LTD-RMC	L V | P R	103.991	135	T  P	25_50_k	A	0	(1, 0)	1	0.645
27	1	1	LTD-RMC	L V | P R	104.639	136	X  L	25_50_k	A	0	(1, 0)	1	0.677
27	1	1	LTD-RMC	L V | P R	105.319	137	L  V	25_50_k	A	1	(1, 1)	1	0.773
27	1	1	LTD-RMC	L V | P R	106.095	138	R  P	25_50_k	A	1	(1, 1)	1	0.932
27	1	1	LTD-RMC	L V | P R	107.031	139	V  L	25_50_k	A	1	(1, 1)	1	0.741
27	1	1	LTD-RMC	L V | P R	107.775	140	L  J	25_50_k	A	0	(1, 0)	1	0.821
27	1	1	LTD-RMC	L V | P R	108.599	141	P  H	25_50_k	A	0	(1, 0)	1	0.517
27	1	1	LTD-RMC	L V | P R	109.119	142	L  V	25_50_k	A	1	(1, 1)	1	0.589
27	1	1	LTD-RMC	L V | P R	109.711	143	n/a	25_50_k	B	0	(2, 0)	1	55.104
27	1	1	LTD-RMC	L V | P R	110.919	144	n/a	1_50_k	B	0	(2, 0)	1	0.549
27	1	1	LTD-RMC	L V | P R	111.471	145	n/a	25_50_R_k	B	0	(2, 0)	0	0.447
27	1	1	LTD-RMC	L V | P R	111.921	146	n/a	25_50_k	B	0	(2, 0)	1	0.699
27	1	1	LTD-RMC	L V | P R	112.623	147	n/a	13_50_R_k	B	1	(2, 1)	1	0.477
27	1	1	LTD-RMC	L V | P R	113.103	148	n/a	1_50_R_k	B	1	(2, 1)	1	0.677
27	1	1	LTD-RMC	L V | P R	113.783	149	n/a	25_50_R_k	B	1	(2, 1)	1	0.613
27	1	1	LTD-RMC	L V | P R	114.399	150	n/a	13_50_k	B	0	(2, 0)	1	0.597
27	1	1	LTD-RMC	L V | P R	114.999	151	n/a	1_50_R_k	B	1	(2, 1)	1	0.541
27	1	1	LTD-RMC	L V | P R	115.543	152	n/a	39_50_k	B	0	(2, 0)	1	0.623
27	1	1	LTD-RMC	L V | P R	116.169	153	n/a	13_50_R_k	B	1	(2, 1)	1	0.739
27	1	1	LTD-RMC	L V | P R	116.911	154	n/a	13_50_k	B	0	(2, 0)	1	0.589
27	1	1	LTD-RMC	L V | P R	117.503	155	n/a	1_50_R_k	B	1	(2, 1)	1	0.557
27	1	1	LTD-RMC	L V | P R	118.063	156	n/a	13_50_R_k	B	1	(2, 1)	1	0.709
27	1	1	LTD-RMC	L V | P R	118.775	157	n/a	1_50_R_k	B	1	(2, 1)	1	0.637
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	0.000	0	4e_z	4  7	A	1	(1, 1)	1	2.642
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	2.642	1	3e_z	4  7	A	1	(1, 1)	1	1.481
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	4.130	2	6d_z	4  7	A	1	(1, 1)	1	4.309
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	8.442	3	4e_z	4  7	A	1	(1, 1)	1	1.341
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	9.786	4	4d_z	4  7	A	0	(1, 0)	1	0.676
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	10.466	5	3d_z	4  7	A	0	(1, 0)	1	0.613
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	11.082	6	4d_z	4  7	A	0	(1, 0)	1	0.509
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	11.594	7	6a_z	4  7	A	0	(1, 0)	1	0.581
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	12.178	8	4a_z	4  7	A	0	(1, 0)	1	1.693
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	13.874	9	3e_z	4  7	A	1	(1, 1)	1	0.549
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	14.426	10	4e_z	4  7	A	1	(1, 1)	1	1.341
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	15.770	11	3b_z	4  7	A	0	(1, 0)	1	0.940
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	16.714	12	3e_z	4  7	A	1	(1, 1)	1	0.837
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	17.554	13	4e_z	4  7	B	0	(2, 0)	1	20.265
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	20.266	14	4e_z	3  8	B	0	(2, 0)	1	0.893
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	21.162	15	4e_z	7  9	B	1	(2, 1)	1	0.789
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	21.954	16	4e_z	5  6	B	0	(2, 0)	1	0.629
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	22.586	17	4e_z	3  5	B	1	(2, 1)	1	0.677
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	23.266	18	4e_z	2  4	B	1	(2, 1)	1	0.556
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	23.826	19	4e_z	3  5	B	1	(2, 1)	1	0.757
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	24.586	20	4e_z	3  8	B	0	(2, 0)	1	0.725
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	25.314	21	4e_z	6  8	B	1	(2, 1)	1	0.665
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	25.986	22	4e_z	2  4	B	1	(2, 1)	1	0.765
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	26.754	23	4e_z	4  7	B	0	(2, 0)	1	0.786
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	27.546	24	4e_z	3  8	B	0	(2, 0)	1	0.744
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	28.297	25	4e_z	2  9	B	0	(2, 0)	1	1.012
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	29.314	26	4e_z	4  7	B	0	(2, 0)	1	0.860
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	30.178	27	4e_z	7  9	B	1	(2, 1)	1	0.763
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	30.945	28	4e_z	5  6	B	0	(2, 0)	1	0.860
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	31.809	29	4e_z	2  4	B	1	(2, 1)	1	0.756
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	32.569	30	4e_z	2  9	B	0	(2, 0)	1	0.858
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	33.434	31	4e_z	4  7	B	0	(2, 0)	1	1.064
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	34.505	32	4e_z	5  6	B	0	(2, 0)	1	0.652
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	35.161	33	4e_z	3  8	B	0	(2, 0)	1	0.648
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	35.817	34	4e_z	5  6	B	0	(2, 0)	1	1.028
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	36.849	35	4e_z	7  9	B	1	(2, 1)	1	0.588
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	37.441	36	4e_z	3  8	B	0	(2, 0)	1	0.844
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	38.289	37	4e_z	5  6	B	0	(2, 0)	1	0.780
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	39.073	38	4e_z	3  8	B	0	(2, 0)	1	1.237
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	40.314	39	4e_z	2  9	B	0	(2, 0)	1	1.155
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	41.473	40	4e_z	5  6	B	0	(2, 0)	1	1.012
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	42.489	41	4e_z	6  8	B	1	(2, 1)	1	0.697
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	43.194	42	4e_z	7  9	B	1	(2, 1)	1	0.635
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	43.833	43	4e_z	4  7	B	0	(2, 0)	1	0.885
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	44.721	44	4e_z	3  5	B	1	(2, 1)	1	0.569
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	45.297	45	4e_z	2  4	B	1	(2, 1)	1	0.617
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	45.921	46	4e_z	3  8	B	0	(2, 0)	1	0.644
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	46.569	47	4e_z	7  9	B	1	(2, 1)	1	0.549
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	47.121	48	4e_z	6  8	B	1	(2, 1)	1	0.773
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	47.897	49	4e_z	5  6	B	0	(2, 0)	1	0.725
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	48.625	50	4e_z	7  9	B	1	(2, 1)	1	0.820
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	49.449	51	4e_z	2  9	B	0	(2, 0)	1	0.588
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	50.041	52	4e_z	2  4	B	0	(2, 0)	0	1.052
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	51.097	53	4e_z	5  6	B	0	(2, 0)	1	1.062
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	52.162	54	4e_z	3  5	B	1	(2, 1)	1	0.662
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	52.828	55	4e_z	6  8	B	1	(2, 1)	1	0.500
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	53.331	56	4e_z	7  9	B	1	(2, 1)	1	0.539
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	53.873	57	4e_z	2  4	B	1	(2, 1)	1	0.724
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	54.601	58	4e_z	3  8	B	0	(2, 0)	1	0.933
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	55.537	59	4e_z	3  5	A	1	(1, 1)	1	39.008
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	56.569	60	6d_z	3  5	A	1	(1, 1)	1	1.448
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	58.025	61	3d_z	3  5	A	0	(1, 0)	1	0.741
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	58.769	62	4e_z	3  5	A	1	(1, 1)	1	0.692
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	59.465	63	6d_z	3  5	A	1	(1, 1)	1	1.309
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	60.777	64	4a_z	3  5	A	0	(1, 0)	1	0.837
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	61.617	65	6b_z	3  5	A	0	(1, 0)	1	0.597
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	62.217	66	4a_z	3  5	A	0	(1, 0)	1	0.645
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	62.865	67	3e_z	3  5	A	1	(1, 1)	1	0.589
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	63.457	68	4e_z	3  5	A	1	(1, 1)	1	0.813
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	64.273	69	3e_z	3  5	A	0	(1, 0)	0	0.593
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	64.873	70	4e_z	3  5	A	1	(1, 1)	1	1.687
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	66.563	71	6d_z	3  5	A	1	(1, 1)	1	0.723
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	67.289	72	6c_z	3  5	A	0	(1, 0)	1	1.725
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	69.017	73	3b_z	3  5	A	1	(1, 1)	0	0.692
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	69.713	74	3d_z	3  5	A	0	(1, 0)	1	0.637
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	70.353	75	3a_z	3  5	A	0	(1, 0)	1	1.525
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	71.881	76	3d_z	3  5	A	0	(1, 0)	1	0.589
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	72.473	77	3e_z	3  5	A	1	(1, 1)	1	0.749
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	73.225	78	4e_z	3  5	A	1	(1, 1)	1	0.692
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	73.920	79	6a_z	3  5	A	0	(1, 0)	1	0.700
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	74.624	80	6d_z	3  5	A	1	(1, 1)	1	0.665
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	75.296	81	3c_z	3  5	A	0	(1, 0)	1	1.836
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	77.136	82	4e_z	3  5	A	1	(1, 1)	1	0.637
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	77.777	83	3e_z	3  5	A	0	(1, 0)	0	0.604
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	78.385	84	5e_z	3  5	A	1	(1, 1)	0	0.764
27	1	2	PTD-DPC	3e_z | 4e_z | 6d_z	79.152	85	6d_z	3  5	A	1	(1, 1)	1	1.612
