P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
31	1	1	LTD-RMC	H N | J K	0.000	0	H  T	25_50_R_k	B	1	(2, 1)	1	3.251
31	1	1	LTD-RMC	H N | J K	3.251	1	H  T	1_50_k	A	0	(1, 0)	1	3.307
31	1	1	LTD-RMC	H N | J K	3.307	2	J  K	1_50_k	A	1	(1, 1)	1	1.327
31	1	1	LTD-RMC	H N | J K	4.635	3	M  J	1_50_k	B	0	(2, 0)	1	1.415
31	1	1	LTD-RMC	H N | J K	4.667	4	M  J	13_50_R_k	B	1	(2, 1)	1	1.151
31	1	1	LTD-RMC	H N | J K	5.819	5	M  J	39_50_R_k	A	0	(1, 0)	1	1.223
31	1	1	LTD-RMC	H N | J K	5.859	6	J  T	39_50_R_k	B	1	(2, 1)	1	1.687
31	1	1	LTD-RMC	H N | J K	7.507	7	J  T	13_50_R_k	A	0	(1, 0)	1	1.663
31	1	1	LTD-RMC	H N | J K	7.523	8	H  N	13_50_R_k	B	1	(2, 1)	1	2.471
31	1	1	LTD-RMC	H N | J K	9.979	9	H  N	25_50_R_k	A	1	(1, 1)	1	2.463
31	1	1	LTD-RMC	H N | J K	9.987	10	P  K	25_50_R_k	B	1	(2, 1)	1	2.527
31	1	1	LTD-RMC	H N | J K	12.507	11	P  K	39_50_R_k	A	0	(1, 0)	1	2.543
31	1	1	LTD-RMC	H N | J K	12.531	12	N  Q	39_50_R_k	B	1	(2, 1)	1	1.751
31	1	1	LTD-RMC	H N | J K	14.259	13	N  Q	25_50_R_k	A	0	(1, 0)	1	1.727
31	1	1	LTD-RMC	H N | J K	14.259	14	N  H	25_50_R_k	B	1	(2, 1)	1	1.400
31	1	1	LTD-RMC	H N | J K	15.660	15	N  H	13_50_k	A	1	(1, 1)	1	1.400
31	1	1	LTD-RMC	H N | J K	15.660	16	N  C	13_50_k	B	0	(2, 0)	1	1.839
31	1	1	LTD-RMC	H N | J K	17.499	17	N  C	25_50_k	A	0	(1, 0)	1	1.895
31	1	1	LTD-RMC	H N | J K	17.555	18	G  N	25_50_k	B	0	(2, 0)	1	2.680
31	1	1	LTD-RMC	H N | J K	20.180	19	G  N	13_50_R_k	A	0	(1, 0)	1	2.624
31	1	1	LTD-RMC	H N | J K	20.180	20	R  J	13_50_R_k	B	1	(2, 1)	1	1.599
31	1	1	LTD-RMC	H N | J K	21.779	21	R  J	39_50_k	A	0	(1, 0)	1	1.639
31	1	1	LTD-RMC	H N | J K	21.819	22	C  J	39_50_k	B	0	(2, 0)	1	2.919
31	1	1	LTD-RMC	H N | J K	24.699	23	C  J	13_50_k	A	0	(1, 0)	1	2.943
31	1	1	LTD-RMC	H N | J K	24.763	24	K  J	13_50_k	B	0	(2, 0)	1	2.215
31	1	1	LTD-RMC	H N | J K	26.915	25	K  J	39_50_R_k	A	1	(1, 1)	1	2.151
31	1	1	LTD-RMC	H N | J K	26.915	26	H  D	39_50_R_k	B	1	(2, 1)	1	3.663
31	1	1	LTD-RMC	H N | J K	30.579	27	H  D	1_50_k	A	0	(1, 0)	1	3.671
31	1	1	LTD-RMC	H N | J K	30.587	28	H  B	1_50_k	B	0	(2, 0)	1	2.407
31	1	1	LTD-RMC	H N | J K	32.987	29	H  B	39_50_k	A	0	(1, 0)	1	2.423
31	1	1	LTD-RMC	H N | J K	33.011	30	W  H	39_50_k	B	0	(2, 0)	1	2.991
31	1	1	LTD-RMC	H N | J K	35.979	31	W  H	1_50_R_k	A	0	(1, 0)	1	2.968
31	1	1	LTD-RMC	H N | J K	35.979	32	J  P	1_50_R_k	B	1	(2, 1)	1	1.895
31	1	1	LTD-RMC	H N | J K	37.875	33	J  P	13_50_k	A	0	(1, 0)	1	1.895
31	1	1	LTD-RMC	H N | J K	37.875	34	J  K	13_50_k	B	0	(2, 0)	1	1.279
31	1	1	LTD-RMC	H N | J K	39.155	35	J  K	25_50_k	A	1	(1, 1)	1	1.327
31	1	1	LTD-RMC	H N | J K	39.203	36	T  K	25_50_k	B	0	(2, 0)	1	3.328
31	1	1	LTD-RMC	H N | J K	42.483	37	T  K	25_50_R_k	A	0	(1, 0)	1	3.280
31	1	1	LTD-RMC	H N | J K	42.483	38	T  N	25_50_R_k	B	1	(2, 1)	1	1.336
31	1	1	LTD-RMC	H N | J K	43.819	39	T  N	1_50_k	A	0	(1, 0)	1	1.368
31	1	1	LTD-RMC	H N | J K	43.851	40	H  N	1_50_k	B	0	(2, 0)	1	2.208
31	1	1	LTD-RMC	H N | J K	46.027	41	H  N	1_50_R_k	A	1	(1, 1)	1	2.216
31	1	1	LTD-RMC	H N | J K	46.067	42	K  J	1_50_R_k	B	1	(2, 1)	1	1.832
31	1	1	LTD-RMC	H N | J K	47.859	43	K  J	25_50_k	A	1	(1, 1)	1	1.816
31	1	1	LTD-RMC	H N | J K	47.883	44	T  K	25_50_k	B	0	(2, 0)	1	3.608
31	1	1	LTD-RMC	H N | J K	51.467	45	T  K	39_50_k	A	0	(1, 0)	1	3.624
31	1	1	LTD-RMC	H N | J K	51.507	46	H  N	39_50_k	B	0	(2, 0)	1	1.936
31	1	1	LTD-RMC	H N | J K	53.403	47	H  N	25_50_R_k	A	1	(1, 1)	1	1.919
31	1	1	LTD-RMC	H N | J K	53.426	48	B  J	25_50_R_k	B	1	(2, 1)	1	1.639
31	1	1	LTD-RMC	H N | J K	55.042	49	B  J	1_50_k	A	0	(1, 0)	1	1.616
31	1	1	LTD-RMC	H N | J K	55.043	50	X  J	1_50_k	B	0	(2, 0)	1	1.375
31	1	1	LTD-RMC	H N | J K	56.418	51	X  J	39_50_R_k	A	0	(1, 0)	1	1.376
