P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
35	1	1	LTD-RMC	H M | R X	0.000	0	R  X	13_50_k	A	1	(1, 1)	1	2.854
35	1	1	LTD-RMC	H M | R X	2.854	1	X  Y	13_50_k	B	0	(2, 0)	1	3.488
35	1	1	LTD-RMC	H M | R X	3.488	2	X  Y	1_50_k	A	0	(1, 0)	1	2.063
35	1	1	LTD-RMC	H M | R X	4.918	3	F  M	1_50_k	B	0	(2, 0)	1	3.383
35	1	1	LTD-RMC	H M | R X	6.872	4	F  M	39_50_k	A	0	(1, 0)	1	3.343
35	1	1	LTD-RMC	H M | R X	8.262	5	K  R	39_50_k	A	0	(1, 0)	1	2.335
35	1	1	LTD-RMC	H M | R X	10.598	6	M  H	39_50_k	A	1	(1, 1)	1	0.898
35	1	1	LTD-RMC	H M | R X	11.497	7	X  R	39_50_k	A	1	(1, 1)	1	0.909
35	1	1	LTD-RMC	H M | R X	12.406	8	Q  X	39_50_k	B	0	(2, 0)	1	6.869
35	1	1	LTD-RMC	H M | R X	13.742	9	Q  X	13_50_k	B	0	(2, 0)	1	0.815
35	1	1	LTD-RMC	H M | R X	14.558	10	Q  X	1_50_k	B	0	(2, 0)	1	1.257
35	1	1	LTD-RMC	H M | R X	15.816	11	Q  X	25_50_R_k	B	1	(2, 1)	1	0.669
35	1	1	LTD-RMC	H M | R X	16.486	12	Q  X	1_50_R_k	B	1	(2, 1)	1	0.824
35	1	1	LTD-RMC	H M | R X	17.311	13	Q  X	25_50_R_k	B	1	(2, 1)	1	0.952
35	1	1	LTD-RMC	H M | R X	18.264	14	Q  X	1_50_R_k	B	1	(2, 1)	1	0.765
35	1	1	LTD-RMC	H M | R X	19.030	15	Q  X	25_50_R_k	B	1	(2, 1)	1	0.727
35	1	1	LTD-RMC	H M | R X	19.758	16	Q  X	13_50_k	A	0	(1, 0)	1	8.735
35	1	1	LTD-RMC	H M | R X	21.142	17	V  X	13_50_k	A	0	(1, 0)	1	1.024
35	1	1	LTD-RMC	H M | R X	22.167	18	M  H	13_50_k	A	1	(1, 1)	1	0.854
35	1	1	LTD-RMC	H M | R X	23.022	19	H  M	13_50_k	A	1	(1, 1)	1	1.071
35	1	1	LTD-RMC	H M | R X	24.094	20	B  R	13_50_k	A	0	(1, 0)	1	1.031
35	1	1	LTD-RMC	H M | R X	25.126	21	R  X	13_50_k	A	1	(1, 1)	1	1.231
35	1	1	LTD-RMC	H M | R X	26.358	22	G  M	13_50_k	B	0	(2, 0)	1	7.920
35	1	1	LTD-RMC	H M | R X	27.679	23	G  M	1_50_k	B	0	(2, 0)	1	1.734
