P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
33	1	1	LTD-RMC	D K | G X	20.191	24	X  G	25_50_k	A	1	(1, 1)	1	0.662
33	1	1	LTD-RMC	D K | G X	20.855	25	G  X	25_50_k	A	1	(1, 1)	1	0.477
33	1	1	LTD-RMC	D K | G X	21.335	26	V  G	25_50_k	A	0	(1, 0)	1	0.781
33	1	1	LTD-RMC	D K | G X	22.119	27	X  G	25_50_k	A	1	(1, 1)	1	0.497
33	1	1	LTD-RMC	D K | G X	22.623	28	K  C	25_50_k	A	0	(1, 0)	1	0.953
33	1	1	LTD-RMC	D K | G X	23.583	29	K  J	25_50_k	A	0	(1, 0)	1	0.884
33	1	1	LTD-RMC	D K | G X	24.471	30	G  X	25_50_k	A	1	(1, 1)	1	0.533
33	1	1	LTD-RMC	D K | G X	25.007	31	G  M	25_50_k	A	0	(1, 0)	1	0.821
33	1	1	LTD-RMC	D K | G X	25.831	32	X  R	25_50_k	A	0	(1, 0)	1	0.645
33	1	1	LTD-RMC	D K | G X	26.479	33	K  D	25_50_k	A	1	(1, 1)	1	0.941
33	1	1	LTD-RMC	D K | G X	27.423	34	G  Q	25_50_k	A	0	(1, 0)	1	1.245
33	1	1	LTD-RMC	D K | G X	28.671	35	D  K	25_50_k	A	1	(1, 1)	1	0.793
33	1	1	LTD-RMC	D K | G X	29.471	36	K  M	25_50_k	A	0	(1, 0)	1	0.597
33	1	1	LTD-RMC	D K | G X	30.071	37	K  D	25_50_k	A	1	(1, 1)	1	0.733
33	1	1	LTD-RMC	D K | G X	30.807	38	X  G	25_50_k	A	1	(1, 1)	1	1.109
33	1	1	LTD-RMC	D K | G X	31.919	39	K  D	25_50_k	A	1	(1, 1)	1	0.701
33	1	1	LTD-RMC	D K | G X	32.623	40	G  N	25_50_k	A	0	(1, 0)	1	0.581
33	1	1	LTD-RMC	D K | G X	33.207	41	X  G	25_50_k	A	1	(1, 1)	1	0.539
33	1	1	LTD-RMC	D K | G X	33.752	42	R  D	25_50_k	A	0	(1, 0)	1	0.564
33	1	1	LTD-RMC	D K | G X	34.319	43	X  T	25_50_k	A	0	(1, 0)	1	0.709
33	1	1	LTD-RMC	D K | G X	35.031	44	K  D	25_50_k	A	1	(1, 1)	1	0.573
33	1	1	LTD-RMC	D K | G X	35.607	45	D  K	25_50_k	A	1	(1, 1)	1	0.535
33	1	1	LTD-RMC	D K | G X	36.145	46	G  X	25_50_k	A	1	(1, 1)	1	0.674
33	1	1	LTD-RMC	D K | G X	36.823	47	K  D	25_50_k	A	1	(1, 1)	1	0.581
33	1	1	LTD-RMC	D K | G X	37.407	48	D  N	25_50_k	A	0	(1, 0)	1	0.757
33	1	1	LTD-RMC	D K | G X	38.167	49	D  K	25_50_k	A	1	(1, 1)	1	0.765
33	1	1	LTD-RMC	D K | G X	38.935	50	X  G	25_50_k	A	1	(1, 1)	1	0.741
33	1	1	LTD-RMC	D K | G X	39.679	51	M  D	25_50_k	A	0	(1, 0)	1	1.173
33	1	1	LTD-RMC	D K | G X	40.855	52	G  X	25_50_k	A	1	(1, 1)	1	0.509
33	1	1	LTD-RMC	D K | G X	41.367	53	X  G	25_50_k	A	1	(1, 1)	1	0.565
33	1	1	LTD-RMC	D K | G X	41.935	54	K  D	25_50_k	A	1	(1, 1)	1	0.709
33	1	1	LTD-RMC	D K | G X	42.647	55	K  L	25_50_k	A	0	(1, 0)	1	0.645
33	1	1	LTD-RMC	D K | G X	43.295	56	G  X	25_50_k	A	1	(1, 1)	1	0.534
33	1	1	LTD-RMC	D K | G X	43.832	57	K  W	25_50_k	A	0	(1, 0)	1	0.572
33	1	1	LTD-RMC	D K | G X	44.407	58	K  T	25_50_k	A	0	(1, 0)	1	0.676
33	1	1	LTD-RMC	D K | G X	45.087	59	D  K	25_50_k	A	1	(1, 1)	1	0.541
33	1	1	LTD-RMC	D K | G X	45.631	60	X  G	25_50_k	A	1	(1, 1)	1	0.596
33	1	1	LTD-RMC	D K | G X	46.231	61	X  P	25_50_k	A	0	(1, 0)	1	1.094
33	1	1	LTD-RMC	D K | G X	47.327	62	G  X	25_50_k	A	1	(1, 1)	1	0.534
33	1	1	LTD-RMC	D K | G X	47.864	63	n/a	25_50_k	B	0	(2, 0)	1	50.389
33	1	1	LTD-RMC	D K | G X	50.390	64	n/a	39_50_k	B	0	(2, 0)	1	0.788
33	1	1	LTD-RMC	D K | G X	51.182	65	n/a	39_50_R_k	B	1	(2, 1)	1	0.692
33	1	1	LTD-RMC	D K | G X	51.878	66	n/a	25_50_k	B	0	(2, 0)	1	0.956
33	1	1	LTD-RMC	D K | G X	52.838	67	n/a	13_50_k	B	0	(2, 0)	1	1.268
33	1	1	LTD-RMC	D K | G X	54.110	68	n/a	39_50_k	B	0	(2, 0)	1	0.734
33	1	1	LTD-RMC	D K | G X	54.847	69	n/a	13_50_R_k	B	1	(2, 1)	1	1.067
33	1	1	LTD-RMC	D K | G X	55.918	70	n/a	1_50_R_k	B	1	(2, 1)	1	0.677
33	1	1	LTD-RMC	D K | G X	56.598	71	n/a	1_50_k	B	0	(2, 0)	1	0.741
33	1	1	LTD-RMC	D K | G X	57.342	72	n/a	25_50_R_k	B	1	(2, 1)	1	0.821
33	1	1	LTD-RMC	D K | G X	58.166	73	n/a	1_50_R_k	B	1	(2, 1)	1	1.117
33	1	1	LTD-RMC	D K | G X	59.286	74	n/a	39_50_R_k	B	1	(2, 1)	1	0.708
33	1	1	LTD-RMC	D K | G X	59.998	75	n/a	13_50_R_k	B	1	(2, 1)	1	1.012
33	1	1	LTD-RMC	D K | G X	61.014	76	n/a	13_50_k	B	0	(2, 0)	1	1.005
33	1	1	LTD-RMC	D K | G X	62.022	77	n/a	39_50_k	B	0	(2, 0)	1	0.821
33	1	1	LTD-RMC	D K | G X	62.846	78	n/a	13_50_k	B	0	(2, 0)	1	0.940
33	1	1	LTD-RMC	D K | G X	63.790	79	n/a	39_50_k	B	0	(2, 0)	1	1.065
33	1	1	LTD-RMC	D K | G X	64.862	80	n/a	1_50_R_k	B	1	(2, 1)	1	0.533
33	1	1	LTD-RMC	D K | G X	65.398	81	n/a	39_50_R_k	B	1	(2, 1)	1	0.613
33	1	1	LTD-RMC	D K | G X	66.014	82	n/a	25_50_k	B	0	(2, 0)	1	0.640
33	1	1	LTD-RMC	D K | G X	66.657	83	n/a	25_50_R_k	B	1	(2, 1)	1	0.698
33	1	1	LTD-RMC	D K | G X	67.358	84	n/a	39_50_k	B	0	(2, 0)	1	0.717
33	1	1	LTD-RMC	D K | G X	68.078	85	n/a	1_50_R_k	B	1	(2, 1)	1	0.592
33	1	1	LTD-RMC	D K | G X	68.673	86	n/a	13_50_R_k	B	1	(2, 1)	1	0.690
33	1	1	LTD-RMC	D K | G X	69.366	87	n/a	39_50_R_k	B	1	(2, 1)	1	0.598
33	1	1	LTD-RMC	D K | G X	69.968	88	n/a	1_50_k	B	0	(2, 0)	1	0.691
33	1	1	LTD-RMC	D K | G X	70.662	89	n/a	13_50_k	B	0	(2, 0)	1	0.805
33	1	1	LTD-RMC	D K | G X	71.470	90	n/a	1_50_R_k	B	1	(2, 1)	1	0.557
33	1	1	LTD-RMC	D K | G X	72.030	91	n/a	39_50_k	B	0	(2, 0)	1	0.725
33	1	1	LTD-RMC	D K | G X	72.758	92	n/a	13_50_R_k	B	1	(2, 1)	1	0.676
33	1	1	LTD-RMC	D K | G X	73.438	93	n/a	1_50_R_k	B	1	(2, 1)	1	0.709
33	1	1	LTD-RMC	D K | G X	74.150	94	n/a	13_50_k	B	0	(2, 0)	1	1.589
33	1	1	LTD-RMC	D K | G X	75.742	95	n/a	25_50_k	B	0	(2, 0)	1	0.717
33	1	1	LTD-RMC	D K | G X	76.462	96	n/a	39_50_R_k	B	1	(2, 1)	1	0.621
33	1	1	LTD-RMC	D K | G X	77.086	97	n/a	1_50_k	B	0	(2, 0)	1	0.613
33	1	1	LTD-RMC	D K | G X	77.702	98	n/a	13_50_R_k	B	1	(2, 1)	1	0.837
33	1	1	LTD-RMC	D K | G X	78.542	99	n/a	39_50_k	B	0	(2, 0)	1	0.573
33	1	1	LTD-RMC	D K | G X	79.118	100	n/a	13_50_k	B	1	(2, 1)	0	0.549
33	1	1	LTD-RMC	D K | G X	79.670	101	n/a	39_50_R_k	B	1	(2, 1)	1	1.020
33	1	1	LTD-RMC	D K | G X	80.694	102	n/a	13_50_R_k	B	0	(2, 0)	0	0.845
33	1	1	LTD-RMC	D K | G X	81.542	103	n/a	1_50_R_k	B	1	(2, 1)	1	1.121
33	1	1	LTD-RMC	D K | G X	82.670	104	n/a	39_50_k	B	0	(2, 0)	1	0.685
33	1	1	LTD-RMC	D K | G X	83.358	105	n/a	13_50_R_k	B	1	(2, 1)	1	0.773
33	1	1	LTD-RMC	D K | G X	84.134	106	n/a	1_50_R_k	B	1	(2, 1)	1	0.930
33	1	1	LTD-RMC	D K | G X	85.070	107	n/a	13_50_R_k	B	1	(2, 1)	1	0.746
33	1	1	LTD-RMC	D K | G X	85.822	108	n/a	25_50_k	B	0	(2, 0)	1	0.645
33	1	1	LTD-RMC	D K | G X	86.470	109	n/a	13_50_k	B	0	(2, 0)	1	0.789
33	1	1	LTD-RMC	D K | G X	87.262	110	n/a	39_50_R_k	B	1	(2, 1)	1	0.589
33	1	1	LTD-RMC	D K | G X	87.854	111	n/a	25_50_R_k	B	1	(2, 1)	1	0.692
33	1	1	LTD-RMC	D K | G X	88.549	112	n/a	25_50_k	B	0	(2, 0)	1	0.797
33	1	1	LTD-RMC	D K | G X	89.350	113	n/a	39_50_R_k	B	1	(2, 1)	1	0.605
33	1	1	LTD-RMC	D K | G X	89.957	114	n/a	39_50_k	B	0	(2, 0)	1	0.550
33	1	1	LTD-RMC	D K | G X	90.511	115	n/a	13_50_R_k	B	1	(2, 1)	1	0.779
33	1	1	LTD-RMC	D K | G X	91.294	116	n/a	1_50_k	B	0	(2, 0)	1	0.709
33	1	1	LTD-RMC	D K | G X	92.006	117	n/a	25_50_k	B	0	(2, 0)	1	0.741
33	1	1	LTD-RMC	D K | G X	92.750	118	n/a	1_50_k	B	0	(2, 0)	1	0.789
33	1	1	LTD-RMC	D K | G X	93.541	119	n/a	39_50_R_k	B	1	(2, 1)	1	0.620
33	1	1	LTD-RMC	D K | G X	94.166	120	n/a	13_50_R_k	B	1	(2, 1)	1	0.780
33	1	1	LTD-RMC	D K | G X	94.949	121	n/a	39_50_k	B	0	(2, 0)	1	0.589
33	1	1	LTD-RMC	D K | G X	95.541	122	n/a	1_50_k	B	0	(2, 0)	1	0.668
33	1	1	LTD-RMC	D K | G X	96.213	123	n/a	39_50_R_k	B	1	(2, 1)	1	1.177
33	1	1	LTD-RMC	D K | G X	97.397	124	n/a	13_50_R_k	B	1	(2, 1)	1	0.517
33	1	1	LTD-RMC	D K | G X	97.917	125	n/a	25_50_R_k	B	1	(2, 1)	1	0.756
33	1	1	LTD-RMC	D K | G X	98.677	126	n/a	39_50_k	B	0	(2, 0)	1	0.759
33	1	1	LTD-RMC	D K | G X	99.439	127	n/a	1_50_k	B	0	(2, 0)	1	0.883
33	1	1	LTD-RMC	D K | G X	100.326	128	n/a	1_50_R_k	B	1	(2, 1)	1	0.717
33	1	1	LTD-RMC	D K | G X	101.045	129	n/a	39_50_k	B	0	(2, 0)	1	0.877
33	1	1	LTD-RMC	D K | G X	101.926	130	n/a	13_50_R_k	B	1	(2, 1)	1	0.684
33	1	1	LTD-RMC	D K | G X	102.613	131	n/a	13_50_k	B	0	(2, 0)	1	0.549
33	1	1	LTD-RMC	D K | G X	103.165	132	n/a	1_50_R_k	B	1	(2, 1)	1	0.532
33	1	1	LTD-RMC	D K | G X	103.701	133	n/a	13_50_R_k	B	1	(2, 1)	1	0.686
33	1	1	LTD-RMC	D K | G X	104.390	134	n/a	25_50_k	B	0	(2, 0)	1	0.636
33	1	1	LTD-RMC	D K | G X	105.029	135	n/a	25_50_R_k	B	1	(2, 1)	1	0.485
33	1	1	LTD-RMC	D K | G X	105.517	136	n/a	1_50_R_k	B	1	(2, 1)	1	0.821
33	1	1	LTD-RMC	D K | G X	106.341	137	n/a	39_50_R_k	B	1	(2, 1)	1	0.638
33	1	1	LTD-RMC	D K | G X	106.982	138	n/a	1_50_k	B	0	(2, 0)	1	0.662
33	1	1	LTD-RMC	D K | G X	107.647	139	n/a	25_50_R_k	B	1	(2, 1)	1	0.610
33	1	1	LTD-RMC	D K | G X	108.261	140	n/a	25_50_k	B	0	(2, 0)	1	0.780
33	1	1	LTD-RMC	D K | G X	109.045	141	n/a	39_50_k	B	0	(2, 0)	1	0.733
33	1	1	LTD-RMC	D K | G X	109.781	142	n/a	25_50_k	B	0	(2, 0)	1	0.589
33	1	1	LTD-RMC	D K | G X	110.373	143	n/a	13_50_k	B	0	(2, 0)	1	0.621
33	1	1	LTD-RMC	D K | G X	110.997	144	n/a	39_50_R_k	B	1	(2, 1)	1	0.693
33	1	1	LTD-RMC	D K | G X	111.693	145	n/a	39_50_k	B	0	(2, 0)	1	0.629
33	1	1	LTD-RMC	D K | G X	112.325	146	n/a	13_50_k	B	0	(2, 0)	1	0.641
33	1	1	LTD-RMC	D K | G X	112.973	147	n/a	1_50_R_k	B	1	(2, 1)	1	0.593
33	1	1	LTD-RMC	D K | G X	113.573	148	n/a	39_50_k	B	0	(2, 0)	1	0.701
33	1	1	LTD-RMC	D K | G X	114.277	149	n/a	25_50_R_k	B	1	(2, 1)	1	0.781
33	1	1	LTD-RMC	D K | G X	115.061	150	n/a	1_50_R_k	B	1	(2, 1)	1	0.793
33	1	1	LTD-RMC	D K | G X	115.861	151	n/a	25_50_k	B	0	(2, 0)	1	0.717
33	1	1	LTD-RMC	D K | G X	116.581	152	n/a	25_50_R_k	B	1	(2, 1)	1	0.717
33	1	1	LTD-RMC	D K | G X	117.301	153	n/a	13_50_k	B	0	(2, 0)	1	0.653
33	1	1	LTD-RMC	D K | G X	117.957	154	n/a	25_50_k	B	0	(2, 0)	1	0.813
33	1	1	LTD-RMC	D K | G X	118.773	155	n/a	1_50_R_k	B	1	(2, 1)	1	0.725
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	0.000	0	5a_z	5  6	A	0	(1, 0)	1	1.007
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	1.007	1	3c_z	5  6	A	0	(1, 0)	1	0.915
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	1.926	2	5e_z	5  6	A	0	(1, 0)	1	1.661
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	3.590	3	4e_z	5  6	A	1	(1, 1)	1	0.717
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	4.310	4	6b_z	5  6	A	0	(1, 0)	1	0.877
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	5.190	5	6d_z	5  6	A	0	(1, 0)	1	1.157
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	6.350	6	3d_z	5  6	A	1	(1, 1)	1	0.736
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	7.093	7	4e_z	5  6	A	1	(1, 1)	1	0.813
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	7.910	8	4b_z	5  6	A	0	(1, 0)	1	0.844
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	8.757	9	3d_z	5  6	A	1	(1, 1)	1	0.653
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	9.414	10	3a_z	5  6	A	0	(1, 0)	1	1.858
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	11.277	11	6a_z	5  6	A	1	(1, 1)	1	0.684
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	11.965	12	5e_z	5  6	A	0	(1, 0)	1	0.699
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	12.671	13	4e_z	5  6	A	1	(1, 1)	1	0.667
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	13.341	14	5c_z	5  6	A	0	(1, 0)	1	1.460
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	14.805	15	4a_z	5  6	A	0	(1, 0)	1	1.020
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	15.829	16	5c_z	5  6	A	0	(1, 0)	1	0.987
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	16.821	17	6a_z	5  6	A	1	(1, 1)	1	0.717
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	17.541	18	6e_z	5  6	A	0	(1, 0)	1	0.836
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	18.381	19	3a_z	5  6	A	1	(1, 1)	0	0.756
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	19.141	20	5e_z	5  6	A	0	(1, 0)	1	2.076
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	21.221	21	3d_z	5  6	A	1	(1, 1)	1	0.884
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	22.109	22	6b_z	5  6	A	0	(1, 0)	1	0.716
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	22.829	23	3b_z	5  6	A	0	(1, 0)	1	0.740
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	23.573	24	4e_z	5  6	A	1	(1, 1)	1	0.781
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	24.357	25	6b_z	5  6	A	0	(1, 0)	1	0.780
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	25.141	26	3a_z	5  6	A	0	(1, 0)	1	1.213
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	26.357	27	5a_z	5  6	A	0	(1, 0)	1	0.585
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	26.949	28	6a_z	5  6	A	1	(1, 1)	1	0.717
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	27.669	29	4e_z	5  6	A	1	(1, 1)	1	2.069
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	29.741	30	6a_z	5  6	A	1	(1, 1)	1	2.036
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	31.781	31	3d_z	5  6	A	1	(1, 1)	1	0.701
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	32.485	32	6d_z	5  6	A	0	(1, 0)	1	0.661
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	33.149	33	4a_z	5  6	A	0	(1, 0)	1	0.805
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	33.957	34	3e_z	5  6	A	0	(1, 0)	1	0.932
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	34.893	35	4d_z	5  6	A	0	(1, 0)	1	0.781
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	35.677	36	6e_z	5  6	A	0	(1, 0)	1	2.189
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	37.869	37	4e_z	5  6	A	1	(1, 1)	1	1.785
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	39.661	38	6a_z	5  6	A	1	(1, 1)	1	4.213
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	43.877	39	3d_z	5  6	A	1	(1, 1)	1	0.853
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	44.733	40	n/a	5  6	B	0	(2, 0)	1	47.556
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	47.557	41	n/a	2  9	B	0	(2, 0)	1	0.932
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	48.493	42	n/a	5  6	B	0	(2, 0)	1	0.885
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	49.381	43	n/a	3  5	B	1	(2, 1)	1	0.997
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	50.381	44	n/a	4  7	B	0	(2, 0)	1	2.416
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	52.804	45	n/a	6  8	B	1	(2, 1)	1	2.598
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	55.406	46	n/a	7  9	B	0	(2, 0)	0	0.789
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	56.198	47	n/a	2  9	B	0	(2, 0)	1	1.090
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	57.292	48	n/a	3  8	B	0	(2, 0)	1	1.121
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	58.420	49	n/a	3  5	B	1	(2, 1)	1	0.727
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	59.151	50	n/a	6  8	B	1	(2, 1)	1	0.834
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	59.988	51	n/a	2  4	B	1	(2, 1)	1	0.661
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	60.652	52	n/a	6  8	B	1	(2, 1)	1	0.693
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	61.348	53	n/a	3  5	B	1	(2, 1)	1	1.388
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	62.740	54	n/a	2  9	B	0	(2, 0)	1	1.052
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	63.796	55	n/a	4  7	B	0	(2, 0)	1	2.460
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	66.260	56	n/a	5  6	B	0	(2, 0)	1	1.196
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	67.460	57	n/a	2  9	B	0	(2, 0)	1	0.772
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	68.236	58	n/a	3  8	B	0	(2, 0)	1	1.118
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	69.357	59	n/a	7  9	B	1	(2, 1)	1	1.500
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	70.860	60	n/a	5  6	B	0	(2, 0)	1	1.302
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	72.166	61	n/a	6  8	B	1	(2, 1)	1	1.251
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	73.420	62	n/a	3  8	B	0	(2, 0)	1	0.877
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	74.300	63	n/a	2  9	B	0	(2, 0)	1	0.845
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	75.148	64	n/a	7  9	B	1	(2, 1)	1	3.909
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	79.060	65	n/a	2  4	B	1	(2, 1)	1	1.069
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	80.132	66	n/a	4  7	B	0	(2, 0)	1	0.901
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	81.036	67	n/a	6  8	B	1	(2, 1)	1	0.833
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	81.876	68	n/a	7  9	B	1	(2, 1)	1	1.205
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	83.084	69	n/a	2  4	B	1	(2, 1)	1	1.373
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	84.460	70	n/a	6  8	B	1	(2, 1)	1	0.981
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	85.444	71	n/a	2  9	B	1	(2, 1)	0	1.461
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	86.908	72	n/a	7  9	B	1	(2, 1)	1	3.893
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	90.804	73	n/a	6  8	B	1	(2, 1)	1	1.308
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	92.116	74	n/a	3  5	B	1	(2, 1)	1	0.949
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	93.068	75	n/a	3  8	B	0	(2, 0)	1	0.966
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	94.037	76	n/a	4  7	B	0	(2, 0)	1	1.684
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	95.724	77	n/a	2  9	B	0	(2, 0)	1	0.956
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	96.683	78	n/a	5  6	B	0	(2, 0)	1	1.107
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	97.795	79	n/a	3  8	B	1	(2, 1)	0	2.537
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	100.339	80	n/a	2  4	B	1	(2, 1)	1	1.588
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	101.931	81	n/a	4  7	B	0	(2, 0)	1	2.060
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	103.995	82	n/a	7  9	B	1	(2, 1)	1	1.572
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	105.571	83	n/a	6  8	B	1	(2, 1)	1	0.804
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	106.379	84	n/a	3  5	B	1	(2, 1)	1	1.030
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	107.413	85	n/a	2  4	B	1	(2, 1)	1	0.769
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	108.187	86	n/a	2  9	B	0	(2, 0)	1	0.861
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	109.052	87	n/a	3  8	B	0	(2, 0)	1	1.035
33	1	2	PTD-DPC	3d_z | 4e_z | 6a_z	110.091	88	n/a	3  5	B	1	(2, 1)	1	0.760
