P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
19	1	1	LTD-RMC	C G | T X	0.000	0	M  G	13_50_k	A	0	(1, 0)	1	0.725
19	1	1	LTD-RMC	C G | T X	0.725	1	T  X	13_50_k	A	0	(1, 0)	0	0.632
19	1	1	LTD-RMC	C G | T X	1.357	2	G  R	13_50_k	A	0	(1, 0)	1	0.912
19	1	1	LTD-RMC	C G | T X	2.269	3	X  T	13_50_k	A	1	(1, 1)	1	0.755
19	1	1	LTD-RMC	C G | T X	3.024	4	G  C	13_50_k	A	1	(1, 1)	1	0.684
19	1	1	LTD-RMC	C G | T X	3.709	5	C  B	13_50_k	A	0	(1, 0)	1	0.760
19	1	1	LTD-RMC	C G | T X	4.469	6	C  G	13_50_k	A	1	(1, 1)	1	0.528
19	1	1	LTD-RMC	C G | T X	4.997	7	C  M	13_50_k	A	0	(1, 0)	1	0.496
19	1	1	LTD-RMC	C G | T X	5.493	8	X  T	13_50_k	A	1	(1, 1)	1	0.552
19	1	1	LTD-RMC	C G | T X	6.045	9	H  T	13_50_k	A	0	(1, 0)	1	0.559
19	1	1	LTD-RMC	C G | T X	6.605	10	C  S	13_50_k	A	0	(1, 0)	1	0.600
19	1	1	LTD-RMC	C G | T X	7.205	11	R  G	13_50_k	A	0	(1, 0)	1	0.536
19	1	1	LTD-RMC	C G | T X	7.741	12	C  G	13_50_k	A	1	(1, 1)	1	0.520
19	1	1	LTD-RMC	C G | T X	8.261	13	W  C	13_50_k	A	0	(1, 0)	1	0.456
19	1	1	LTD-RMC	C G | T X	8.717	14	X  T	13_50_k	A	1	(1, 1)	1	0.736
19	1	1	LTD-RMC	C G | T X	9.453	15	T  R	13_50_k	A	1	(1, 1)	0	0.552
19	1	1	LTD-RMC	C G | T X	10.005	16	G  C	13_50_k	A	1	(1, 1)	1	0.904
19	1	1	LTD-RMC	C G | T X	10.909	17	C  G	13_50_k	A	1	(1, 1)	1	0.697
19	1	1	LTD-RMC	C G | T X	11.606	18	X  T	13_50_k	A	1	(1, 1)	1	0.438
19	1	1	LTD-RMC	C G | T X	12.045	19	H  T	13_50_k	A	0	(1, 0)	1	0.497
19	1	1	LTD-RMC	C G | T X	12.542	20	X  R	13_50_k	A	0	(1, 0)	1	0.575
19	1	1	LTD-RMC	C G | T X	13.118	21	G  C	13_50_k	A	1	(1, 1)	1	0.589
19	1	1	LTD-RMC	C G | T X	13.708	22	T  X	13_50_k	A	1	(1, 1)	1	0.656
19	1	1	LTD-RMC	C G | T X	14.365	23	C  G	13_50_k	A	0	(1, 0)	0	0.552
19	1	1	LTD-RMC	C G | T X	14.917	24	V  C	13_50_k	A	0	(1, 0)	1	0.936
19	1	1	LTD-RMC	C G | T X	15.853	25	T  X	13_50_k	A	1	(1, 1)	1	0.555
19	1	1	LTD-RMC	C G | T X	16.408	26	C  G	13_50_k	A	1	(1, 1)	1	0.540
19	1	1	LTD-RMC	C G | T X	16.949	27	X  T	13_50_k	A	1	(1, 1)	1	0.544
19	1	1	LTD-RMC	C G | T X	17.493	28	T  X	13_50_k	A	1	(1, 1)	1	0.503
19	1	1	LTD-RMC	C G | T X	17.996	29	C  G	13_50_k	A	1	(1, 1)	1	0.511
19	1	1	LTD-RMC	C G | T X	18.508	30	T  N	13_50_k	A	0	(1, 0)	1	0.583
19	1	1	LTD-RMC	C G | T X	19.092	31	S  X	13_50_k	A	0	(1, 0)	1	0.527
19	1	1	LTD-RMC	C G | T X	19.620	32	X  R	13_50_k	A	0	(1, 0)	1	0.519
19	1	1	LTD-RMC	C G | T X	20.140	33	G  C	13_50_k	A	1	(1, 1)	1	0.569
19	1	1	LTD-RMC	C G | T X	20.710	34	X  T	13_50_k	A	1	(1, 1)	1	0.565
19	1	1	LTD-RMC	C G | T X	21.276	35	V  C	13_50_k	A	0	(1, 0)	1	0.543
19	1	1	LTD-RMC	C G | T X	21.820	36	M  X	13_50_k	A	0	(1, 0)	1	0.551
19	1	1	LTD-RMC	C G | T X	22.372	37	T  B	13_50_k	A	0	(1, 0)	1	0.559
19	1	1	LTD-RMC	C G | T X	22.932	38	C  G	13_50_k	A	1	(1, 1)	1	0.512
19	1	1	LTD-RMC	C G | T X	23.445	39	K  G	13_50_k	A	0	(1, 0)	1	0.503
19	1	1	LTD-RMC	C G | T X	23.949	40	X  T	13_50_k	A	1	(1, 1)	1	0.462
19	1	1	LTD-RMC	C G | T X	24.412	41	T  X	13_50_k	A	1	(1, 1)	1	0.527
19	1	1	LTD-RMC	C G | T X	24.940	42	G  D	13_50_k	A	0	(1, 0)	1	0.647
19	1	1	LTD-RMC	C G | T X	25.588	43	C  P	13_50_k	A	0	(1, 0)	1	0.520
19	1	1	LTD-RMC	C G | T X	26.109	44	G  C	13_50_k	A	1	(1, 1)	1	0.478
19	1	1	LTD-RMC	C G | T X	26.588	45	X  T	13_50_k	A	1	(1, 1)	1	0.455
19	1	1	LTD-RMC	C G | T X	27.044	46	G  C	13_50_k	A	1	(1, 1)	1	0.647
19	1	1	LTD-RMC	C G | T X	27.692	47	N  C	13_50_k	A	0	(1, 0)	1	0.503
19	1	1	LTD-RMC	C G | T X	28.196	48	T  X	13_50_k	A	1	(1, 1)	1	0.511
19	1	1	LTD-RMC	C G | T X	28.708	49	C  G	13_50_k	A	1	(1, 1)	1	0.559
19	1	1	LTD-RMC	C G | T X	29.268	50	J  T	13_50_k	A	0	(1, 0)	1	0.495
19	1	1	LTD-RMC	C G | T X	29.764	51	X  T	13_50_k	A	1	(1, 1)	1	0.858
19	1	1	LTD-RMC	C G | T X	30.623	52	C  G	13_50_k	A	1	(1, 1)	1	0.580
19	1	1	LTD-RMC	C G | T X	31.204	53	T  X	13_50_k	A	1	(1, 1)	1	0.480
19	1	1	LTD-RMC	C G | T X	31.685	54	G  V	13_50_k	A	0	(1, 0)	1	0.454
19	1	1	LTD-RMC	C G | T X	32.140	55	C  G	13_50_k	A	1	(1, 1)	1	0.480
19	1	1	LTD-RMC	C G | T X	32.621	56	X  T	13_50_k	A	1	(1, 1)	1	0.510
19	1	1	LTD-RMC	C G | T X	33.132	57	G  B	13_50_k	A	0	(1, 0)	1	0.463
19	1	1	LTD-RMC	C G | T X	33.596	58	T  X	13_50_k	A	1	(1, 1)	1	0.567
19	1	1	LTD-RMC	C G | T X	34.164	59	X  T	13_50_k	A	1	(1, 1)	1	0.423
19	1	1	LTD-RMC	C G | T X	34.588	60	D  X	13_50_k	A	0	(1, 0)	1	0.641
19	1	1	LTD-RMC	C G | T X	35.230	61	T  X	13_50_k	A	0	(1, 0)	0	0.509
19	1	1	LTD-RMC	C G | T X	35.740	62	G  H	13_50_k	A	0	(1, 0)	1	0.559
19	1	1	LTD-RMC	C G | T X	36.300	63	W  T	13_50_k	A	0	(1, 0)	1	0.415
19	1	1	LTD-RMC	C G | T X	36.716	64	X  T	13_50_k	A	1	(1, 1)	1	0.503
19	1	1	LTD-RMC	C G | T X	37.220	65	D  C	13_50_k	A	0	(1, 0)	1	0.495
19	1	1	LTD-RMC	C G | T X	37.716	66	C  G	13_50_k	A	1	(1, 1)	1	0.598
19	1	1	LTD-RMC	C G | T X	38.316	67	T  X	13_50_k	A	1	(1, 1)	1	0.455
19	1	1	LTD-RMC	C G | T X	38.772	68	C  G	13_50_k	A	1	(1, 1)	1	0.535
19	1	1	LTD-RMC	C G | T X	39.308	69	C  M	13_50_k	A	0	(1, 0)	1	0.519
19	1	1	LTD-RMC	C G | T X	39.828	70	X  T	13_50_k	A	1	(1, 1)	1	0.471
19	1	1	LTD-RMC	C G | T X	40.300	71	D  T	13_50_k	A	0	(1, 0)	1	0.431
19	1	1	LTD-RMC	C G | T X	40.732	72	T  X	13_50_k	A	1	(1, 1)	1	0.455
19	1	1	LTD-RMC	C G | T X	41.188	73	B  T	13_50_k	A	0	(1, 0)	1	0.583
