P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
29	1	1	LTD-RMC	G V | J N	0.000	0	V  T	39_50_R_k	B	1	(2, 1)	1	1.625
29	1	1	LTD-RMC	G V | J N	1.625	1	V  T	39_50_k	A	0	(1, 0)	1	1.841
29	1	1	LTD-RMC	G V | J N	1.841	2	J  N	39_50_k	A	1	(1, 1)	1	1.560
29	1	1	LTD-RMC	G V | J N	3.402	3	G  Q	39_50_k	B	0	(2, 0)	1	1.943
29	1	1	LTD-RMC	G V | J N	3.569	4	G  Q	13_50_R_k	B	1	(2, 1)	1	1.071
29	1	1	LTD-RMC	G V | J N	4.641	5	G  Q	13_50_k	A	0	(1, 0)	1	1.358
29	1	1	LTD-RMC	G V | J N	4.761	6	G  V	13_50_k	A	1	(1, 1)	1	1.615
29	1	1	LTD-RMC	G V | J N	6.377	7	J  N	13_50_k	B	0	(2, 0)	1	1.927
29	1	1	LTD-RMC	G V | J N	6.569	8	J  N	25_50_R_k	A	1	(1, 1)	1	1.615
29	1	1	LTD-RMC	G V | J N	7.993	9	N  J	25_50_R_k	B	1	(2, 1)	1	1.479
29	1	1	LTD-RMC	G V | J N	8.049	10	N  J	39_50_R_k	A	1	(1, 1)	1	1.023
29	1	1	LTD-RMC	G V | J N	9.017	11	G  D	39_50_R_k	B	1	(2, 1)	1	0.967
29	1	1	LTD-RMC	G V | J N	9.017	12	G  D	13_50_R_k	B	1	(2, 1)	1	1.207
29	1	1	LTD-RMC	G V | J N	10.225	13	G  D	25_50_k	A	0	(1, 0)	1	1.271
29	1	1	LTD-RMC	G V | J N	10.289	14	G  H	25_50_k	A	0	(1, 0)	1	0.999
29	1	1	LTD-RMC	G V | J N	11.289	15	G  V	25_50_k	B	0	(2, 0)	1	1.063
29	1	1	LTD-RMC	G V | J N	11.289	16	G  V	39_50_k	A	1	(1, 1)	1	1.007
29	1	1	LTD-RMC	G V | J N	12.297	17	N  J	39_50_k	B	0	(2, 0)	1	1.159
29	1	1	LTD-RMC	G V | J N	12.449	18	N  J	1_50_k	A	1	(1, 1)	1	1.727
29	1	1	LTD-RMC	G V | J N	14.025	19	Y  J	1_50_k	B	0	(2, 0)	1	1.621
29	1	1	LTD-RMC	G V | J N	14.073	20	Y  J	39_50_R_k	B	1	(2, 1)	1	0.919
29	1	1	LTD-RMC	G V | J N	14.993	21	Y  J	1_50_R_k	A	0	(1, 0)	1	1.039
29	1	1	LTD-RMC	G V | J N	15.065	22	J  C	1_50_R_k	B	1	(2, 1)	1	1.287
29	1	1	LTD-RMC	G V | J N	16.281	23	J  C	25_50_R_k	A	0	(1, 0)	1	1.311
29	1	1	LTD-RMC	G V | J N	16.377	24	G  V	25_50_R_k	A	1	(1, 1)	1	1.031
29	1	1	LTD-RMC	G V | J N	17.409	25	J  T	25_50_R_k	B	1	(2, 1)	1	1.127
29	1	1	LTD-RMC	G V | J N	17.409	26	J  T	39_50_R_k	B	1	(2, 1)	1	1.511
29	1	1	LTD-RMC	G V | J N	18.921	27	J  T	13_50_k	A	0	(1, 0)	1	1.767
29	1	1	LTD-RMC	G V | J N	19.177	28	V  G	13_50_k	A	1	(1, 1)	1	1.199
29	1	1	LTD-RMC	G V | J N	20.377	29	N  J	13_50_k	B	0	(2, 0)	1	1.583
29	1	1	LTD-RMC	G V | J N	20.505	30	N  J	1_50_R_k	A	1	(1, 1)	1	1.591
29	1	1	LTD-RMC	G V | J N	21.969	31	C  N	1_50_R_k	B	1	(2, 1)	1	1.463
29	1	1	LTD-RMC	G V | J N	21.969	32	C  N	39_50_R_k	B	1	(2, 1)	1	1.255
29	1	1	LTD-RMC	G V | J N	23.225	33	C  N	25_50_R_k	A	0	(1, 0)	1	1.343
29	1	1	LTD-RMC	G V | J N	23.313	34	J  N	25_50_R_k	A	1	(1, 1)	1	1.071
29	1	1	LTD-RMC	G V | J N	24.385	35	N  J	25_50_R_k	B	1	(2, 1)	1	1.159
29	1	1	LTD-RMC	G V | J N	24.385	36	N  J	1_50_R_k	A	1	(1, 1)	1	1.567
29	1	1	LTD-RMC	G V | J N	25.953	37	V  G	1_50_R_k	B	1	(2, 1)	1	1.567
29	1	1	LTD-RMC	G V | J N	25.953	38	V  G	1_50_k	A	1	(1, 1)	1	1.623
29	1	1	LTD-RMC	G V | J N	27.577	39	J  Y	1_50_k	B	0	(2, 0)	1	1.687
29	1	1	LTD-RMC	G V | J N	27.641	40	J  Y	25_50_k	A	0	(1, 0)	1	1.439
29	1	1	LTD-RMC	G V | J N	29.017	41	N  J	25_50_k	B	0	(2, 0)	1	1.407
29	1	1	LTD-RMC	G V | J N	29.049	42	N  J	1_50_k	A	1	(1, 1)	1	1.703
29	1	1	LTD-RMC	G V | J N	30.721	43	H  J	1_50_k	B	0	(2, 0)	1	1.736
29	1	1	LTD-RMC	G V | J N	30.785	44	H  J	25_50_R_k	B	1	(2, 1)	1	1.152
29	1	1	LTD-RMC	G V | J N	31.937	45	H  J	13_50_k	A	0	(1, 0)	1	1.239
29	1	1	LTD-RMC	G V | J N	31.961	46	V  G	13_50_k	A	1	(1, 1)	1	1.104
29	1	1	LTD-RMC	G V | J N	33.065	47	N  J	13_50_k	B	0	(2, 0)	1	1.248
29	1	1	LTD-RMC	G V | J N	33.185	48	N  J	39_50_R_k	A	1	(1, 1)	1	0.968
29	1	1	LTD-RMC	G V | J N	34.033	49	G  V	39_50_R_k	B	1	(2, 1)	1	0.848
29	1	1	LTD-RMC	G V | J N	34.033	50	G  V	1_50_R_k	A	1	(1, 1)	1	0.952
29	1	1	LTD-RMC	G V | J N	34.985	51	V  S	1_50_R_k	B	1	(2, 1)	1	0.967
29	1	1	LTD-RMC	G V | J N	35.001	52	V  S	39_50_R_k	A	0	(1, 0)	1	1.032
29	1	1	LTD-RMC	G V | J N	36.017	53	V  G	39_50_R_k	B	1	(2, 1)	1	1.016
29	1	1	LTD-RMC	G V | J N	36.017	54	V  G	25_50_k	A	1	(1, 1)	1	1.696
29	1	1	LTD-RMC	G V | J N	37.713	55	T  J	25_50_k	B	0	(2, 0)	1	1.728
29	1	1	LTD-RMC	G V | J N	37.745	56	T  J	1_50_R_k	B	1	(2, 1)	1	2.000
29	1	1	LTD-RMC	G V | J N	39.745	57	T  J	1_50_k	A	0	(1, 0)	1	2.160
29	1	1	LTD-RMC	G V | J N	39.873	58	B  G	1_50_k	A	0	(1, 0)	1	1.136
29	1	1	LTD-RMC	G V | J N	41.009	59	J  N	1_50_k	B	0	(2, 0)	1	1.288
29	1	1	LTD-RMC	G V | J N	41.033	60	J  N	25_50_k	A	1	(1, 1)	1	1.520
29	1	1	LTD-RMC	G V | J N	42.529	61	V  S	25_50_k	B	0	(2, 0)	1	1.536
29	1	1	LTD-RMC	G V | J N	42.569	62	V  S	13_50_R_k	B	1	(2, 1)	1	1.288
29	1	1	LTD-RMC	G V | J N	43.857	63	V  S	25_50_R_k	A	0	(1, 0)	1	1.384
29	1	1	LTD-RMC	G V | J N	43.913	64	N  M	25_50_R_k	B	1	(2, 1)	1	1.128
29	1	1	LTD-RMC	G V | J N	44.985	65	N  M	39_50_k	A	0	(1, 0)	1	1.448
29	1	1	LTD-RMC	G V | J N	45.361	66	G  H	39_50_k	A	0	(1, 0)	1	1.216
29	1	1	LTD-RMC	G V | J N	46.577	67	G  V	39_50_k	B	0	(2, 0)	1	1.616
29	1	1	LTD-RMC	G V | J N	46.601	68	G  V	1_50_R_k	A	1	(1, 1)	1	1.346
29	1	1	LTD-RMC	G V | J N	47.923	69	V  X	1_50_R_k	B	1	(2, 1)	1	1.322
29	1	1	LTD-RMC	G V | J N	47.923	70	V  X	13_50_R_k	B	1	(2, 1)	1	0.845
