P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
14	1	1	LTD-RMC	M S | R Y	0.000	0	S  M	25_50_k	A	1	(1, 1)	1	1.266
14	1	1	LTD-RMC	M S | R Y	1.266	1	M  S	25_50_k	A	1	(1, 1)	1	0.852
14	1	1	LTD-RMC	M S | R Y	2.218	2	Y  P	25_50_k	A	0	(1, 0)	1	1.310
14	1	1	LTD-RMC	M S | R Y	3.722	3	R  Y	25_50_k	A	1	(1, 1)	1	0.652
14	1	1	LTD-RMC	M S | R Y	4.474	4	Y  R	25_50_k	A	1	(1, 1)	1	0.957
14	1	1	LTD-RMC	M S | R Y	5.530	5	R  Q	25_50_k	B	0	(2, 0)	1	6.945
14	1	1	LTD-RMC	M S | R Y	6.946	6	R  Q	13_50_k	A	0	(1, 0)	1	3.313
14	1	1	LTD-RMC	M S | R Y	8.946	7	R  Y	13_50_k	A	1	(1, 1)	1	1.284
14	1	1	LTD-RMC	M S | R Y	10.330	8	Y  R	13_50_k	B	0	(2, 0)	1	4.172
14	1	1	LTD-RMC	M S | R Y	11.218	9	Y  R	39_50_k	A	1	(1, 1)	1	2.153
14	1	1	LTD-RMC	M S | R Y	12.586	10	M  S	39_50_k	B	0	(2, 0)	1	1.876
14	1	1	LTD-RMC	M S | R Y	13.194	11	M  S	1_50_k	A	1	(1, 1)	1	1.228
14	1	1	LTD-RMC	M S | R Y	13.914	12	K  M	1_50_k	B	0	(2, 0)	1	1.348
14	1	1	LTD-RMC	M S | R Y	14.642	13	K  M	1_50_R_k	A	0	(1, 0)	1	1.444
14	1	1	LTD-RMC	M S | R Y	15.458	14	W  Y	1_50_R_k	A	0	(1, 0)	1	0.788
14	1	1	LTD-RMC	M S | R Y	16.346	15	S  J	1_50_R_k	B	1	(2, 1)	1	4.468
14	1	1	LTD-RMC	M S | R Y	19.210	16	S  J	25_50_R_k	A	0	(1, 0)	1	3.317
14	1	1	LTD-RMC	M S | R Y	19.763	17	R  Y	25_50_R_k	A	1	(1, 1)	1	0.795
14	1	1	LTD-RMC	M S | R Y	20.658	18	S  M	25_50_R_k	B	1	(2, 1)	1	2.363
14	1	1	LTD-RMC	M S | R Y	21.673	19	S  M	1_50_R_k	A	1	(1, 1)	1	1.700
14	1	1	LTD-RMC	M S | R Y	22.457	20	M  S	1_50_R_k	B	1	(2, 1)	1	1.468
14	1	1	LTD-RMC	M S | R Y	23.241	21	M  S	39_50_k	A	1	(1, 1)	1	1.284
14	1	1	LTD-RMC	M S | R Y	23.841	22	T  M	39_50_k	B	0	(2, 0)	1	1.788
14	1	1	LTD-RMC	M S | R Y	25.129	23	T  M	1_50_k	A	0	(1, 0)	1	1.733
14	1	1	LTD-RMC	M S | R Y	25.674	24	P  M	1_50_k	A	0	(1, 0)	1	0.619
14	1	1	LTD-RMC	M S | R Y	26.393	25	Y  R	1_50_k	A	1	(1, 1)	1	0.733
14	1	1	LTD-RMC	M S | R Y	27.226	26	R  Y	1_50_k	B	0	(2, 0)	1	2.652
14	1	1	LTD-RMC	M S | R Y	27.881	27	R  Y	13_50_k	B	0	(2, 0)	1	1.198
14	1	1	LTD-RMC	M S | R Y	29.273	28	R  Y	39_50_k	A	1	(1, 1)	1	2.955
14	1	1	LTD-RMC	M S | R Y	30.281	29	V  R	39_50_k	A	0	(1, 0)	1	1.108
14	1	1	LTD-RMC	M S | R Y	31.489	30	S  M	39_50_k	A	1	(1, 1)	1	0.787
14	1	1	LTD-RMC	M S | R Y	32.377	31	Y  R	39_50_k	B	0	(2, 0)	1	3.613
14	1	1	LTD-RMC	M S | R Y	32.987	32	Y  R	13_50_k	A	1	(1, 1)	1	1.075
14	1	1	LTD-RMC	M S | R Y	33.553	33	R  Y	13_50_k	B	0	(2, 0)	1	1.121
