P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
1	1	1	LTD-RMC	C T | L P	0.000	0	C  H	13_50_k	A	0	(1, 0)	1	1.651
1	1	1	LTD-RMC	C T | L P	1.651	1	L  P	13_50_k	B	0	(2, 0)	1	3.234
1	1	1	LTD-RMC	C T | L P	3.235	2	L  P	25_50_k	A	1	(1, 1)	1	2.045
1	1	1	LTD-RMC	C T | L P	3.699	3	J  T	25_50_k	A	0	(1, 0)	1	1.174
1	1	1	LTD-RMC	C T | L P	4.875	4	C  H	25_50_k	B	0	(2, 0)	1	1.886
1	1	1	LTD-RMC	C T | L P	5.123	5	C  H	13_50_R_k	A	0	(1, 0)	1	1.446
1	1	1	LTD-RMC	C T | L P	6.323	6	C  V	13_50_R_k	B	1	(2, 1)	1	1.558
1	1	1	LTD-RMC	C T | L P	6.683	7	C  V	25_50_R_k	B	1	(2, 1)	1	0.869
1	1	1	LTD-RMC	C T | L P	7.555	8	C  V	1_50_k	A	0	(1, 0)	1	1.440
1	1	1	LTD-RMC	C T | L P	7.765	9	W  T	1_50_k	A	0	(1, 0)	1	0.939
1	1	1	LTD-RMC	C T | L P	8.707	10	T  C	1_50_k	A	1	(1, 1)	1	1.150
1	1	1	LTD-RMC	C T | L P	9.859	11	P  L	1_50_k	B	0	(2, 0)	1	2.582
1	1	1	LTD-RMC	C T | L P	10.139	12	P  L	39_50_R_k	A	1	(1, 1)	1	1.070
1	1	1	LTD-RMC	C T | L P	10.931	13	N  T	39_50_R_k	B	1	(2, 1)	1	1.190
1	1	1	LTD-RMC	C T | L P	11.331	14	N  T	25_50_k	A	0	(1, 0)	1	0.902
1	1	1	LTD-RMC	C T | L P	11.835	15	L  P	25_50_k	A	1	(1, 1)	1	0.958
1	1	1	LTD-RMC	C T | L P	12.795	16	T  K	25_50_k	B	0	(2, 0)	1	2.061
1	1	1	LTD-RMC	C T | L P	13.395	17	T  K	13_50_k	B	0	(2, 0)	1	0.749
1	1	1	LTD-RMC	C T | L P	14.147	18	T  K	13_50_R_k	A	0	(1, 0)	1	1.725
1	1	1	LTD-RMC	C T | L P	14.523	19	L  R	13_50_R_k	A	0	(1, 0)	1	1.406
1	1	1	LTD-RMC	C T | L P	15.931	20	C  T	13_50_R_k	A	1	(1, 1)	1	0.885
1	1	1	LTD-RMC	C T | L P	16.819	21	P  L	13_50_R_k	B	1	(2, 1)	1	3.142
1	1	1	LTD-RMC	C T | L P	17.291	22	P  L	25_50_R_k	A	1	(1, 1)	1	1.062
1	1	1	LTD-RMC	C T | L P	17.883	23	P  Q	25_50_R_k	B	1	(2, 1)	1	1.390
1	1	1	LTD-RMC	C T | L P	18.683	24	P  Q	1_50_k	A	0	(1, 0)	1	1.230
1	1	1	LTD-RMC	C T | L P	19.115	25	L  P	1_50_k	A	1	(1, 1)	1	0.694
1	1	1	LTD-RMC	C T | L P	19.843	26	P  L	1_50_k	B	0	(2, 0)	1	1.670
1	1	1	LTD-RMC	C T | L P	20.355	27	P  L	39_50_R_k	B	1	(2, 1)	1	0.606
1	1	1	LTD-RMC	C T | L P	20.963	28	P  L	13_50_R_k	A	1	(1, 1)	1	1.710
1	1	1	LTD-RMC	C T | L P	21.555	29	J  T	13_50_R_k	B	1	(2, 1)	1	1.046
1	1	1	LTD-RMC	C T | L P	22.011	30	J  T	1_50_R_k	A	0	(1, 0)	1	0.974
1	1	1	LTD-RMC	C T | L P	22.531	31	C  N	1_50_R_k	B	1	(2, 1)	1	1.566
1	1	1	LTD-RMC	C T | L P	23.579	32	C  N	13_50_R_k	A	0	(1, 0)	1	2.774
1	1	1	LTD-RMC	C T | L P	25.339	33	Y  L	13_50_R_k	B	1	(2, 1)	1	2.094
1	1	1	LTD-RMC	C T | L P	25.675	34	Y  L	13_50_k	A	0	(1, 0)	1	1.054
1	1	1	LTD-RMC	C T | L P	26.395	35	C  M	13_50_k	B	0	(2, 0)	1	1.174
1	1	1	LTD-RMC	C T | L P	26.851	36	C  M	39_50_k	A	0	(1, 0)	1	1.314
1	1	1	LTD-RMC	C T | L P	27.715	37	C  T	39_50_k	A	1	(1, 1)	1	0.829
1	1	1	LTD-RMC	C T | L P	28.546	38	J  T	39_50_k	B	0	(2, 0)	1	1.939
1	1	1	LTD-RMC	C T | L P	28.827	39	J  T	25_50_k	A	0	(1, 0)	1	1.182
1	1	1	LTD-RMC	C T | L P	29.731	40	P  B	25_50_k	B	0	(2, 0)	1	1.733
1	1	1	LTD-RMC	C T | L P	30.562	41	P  B	39_50_R_k	A	0	(1, 0)	1	2.158
1	1	1	LTD-RMC	C T | L P	31.891	42	L  P	39_50_R_k	A	1	(1, 1)	1	1.021
1	1	1	LTD-RMC	C T | L P	32.914	43	T  K	39_50_R_k	B	1	(2, 1)	1	3.533
1	1	1	LTD-RMC	C T | L P	34.098	44	T  K	39_50_k	A	0	(1, 0)	1	2.130
1	1	1	LTD-RMC	C T | L P	35.082	45	T  C	39_50_k	A	1	(1, 1)	1	0.957
1	1	1	LTD-RMC	C T | L P	36.042	46	C  F	39_50_k	B	0	(2, 0)	1	3.213
1	1	1	LTD-RMC	C T | L P	37.314	47	C  F	1_50_R_k	A	0	(1, 0)	1	2.349
1	1	1	LTD-RMC	C T | L P	38.394	48	P  L	1_50_R_k	A	1	(1, 1)	1	0.949
1	1	1	LTD-RMC	C T | L P	39.346	49	T  C	1_50_R_k	B	1	(2, 1)	1	2.525
1	1	1	LTD-RMC	C T | L P	39.842	50	T  C	25_50_R_k	A	1	(1, 1)	1	0.950
1	1	1	LTD-RMC	C T | L P	40.298	51	L  P	25_50_R_k	B	1	(2, 1)	1	1.214
1	1	1	LTD-RMC	C T | L P	41.058	52	L  P	25_50_k	A	1	(1, 1)	1	1.605
1	1	1	LTD-RMC	C T | L P	41.906	53	T  C	25_50_k	A	1	(1, 1)	1	2.829
1	1	1	LTD-RMC	C T | L P	44.738	54	C  Q	25_50_k	B	0	(2, 0)	1	4.134
1	1	1	LTD-RMC	C T | L P	45.194	55	C  Q	1_50_R_k	A	0	(1, 0)	1	0.837
1	1	1	LTD-RMC	C T | L P	45.578	56	L  B	1_50_R_k	A	1	(1, 1)	0	1.861
1	1	1	LTD-RMC	C T | L P	47.442	57	P  L	1_50_R_k	A	1	(1, 1)	1	1.198
1	1	1	LTD-RMC	C T | L P	48.642	58	L  P	1_50_R_k	B	1	(2, 1)	1	3.710
1	1	1	LTD-RMC	C T | L P	48.938	59	L  P	1_50_k	A	1	(1, 1)	1	2.046
1	1	1	LTD-RMC	C T | L P	50.691	60	T  C	1_50_k	B	0	(2, 0)	1	2.006
1	1	1	LTD-RMC	C T | L P	50.946	61	T  C	39_50_R_k	A	1	(1, 1)	1	0.996
1	1	1	LTD-RMC	C T | L P	51.690	62	C  T	39_50_R_k	B	1	(2, 1)	1	1.086
1	1	1	LTD-RMC	C T | L P	52.034	63	C  T	1_50_R_k	A	1	(1, 1)	1	1.358
1	1	1	LTD-RMC	C T | L P	53.051	64	T  C	1_50_R_k	B	1	(2, 1)	1	1.389
1	1	1	LTD-RMC	C T | L P	53.426	65	T  C	39_50_R_k	A	1	(1, 1)	1	1.045
1	1	1	LTD-RMC	C T | L P	54.098	66	H  T	39_50_R_k	B	1	(2, 1)	1	1.062
1	1	1	LTD-RMC	C T | L P	54.490	67	H  T	39_50_k	A	0	(1, 0)	1	1.405
1	1	1	LTD-RMC	C T | L P	55.506	68	N  T	39_50_k	B	0	(2, 0)	1	1.981
1	1	1	LTD-RMC	C T | L P	56.474	69	N  T	13_50_R_k	B	1	(2, 1)	1	0.646
1	1	1	LTD-RMC	C T | L P	57.122	70	N  T	1_50_k	A	0	(1, 0)	1	1.870
1	1	1	LTD-RMC	C T | L P	57.378	71	L  P	1_50_k	A	1	(1, 1)	1	0.926
1	1	1	LTD-RMC	C T | L P	58.306	72	B  T	1_50_k	B	0	(2, 0)	1	1.494
1	1	1	LTD-RMC	C T | L P	58.618	73	B  T	13_50_k	A	0	(1, 0)	1	1.389
1	1	1	LTD-RMC	C T | L P	59.698	74	C  T	13_50_k	A	1	(1, 1)	1	0.877
1	1	1	LTD-RMC	C T | L P	60.578	75	T  C	13_50_k	B	0	(2, 0)	1	2.262
1	1	1	LTD-RMC	C T | L P	60.882	76	T  C	1_50_R_k	A	1	(1, 1)	1	0.959
1	1	1	LTD-RMC	C T | L P	61.540	77	L  P	1_50_R_k	B	1	(2, 1)	1	0.902
1	1	1	LTD-RMC	C T | L P	61.786	78	L  P	25_50_R_k	A	1	(1, 1)	1	0.956
1	1	1	LTD-RMC	C T | L P	62.530	79	L  V	25_50_R_k	B	1	(2, 1)	1	1.526
1	1	1	LTD-RMC	C T | L P	63.314	80	L  V	39_50_k	B	0	(2, 0)	1	0.581
1	1	1	LTD-RMC	C T | L P	63.898	81	L  V	1_50_R_k	A	0	(1, 0)	1	1.749
1	1	1	LTD-RMC	C T | L P	64.282	82	V  C	1_50_R_k	A	0	(1, 0)	1	1.094
1	1	1	LTD-RMC	C T | L P	65.378	83	C  T	1_50_R_k	B	1	(2, 1)	1	1.813
1	1	1	LTD-RMC	C T | L P	65.714	84	C  T	39_50_R_k	A	1	(1, 1)	1	0.909
1	1	1	LTD-RMC	C T | L P	66.290	85	N  T	39_50_R_k	B	1	(2, 1)	1	1.853
1	1	1	LTD-RMC	C T | L P	67.570	86	N  T	25_50_k	A	0	(1, 0)	1	1.566
1	1	1	LTD-RMC	C T | L P	67.858	87	P  L	25_50_k	B	0	(2, 0)	1	0.645
1	1	1	LTD-RMC	C T | L P	68.218	88	P  L	39_50_k	A	1	(1, 1)	1	0.966
1	1	1	LTD-RMC	C T | L P	68.826	89	G  L	39_50_k	B	0	(2, 0)	1	1.134
1	1	1	LTD-RMC	C T | L P	69.354	90	G  L	25_50_R_k	A	0	(1, 0)	1	1.205
1	1	1	LTD-RMC	C T | L P	70.034	91	Y  P	25_50_R_k	B	0	(2, 0)	0	1.631
1	1	1	LTD-RMC	C T | L P	70.987	92	Y  P	13_50_R_k	B	1	(2, 1)	1	1.219
1	1	1	LTD-RMC	C T | L P	72.242	93	Y  P	25_50_R_k	A	0	(1, 0)	1	2.494
1	1	1	LTD-RMC	C T | L P	72.530	94	K  T	25_50_R_k	B	1	(2, 1)	1	1.310
1	1	1	LTD-RMC	C T | L P	73.554	95	K  T	25_50_k	A	0	(1, 0)	1	1.373
1	1	1	LTD-RMC	C T | L P	73.906	96	P  V	25_50_k	B	0	(2, 0)	1	1.294
1	1	1	LTD-RMC	C T | L P	74.850	97	P  V	13_50_k	A	0	(1, 0)	1	1.974
1	1	1	LTD-RMC	C T | L P	75.882	98	L  P	13_50_k	A	1	(1, 1)	1	0.902
1	1	1	LTD-RMC	C T | L P	76.786	99	C  X	13_50_k	B	0	(2, 0)	1	2.111
1	1	1	LTD-RMC	C T | L P	76.963	100	C  X	25_50_k	A	0	(1, 0)	1	1.406
1	1	1	LTD-RMC	C T | L P	78.194	101	P  L	25_50_k	B	0	(2, 0)	1	1.453
1	1	1	LTD-RMC	C T | L P	78.450	102	P  L	39_50_k	A	1	(1, 1)	1	1.638
1	1	1	LTD-RMC	C T | L P	79.834	103	T  C	39_50_k	B	0	(2, 0)	1	1.670
1	1	1	LTD-RMC	C T | L P	80.122	104	T  C	13_50_R_k	A	1	(1, 1)	1	0.894
1	1	1	LTD-RMC	C T | L P	80.730	105	C  T	13_50_R_k	B	1	(2, 1)	1	1.064
1	1	1	LTD-RMC	C T | L P	81.188	106	C  T	13_50_k	A	1	(1, 1)	1	1.422
1	1	1	LTD-RMC	C T | L P	82.154	107	L  P	13_50_k	B	0	(2, 0)	1	1.276
1	1	1	LTD-RMC	C T | L P	82.498	108	L  P	39_50_k	A	1	(1, 1)	1	1.206
1	1	1	LTD-RMC	C T | L P	83.362	109	S  T	39_50_k	B	0	(2, 0)	1	1.320
1	1	1	LTD-RMC	C T | L P	83.820	110	S  T	1_50_k	A	0	(1, 0)	1	2.368
1	1	1	LTD-RMC	C T | L P	85.732	111	P  L	1_50_k	A	1	(1, 1)	1	1.195
1	1	1	LTD-RMC	C T | L P	86.962	112	L  P	1_50_k	B	0	(2, 0)	1	3.340
1	1	1	LTD-RMC	C T | L P	87.162	113	L  P	13_50_k	B	0	(2, 0)	1	0.774
1	1	1	LTD-RMC	C T | L P	87.938	114	L  P	1_50_R_k	A	1	(1, 1)	1	1.614
1	1	1	LTD-RMC	C T | L P	88.578	115	P  N	1_50_R_k	B	1	(2, 1)	1	1.005
1	1	1	LTD-RMC	C T | L P	88.946	116	P  N	39_50_R_k	B	1	(2, 1)	1	0.919
1	1	1	LTD-RMC	C T | L P	89.867	117	P  N	25_50_k	A	0	(1, 0)	1	1.670
1	1	1	LTD-RMC	C T | L P	90.250	118	P  L	25_50_k	A	1	(1, 1)	1	1.166
1	1	1	LTD-RMC	C T | L P	91.418	119	K  T	25_50_k	B	0	(2, 0)	1	1.796
1	1	1	LTD-RMC	C T | L P	91.666	120	K  T	13_50_R_k	B	1	(2, 1)	1	0.887
1	1	1	LTD-RMC	C T | L P	92.555	121	K  T	39_50_R_k	A	0	(1, 0)	1	1.462
1	1	1	LTD-RMC	C T | L P	92.882	122	J  L	39_50_R_k	A	0	(1, 0)	1	0.990
1	1	1	LTD-RMC	C T | L P	93.874	123	T  G	39_50_R_k	B	1	(2, 1)	1	1.644
1	1	1	LTD-RMC	C T | L P	94.234	124	T  G	1_50_R_k	A	0	(1, 0)	1	1.038
1	1	1	LTD-RMC	C T | L P	94.914	125	T  C	1_50_R_k	B	1	(2, 1)	1	1.102
1	1	1	LTD-RMC	C T | L P	95.338	126	T  C	13_50_R_k	A	1	(1, 1)	1	0.998
1	1	1	LTD-RMC	C T | L P	95.914	127	B  C	13_50_R_k	B	1	(2, 1)	1	2.862
1	1	1	LTD-RMC	C T | L P	98.202	128	B  C	13_50_k	A	0	(1, 0)	1	2.662
1	1	1	LTD-RMC	C T | L P	98.578	129	P  L	13_50_k	B	0	(2, 0)	1	0.638
1	1	1	LTD-RMC	C T | L P	98.842	130	P  L	39_50_R_k	A	1	(1, 1)	1	0.951
1	1	1	LTD-RMC	C T | L P	99.531	131	T  C	39_50_R_k	A	1	(1, 1)	1	1.053
1	1	1	LTD-RMC	C T | L P	100.586	132	L  P	39_50_R_k	B	1	(2, 1)	1	2.006
1	1	1	LTD-RMC	C T | L P	100.850	133	L  P	1_50_k	A	1	(1, 1)	1	1.533
1	1	1	LTD-RMC	C T | L P	102.121	134	C  T	1_50_k	B	0	(2, 0)	1	1.445
1	1	1	LTD-RMC	C T | L P	102.297	135	C  T	25_50_k	A	1	(1, 1)	1	1.365
1	1	1	LTD-RMC	C T | L P	103.489	136	T  V	25_50_k	B	0	(2, 0)	1	1.470
1	1	1	LTD-RMC	C T | L P	103.770	137	T  V	13_50_k	A	0	(1, 0)	1	1.334
1	1	1	LTD-RMC	C T | L P	104.825	138	P  S	13_50_k	B	0	(2, 0)	1	1.309
