P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
43	1	1	LTD-RMC	C H | D M	89.898	125	Y  M	1_50_R_k	B	1	(2, 1)	1	0.584
43	1	1	LTD-RMC	C H | D M	90.482	126	Y  M	25_50_k	B	0	(2, 0)	1	0.792
43	1	1	LTD-RMC	C H | D M	91.274	127	Y  M	13_50_k	A	0	(1, 0)	1	3.432
43	1	1	LTD-RMC	C H | D M	91.730	128	H  F	13_50_k	A	0	(1, 0)	1	0.880
43	1	1	LTD-RMC	C H | D M	92.610	129	D  L	13_50_k	A	0	(1, 0)	1	0.775
43	1	1	LTD-RMC	C H | D M	93.386	130	C  H	13_50_k	A	1	(1, 1)	1	0.808
43	1	1	LTD-RMC	C H | D M	94.194	131	C  S	13_50_k	B	0	(2, 0)	1	3.343
43	1	1	LTD-RMC	C H | D M	94.618	132	C  S	25_50_R_k	A	0	(1, 0)	1	0.984
43	1	1	LTD-RMC	C H | D M	95.178	133	C  N	25_50_R_k	A	0	(1, 0)	1	2.112
43	1	1	LTD-RMC	C H | D M	97.290	134	H  C	25_50_R_k	B	1	(2, 1)	1	3.303
43	1	1	LTD-RMC	C H | D M	97.922	135	H  C	1_50_R_k	B	1	(2, 1)	1	0.584
43	1	1	LTD-RMC	C H | D M	98.506	136	H  C	1_50_k	A	1	(1, 1)	1	1.888
43	1	1	LTD-RMC	C H | D M	99.178	137	C  H	1_50_k	A	1	(1, 1)	1	0.576
43	1	1	LTD-RMC	C H | D M	99.754	138	H  V	1_50_k	A	0	(1, 0)	1	0.567
43	1	1	LTD-RMC	C H | D M	100.321	139	T  H	1_50_k	A	0	(1, 0)	1	0.776
43	1	1	LTD-RMC	C H | D M	101.098	140	H  X	1_50_k	B	0	(2, 0)	1	3.030
43	1	1	LTD-RMC	C H | D M	101.537	141	H  X	39_50_R_k	A	0	(1, 0)	1	0.991
43	1	1	LTD-RMC	C H | D M	102.089	142	M  D	39_50_R_k	B	1	(2, 1)	1	1.423
43	1	1	LTD-RMC	C H | D M	102.961	143	M  D	13_50_R_k	A	1	(1, 1)	1	1.295
43	1	1	LTD-RMC	C H | D M	103.385	144	S  D	13_50_R_k	A	0	(1, 0)	1	0.671
43	1	1	LTD-RMC	C H | D M	104.057	145	D  L	13_50_R_k	A	0	(1, 0)	1	0.671
43	1	1	LTD-RMC	C H | D M	104.729	146	D  M	13_50_R_k	A	1	(1, 1)	1	0.599
43	1	1	LTD-RMC	C H | D M	105.329	147	D  Q	13_50_R_k	B	1	(2, 1)	1	2.703
43	1	1	LTD-RMC	C H | D M	105.665	148	D  Q	25_50_R_k	A	0	(1, 0)	1	0.863
43	1	1	LTD-RMC	C H | D M	106.193	149	C  H	25_50_R_k	A	1	(1, 1)	1	0.783
43	1	1	LTD-RMC	C H | D M	106.977	150	C  K	25_50_R_k	A	0	(1, 0)	1	0.719
43	1	1	LTD-RMC	C H | D M	107.697	151	H  C	25_50_R_k	B	1	(2, 1)	1	2.586
43	1	1	LTD-RMC	C H | D M	108.252	152	H  C	39_50_R_k	B	1	(2, 1)	1	0.437
43	1	1	LTD-RMC	C H | D M	108.689	153	H  C	25_50_R_k	B	1	(2, 1)	1	0.583
43	1	1	LTD-RMC	C H | D M	109.273	154	H  C	25_50_k	B	0	(2, 0)	1	0.592
43	1	1	LTD-RMC	C H | D M	109.866	155	H  C	39_50_k	A	1	(1, 1)	1	2.585
43	1	1	LTD-RMC	C H | D M	110.283	156	D  T	39_50_k	A	0	(1, 0)	1	0.677
43	1	1	LTD-RMC	C H | D M	110.961	157	C  H	39_50_k	A	1	(1, 1)	1	2.711
43	1	1	LTD-RMC	C H | D M	113.673	158	S  C	39_50_k	A	0	(1, 0)	1	0.551
43	1	1	LTD-RMC	C H | D M	114.225	159	D  V	39_50_k	A	0	(1, 0)	1	0.737
43	1	1	LTD-RMC	C H | D M	114.963	160	D  M	39_50_k	A	1	(1, 1)	1	0.647
43	1	1	LTD-RMC	C H | D M	115.611	161	F  H	39_50_k	A	0	(1, 0)	1	1.069
43	1	1	LTD-RMC	C H | D M	116.681	162	S  C	39_50_k	B	0	(2, 0)	1	7.239
43	1	1	LTD-RMC	C H | D M	117.105	163	S  C	1_50_k	B	0	(2, 0)	1	0.665
43	1	1	LTD-RMC	C H | D M	117.771	164	S  C	13_50_R_k	B	1	(2, 1)	1	0.605
43	1	1	LTD-RMC	C H | D M	118.377	165	S  C	n/a	A	0	(1, 0)	1	2.447
43	1	1	LTD-RMC	C H | D M	119.129	166	H  C	n/a	A	1	(1, 1)	1	0.751
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	0.000	0	4e_z	5  6	A	0	(1, 0)	1	0.738
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	0.738	1	6d_z	5  6	A	1	(1, 1)	1	0.815
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	1.554	2	3d_z	5  6	B	0	(2, 0)	1	2.146
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	2.146	3	3d_z	2  4	B	1	(2, 1)	1	0.743
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	2.890	4	3d_z	4  7	A	1	(1, 1)	1	1.927
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	3.482	5	6a_z	4  7	A	0	(1, 0)	1	0.736
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	4.218	6	6d_z	4  7	B	0	(2, 0)	1	1.840
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	4.730	7	6d_z	3  5	A	1	(1, 1)	1	1.024
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	5.242	8	3d_z	3  5	A	1	(1, 1)	1	0.792
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	6.034	9	5c_z	3  5	A	0	(1, 0)	1	0.688
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	6.722	10	3b_z	3  5	B	1	(2, 1)	1	2.810
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	7.540	11	3b_z	5  6	B	0	(2, 0)	1	0.525
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	8.066	12	3b_z	3  8	B	0	(2, 0)	1	1.424
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	9.490	13	3b_z	7  9	B	1	(2, 1)	1	0.608
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	10.098	14	3b_z	5  6	B	0	(2, 0)	1	0.536
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	10.634	15	3b_z	6  8	B	1	(2, 1)	1	0.680
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	11.314	16	3b_z	4  7	B	0	(2, 0)	1	0.535
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	11.850	17	3b_z	5  6	B	0	(2, 0)	1	0.808
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	12.658	18	3b_z	2  4	B	1	(2, 1)	1	0.632
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	13.290	19	3b_z	3  8	B	0	(2, 0)	1	0.712
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	14.002	20	3b_z	7  9	B	1	(2, 1)	1	0.616
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	14.618	21	3b_z	3  5	B	0	(2, 0)	0	0.552
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	15.170	22	3b_z	5  6	B	0	(2, 0)	1	0.632
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	15.802	23	3b_z	2  4	B	1	(2, 1)	1	0.600
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	16.402	24	3b_z	3  5	B	1	(2, 1)	1	0.680
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	17.082	25	3b_z	2  4	B	1	(2, 1)	1	0.560
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	17.642	26	3b_z	6  8	B	1	(2, 1)	1	0.559
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	18.202	27	3b_z	2  4	B	1	(2, 1)	1	0.744
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	18.946	28	3b_z	3  8	B	0	(2, 0)	1	0.776
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	19.722	29	3b_z	4  7	B	0	(2, 0)	1	0.600
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	20.322	30	3b_z	3  8	B	0	(2, 0)	1	0.768
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	21.090	31	3b_z	5  6	B	0	(2, 0)	1	0.744
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	21.834	32	3b_z	2  9	B	0	(2, 0)	1	0.816
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	22.650	33	3b_z	7  9	B	1	(2, 1)	1	0.576
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	23.226	34	3b_z	3  8	A	1	(1, 1)	1	17.439
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	24.162	35	4a_z	3  8	A	0	(1, 0)	1	0.600
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	24.762	36	3e_z	3  8	A	0	(1, 0)	1	0.655
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	25.418	37	3d_z	3  8	A	1	(1, 1)	1	0.576
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	25.994	38	6e_z	3  8	A	0	(1, 0)	1	0.719
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	26.713	39	6b_z	3  8	A	0	(1, 0)	1	0.624
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	27.338	40	6d_z	3  8	A	1	(1, 1)	1	0.568
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	27.906	41	3b_z	3  8	A	1	(1, 1)	1	0.759
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	28.666	42	3d_z	3  8	A	1	(1, 1)	1	0.656
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	29.322	43	6a_z	3  8	A	0	(1, 0)	1	0.559
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	29.881	44	6d_z	3  8	A	1	(1, 1)	1	1.085
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	30.969	45	4a_z	3  8	A	0	(1, 0)	1	0.607
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	31.577	46	3b_z	3  8	A	1	(1, 1)	1	0.606
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	32.185	47	5a_z	3  8	A	0	(1, 0)	1	0.687
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	32.873	48	3a_z	3  8	A	0	(1, 0)	1	0.599
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	33.473	49	4c_z_2	3  8	A	0	(1, 0)	1	1.733
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	35.211	50	6e_z	3  8	A	0	(1, 0)	1	0.885
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	36.097	51	4b_z	3  8	A	0	(1, 0)	1	0.712
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	36.810	52	3d_z	3  8	A	1	(1, 1)	1	0.720
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	37.531	53	6d_z	3  8	A	1	(1, 1)	1	0.662
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	38.193	54	3b_z	3  8	A	1	(1, 1)	1	0.647
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	38.841	55	6b_z	3  8	B	0	(2, 0)	1	16.167
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	39.393	56	6b_z	3  5	A	0	(1, 0)	1	1.095
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	39.937	57	3c_z	3  5	B	1	(2, 1)	1	1.247
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	40.641	58	3c_z	5  6	B	0	(2, 0)	1	0.527
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	41.169	59	3c_z	2  4	B	1	(2, 1)	1	0.583
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	41.753	60	3c_z	3  8	B	0	(2, 0)	1	0.623
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	42.377	61	3c_z	6  8	B	1	(2, 1)	1	0.695
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	43.073	62	3c_z	5  6	B	0	(2, 0)	1	0.663
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	43.737	63	3c_z	2  4	B	1	(2, 1)	1	0.663
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	44.401	64	3c_z	6  8	B	1	(2, 1)	1	0.535
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	44.937	65	3c_z	7  9	B	1	(2, 1)	1	0.599
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	45.537	66	3c_z	2  4	B	1	(2, 1)	1	0.687
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	46.225	67	3c_z	4  7	B	0	(2, 0)	1	0.600
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	46.826	68	3c_z	6  8	B	1	(2, 1)	1	0.703
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	47.529	69	3c_z	2  4	B	1	(2, 1)	1	0.527
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	48.057	70	3c_z	3  8	B	0	(2, 0)	1	0.599
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	48.657	71	3c_z	5  6	B	0	(2, 0)	1	0.607
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	49.265	72	3c_z	6  8	B	1	(2, 1)	1	0.607
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	49.873	73	3c_z	4  7	A	0	(1, 0)	1	11.397
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	51.337	74	4d_z	4  7	A	0	(1, 0)	1	0.538
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	51.876	75	3d_z	4  7	A	1	(1, 1)	1	0.846
43	1	2	PTD-DPC	3b_z | 3d_z | 6d_z	52.722	76	4c_z_2	4  7	A	0	(1, 0)	1	0.999
