P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
30	1	1	LTD-RMC	F V | Q T	17.218	24	T  W	25_50_R_k	A	0	(1, 0)	1	1.591
30	1	1	LTD-RMC	F V | Q T	17.722	25	T  Q	25_50_R_k	B	1	(2, 1)	1	0.830
30	1	1	LTD-RMC	F V | Q T	18.050	26	T  Q	13_50_R_k	A	1	(1, 1)	1	0.943
30	1	1	LTD-RMC	F V | Q T	18.666	27	V  G	13_50_R_k	B	1	(2, 1)	1	1.095
30	1	1	LTD-RMC	F V | Q T	19.146	28	V  G	1_50_R_k	B	0	(2, 0)	0	0.543
30	1	1	LTD-RMC	F V | Q T	19.690	29	V  G	39_50_R_k	A	0	(1, 0)	1	1.415
30	1	1	LTD-RMC	F V | Q T	20.082	30	Q  T	39_50_R_k	A	1	(1, 1)	1	1.119
30	1	1	LTD-RMC	F V | Q T	21.202	31	V  F	39_50_R_k	B	1	(2, 1)	1	1.839
30	1	1	LTD-RMC	F V | Q T	21.530	32	V  F	25_50_k	B	0	(2, 0)	1	0.688
30	1	1	LTD-RMC	F V | Q T	22.219	33	V  F	13_50_R_k	A	1	(1, 1)	1	1.496
30	1	1	LTD-RMC	F V | Q T	22.698	34	P  F	13_50_R_k	A	0	(1, 0)	1	0.584
30	1	1	LTD-RMC	F V | Q T	23.282	35	F  V	13_50_R_k	A	1	(1, 1)	1	0.647
30	1	1	LTD-RMC	F V | Q T	23.930	36	Q  T	13_50_R_k	A	1	(1, 1)	1	0.976
30	1	1	LTD-RMC	F V | Q T	24.906	37	T  Q	13_50_R_k	B	1	(2, 1)	1	3.055
30	1	1	LTD-RMC	F V | Q T	25.274	38	T  Q	39_50_k	A	1	(1, 1)	1	0.960
30	1	1	LTD-RMC	F V | Q T	25.866	39	V  F	39_50_k	A	1	(1, 1)	1	1.008
30	1	1	LTD-RMC	F V | Q T	26.874	40	F  K	39_50_k	B	0	(2, 0)	1	1.960
30	1	1	LTD-RMC	F V | Q T	27.234	41	F  K	1_50_R_k	B	1	(2, 1)	1	0.886
30	1	1	LTD-RMC	F V | Q T	28.122	42	F  K	25_50_R_k	B	1	(2, 1)	1	0.776
30	1	1	LTD-RMC	F V | Q T	28.898	43	F  K	1_50_k	B	0	(2, 0)	1	0.480
30	1	1	LTD-RMC	F V | Q T	29.378	44	F  K	13_50_R_k	B	1	(2, 1)	1	0.647
30	1	1	LTD-RMC	F V | Q T	30.026	45	F  K	25_50_R_k	A	0	(1, 0)	1	3.512
30	1	1	LTD-RMC	F V | Q T	30.386	46	V  W	25_50_R_k	B	1	(2, 1)	1	0.912
30	1	1	LTD-RMC	F V | Q T	30.938	47	V  W	39_50_k	A	0	(1, 0)	1	0.950
30	1	1	LTD-RMC	F V | Q T	31.338	48	X  F	39_50_k	A	0	(1, 0)	1	0.784
30	1	1	LTD-RMC	F V | Q T	32.122	49	T  Q	39_50_k	A	1	(1, 1)	1	0.792
30	1	1	LTD-RMC	F V | Q T	32.914	50	T  S	39_50_k	A	0	(1, 0)	1	0.586
30	1	1	LTD-RMC	F V | Q T	33.500	51	Q  T	39_50_k	A	1	(1, 1)	1	0.576
30	1	1	LTD-RMC	F V | Q T	34.076	52	Q  P	39_50_k	A	0	(1, 0)	1	0.662
30	1	1	LTD-RMC	F V | Q T	34.738	53	T  Q	39_50_k	A	1	(1, 1)	1	0.784
30	1	1	LTD-RMC	F V | Q T	35.522	54	S  V	39_50_k	B	0	(2, 0)	1	4.912
30	1	1	LTD-RMC	F V | Q T	35.850	55	S  V	25_50_k	A	0	(1, 0)	1	1.408
30	1	1	LTD-RMC	F V | Q T	36.930	56	V  F	25_50_k	A	1	(1, 1)	1	0.903
30	1	1	LTD-RMC	F V | Q T	37.834	57	Q  Y	25_50_k	A	0	(1, 0)	1	0.680
30	1	1	LTD-RMC	F V | Q T	38.514	58	F  H	25_50_k	A	0	(1, 0)	1	0.799
30	1	1	LTD-RMC	F V | Q T	39.314	59	C  T	25_50_k	B	0	(2, 0)	1	3.960
30	1	1	LTD-RMC	F V | Q T	39.810	60	C  T	1_50_R_k	A	0	(1, 0)	1	0.922
30	1	1	LTD-RMC	F V | Q T	40.237	61	F  V	1_50_R_k	B	1	(2, 1)	1	1.578
30	1	1	LTD-RMC	F V | Q T	41.388	62	F  V	25_50_R_k	A	1	(1, 1)	1	1.492
30	1	1	LTD-RMC	F V | Q T	41.730	63	T  Q	25_50_R_k	A	1	(1, 1)	1	0.952
30	1	1	LTD-RMC	F V | Q T	42.682	64	Q  T	25_50_R_k	B	1	(2, 1)	1	1.665
30	1	1	LTD-RMC	F V | Q T	43.053	65	Q  T	39_50_k	A	1	(1, 1)	1	2.207
30	1	1	LTD-RMC	F V | Q T	44.890	66	T  C	39_50_k	A	0	(1, 0)	1	0.704
30	1	1	LTD-RMC	F V | Q T	45.594	67	T  Q	39_50_k	A	1	(1, 1)	1	0.824
30	1	1	LTD-RMC	F V | Q T	46.418	68	F  P	39_50_k	B	0	(2, 0)	1	3.719
30	1	1	LTD-RMC	F V | Q T	46.772	69	F  P	39_50_R_k	A	0	(1, 0)	1	0.831
30	1	1	LTD-RMC	F V | Q T	47.249	70	T  G	39_50_R_k	A	0	(1, 0)	1	0.951
30	1	1	LTD-RMC	F V | Q T	48.201	71	X  T	39_50_R_k	A	0	(1, 0)	1	0.512
30	1	1	LTD-RMC	F V | Q T	48.714	72	W  Q	39_50_R_k	B	1	(2, 1)	1	2.956
30	1	1	LTD-RMC	F V | Q T	49.729	73	W  Q	1_50_k	B	0	(2, 0)	1	0.583
30	1	1	LTD-RMC	F V | Q T	50.313	74	W  Q	13_50_R_k	B	1	(2, 1)	1	0.487
30	1	1	LTD-RMC	F V | Q T	50.801	75	W  Q	25_50_R_k	B	1	(2, 1)	1	0.535
30	1	1	LTD-RMC	F V | Q T	51.337	76	W  Q	39_50_k	B	0	(2, 0)	1	0.539
30	1	1	LTD-RMC	F V | Q T	51.877	77	W  Q	1_50_k	B	0	(2, 0)	1	0.659
30	1	1	LTD-RMC	F V | Q T	52.537	78	W  Q	13_50_R_k	B	1	(2, 1)	1	0.545
30	1	1	LTD-RMC	F V | Q T	53.083	79	W  Q	25_50_R_k	B	1	(2, 1)	1	0.557
30	1	1	LTD-RMC	F V | Q T	53.641	80	W  Q	13_50_R_k	B	1	(2, 1)	1	0.583
30	1	1	LTD-RMC	F V | Q T	54.225	81	W  Q	13_50_k	A	0	(1, 0)	1	5.911
30	1	1	LTD-RMC	F V | Q T	54.625	82	V  F	13_50_k	A	1	(1, 1)	1	0.839
30	1	1	LTD-RMC	F V | Q T	55.465	83	V  H	13_50_k	B	0	(2, 0)	1	1.575
30	1	1	LTD-RMC	F V | Q T	55.801	84	V  H	39_50_R_k	B	1	(2, 1)	1	0.615
30	1	1	LTD-RMC	F V | Q T	56.417	85	V  H	25_50_R_k	A	0	(1, 0)	1	1.307
30	1	1	LTD-RMC	F V | Q T	56.773	86	F  V	25_50_R_k	A	1	(1, 1)	1	0.925
30	1	1	LTD-RMC	F V | Q T	57.699	87	W  T	25_50_R_k	B	1	(2, 1)	1	1.551
30	1	1	LTD-RMC	F V | Q T	57.969	88	W  T	25_50_k	B	0	(2, 0)	1	0.815
30	1	1	LTD-RMC	F V | Q T	58.785	89	W  T	39_50_R_k	B	1	(2, 1)	1	0.551
30	1	1	LTD-RMC	F V | Q T	59.337	90	W  T	1_50_R_k	A	0	(1, 0)	1	2.349
30	1	1	LTD-RMC	F V | Q T	60.049	91	V  S	1_50_R_k	A	0	(1, 0)	1	0.559
30	1	1	LTD-RMC	F V | Q T	60.609	92	Q  T	1_50_R_k	A	1	(1, 1)	1	0.914
30	1	1	LTD-RMC	F V | Q T	61.524	93	T  Q	1_50_R_k	B	1	(2, 1)	1	2.559
30	1	1	LTD-RMC	F V | Q T	61.897	94	T  Q	13_50_k	A	1	(1, 1)	1	0.804
30	1	1	LTD-RMC	F V | Q T	62.329	95	F  V	13_50_k	B	1	(2, 1)	0	1.056
30	1	1	LTD-RMC	F V | Q T	62.954	96	F  V	1_50_k	A	1	(1, 1)	1	1.247
30	1	1	LTD-RMC	F V | Q T	63.577	97	Q  T	1_50_k	B	0	(2, 0)	1	1.199
30	1	1	LTD-RMC	F V | Q T	64.153	98	Q  T	13_50_R_k	A	1	(1, 1)	1	1.247
30	1	1	LTD-RMC	F V | Q T	64.825	99	T  C	13_50_R_k	A	0	(1, 0)	1	0.607
30	1	1	LTD-RMC	F V | Q T	65.433	100	Y  T	13_50_R_k	A	0	(1, 0)	1	0.729
30	1	1	LTD-RMC	F V | Q T	66.163	101	Q  D	13_50_R_k	B	0	(2, 0)	0	2.719
30	1	1	LTD-RMC	F V | Q T	66.873	102	Q  D	13_50_k	B	0	(2, 0)	1	0.879
30	1	1	LTD-RMC	F V | Q T	67.753	103	Q  D	25_50_k	B	0	(2, 0)	1	0.667
30	1	1	LTD-RMC	F V | Q T	68.425	104	Q  D	1_50_R_k	B	1	(2, 1)	1	0.615
30	1	1	LTD-RMC	F V | Q T	69.041	105	Q  D	39_50_R_k	B	1	(2, 1)	1	0.546
30	1	1	LTD-RMC	F V | Q T	69.587	106	Q  D	39_50_k	B	0	(2, 0)	1	0.617
30	1	1	LTD-RMC	F V | Q T	70.205	107	Q  D	1_50_R_k	B	1	(2, 1)	1	0.893
30	1	1	LTD-RMC	F V | Q T	71.098	108	Q  D	39_50_R_k	A	0	(1, 0)	1	5.230
30	1	1	LTD-RMC	F V | Q T	71.393	109	S  V	39_50_R_k	A	0	(1, 0)	1	0.784
30	1	1	LTD-RMC	F V | Q T	72.177	110	K  V	39_50_R_k	B	1	(2, 1)	1	1.718
30	1	1	LTD-RMC	F V | Q T	72.817	111	K  V	13_50_R_k	A	0	(1, 0)	1	1.000
30	1	1	LTD-RMC	F V | Q T	73.177	112	F  V	13_50_R_k	A	1	(1, 1)	1	1.064
30	1	1	LTD-RMC	F V | Q T	74.241	113	T  X	13_50_R_k	B	1	(2, 1)	1	2.075
30	1	1	LTD-RMC	F V | Q T	74.892	114	T  X	25_50_k	B	0	(2, 0)	1	0.750
30	1	1	LTD-RMC	F V | Q T	75.642	115	T  X	25_50_R_k	B	1	(2, 1)	1	0.871
30	1	1	LTD-RMC	F V | Q T	76.513	116	T  X	13_50_k	A	0	(1, 0)	1	2.633
30	1	1	LTD-RMC	F V | Q T	76.874	117	Q  T	13_50_k	A	1	(1, 1)	1	0.871
30	1	1	LTD-RMC	F V | Q T	77.746	118	Q  J	13_50_k	B	0	(2, 0)	1	1.620
30	1	1	LTD-RMC	F V | Q T	78.137	119	Q  J	1_50_k	B	0	(2, 0)	1	0.600
30	1	1	LTD-RMC	F V | Q T	78.737	120	Q  J	39_50_k	B	0	(2, 0)	1	0.576
30	1	1	LTD-RMC	F V | Q T	79.313	121	Q  J	1_50_k	B	0	(2, 0)	1	0.674
30	1	1	LTD-RMC	F V | Q T	79.987	122	Q  J	13_50_k	B	0	(2, 0)	1	0.613
30	1	1	LTD-RMC	F V | Q T	80.601	123	Q  J	13_50_R_k	B	1	(2, 1)	1	0.792
30	1	1	LTD-RMC	F V | Q T	81.393	124	Q  J	39_50_k	A	0	(1, 0)	1	3.903
30	1	1	LTD-RMC	F V | Q T	81.649	125	F  V	39_50_k	A	1	(1, 1)	1	0.752
30	1	1	LTD-RMC	F V | Q T	82.401	126	T  Q	39_50_k	B	0	(2, 0)	1	1.380
30	1	1	LTD-RMC	F V | Q T	82.773	127	T  Q	25_50_k	B	0	(2, 0)	1	0.716
30	1	1	LTD-RMC	F V | Q T	83.489	128	T  Q	39_50_R_k	B	1	(2, 1)	1	0.600
30	1	1	LTD-RMC	F V | Q T	84.089	129	T  Q	1_50_R_k	A	1	(1, 1)	1	2.552
30	1	1	LTD-RMC	F V | Q T	84.953	130	H  T	1_50_R_k	B	1	(2, 1)	1	1.280
30	1	1	LTD-RMC	F V | Q T	85.369	131	H  T	25_50_R_k	A	0	(1, 0)	1	0.872
30	1	1	LTD-RMC	F V | Q T	85.825	132	Q  T	25_50_R_k	A	1	(1, 1)	1	0.975
30	1	1	LTD-RMC	F V | Q T	86.801	133	G  F	25_50_R_k	B	1	(2, 1)	1	1.944
30	1	1	LTD-RMC	F V | Q T	87.313	134	G  F	13_50_R_k	A	0	(1, 0)	1	0.912
30	1	1	LTD-RMC	F V | Q T	87.713	135	F  V	13_50_R_k	A	1	(1, 1)	1	0.640
30	1	1	LTD-RMC	F V | Q T	88.353	136	V  F	13_50_R_k	A	1	(1, 1)	1	0.640
30	1	1	LTD-RMC	F V | Q T	88.993	137	F  V	13_50_R_k	A	1	(1, 1)	1	0.719
30	1	1	LTD-RMC	F V | Q T	89.713	138	T  Q	13_50_R_k	A	1	(1, 1)	1	1.215
30	1	1	LTD-RMC	F V | Q T	90.929	139	V  F	13_50_R_k	A	1	(1, 1)	1	0.616
30	1	1	LTD-RMC	F V | Q T	91.545	140	B  F	13_50_R_k	A	0	(1, 0)	1	0.762
30	1	1	LTD-RMC	F V | Q T	92.307	141	T  Q	13_50_R_k	B	1	(2, 1)	1	5.383
30	1	1	LTD-RMC	F V | Q T	92.696	142	T  Q	13_50_k	B	0	(2, 0)	1	0.679
30	1	1	LTD-RMC	F V | Q T	93.376	143	T  Q	1_50_R_k	B	1	(2, 1)	1	0.715
30	1	1	LTD-RMC	F V | Q T	94.096	144	T  Q	25_50_R_k	A	1	(1, 1)	1	2.277
30	1	1	LTD-RMC	F V | Q T	94.584	145	F  V	25_50_R_k	A	1	(1, 1)	1	0.520
30	1	1	LTD-RMC	F V | Q T	95.105	146	V  F	25_50_R_k	A	1	(1, 1)	1	0.862
30	1	1	LTD-RMC	F V | Q T	95.968	147	F  V	25_50_R_k	A	1	(1, 1)	1	0.543
30	1	1	LTD-RMC	F V | Q T	96.512	148	V  F	25_50_R_k	A	1	(1, 1)	1	0.511
30	1	1	LTD-RMC	F V | Q T	97.024	149	D  T	25_50_R_k	A	0	(1, 0)	1	0.598
30	1	1	LTD-RMC	F V | Q T	97.624	150	V  L	25_50_R_k	B	1	(2, 1)	1	4.303
30	1	1	LTD-RMC	F V | Q T	98.400	151	V  L	13_50_R_k	B	1	(2, 1)	1	0.638
30	1	1	LTD-RMC	F V | Q T	99.040	152	V  L	39_50_R_k	A	0	(1, 0)	1	1.887
30	1	1	LTD-RMC	F V | Q T	99.512	153	T  Q	39_50_R_k	B	1	(2, 1)	1	1.015
30	1	1	LTD-RMC	F V | Q T	100.056	154	T  Q	13_50_R_k	A	1	(1, 1)	1	1.119
30	1	1	LTD-RMC	F V | Q T	100.632	155	V  F	13_50_R_k	B	1	(2, 1)	1	1.007
30	1	1	LTD-RMC	F V | Q T	101.064	156	V  F	1_50_k	B	0	(2, 0)	1	1.167
30	1	1	LTD-RMC	F V | Q T	102.232	157	V  F	1_50_R_k	A	1	(1, 1)	1	2.079
30	1	1	LTD-RMC	F V | Q T	102.712	158	F  V	1_50_R_k	A	1	(1, 1)	1	0.743
30	1	1	LTD-RMC	F V | Q T	103.456	159	V  F	1_50_R_k	B	1	(2, 1)	1	1.759
30	1	1	LTD-RMC	F V | Q T	103.992	160	V  F	39_50_k	A	1	(1, 1)	1	0.991
30	1	1	LTD-RMC	F V | Q T	104.448	161	Q  T	39_50_k	A	1	(1, 1)	1	1.159
30	1	1	LTD-RMC	F V | Q T	105.608	162	T  H	39_50_k	B	0	(2, 0)	1	2.031
30	1	1	LTD-RMC	F V | Q T	106.024	163	T  H	13_50_k	B	0	(2, 0)	1	0.855
30	1	1	LTD-RMC	F V | Q T	106.880	164	T  H	1_50_k	A	0	(1, 0)	1	1.735
30	1	1	LTD-RMC	F V | Q T	107.344	165	G  T	1_50_k	A	0	(1, 0)	1	0.792
30	1	1	LTD-RMC	F V | Q T	108.137	166	Q  H	1_50_k	B	0	(2, 0)	1	2.486
30	1	1	LTD-RMC	F V | Q T	109.368	167	Q  H	13_50_k	A	0	(1, 0)	1	2.246
30	1	1	LTD-RMC	F V | Q T	110.384	168	F  H	13_50_k	B	0	(2, 0)	1	2.131
30	1	1	LTD-RMC	F V | Q T	111.504	169	F  H	1_50_k	A	0	(1, 0)	1	1.807
30	1	1	LTD-RMC	F V | Q T	112.192	170	G  Q	1_50_k	B	0	(2, 0)	1	1.255
30	1	1	LTD-RMC	F V | Q T	112.760	171	G  Q	25_50_R_k	B	1	(2, 1)	1	0.871
30	1	1	LTD-RMC	F V | Q T	113.632	172	G  Q	25_50_k	B	0	(2, 0)	1	0.719
30	1	1	LTD-RMC	F V | Q T	114.352	173	G  Q	1_50_k	B	0	(2, 0)	1	0.784
30	1	1	LTD-RMC	F V | Q T	115.136	174	G  Q	25_50_k	A	0	(1, 0)	1	3.392
30	1	1	LTD-RMC	F V | Q T	115.584	175	V  F	25_50_k	A	1	(1, 1)	1	0.728
30	1	1	LTD-RMC	F V | Q T	116.312	176	n/a	25_50_k	B	0	(2, 0)	1	1.592
30	1	1	LTD-RMC	F V | Q T	116.728	177	n/a	39_50_R_k	B	1	(2, 1)	1	0.475
30	1	1	LTD-RMC	F V | Q T	117.203	178	n/a	39_50_k	B	0	(2, 0)	1	0.589
30	1	1	LTD-RMC	F V | Q T	117.792	179	n/a	1_50_k	B	0	(2, 0)	1	0.584
30	1	1	LTD-RMC	F V | Q T	118.376	180	n/a	39_50_k	B	0	(2, 0)	1	0.627
30	1	1	LTD-RMC	F V | Q T	119.003	181	n/a	1_50_k	B	0	(2, 0)	1	0.532
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	0.000	0	4e_z	3  8	B	0	(2, 0)	1	1.995
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	1.995	1	4e_z	4  7	A	0	(1, 0)	1	2.315
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	2.315	2	6a_z	4  7	A	0	(1, 0)	1	1.007
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	3.322	3	4b_z	4  7	B	0	(2, 0)	1	2.107
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	4.102	4	4b_z	3  8	A	1	(1, 1)	1	1.719
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	5.042	5	5a_z	3  8	A	1	(1, 1)	1	1.472
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	6.515	6	3e_z	3  8	B	0	(2, 0)	1	3.123
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	7.226	7	3e_z	5  6	A	0	(1, 0)	1	1.245
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	7.762	8	6b_z	5  6	A	1	(1, 1)	1	0.743
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	8.506	9	4a_z	5  6	B	0	(2, 0)	1	1.911
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	9.138	10	4a_z	4  7	B	0	(2, 0)	1	0.818
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	9.957	11	4a_z	6  8	B	1	(2, 1)	1	0.935
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	10.893	12	4a_z	2  4	A	0	(1, 0)	1	3.335
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	11.842	13	3a_z	2  4	A	0	(1, 0)	1	0.951
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	12.794	14	4c_z_2	2  4	B	1	(2, 1)	1	2.292
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	13.186	15	4c_z_2	3  8	A	0	(1, 0)	1	0.975
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	13.770	16	5e_z	3  8	A	0	(1, 0)	1	0.961
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	14.732	17	4b_z	3  8	A	1	(1, 1)	1	0.950
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	15.682	18	6b_z	3  8	A	1	(1, 1)	1	0.735
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	16.418	19	5a_z	3  8	A	1	(1, 1)	1	0.761
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	17.180	20	5c_z	3  8	B	0	(2, 0)	1	4.871
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	18.058	21	5c_z	7  9	A	0	(1, 0)	1	1.501
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	18.682	22	6b_z	7  9	A	1	(1, 1)	1	1.023
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	19.706	23	5a_z	7  9	B	1	(2, 1)	1	2.048
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	20.107	24	5a_z	5  6	B	0	(2, 0)	1	0.718
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	20.826	25	5a_z	4  7	A	1	(1, 1)	1	1.967
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	21.674	26	6b_z	4  7	A	1	(1, 1)	1	0.879
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	22.554	27	3c_z	4  7	A	0	(1, 0)	1	0.759
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	23.314	28	6d_z	4  7	B	0	(2, 0)	1	3.087
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	23.914	29	6d_z	2  9	B	0	(2, 0)	1	1.002
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	24.917	30	6d_z	3  8	B	0	(2, 0)	1	1.078
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	25.995	31	6d_z	3  5	A	0	(1, 0)	1	2.935
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	26.250	32	5a_z	3  5	A	1	(1, 1)	1	0.841
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	27.092	33	3a_z	3  5	B	1	(2, 1)	1	2.006
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	28.002	34	3a_z	7  9	A	0	(1, 0)	1	1.549
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	28.642	35	4e_z	7  9	B	1	(2, 1)	1	1.071
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	29.074	36	4e_z	4  7	B	0	(2, 0)	1	0.759
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	29.834	37	4e_z	5  6	B	0	(2, 0)	1	0.847
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	30.682	38	4e_z	2  4	A	0	(1, 0)	1	3.966
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	32.610	39	4a_z	2  4	A	0	(1, 0)	1	0.776
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	33.387	40	6b_z	2  4	A	1	(1, 1)	1	0.775
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	34.162	41	3b_z	2  4	B	1	(2, 1)	1	3.983
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	34.666	42	3b_z	2  9	A	0	(1, 0)	1	1.000
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	35.162	43	6a_z	2  9	A	0	(1, 0)	1	0.880
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	36.042	44	5a_z	2  9	A	1	(1, 1)	1	0.579
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	36.626	45	6b_z	2  9	A	1	(1, 1)	1	0.714
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	37.340	46	5a_z	2  9	A	1	(1, 1)	1	0.861
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	38.202	47	4b_z	2  9	B	0	(2, 0)	1	4.112
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	38.778	48	4b_z	4  7	B	0	(2, 0)	1	0.904
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	39.682	49	4b_z	2  9	A	0	(1, 0)	0	2.040
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	40.242	50	6e_z	2  9	A	0	(1, 0)	1	1.448
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	41.691	51	6b_z	2  9	A	1	(1, 1)	1	0.576
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	42.267	52	4b_z	2  9	A	1	(1, 1)	1	1.695
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	43.962	53	3c_z	2  9	B	0	(2, 0)	1	5.016
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	44.698	54	3c_z	7  9	A	0	(1, 0)	1	1.032
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	44.994	55	5e_z	7  9	B	1	(2, 1)	1	1.531
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	46.229	56	5e_z	4  7	B	0	(2, 0)	1	0.732
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	46.962	57	5e_z	6  8	A	0	(1, 0)	1	2.434
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	47.428	58	6a_z	6  8	B	1	(2, 1)	1	1.480
30	1	2	PTD-DPC	4b_z | 5a_z | 6b_z	48.442	59	6a_z	2  4	B	1	(2, 1)	1	0.648
