P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
23	1	1	LTD-RMC	D X | S W	0.000	0	F  S	39_50_R_k	A	0	(1, 0)	1	1.602
23	1	1	LTD-RMC	D X | S W	1.602	1	X  D	39_50_R_k	A	1	(1, 1)	1	0.671
23	1	1	LTD-RMC	D X | S W	2.274	2	S  W	39_50_R_k	A	1	(1, 1)	1	0.689
23	1	1	LTD-RMC	D X | S W	2.964	3	R  W	39_50_R_k	A	0	(1, 0)	1	0.613
23	1	1	LTD-RMC	D X | S W	3.578	4	S  L	39_50_R_k	A	0	(1, 0)	1	0.551
23	1	1	LTD-RMC	D X | S W	4.131	5	W  S	39_50_R_k	A	1	(1, 1)	1	0.654
23	1	1	LTD-RMC	D X | S W	4.786	6	S  W	39_50_R_k	A	1	(1, 1)	1	0.615
23	1	1	LTD-RMC	D X | S W	5.402	7	W  S	39_50_R_k	A	1	(1, 1)	1	0.543
23	1	1	LTD-RMC	D X | S W	5.946	8	P  X	39_50_R_k	A	0	(1, 0)	1	0.959
23	1	1	LTD-RMC	D X | S W	6.906	9	J  D	39_50_R_k	A	0	(1, 0)	1	1.407
23	1	1	LTD-RMC	D X | S W	8.314	10	L  S	39_50_R_k	A	0	(1, 0)	1	0.247
23	1	1	LTD-RMC	D X | S W	8.562	11	X  D	39_50_R_k	A	1	(1, 1)	1	0.840
23	1	1	LTD-RMC	D X | S W	9.403	12	S  W	39_50_R_k	A	1	(1, 1)	1	0.639
23	1	1	LTD-RMC	D X | S W	10.042	13	D  X	39_50_R_k	A	1	(1, 1)	1	0.503
23	1	1	LTD-RMC	D X | S W	10.546	14	X  D	39_50_R_k	A	1	(1, 1)	1	0.647
23	1	1	LTD-RMC	D X | S W	11.194	15	W  S	39_50_R_k	A	1	(1, 1)	1	0.495
23	1	1	LTD-RMC	D X | S W	11.690	16	X  C	39_50_R_k	A	0	(1, 0)	1	0.607
23	1	1	LTD-RMC	D X | S W	12.298	17	S  M	39_50_R_k	A	1	(1, 1)	0	0.920
23	1	1	LTD-RMC	D X | S W	13.219	18	S  W	39_50_R_k	A	1	(1, 1)	1	0.726
23	1	1	LTD-RMC	D X | S W	13.946	19	R  S	39_50_R_k	A	0	(1, 0)	1	0.895
23	1	1	LTD-RMC	D X | S W	14.842	20	X  D	39_50_R_k	A	1	(1, 1)	1	0.623
23	1	1	LTD-RMC	D X | S W	15.466	21	H  D	39_50_R_k	A	1	(1, 1)	0	0.471
23	1	1	LTD-RMC	D X | S W	15.938	22	D  X	39_50_R_k	A	1	(1, 1)	1	0.599
23	1	1	LTD-RMC	D X | S W	16.538	23	S  R	39_50_R_k	A	1	(1, 1)	0	0.615
23	1	1	LTD-RMC	D X | S W	17.154	24	S  W	39_50_R_k	A	1	(1, 1)	1	0.631
23	1	1	LTD-RMC	D X | S W	17.786	25	D  X	39_50_R_k	A	0	(1, 0)	0	0.599
23	1	1	LTD-RMC	D X | S W	18.386	26	S  W	39_50_R_k	A	1	(1, 1)	1	1.575
23	1	1	LTD-RMC	D X | S W	19.962	27	X  D	39_50_R_k	A	1	(1, 1)	1	0.623
23	1	1	LTD-RMC	D X | S W	20.586	28	W  S	39_50_R_k	A	1	(1, 1)	1	0.975
23	1	1	LTD-RMC	D X | S W	21.562	29	D  T	39_50_R_k	A	0	(1, 0)	1	0.615
23	1	1	LTD-RMC	D X | S W	22.178	30	M  X	39_50_R_k	A	0	(1, 0)	1	0.640
23	1	1	LTD-RMC	D X | S W	22.818	31	S  W	39_50_R_k	A	1	(1, 1)	1	0.599
23	1	1	LTD-RMC	D X | S W	23.418	32	W  K	39_50_R_k	A	0	(1, 0)	1	0.688
23	1	1	LTD-RMC	D X | S W	24.107	33	S  P	39_50_R_k	A	0	(1, 0)	1	0.550
23	1	1	LTD-RMC	D X | S W	24.658	34	X  D	39_50_R_k	A	1	(1, 1)	1	0.840
23	1	1	LTD-RMC	D X | S W	25.498	35	D  X	39_50_R_k	A	1	(1, 1)	1	0.598
23	1	1	LTD-RMC	D X | S W	26.098	36	S  W	39_50_R_k	A	1	(1, 1)	1	0.504
23	1	1	LTD-RMC	D X | S W	26.602	37	X  D	39_50_R_k	A	1	(1, 1)	1	0.552
23	1	1	LTD-RMC	D X | S W	27.154	38	M  S	39_50_R_k	A	0	(1, 0)	1	0.784
23	1	1	LTD-RMC	D X | S W	27.938	39	Q  S	39_50_R_k	A	0	(1, 0)	1	0.544
23	1	1	LTD-RMC	D X | S W	28.482	40	G  W	39_50_R_k	A	0	(1, 0)	1	0.592
23	1	1	LTD-RMC	D X | S W	29.074	41	S  W	39_50_R_k	A	1	(1, 1)	1	0.968
23	1	1	LTD-RMC	D X | S W	30.042	42	X  H	39_50_R_k	B	1	(2, 1)	1	32.003
23	1	1	LTD-RMC	D X | S W	32.003	43	X  H	25_50_R_k	B	1	(2, 1)	1	0.542
23	1	1	LTD-RMC	D X | S W	32.546	44	X  H	1_50_k	B	1	(2, 1)	0	0.423
23	1	1	LTD-RMC	D X | S W	32.970	45	X  H	25_50_k	B	1	(2, 1)	0	0.680
23	1	1	LTD-RMC	D X | S W	33.650	46	X  H	13_50_R_k	B	1	(2, 1)	1	0.567
23	1	1	LTD-RMC	D X | S W	34.217	47	X  H	25_50_R_k	B	1	(2, 1)	1	0.574
23	1	1	LTD-RMC	D X | S W	34.793	48	X  H	39_50_R_k	B	1	(2, 1)	1	0.471
23	1	1	LTD-RMC	D X | S W	35.265	49	X  H	39_50_k	B	0	(2, 0)	1	0.527
23	1	1	LTD-RMC	D X | S W	35.793	50	X  H	13_50_k	B	0	(2, 0)	1	0.517
23	1	1	LTD-RMC	D X | S W	36.314	51	X  H	39_50_k	B	0	(2, 0)	1	0.448
23	1	1	LTD-RMC	D X | S W	36.762	52	X  H	25_50_k	B	0	(2, 0)	1	0.943
23	1	1	LTD-RMC	D X | S W	37.705	53	X  H	1_50_k	B	0	(2, 0)	1	0.679
23	1	1	LTD-RMC	D X | S W	38.385	54	X  H	13_50_R_k	B	1	(2, 1)	1	0.855
23	1	1	LTD-RMC	D X | S W	39.241	55	X  H	25_50_R_k	B	1	(2, 1)	1	0.799
23	1	1	LTD-RMC	D X | S W	40.041	56	X  H	39_50_R_k	B	1	(2, 1)	1	0.522
23	1	1	LTD-RMC	D X | S W	40.564	57	X  H	39_50_k	B	0	(2, 0)	1	0.629
23	1	1	LTD-RMC	D X | S W	41.194	58	X  H	25_50_k	B	0	(2, 0)	1	2.766
23	1	1	LTD-RMC	D X | S W	43.961	59	X  H	25_50_R_k	B	1	(2, 1)	1	0.951
23	1	1	LTD-RMC	D X | S W	44.913	60	X  H	1_50_k	B	1	(2, 1)	0	2.087
23	1	1	LTD-RMC	D X | S W	47.001	61	X  H	39_50_k	B	0	(2, 0)	1	0.893
23	1	1	LTD-RMC	D X | S W	47.897	62	X  H	39_50_R_k	B	1	(2, 1)	1	0.703
23	1	1	LTD-RMC	D X | S W	48.601	63	X  H	1_50_k	B	0	(2, 0)	1	0.679
23	1	1	LTD-RMC	D X | S W	49.281	64	X  H	13_50_R_k	B	1	(2, 1)	1	0.768
23	1	1	LTD-RMC	D X | S W	50.050	65	X  H	25_50_k	B	0	(2, 0)	1	1.662
23	1	1	LTD-RMC	D X | S W	51.713	66	X  H	39_50_k	B	1	(2, 1)	0	1.814
23	1	1	LTD-RMC	D X | S W	53.529	67	X  H	25_50_k	B	1	(2, 1)	0	1.911
23	1	1	LTD-RMC	D X | S W	55.441	68	X  H	1_50_R_k	B	1	(2, 1)	1	1.463
23	1	1	LTD-RMC	D X | S W	56.905	69	X  H	25_50_R_k	B	1	(2, 1)	1	0.455
23	1	1	LTD-RMC	D X | S W	57.361	70	X  H	1_50_k	B	1	(2, 1)	0	0.519
23	1	1	LTD-RMC	D X | S W	57.881	71	X  H	25_50_k	B	1	(2, 1)	0	0.607
23	1	1	LTD-RMC	D X | S W	58.489	72	X  H	13_50_k	B	0	(2, 0)	1	0.575
23	1	1	LTD-RMC	D X | S W	59.065	73	X  H	1_50_k	B	0	(2, 0)	1	0.567
23	1	1	LTD-RMC	D X | S W	59.633	74	X  H	13_50_R_k	B	1	(2, 1)	1	0.727
23	1	1	LTD-RMC	D X | S W	60.361	75	X  H	39_50_k	B	0	(2, 0)	1	0.583
23	1	1	LTD-RMC	D X | S W	60.945	76	X  H	25_50_R_k	B	1	(2, 1)	1	0.631
23	1	1	LTD-RMC	D X | S W	61.577	77	X  H	13_50_k	B	0	(2, 0)	1	0.575
23	1	1	LTD-RMC	D X | S W	62.153	78	X  H	39_50_R_k	B	1	(2, 1)	1	0.815
23	1	1	LTD-RMC	D X | S W	62.969	79	X  H	13_50_R_k	B	1	(2, 1)	1	0.591
23	1	1	LTD-RMC	D X | S W	63.561	80	X  H	25_50_k	B	1	(2, 1)	0	0.655
23	1	1	LTD-RMC	D X | S W	64.217	81	X  H	39_50_R_k	B	0	(2, 0)	0	0.993
23	1	1	LTD-RMC	D X | S W	65.211	82	X  H	1_50_R_k	B	1	(2, 1)	1	1.605
23	1	1	LTD-RMC	D X | S W	66.817	83	X  H	25_50_R_k	B	1	(2, 1)	1	0.471
23	1	1	LTD-RMC	D X | S W	67.289	84	X  H	13_50_k	B	0	(2, 0)	1	0.568
23	1	1	LTD-RMC	D X | S W	67.857	85	X  H	n/a	A	0	(1, 0)	1	39.476
23	1	1	LTD-RMC	D X | S W	69.521	86	X  D	n/a	A	1	(1, 1)	1	0.896
23	1	1	LTD-RMC	D X | S W	70.417	87	C  D	n/a	A	0	(1, 0)	1	0.799
23	1	1	LTD-RMC	D X | S W	71.217	88	D  X	n/a	A	1	(1, 1)	1	1.111
