P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
38	1	1	LTD-RMC	B N | D R	0.000	0	D  R	25_50_k	A	1	(1, 1)	1	2.713
38	1	1	LTD-RMC	B N | D R	2.713	1	N  B	25_50_k	B	0	(2, 0)	1	3.209
38	1	1	LTD-RMC	B N | D R	3.209	2	N  B	1_50_R_k	B	0	(2, 0)	0	0.876
38	1	1	LTD-RMC	B N | D R	4.089	3	N  B	39_50_k	B	0	(2, 0)	1	0.724
38	1	1	LTD-RMC	B N | D R	4.817	4	N  B	1_50_k	B	0	(2, 0)	1	0.533
38	1	1	LTD-RMC	B N | D R	5.353	5	N  B	25_50_k	B	0	(2, 0)	1	0.877
38	1	1	LTD-RMC	B N | D R	6.233	6	N  B	25_50_R_k	B	1	(2, 1)	1	0.645
38	1	1	LTD-RMC	B N | D R	6.881	7	N  B	39_50_k	A	0	(1, 0)	0	4.761
38	1	1	LTD-RMC	B N | D R	7.481	8	R  W	39_50_k	A	0	(1, 0)	1	1.085
38	1	1	LTD-RMC	B N | D R	8.569	9	B  N	39_50_k	A	1	(1, 1)	1	0.629
38	1	1	LTD-RMC	B N | D R	9.201	10	C  R	39_50_k	A	0	(1, 0)	1	0.573
38	1	1	LTD-RMC	B N | D R	9.777	11	D  R	39_50_k	A	1	(1, 1)	1	0.845
38	1	1	LTD-RMC	B N | D R	10.625	12	G  R	39_50_k	A	0	(1, 0)	1	0.525
38	1	1	LTD-RMC	B N | D R	11.153	13	C  N	39_50_k	A	0	(1, 0)	1	0.688
38	1	1	LTD-RMC	B N | D R	11.844	14	B  N	39_50_k	A	1	(1, 1)	1	0.626
38	1	1	LTD-RMC	B N | D R	12.473	15	S  R	39_50_k	A	0	(1, 0)	1	0.518
38	1	1	LTD-RMC	B N | D R	12.995	16	D  R	39_50_k	A	1	(1, 1)	1	1.347
38	1	1	LTD-RMC	B N | D R	14.345	17	D  P	39_50_k	A	0	(1, 0)	1	0.492
38	1	1	LTD-RMC	B N | D R	14.841	18	B  N	39_50_k	A	1	(1, 1)	1	0.613
38	1	1	LTD-RMC	B N | D R	15.457	19	N  B	39_50_k	A	0	(1, 0)	0	0.445
38	1	1	LTD-RMC	B N | D R	15.905	20	R  D	39_50_k	A	1	(1, 1)	1	0.741
38	1	1	LTD-RMC	B N | D R	16.649	21	N  K	39_50_k	A	0	(1, 0)	1	0.500
38	1	1	LTD-RMC	B N | D R	17.153	22	N  T	39_50_k	A	0	(1, 0)	1	0.460
38	1	1	LTD-RMC	B N | D R	17.617	23	B  K	39_50_k	A	0	(1, 0)	1	0.653
38	1	1	LTD-RMC	B N | D R	18.273	24	N  J	39_50_k	A	0	(1, 0)	1	0.525
38	1	1	LTD-RMC	B N | D R	18.801	25	N  X	39_50_k	A	0	(1, 0)	1	0.461
38	1	1	LTD-RMC	B N | D R	19.265	26	D  R	39_50_k	A	0	(1, 0)	0	0.838
38	1	1	LTD-RMC	B N | D R	20.106	27	R  D	39_50_k	A	0	(1, 0)	0	0.507
38	1	1	LTD-RMC	B N | D R	20.617	28	D  R	39_50_k	A	1	(1, 1)	1	0.964
38	1	1	LTD-RMC	B N | D R	21.585	29	B  N	39_50_k	A	1	(1, 1)	1	0.852
38	1	1	LTD-RMC	B N | D R	22.441	30	H  R	39_50_k	B	0	(2, 0)	1	16.324
38	1	1	LTD-RMC	B N | D R	23.209	31	H  R	13_50_k	B	0	(2, 0)	1	0.645
38	1	1	LTD-RMC	B N | D R	23.857	32	H  R	1_50_k	B	0	(2, 0)	1	0.764
38	1	1	LTD-RMC	B N | D R	24.624	33	H  R	1_50_R_k	B	1	(2, 1)	1	0.773
38	1	1	LTD-RMC	B N | D R	25.401	34	H  R	25_50_k	B	0	(2, 0)	1	0.597
38	1	1	LTD-RMC	B N | D R	26.001	35	H  R	39_50_R_k	B	1	(2, 1)	1	0.582
38	1	1	LTD-RMC	B N | D R	26.586	36	H  R	13_50_k	B	0	(2, 0)	1	0.386
38	1	1	LTD-RMC	B N | D R	26.976	37	H  R	25_50_R_k	B	1	(2, 1)	1	0.764
38	1	1	LTD-RMC	B N | D R	27.744	38	H  R	13_50_R_k	B	0	(2, 0)	0	0.397
38	1	1	LTD-RMC	B N | D R	28.145	39	H  R	1_50_R_k	B	1	(2, 1)	1	1.092
38	1	1	LTD-RMC	B N | D R	29.240	40	H  R	13_50_R_k	B	1	(2, 1)	1	0.654
38	1	1	LTD-RMC	B N | D R	29.898	41	H  R	25_50_R_k	B	1	(2, 1)	1	0.644
38	1	1	LTD-RMC	B N | D R	30.546	42	H  R	39_50_k	B	0	(2, 0)	1	0.659
38	1	1	LTD-RMC	B N | D R	31.208	43	H  R	1_50_R_k	B	1	(2, 1)	1	0.713
38	1	1	LTD-RMC	B N | D R	31.928	44	H  R	13_50_R_k	B	1	(2, 1)	1	0.704
38	1	1	LTD-RMC	B N | D R	32.640	45	H  R	25_50_k	B	0	(2, 0)	1	0.652
38	1	1	LTD-RMC	B N | D R	33.296	46	H  R	1_50_R_k	B	1	(2, 1)	1	0.626
38	1	1	LTD-RMC	B N | D R	33.930	47	H  R	13_50_R_k	B	1	(2, 1)	1	0.667
38	1	1	LTD-RMC	B N | D R	34.601	48	H  R	1_50_k	B	0	(2, 0)	1	0.788
38	1	1	LTD-RMC	B N | D R	35.392	49	H  R	39_50_R_k	B	1	(2, 1)	1	0.740
38	1	1	LTD-RMC	B N | D R	36.136	50	H  R	1_50_R_k	B	1	(2, 1)	1	1.021
38	1	1	LTD-RMC	B N | D R	37.160	51	H  R	39_50_R_k	B	1	(2, 1)	1	1.158
38	1	1	LTD-RMC	B N | D R	38.322	52	H  R	39_50_k	B	0	(2, 0)	1	0.649
38	1	1	LTD-RMC	B N | D R	38.976	53	H  R	13_50_R_k	B	1	(2, 1)	1	0.732
38	1	1	LTD-RMC	B N | D R	39.712	54	H  R	13_50_k	B	0	(2, 0)	1	0.588
38	1	1	LTD-RMC	B N | D R	40.304	55	H  R	1_50_R_k	B	1	(2, 1)	1	0.764
38	1	1	LTD-RMC	B N | D R	41.072	56	H  R	39_50_k	B	0	(2, 0)	1	0.672
38	1	1	LTD-RMC	B N | D R	41.752	57	H  R	25_50_R_k	B	1	(2, 1)	1	0.564
38	1	1	LTD-RMC	B N | D R	42.320	58	H  R	13_50_k	B	0	(2, 0)	1	0.916
38	1	1	LTD-RMC	B N | D R	43.240	59	H  R	25_50_k	B	0	(2, 0)	1	0.590
38	1	1	LTD-RMC	B N | D R	43.833	60	H  R	13_50_R_k	B	1	(2, 1)	1	0.662
38	1	1	LTD-RMC	B N | D R	44.499	61	H  R	25_50_R_k	A	0	(1, 0)	1	22.540
38	1	1	LTD-RMC	B N | D R	44.984	62	D  X	25_50_R_k	A	0	(1, 0)	1	0.700
38	1	1	LTD-RMC	B N | D R	45.688	63	X  R	25_50_R_k	B	0	(2, 0)	0	1.969
38	1	1	LTD-RMC	B N | D R	46.472	64	X  R	39_50_k	A	0	(1, 0)	1	1.980
38	1	1	LTD-RMC	B N | D R	47.672	65	F  B	39_50_k	A	0	(1, 0)	1	0.588
38	1	1	LTD-RMC	B N | D R	48.264	66	D  W	39_50_k	A	0	(1, 0)	1	0.828
38	1	1	LTD-RMC	B N | D R	49.096	67	R  D	39_50_k	A	1	(1, 1)	1	0.685
38	1	1	LTD-RMC	B N | D R	49.784	68	N  W	39_50_k	A	0	(1, 0)	1	0.701
38	1	1	LTD-RMC	B N | D R	50.488	69	D  R	39_50_k	A	1	(1, 1)	1	0.765
38	1	1	LTD-RMC	B N | D R	51.256	70	R  Y	39_50_k	A	0	(1, 0)	1	0.628
38	1	1	LTD-RMC	B N | D R	51.888	71	F  B	39_50_k	A	0	(1, 0)	1	0.549
38	1	1	LTD-RMC	B N | D R	52.440	72	N  B	39_50_k	A	1	(1, 1)	1	0.844
38	1	1	LTD-RMC	B N | D R	53.288	73	T  D	39_50_k	A	0	(1, 0)	1	0.461
38	1	1	LTD-RMC	B N | D R	53.752	74	R  H	39_50_k	A	0	(1, 0)	1	0.613
38	1	1	LTD-RMC	B N | D R	54.368	75	R  D	39_50_k	A	1	(1, 1)	1	0.694
38	1	1	LTD-RMC	B N | D R	55.065	76	B  L	39_50_k	A	0	(1, 0)	1	0.476
38	1	1	LTD-RMC	B N | D R	55.544	77	B  N	39_50_k	A	1	(1, 1)	1	0.541
38	1	1	LTD-RMC	B N | D R	56.088	78	R  D	39_50_k	A	0	(1, 0)	0	0.465
38	1	1	LTD-RMC	B N | D R	56.560	79	D  G	39_50_k	A	0	(1, 0)	1	1.427
38	1	1	LTD-RMC	B N | D R	57.992	80	B  N	39_50_k	A	1	(1, 1)	1	0.820
38	1	1	LTD-RMC	B N | D R	58.816	81	Y  N	39_50_k	A	0	(1, 0)	1	0.501
38	1	1	LTD-RMC	B N | D R	59.320	82	D  J	39_50_k	A	0	(1, 0)	1	0.781
38	1	1	LTD-RMC	B N | D R	60.105	83	R  D	39_50_k	A	1	(1, 1)	1	0.699
38	1	1	LTD-RMC	B N | D R	60.808	84	D  R	39_50_k	A	1	(1, 1)	1	0.685
38	1	1	LTD-RMC	B N | D R	61.496	85	L  N	39_50_k	A	0	(1, 0)	1	0.550
38	1	1	LTD-RMC	B N | D R	62.049	86	X  R	39_50_k	A	0	(1, 0)	1	0.563
38	1	1	LTD-RMC	B N | D R	62.616	87	T  R	39_50_k	A	0	(1, 0)	1	0.476
38	1	1	LTD-RMC	B N | D R	63.096	88	B  N	39_50_k	A	1	(1, 1)	1	0.557
38	1	1	LTD-RMC	B N | D R	63.656	89	N  B	39_50_k	B	0	(2, 0)	1	18.333
38	1	1	LTD-RMC	B N | D R	64.808	90	N  B	13_50_R_k	B	1	(2, 1)	1	0.613
38	1	1	LTD-RMC	B N | D R	65.424	91	N  B	13_50_k	B	0	(2, 0)	1	0.541
38	1	1	LTD-RMC	B N | D R	65.968	92	N  B	39_50_k	B	0	(2, 0)	1	0.820
38	1	1	LTD-RMC	B N | D R	66.791	93	N  B	25_50_k	B	0	(2, 0)	1	0.661
