P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
34	1	1	LTD-RMC	J R | L W	0.000	0	R  J	25_50_k	A	1	(1, 1)	1	0.960
34	1	1	LTD-RMC	J R | L W	0.960	1	T  W	25_50_k	B	0	(2, 0)	1	1.368
34	1	1	LTD-RMC	J R | L W	1.368	2	T  W	39_50_k	A	0	(1, 0)	1	0.800
34	1	1	LTD-RMC	J R | L W	1.760	3	J  R	39_50_k	B	0	(2, 0)	1	0.800
34	1	1	LTD-RMC	J R | L W	2.168	4	J  R	13_50_R_k	A	1	(1, 1)	1	1.137
34	1	1	LTD-RMC	J R | L W	2.897	5	W  L	13_50_R_k	B	1	(2, 1)	1	1.223
34	1	1	LTD-RMC	J R | L W	3.392	6	W  L	13_50_k	A	1	(1, 1)	1	0.935
34	1	1	LTD-RMC	J R | L W	3.833	7	L  W	13_50_k	B	0	(2, 0)	1	0.888
34	1	1	LTD-RMC	J R | L W	4.280	8	L  W	1_50_R_k	A	1	(1, 1)	1	0.918
34	1	1	LTD-RMC	J R | L W	4.752	9	W  L	1_50_R_k	B	1	(2, 1)	1	0.922
34	1	1	LTD-RMC	J R | L W	5.202	10	W  L	13_50_R_k	A	1	(1, 1)	1	0.864
34	1	1	LTD-RMC	J R | L W	5.616	11	J  R	13_50_R_k	B	1	(2, 1)	1	0.846
34	1	1	LTD-RMC	J R | L W	6.048	12	J  R	39_50_k	A	1	(1, 1)	1	0.856
34	1	1	LTD-RMC	J R | L W	6.472	13	N  R	39_50_k	B	0	(2, 0)	1	0.840
34	1	1	LTD-RMC	J R | L W	6.888	14	N  R	25_50_R_k	A	0	(1, 0)	1	0.983
34	1	1	LTD-RMC	J R | L W	7.456	15	W  P	25_50_R_k	B	1	(2, 1)	1	1.415
34	1	1	LTD-RMC	J R | L W	8.304	16	W  P	39_50_R_k	A	0	(1, 0)	1	1.336
34	1	1	LTD-RMC	J R | L W	8.792	17	R  M	39_50_R_k	B	1	(2, 1)	1	0.959
34	1	1	LTD-RMC	J R | L W	9.264	18	R  M	25_50_k	A	0	(1, 0)	1	0.976
34	1	1	LTD-RMC	J R | L W	9.768	19	W  L	25_50_k	A	1	(1, 1)	1	1.168
34	1	1	LTD-RMC	J R | L W	10.936	20	C  R	25_50_k	B	0	(2, 0)	1	2.112
34	1	1	LTD-RMC	J R | L W	11.376	21	C  R	13_50_R_k	B	1	(2, 1)	1	0.671
34	1	1	LTD-RMC	J R | L W	12.048	22	C  R	25_50_R_k	A	0	(1, 0)	1	1.504
34	1	1	LTD-RMC	J R | L W	12.440	23	J  R	25_50_R_k	B	1	(2, 1)	1	1.087
34	1	1	LTD-RMC	J R | L W	13.136	24	J  R	1_50_R_k	A	1	(1, 1)	1	1.335
34	1	1	LTD-RMC	J R | L W	13.775	25	L  W	1_50_R_k	B	1	(2, 1)	1	1.087
34	1	1	LTD-RMC	J R | L W	14.223	26	L  W	13_50_R_k	A	1	(1, 1)	1	1.015
34	1	1	LTD-RMC	J R | L W	14.791	27	W  X	13_50_R_k	B	1	(2, 1)	1	1.023
34	1	1	LTD-RMC	J R | L W	15.247	28	W  X	39_50_R_k	A	0	(1, 0)	1	0.863
34	1	1	LTD-RMC	J R | L W	15.655	29	T  L	39_50_R_k	B	1	(2, 1)	1	0.871
34	1	1	LTD-RMC	J R | L W	16.119	30	T  L	1_50_k	A	0	(1, 0)	1	0.959
34	1	1	LTD-RMC	J R | L W	16.615	31	N  R	1_50_k	B	0	(2, 0)	1	1.407
34	1	1	LTD-RMC	J R | L W	17.527	32	N  R	25_50_R_k	A	0	(1, 0)	1	1.313
34	1	1	LTD-RMC	J R | L W	17.929	33	W  L	25_50_R_k	A	1	(1, 1)	1	0.781
34	1	1	LTD-RMC	J R | L W	18.711	34	Q  R	25_50_R_k	B	1	(2, 1)	1	1.695
34	1	1	LTD-RMC	J R | L W	19.223	35	Q  R	13_50_R_k	A	0	(1, 0)	1	1.000
34	1	1	LTD-RMC	J R | L W	19.712	36	L  W	13_50_R_k	B	1	(2, 1)	1	0.975
34	1	1	LTD-RMC	J R | L W	20.199	37	L  W	1_50_R_k	A	1	(1, 1)	1	1.094
34	1	1	LTD-RMC	J R | L W	20.807	38	T  J	1_50_R_k	B	1	(2, 1)	1	1.055
34	1	1	LTD-RMC	J R | L W	21.255	39	T  J	13_50_R_k	A	0	(1, 0)	1	0.887
34	1	1	LTD-RMC	J R | L W	21.695	40	R  J	13_50_R_k	B	1	(2, 1)	1	0.895
34	1	1	LTD-RMC	J R | L W	22.151	41	R  J	13_50_k	A	1	(1, 1)	1	0.983
34	1	1	LTD-RMC	J R | L W	22.679	42	W  N	13_50_k	B	0	(2, 0)	1	0.959
34	1	1	LTD-RMC	J R | L W	23.111	43	W  N	39_50_R_k	B	1	(2, 1)	1	0.623
34	1	1	LTD-RMC	J R | L W	23.735	44	W  N	25_50_R_k	A	0	(1, 0)	1	1.503
34	1	1	LTD-RMC	J R | L W	24.183	45	R  K	25_50_R_k	B	1	(2, 1)	1	1.023
34	1	1	LTD-RMC	J R | L W	24.759	46	R  K	39_50_R_k	A	0	(1, 0)	1	1.439
34	1	1	LTD-RMC	J R | L W	25.623	47	L  Y	39_50_R_k	B	1	(2, 1)	1	1.367
34	1	1	LTD-RMC	J R | L W	26.127	48	L  Y	1_50_R_k	A	0	(1, 0)	1	0.943
34	1	1	LTD-RMC	J R | L W	26.567	49	J  D	1_50_R_k	B	1	(2, 1)	1	0.871
34	1	1	LTD-RMC	J R | L W	26.999	50	J  D	13_50_R_k	A	0	(1, 0)	1	0.871
34	1	1	LTD-RMC	J R | L W	27.439	51	K  R	13_50_R_k	B	1	(2, 1)	1	0.887
34	1	1	LTD-RMC	J R | L W	27.887	52	K  R	25_50_k	A	0	(1, 0)	1	1.159
34	1	1	LTD-RMC	J R | L W	28.599	53	J  R	25_50_k	A	1	(1, 1)	1	0.815
34	1	1	LTD-RMC	J R | L W	29.415	54	R  J	25_50_k	B	0	(2, 0)	1	1.959
34	1	1	LTD-RMC	J R | L W	29.847	55	R  J	1_50_k	A	1	(1, 1)	1	1.615
34	1	1	LTD-RMC	J R | L W	31.031	56	T  W	1_50_k	B	0	(2, 0)	1	1.607
34	1	1	LTD-RMC	J R | L W	31.455	57	T  W	39_50_k	A	0	(1, 0)	1	1.569
34	1	1	LTD-RMC	J R | L W	32.601	58	X  J	39_50_k	B	0	(2, 0)	1	1.649
34	1	1	LTD-RMC	J R | L W	33.105	59	X  J	25_50_R_k	B	1	(2, 1)	1	0.622
34	1	1	LTD-RMC	J R | L W	33.727	60	X  J	1_50_k	A	0	(1, 0)	1	1.502
34	1	1	LTD-RMC	J R | L W	34.103	61	C  J	1_50_k	B	0	(2, 0)	1	1.039
34	1	1	LTD-RMC	J R | L W	34.767	62	C  J	1_50_R_k	A	0	(1, 0)	1	1.367
34	1	1	LTD-RMC	J R | L W	35.471	63	C  R	1_50_R_k	B	1	(2, 1)	1	1.271
34	1	1	LTD-RMC	J R | L W	36.039	64	C  R	39_50_R_k	A	0	(1, 0)	1	2.674
34	1	1	LTD-RMC	J R | L W	38.146	65	J  R	39_50_R_k	B	1	(2, 1)	1	2.647
34	1	1	LTD-RMC	J R | L W	38.687	66	J  R	39_50_k	A	1	(1, 1)	1	1.060
34	1	1	LTD-RMC	J R | L W	39.207	67	W  Q	39_50_k	B	0	(2, 0)	1	0.969
34	1	1	LTD-RMC	J R | L W	39.657	68	W  Q	13_50_k	A	0	(1, 0)	1	0.919
34	1	1	LTD-RMC	J R | L W	40.127	69	R  X	13_50_k	B	0	(2, 0)	1	1.837
34	1	1	LTD-RMC	J R | L W	41.495	70	R  X	13_50_R_k	B	1	(2, 1)	1	0.753
34	1	1	LTD-RMC	J R | L W	42.249	71	R  X	25_50_R_k	A	0	(1, 0)	1	2.576
34	1	1	LTD-RMC	J R | L W	42.703	72	W  L	25_50_R_k	B	1	(2, 1)	1	0.877
34	1	1	LTD-RMC	J R | L W	43.127	73	W  L	13_50_R_k	A	1	(1, 1)	1	0.872
34	1	1	LTD-RMC	J R | L W	43.575	74	J  R	13_50_R_k	B	1	(2, 1)	1	0.888
34	1	1	LTD-RMC	J R | L W	44.015	75	J  R	39_50_R_k	A	1	(1, 1)	1	0.871
34	1	1	LTD-RMC	J R | L W	44.447	76	J  Q	39_50_R_k	B	1	(2, 1)	1	0.856
34	1	1	LTD-RMC	J R | L W	44.871	77	J  Q	13_50_R_k	B	0	(2, 0)	0	0.632
34	1	1	LTD-RMC	J R | L W	45.503	78	J  Q	1_50_k	B	0	(2, 0)	1	0.928
34	1	1	LTD-RMC	J R | L W	46.431	79	J  Q	25_50_R_k	A	0	(1, 0)	1	2.392
34	1	1	LTD-RMC	J R | L W	46.839	80	L  W	25_50_R_k	B	1	(2, 1)	1	0.920
34	1	1	LTD-RMC	J R | L W	47.351	81	L  W	39_50_k	A	1	(1, 1)	1	1.127
34	1	1	LTD-RMC	J R | L W	47.967	82	L  Q	39_50_k	B	0	(2, 0)	1	1.080
34	1	1	LTD-RMC	J R | L W	48.431	83	L  Q	1_50_k	A	0	(1, 0)	1	1.424
34	1	1	LTD-RMC	J R | L W	49.391	84	R  J	1_50_k	A	1	(1, 1)	1	1.104
34	1	1	LTD-RMC	J R | L W	50.495	85	J  V	1_50_k	B	0	(2, 0)	1	2.464
34	1	1	LTD-RMC	J R | L W	50.895	86	J  V	13_50_R_k	B	1	(2, 1)	1	0.528
34	1	1	LTD-RMC	J R | L W	51.423	87	J  V	39_50_k	A	0	(1, 0)	1	1.344
34	1	1	LTD-RMC	J R | L W	51.839	88	J  R	39_50_k	B	0	(2, 0)	1	1.311
34	1	1	LTD-RMC	J R | L W	52.735	89	J  R	25_50_k	A	1	(1, 1)	1	1.416
34	1	1	LTD-RMC	J R | L W	53.255	90	R  J	25_50_k	B	0	(2, 0)	1	0.912
34	1	1	LTD-RMC	J R | L W	53.647	91	R  J	1_50_R_k	B	1	(2, 1)	1	0.592
34	1	1	LTD-RMC	J R | L W	54.239	92	R  J	25_50_R_k	A	1	(1, 1)	1	1.407
34	1	1	LTD-RMC	J R | L W	54.663	93	W  L	25_50_R_k	B	1	(2, 1)	1	0.864
34	1	1	LTD-RMC	J R | L W	55.103	94	W  L	1_50_k	A	1	(1, 1)	1	0.880
