P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
45	1	1	LTD-RMC	C H | G M	0.000	0	C  F	1_50_R_k	A	0	(1, 0)	1	0.804
45	1	1	LTD-RMC	C H | G M	0.804	1	C  H	1_50_R_k	A	1	(1, 1)	1	0.973
45	1	1	LTD-RMC	C H | G M	1.781	2	M  G	1_50_R_k	A	1	(1, 1)	1	0.812
45	1	1	LTD-RMC	C H | G M	2.596	3	H  C	1_50_R_k	A	1	(1, 1)	1	0.997
45	1	1	LTD-RMC	C H | G M	3.596	4	C  H	1_50_R_k	A	1	(1, 1)	1	0.953
45	1	1	LTD-RMC	C H | G M	4.556	5	H  C	1_50_R_k	A	1	(1, 1)	1	0.973
45	1	1	LTD-RMC	C H | G M	5.532	6	C  H	1_50_R_k	A	1	(1, 1)	1	0.653
45	1	1	LTD-RMC	C H | G M	6.188	7	S  H	1_50_R_k	A	0	(1, 0)	1	0.673
45	1	1	LTD-RMC	C H | G M	6.868	8	R  C	1_50_R_k	A	0	(1, 0)	1	1.196
45	1	1	LTD-RMC	C H | G M	8.068	9	M  G	1_50_R_k	A	1	(1, 1)	1	0.694
45	1	1	LTD-RMC	C H | G M	8.765	10	C  H	1_50_R_k	A	1	(1, 1)	1	1.099
45	1	1	LTD-RMC	C H | G M	9.868	11	W  C	1_50_R_k	B	1	(2, 1)	1	12.149
45	1	1	LTD-RMC	C H | G M	12.150	12	W  C	39_50_k	B	0	(2, 0)	1	0.795
45	1	1	LTD-RMC	C H | G M	12.948	13	W  C	39_50_R_k	B	1	(2, 1)	1	0.692
45	1	1	LTD-RMC	C H | G M	13.644	14	W  C	25_50_k	B	0	(2, 0)	1	0.861
45	1	1	LTD-RMC	C H | G M	14.508	15	W  C	13_50_R_k	B	1	(2, 1)	1	0.741
45	1	1	LTD-RMC	C H | G M	15.252	16	W  C	1_50_R_k	B	1	(2, 1)	1	1.405
45	1	1	LTD-RMC	C H | G M	16.660	17	W  C	13_50_k	B	0	(2, 0)	1	1.333
45	1	1	LTD-RMC	C H | G M	17.996	18	W  C	39_50_R_k	B	1	(2, 1)	1	0.657
45	1	1	LTD-RMC	C H | G M	18.660	19	W  C	13_50_R_k	B	1	(2, 1)	1	0.661
45	1	1	LTD-RMC	C H | G M	19.324	20	W  C	25_50_k	B	0	(2, 0)	1	0.517
45	1	1	LTD-RMC	C H | G M	19.844	21	W  C	25_50_R_k	B	1	(2, 1)	1	0.885
45	1	1	LTD-RMC	C H | G M	20.732	22	W  C	13_50_R_k	B	1	(2, 1)	1	0.738
45	1	1	LTD-RMC	C H | G M	21.476	23	W  C	13_50_k	B	0	(2, 0)	1	0.669
