P	R	B	C	T	O	t	sA	sB	a1	a2	a_t	r	RT
3	1	1	LTD-RMC	H T | K X	32.008	54	K  C	39_50_k	A	0	(1, 0)	1	0.852
3	1	1	LTD-RMC	H T | K X	32.960	55	H  T	39_50_k	B	0	(2, 0)	1	2.335
3	1	1	LTD-RMC	H T | K X	33.169	56	H  T	39_50_R_k	B	1	(2, 1)	1	0.611
3	1	1	LTD-RMC	H T | K X	33.880	57	H  T	13_50_k	A	1	(1, 1)	1	1.244
3	1	1	LTD-RMC	H T | K X	34.304	58	M  X	13_50_k	B	0	(2, 0)	1	0.636
3	1	1	LTD-RMC	H T | K X	34.616	59	M  X	1_50_k	A	0	(1, 0)	1	1.212
3	1	1	LTD-RMC	H T | K X	35.616	60	K  F	1_50_k	B	0	(2, 0)	1	1.188
3	1	1	LTD-RMC	H T | K X	35.904	61	K  F	39_50_k	B	0	(2, 0)	1	0.620
3	1	1	LTD-RMC	H T | K X	36.624	62	K  F	13_50_R_k	A	0	(1, 0)	1	1.356
3	1	1	LTD-RMC	H T | K X	37.072	63	T  G	13_50_R_k	B	1	(2, 1)	1	0.757
3	1	1	LTD-RMC	H T | K X	37.440	64	T  G	25_50_R_k	A	0	(1, 0)	1	0.779
3	1	1	LTD-RMC	H T | K X	37.897	65	K  X	25_50_R_k	B	1	(2, 1)	1	0.692
3	1	1	LTD-RMC	H T | K X	38.232	66	K  X	39_50_R_k	A	1	(1, 1)	1	0.779
3	1	1	LTD-RMC	H T | K X	38.776	67	T  H	39_50_R_k	B	1	(2, 1)	1	0.669
3	1	1	LTD-RMC	H T | K X	39.000	68	T  H	1_50_R_k	A	1	(1, 1)	1	0.904
3	1	1	LTD-RMC	H T | K X	39.784	69	T  J	1_50_R_k	B	1	(2, 1)	1	0.885
3	1	1	LTD-RMC	H T | K X	39.984	70	T  J	13_50_k	A	0	(1, 0)	1	0.660
3	1	1	LTD-RMC	H T | K X	40.544	71	L  K	13_50_k	B	0	(2, 0)	1	1.014
3	1	1	LTD-RMC	H T | K X	41.097	72	L  K	25_50_R_k	A	0	(1, 0)	1	0.972
3	1	1	LTD-RMC	H T | K X	41.616	73	K  X	25_50_R_k	B	1	(2, 1)	1	0.650
3	1	1	LTD-RMC	H T | K X	41.848	74	K  X	39_50_k	A	1	(1, 1)	1	0.724
3	1	1	LTD-RMC	H T | K X	42.440	75	T  Q	39_50_k	B	0	(2, 0)	1	0.728
3	1	1	LTD-RMC	H T | K X	42.680	76	T  Q	13_50_k	B	0	(2, 0)	1	0.873
3	1	1	LTD-RMC	H T | K X	43.656	77	T  Q	1_50_k	A	0	(1, 0)	1	1.345
3	1	1	LTD-RMC	H T | K X	43.888	78	X  K	1_50_k	A	1	(1, 1)	1	0.964
3	1	1	LTD-RMC	H T | K X	44.952	79	H  T	1_50_k	B	0	(2, 0)	1	1.395
3	1	1	LTD-RMC	H T | K X	45.152	80	H  T	1_50_R_k	B	1	(2, 1)	1	0.754
3	1	1	LTD-RMC	H T | K X	46.008	81	H  T	25_50_R_k	A	1	(1, 1)	1	1.484
3	1	1	LTD-RMC	H T | K X	46.536	82	T  H	25_50_R_k	B	1	(2, 1)	1	0.756
3	1	1	LTD-RMC	H T | K X	46.864	83	T  H	13_50_R_k	A	1	(1, 1)	1	0.796
3	1	1	LTD-RMC	H T | K X	47.432	84	K  Q	13_50_R_k	B	1	(2, 1)	1	0.688
3	1	1	LTD-RMC	H T | K X	47.656	85	K  Q	13_50_k	A	0	(1, 0)	1	0.918
3	1	1	LTD-RMC	H T | K X	48.450	86	L  K	13_50_k	B	0	(2, 0)	1	0.980
3	1	1	LTD-RMC	H T | K X	48.736	87	L  K	25_50_k	B	0	(2, 0)	1	1.140
3	1	1	LTD-RMC	H T | K X	49.976	88	L  K	1_50_k	A	0	(1, 0)	1	2.018
3	1	1	LTD-RMC	H T | K X	50.568	89	X  K	1_50_k	A	1	(1, 1)	1	0.889
3	1	1	LTD-RMC	H T | K X	51.560	90	Q  K	1_50_k	B	0	(2, 0)	1	1.708
3	1	1	LTD-RMC	H T | K X	51.784	91	Q  K	39_50_R_k	A	0	(1, 0)	1	0.956
3	1	1	LTD-RMC	H T | K X	52.616	92	K  X	39_50_R_k	A	1	(1, 1)	1	0.677
3	1	1	LTD-RMC	H T | K X	53.393	93	N  T	39_50_R_k	B	1	(2, 1)	1	1.659
3	1	1	LTD-RMC	H T | K X	53.640	94	N  T	39_50_k	B	0	(2, 0)	1	0.586
3	1	1	LTD-RMC	H T | K X	54.328	95	N  T	13_50_R_k	A	0	(1, 0)	1	1.243
3	1	1	LTD-RMC	H T | K X	54.736	96	X  K	13_50_R_k	B	1	(2, 1)	1	0.813
3	1	1	LTD-RMC	H T | K X	55.240	97	X  K	25_50_k	A	1	(1, 1)	1	0.892
3	1	1	LTD-RMC	H T | K X	55.728	98	T  H	25_50_k	B	0	(2, 0)	1	0.644
3	1	1	LTD-RMC	H T | K X	55.984	99	T  H	1_50_R_k	A	1	(1, 1)	1	1.016
3	1	1	LTD-RMC	H T | K X	56.840	100	X  S	1_50_R_k	B	1	(2, 1)	1	1.285
3	1	1	LTD-RMC	H T | K X	57.368	101	X  S	39_50_R_k	A	0	(1, 0)	1	0.929
3	1	1	LTD-RMC	H T | K X	57.872	102	S  T	39_50_R_k	B	1	(2, 1)	1	0.756
3	1	1	LTD-RMC	H T | K X	58.224	103	S  T	13_50_R_k	A	0	(1, 0)	1	0.908
3	1	1	LTD-RMC	H T | K X	58.880	104	K  X	13_50_R_k	B	1	(2, 1)	1	0.764
3	1	1	LTD-RMC	H T | K X	59.088	105	K  X	25_50_R_k	A	1	(1, 1)	1	0.645
3	1	1	LTD-RMC	H T | K X	59.624	106	B  X	25_50_R_k	B	0	(2, 0)	0	0.916
3	1	1	LTD-RMC	H T | K X	60.104	107	B  X	13_50_R_k	B	1	(2, 1)	1	0.939
3	1	1	LTD-RMC	H T | K X	61.144	108	B  X	39_50_k	A	0	(1, 0)	1	1.861
3	1	1	LTD-RMC	H T | K X	61.585	109	P  H	39_50_k	B	0	(2, 0)	1	0.958
3	1	1	LTD-RMC	H T | K X	62.201	110	P  H	25_50_k	B	0	(2, 0)	1	0.779
3	1	1	LTD-RMC	H T | K X	63.080	111	P  H	39_50_R_k	B	1	(2, 1)	1	0.684
3	1	1	LTD-RMC	H T | K X	63.864	112	P  H	25_50_R_k	A	0	(1, 0)	1	2.406
3	1	1	LTD-RMC	H T | K X	64.184	113	S  X	25_50_R_k	B	1	(2, 1)	1	1.204
3	1	1	LTD-RMC	H T | K X	65.168	114	S  X	1_50_R_k	A	0	(1, 0)	1	1.443
3	1	1	LTD-RMC	H T | K X	65.727	115	C  T	1_50_R_k	B	1	(2, 1)	1	0.851
3	1	1	LTD-RMC	H T | K X	66.119	116	C  T	25_50_R_k	B	1	(2, 1)	1	1.043
3	1	1	LTD-RMC	H T | K X	67.263	117	C  T	13_50_R_k	A	0	(1, 0)	1	1.972
3	1	1	LTD-RMC	H T | K X	67.800	118	T  H	13_50_R_k	B	1	(2, 1)	1	0.709
3	1	1	LTD-RMC	H T | K X	68.073	119	T  H	1_50_k	A	1	(1, 1)	1	0.723
3	1	1	LTD-RMC	H T | K X	68.623	120	K  C	1_50_k	B	0	(2, 0)	1	0.826
3	1	1	LTD-RMC	H T | K X	68.999	121	K  C	25_50_k	A	0	(1, 0)	1	1.317
3	1	1	LTD-RMC	H T | K X	70.041	122	R  K	25_50_k	A	0	(1, 0)	1	0.626
3	1	1	LTD-RMC	H T | K X	70.767	123	G  X	25_50_k	A	0	(1, 0)	1	0.653
3	1	1	LTD-RMC	H T | K X	71.520	124	X  K	25_50_k	A	1	(1, 1)	1	0.660
3	1	1	LTD-RMC	H T | K X	72.280	125	V  X	25_50_k	A	0	(1, 0)	1	0.600
3	1	1	LTD-RMC	H T | K X	72.983	126	K  X	25_50_k	A	1	(1, 1)	1	0.652
3	1	1	LTD-RMC	H T | K X	73.735	127	C  K	25_50_k	A	0	(1, 0)	1	0.972
3	1	1	LTD-RMC	H T | K X	74.807	128	X  K	25_50_k	A	1	(1, 1)	1	1.028
3	1	1	LTD-RMC	H T | K X	75.935	129	T  H	25_50_k	B	0	(2, 0)	1	7.026
3	1	1	LTD-RMC	H T | K X	76.127	130	T  H	13_50_k	A	1	(1, 1)	1	1.444
3	1	1	LTD-RMC	H T | K X	77.479	131	X  K	13_50_k	A	1	(1, 1)	1	0.645
3	1	1	LTD-RMC	H T | K X	78.224	132	H  T	13_50_k	B	0	(2, 0)	1	2.436
3	1	1	LTD-RMC	H T | K X	78.663	133	H  T	25_50_R_k	A	1	(1, 1)	1	1.339
3	1	1	LTD-RMC	H T | K X	79.663	134	Y  H	25_50_R_k	B	1	(2, 1)	1	1.356
3	1	1	LTD-RMC	H T | K X	80.119	135	Y  H	1_50_k	A	0	(1, 0)	1	0.788
3	1	1	LTD-RMC	H T | K X	80.553	136	H  J	1_50_k	B	0	(2, 0)	1	0.764
3	1	1	LTD-RMC	H T | K X	80.983	137	H  J	39_50_k	B	0	(2, 0)	1	0.636
3	1	1	LTD-RMC	H T | K X	81.719	138	H  J	1_50_R_k	A	0	(1, 0)	1	1.338
3	1	1	LTD-RMC	H T | K X	81.991	139	X  K	1_50_R_k	A	1	(1, 1)	1	0.803
3	1	1	LTD-RMC	H T | K X	82.895	140	V  T	1_50_R_k	B	1	(2, 1)	1	1.559
3	1	1	LTD-RMC	H T | K X	83.378	141	V  T	1_50_k	A	0	(1, 0)	1	0.875
3	1	1	LTD-RMC	H T | K X	83.871	142	T  H	1_50_k	A	1	(1, 1)	1	0.796
3	1	1	LTD-RMC	H T | K X	84.767	143	X  K	1_50_k	A	1	(1, 1)	1	0.652
3	1	1	LTD-RMC	H T | K X	85.519	144	H  T	1_50_k	A	1	(1, 1)	1	0.629
3	1	1	LTD-RMC	H T | K X	86.248	145	K  N	1_50_k	A	0	(1, 0)	1	0.610
3	1	1	LTD-RMC	H T | K X	86.959	146	X  K	1_50_k	B	0	(2, 0)	1	3.794
3	1	1	LTD-RMC	H T | K X	87.175	147	X  K	25_50_k	A	1	(1, 1)	1	0.932
3	1	1	LTD-RMC	H T | K X	87.999	148	P  K	25_50_k	B	0	(2, 0)	1	1.147
3	1	1	LTD-RMC	H T | K X	88.423	149	P  K	13_50_R_k	A	0	(1, 0)	1	0.796
3	1	1	LTD-RMC	H T | K X	88.895	150	T  F	13_50_R_k	B	1	(2, 1)	1	0.649
3	1	1	LTD-RMC	H T | K X	89.175	151	T  F	39_50_k	A	0	(1, 0)	1	0.667
3	1	1	LTD-RMC	H T | K X	89.665	152	W  T	39_50_k	A	0	(1, 0)	1	0.555
3	1	1	LTD-RMC	H T | K X	90.320	153	T  H	39_50_k	B	0	(2, 0)	1	1.605
3	1	1	LTD-RMC	H T | K X	90.880	154	T  H	1_50_R_k	A	1	(1, 1)	1	0.851
3	1	1	LTD-RMC	H T | K X	91.271	155	H  C	1_50_R_k	B	1	(2, 1)	1	0.643
3	1	1	LTD-RMC	H T | K X	91.623	156	H  C	25_50_k	A	0	(1, 0)	1	0.694
3	1	1	LTD-RMC	H T | K X	92.065	157	H  W	25_50_k	B	0	(2, 0)	1	1.203
3	1	1	LTD-RMC	H T | K X	92.927	158	H  W	39_50_k	A	0	(1, 0)	1	1.218
3	1	1	LTD-RMC	H T | K X	93.383	159	H  D	39_50_k	B	0	(2, 0)	1	0.652
3	1	1	LTD-RMC	H T | K X	93.679	160	H  D	13_50_k	A	0	(1, 0)	1	0.926
3	1	1	LTD-RMC	H T | K X	94.409	161	J  X	13_50_k	A	0	(1, 0)	1	0.562
3	1	1	LTD-RMC	H T | K X	95.071	162	X  K	13_50_k	A	1	(1, 1)	1	0.596
3	1	1	LTD-RMC	H T | K X	95.767	163	H  T	13_50_k	B	0	(2, 0)	1	2.180
3	1	1	LTD-RMC	H T | K X	95.959	164	H  T	25_50_k	A	1	(1, 1)	1	0.796
3	1	1	LTD-RMC	H T | K X	96.663	165	X  G	25_50_k	A	0	(1, 0)	1	0.556
3	1	1	LTD-RMC	H T | K X	97.319	166	K  X	25_50_k	B	0	(2, 0)	1	1.467
3	1	1	LTD-RMC	H T | K X	97.527	167	K  X	39_50_k	A	0	(1, 0)	0	1.190
3	1	1	LTD-RMC	H T | K X	98.609	168	X  K	39_50_k	A	1	(1, 1)	1	0.602
3	1	1	LTD-RMC	H T | K X	99.311	169	X  L	39_50_k	B	0	(2, 0)	1	2.029
3	1	1	LTD-RMC	H T | K X	99.655	170	X  L	25_50_R_k	A	0	(1, 0)	1	1.245
3	1	1	LTD-RMC	H T | K X	100.655	171	B  X	25_50_R_k	B	1	(2, 1)	1	1.172
3	1	1	LTD-RMC	H T | K X	100.927	172	B  X	1_50_k	A	0	(1, 0)	1	1.021
3	1	1	LTD-RMC	H T | K X	101.775	173	T  H	1_50_k	B	0	(2, 0)	1	0.961
3	1	1	LTD-RMC	H T | K X	101.991	174	T  H	25_50_k	A	1	(1, 1)	1	0.733
3	1	1	LTD-RMC	H T | K X	102.607	175	V  H	25_50_k	B	0	(2, 0)	1	0.755
3	1	1	LTD-RMC	H T | K X	102.848	176	V  H	1_50_k	A	0	(1, 0)	1	0.684
3	1	1	LTD-RMC	H T | K X	103.391	177	H  T	1_50_k	A	1	(1, 1)	1	0.708
3	1	1	LTD-RMC	H T | K X	104.199	178	X  K	1_50_k	B	0	(2, 0)	1	1.762
3	1	1	LTD-RMC	H T | K X	104.711	179	X  K	39_50_R_k	A	1	(1, 1)	1	0.821
3	1	1	LTD-RMC	H T | K X	105.119	180	K  X	39_50_R_k	B	1	(2, 1)	1	0.669
3	1	1	LTD-RMC	H T | K X	105.479	181	K  X	25_50_k	A	1	(1, 1)	1	0.683
3	1	1	LTD-RMC	H T | K X	105.903	182	X  K	25_50_k	B	0	(2, 0)	1	0.617
3	1	1	LTD-RMC	H T | K X	106.199	183	X  K	13_50_k	A	1	(1, 1)	1	0.708
3	1	1	LTD-RMC	H T | K X	106.711	184	H  M	13_50_k	A	0	(1, 0)	1	0.585
3	1	1	LTD-RMC	H T | K X	107.399	185	T  H	13_50_k	B	0	(2, 0)	1	1.260
3	1	1	LTD-RMC	H T | K X	107.559	186	T  H	1_50_R_k	B	1	(2, 1)	1	0.629
3	1	1	LTD-RMC	H T | K X	108.288	187	T  H	39_50_R_k	A	1	(1, 1)	1	1.596
3	1	1	LTD-RMC	H T | K X	109.095	188	H  T	39_50_R_k	B	1	(2, 1)	1	0.845
3	1	1	LTD-RMC	H T | K X	109.327	189	H  T	25_50_k	A	1	(1, 1)	1	0.700
3	1	1	LTD-RMC	H T | K X	109.895	190	X  K	25_50_k	B	0	(2, 0)	1	0.740
3	1	1	LTD-RMC	H T | K X	110.167	191	X  K	1_50_k	A	1	(1, 1)	1	0.716
3	1	1	LTD-RMC	H T | K X	110.711	192	H  T	1_50_k	A	1	(1, 1)	1	0.764
3	1	1	LTD-RMC	H T | K X	111.576	193	K  X	1_50_k	B	0	(2, 0)	1	1.740
3	1	1	LTD-RMC	H T | K X	112.007	194	K  X	13_50_R_k	A	1	(1, 1)	1	0.723
3	1	1	LTD-RMC	H T | K X	112.399	195	T  P	13_50_R_k	B	1	(2, 1)	1	0.617
3	1	1	LTD-RMC	H T | K X	112.727	196	T  P	25_50_R_k	B	1	(2, 1)	1	0.564
3	1	1	LTD-RMC	H T | K X	113.391	197	T  P	1_50_R_k	A	0	(1, 0)	1	1.316
3	1	1	LTD-RMC	H T | K X	113.815	198	K  Y	1_50_R_k	B	1	(2, 1)	1	0.820
3	1	1	LTD-RMC	H T | K X	114.311	199	K  Y	13_50_k	A	0	(1, 0)	1	0.844
3	1	1	LTD-RMC	H T | K X	114.759	200	H  T	13_50_k	B	0	(2, 0)	1	0.772
3	1	1	LTD-RMC	H T | K X	115.183	201	H  T	39_50_R_k	B	1	(2, 1)	1	0.534
3	1	1	LTD-RMC	H T | K X	115.817	202	H  T	25_50_R_k	A	1	(1, 1)	1	1.533
3	1	1	LTD-RMC	H T | K X	116.391	203	H  J	25_50_R_k	B	1	(2, 1)	1	0.835
3	1	1	LTD-RMC	H T | K X	116.751	204	H  J	13_50_R_k	A	0	(1, 0)	1	0.701
3	1	1	LTD-RMC	H T | K X	117.191	205	T  H	13_50_R_k	B	1	(2, 1)	1	0.669
3	1	1	LTD-RMC	H T | K X	117.519	206	T  H	n/a	A	1	(1, 1)	1	0.853
3	1	1	LTD-RMC	H T | K X	118.143	207	V  X	n/a	A	0	(1, 0)	1	0.804
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	0.000	0	4a_z	5  6	A	0	(1, 0)	1	0.769
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	0.769	1	6d_z	5  6	B	0	(2, 0)	1	1.064
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	1.065	2	6d_z	3  5	A	0	(1, 0)	1	0.731
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	1.601	3	3d_z	3  5	B	1	(2, 1)	1	0.892
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	2.057	4	3d_z	3  8	A	1	(1, 1)	1	1.204
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	2.905	5	3a_z	3  8	B	0	(2, 0)	1	1.048
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	3.209	6	3a_z	5  6	A	1	(1, 1)	1	0.708
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	3.713	7	4d_z	5  6	B	0	(2, 0)	1	0.764
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	4.073	8	4d_z	3  8	A	1	(1, 1)	1	1.241
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	5.057	9	3e_z	3  8	B	0	(2, 0)	1	1.291
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	5.465	10	3e_z	6  8	A	0	(1, 0)	1	1.108
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	6.265	11	6b_z	6  8	B	1	(2, 1)	1	1.140
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	6.705	12	6b_z	2  4	A	0	(1, 0)	1	0.654
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	7.113	13	3d_z	2  4	B	1	(2, 1)	1	0.715
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	7.521	14	3d_z	2  9	A	1	(1, 1)	1	0.721
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	7.937	15	4b_z	2  9	B	0	(2, 0)	1	0.682
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	8.305	16	4b_z	3  5	A	0	(1, 0)	1	1.036
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	9.073	17	6c_z	3  5	B	1	(2, 1)	1	1.172
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	9.577	18	6c_z	2  4	A	0	(1, 0)	1	0.750
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	9.923	19	4d_z	2  4	B	1	(2, 1)	1	0.668
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	10.345	20	4d_z	7  9	B	1	(2, 1)	1	1.252
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	11.697	21	4d_z	5  6	A	1	(1, 1)	1	2.626
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	12.649	22	3d_z	5  6	B	0	(2, 0)	1	1.188
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	12.985	23	3d_z	2  4	A	1	(1, 1)	1	0.740
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	13.489	24	4d_z	2  4	B	1	(2, 1)	1	0.756
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	13.841	25	4d_z	2  9	A	1	(1, 1)	1	0.940
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	14.529	26	3d_z	2  9	B	0	(2, 0)	1	1.634
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	15.577	27	3d_z	7  9	A	1	(1, 1)	1	1.300
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	15.929	28	3a_z	7  9	B	1	(2, 1)	1	0.732
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	16.409	29	3a_z	5  6	A	1	(1, 1)	1	1.782
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	17.905	30	6d_z	5  6	A	0	(1, 0)	1	0.963
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	18.969	31	6e_z	5  6	B	0	(2, 0)	1	3.493
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	20.001	32	6e_z	6  8	B	1	(2, 1)	1	0.635
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	20.737	33	6e_z	3  5	A	0	(1, 0)	1	2.068
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	21.137	34	6c_z	3  5	B	1	(2, 1)	1	0.700
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	21.537	35	6c_z	7  9	B	1	(2, 1)	1	0.596
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	22.233	36	6c_z	2  9	A	0	(1, 0)	1	1.507
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	22.744	37	3d_z	2  9	B	0	(2, 0)	1	0.844
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	23.178	38	3d_z	5  6	B	0	(2, 0)	1	0.785
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	24.064	39	3d_z	6  8	A	1	(1, 1)	1	1.614
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	24.456	40	3a_z	6  8	B	1	(2, 1)	1	0.652
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	24.817	41	3a_z	2  4	A	1	(1, 1)	1	0.740
3	1	2	PTD-DPC	3a_z | 3d_z | 4d_z	25.297	42	3d_z	2  4	A	1	(1, 1)	1	1.799
